cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
3952,8615,12196,369.54,97.886,206.259,45.548,9.208,86.592,32.49,387.117,383.486,43.831,47.724,118.952,1.0,174.915,208.036,199.114,46.979,35.808,257.886,245.518,44.019,49.517,35.647,96.438,10.275,103.323,107.117,379.591,246.923,234.852,9.395,18.09,3.34,192.048,284.104,5.527,2.175,102.271,2.265,8.248,7.148,167.325,-2.9870663,38.04425,-6.9349723,1.849104
3953,618,17411,282.27,102.192,74.151,17.706,38.521,1.0,23.803,159.328,162.861,13.733,4.337,62.54,2.122,44.479,92.458,85.304,5.18,18.404,82.4,59.376,27.289,114.573,185.786,181.96,12.924,100.631,95.326,226.404,113.247,191.774,11.794,44.502,12.698,147.221,153.941,2.509,2.175,12.604,1.0,8.248,4.074,54.687,25.546478,27.722656,-0.2789284,9.805981
3954,21647,18132,99.06,236.755,219.361,58.913,93.63,7.387,23.803,291.098,88.632,65.825,55.511,45.104,2.122,136.492,110.548,258.127,35.484,20.725,98.257,116.65,28.484,236.967,682.399,194.355,12.924,27.927,140.345,245.005,134.676,304.598,50.17,148.597,10.358,148.288,189.736,2.509,3.351,28.428,1.0,17.912,4.074,70.477,48.282234,9.255756,8.643794,14.353709
3955,15786,3047,45.77,849.289,68.692,362.957,407.87,196.457,198.628,74.546,176.263,117.917,209.032,161.004,3.245,184.015,862.311,30.506,51.159,421.021,117.286,444.878,28.484,93.623,60.671,555.036,354.757,376.635,170.358,235.158,888.773,718.967,88.547,19.644,343.748,344.673,393.658,696.678,6.876,300.595,465.092,14.288,157.766,105.216,57.36164,-52.496468,-12.680516,-19.208464
3956,3877,19174,184.34,59.131,77.426,1.0,12.725,206.676,83.526,153.199,417.508,14.891,52.174,81.002,2.122,66.724,161.805,114.81,29.214,64.815,110.943,258.735,72.699,5.411,4.85,303.427,10.275,246.038,119.98,491.199,236.719,446.14,15.391,4.107,12.698,344.673,569.378,1.0,3.351,12.604,8.587,3.416,4.074,326.28,-5.0528336,65.436905,-16.100061,3.8040612
3957,13983,15677,342.67,225.99,30.479,39.98,59.627,1.0,42.263,135.834,323.69,32.255,51.061,60.489,2.122,67.735,339.695,182.253,14.585,46.251,48.571,107.839,30.874,58.338,239.682,102.635,14.249,83.128,159.639,223.122,169.371,177.415,38.178,75.575,9.189,148.288,143.094,35.708,2.175,14.714,1.0,121.798,58.378,416.811,32.83689,19.53249,1.5118384,12.334809
3958,10592,5664,302.45,200.154,17.377,322.863,287.099,72.54,21.632,5.086,75.229,6.788,96.673,94.336,25.694,30.323,350.751,1.0,14.585,495.279,48.571,149.693,18.925,49.517,1.0,386.47,91.095,503.193,113.548,564.51,351.007,417.421,132.921,1.0,402.238,407.644,153.941,298.285,1.0,68.514,300.7,21.536,385.231,83.11,-39.52511,-20.773079,-15.075732,-13.60817
3959,5977,14434,176.95,112.957,161.495,7.682,10.38,121.084,18.374,121.534,292.762,83.189,217.932,56.386,2.122,65.713,101.503,165.392,112.813,35.808,82.4,168.418,18.925,31.874,6.775,116.269,11.599,15.81,94.254,281.114,104.063,210.236,18.989,10.322,6.849,177.106,159.365,29.672,2.175,5.22,38.937,3.416,12.271,108.374,19.220882,48.963814,-8.611723,11.678263
3960,342,11187,175.1,122.645,245.564,74.505,80.732,18.885,40.091,311.528,237.09,11.418,3.225,113.823,2.122,183.004,157.785,178.038,1.0,33.488,196.571,84.709,21.315,147.652,206.96,106.354,10.275,10.425,145.705,197.955,64.267,268.699,44.174,126.846,6.849,70.375,263.495,2.509,3.351,136.029,1.0,9.456,23.542,124.164,16.574001,-77.00196,13.57068,5.5205874
3961,9238,6616,204.38,279.816,306.705,65.595,74.87,6.11,122.617,486.199,224.718,21.837,23.249,110.746,2.122,217.383,187.936,215.975,2.045,38.129,170.143,46.159,91.818,101.341,147.289,362.921,19.549,301.239,170.358,302.998,222.433,317.931,42.975,112.863,16.207,210.192,267.834,2.509,5.701,131.809,2.265,162.869,55.305,79.952,-2.1788483,-41.753456,5.9255633,-14.424549
3962,12192,10301,161.03,129.105,190.974,39.98,5.69,26.55,33.576,361.58,389.672,54.249,64.411,105.618,1.0,145.592,143.714,30.506,15.63,25.366,196.571,126.563,122.888,74.877,183.861,71.649,12.924,379.327,110.333,405.852,271.414,212.287,32.181,101.988,2.17,144.019,256.987,1.0,1.0,112.82,2.265,10.664,8.172,138.902,0.7887831,-71.37961,7.73009,2.549511
3963,18456,6603,121.52,385.314,320.898,129.077,98.32,21.44,59.637,306.42,373.176,105.183,59.961,88.182,2.122,204.238,484.42,447.81,21.9,75.258,184.943,136.476,29.679,161.987,297.428,421.175,16.899,23.888,160.711,492.294,174.473,375.369,69.359,115.97,19.717,239.01,168.042,23.636,3.351,149.742,2.265,20.328,491.791,303.121,4.7729263,-46.73427,11.434467,-16.561611
3964,14216,20030,289.23,109.727,13.01,57.799,54.937,1.0,17.288,138.899,293.793,6.788,36.599,45.104,1.0,73.802,99.493,30.506,14.585,26.526,77.114,81.405,24.9,122.291,289.728,70.409,18.224,83.128,130.698,269.078,215.29,172.286,56.167,83.344,5.679,156.827,215.769,4.018,65.641,9.439,2.265,8.248,25.591,84.162,33.959267,20.645363,2.6068404,10.958376
3965,10411,12763,86.98,245.367,435.538,60.027,17.415,495.39,41.177,314.592,202.037,44.988,364.778,108.695,2.122,160.759,416.077,123.241,267.47,85.7,173.314,90.216,20.12,32.977,20.249,108.833,8.95,18.503,104.973,420.077,272.434,323.06,21.388,7.215,4.509,277.433,450.062,88.526,2.175,113.875,17.439,5.832,130.102,296.805,-0.42844963,45.031654,-9.416219,0.61789
3966,13208,13091,229.68,315.341,258.666,67.823,63.144,18.885,31.404,334.0,189.666,70.455,65.523,109.721,3.245,237.605,192.961,384.582,15.63,40.449,191.286,114.448,36.849,163.089,355.173,90.241,18.224,23.888,153.208,262.513,173.453,294.341,54.968,263.568,10.358,212.327,337.254,1.0,2.175,121.26,1.0,13.08,11.246,122.059,20.206032,-68.07176,16.566801,4.3361673
3967,10797,16930,273.88,215.225,151.669,95.666,59.627,2.277,65.066,167.5,206.161,70.455,97.785,71.771,1.0,240.639,110.548,169.608,36.529,43.93,105.657,240.011,49.994,125.599,382.121,155.932,15.574,247.384,190.724,292.056,301.006,374.343,88.547,190.546,8.019,306.25,266.749,19.109,48.012,21.043,2.265,150.79,53.255,243.118,37.450523,8.062366,7.65252,8.961736
3968,17480,3831,190.03,355.171,129.833,85.642,64.317,18.885,79.183,290.077,415.446,106.341,27.699,132.285,3.245,106.158,221.102,55.797,31.304,42.77,186.0,137.578,71.504,91.417,299.353,271.201,10.275,254.116,196.084,421.171,170.391,273.828,110.134,95.773,19.717,187.779,133.332,20.618,95.024,99.107,3.529,13.08,48.132,103.111,-4.3899574,-23.779055,2.8636932,-7.616797
3969,11579,10950,133.46,193.695,144.026,24.388,9.208,81.482,5.343,368.73,84.508,47.304,85.548,99.464,1.0,77.846,178.89,135.886,78.328,19.564,178.6,127.665,27.289,45.106,29.873,58.015,24.849,25.235,124.267,294.244,165.289,236.903,29.783,46.056,11.528,215.529,250.479,14.582,1.0,50.581,18.704,74.687,8.172,190.484,5.664482,36.911293,-5.5621758,4.1556673
3970,3341,1372,84.28,261.515,4.275,55.572,74.87,4.832,80.268,299.27,55.641,43.831,16.575,98.438,3.245,58.635,45.221,13.646,16.675,19.564,120.457,19.724,38.044,59.44,320.526,222.862,10.275,13.117,126.411,146.528,46.919,163.055,80.152,123.739,23.226,167.5,54.15,11.563,290.122,103.326,1.0,14.288,10.222,43.107,9.1164665,-14.01367,5.7203574,-4.0230803
3972,10815,17021,190.31,307.805,110.18,35.525,72.525,1.0,23.803,139.92,139.149,55.407,17.687,67.668,3.245,172.893,138.689,342.43,6.225,28.847,112.0,86.912,39.239,137.728,335.925,149.734,20.874,151.792,173.574,232.969,248.964,359.984,34.58,53.824,16.207,153.625,420.775,5.527,5.701,10.494,1.0,13.08,23.542,95.742,41.725124,7.885666,8.906291,11.413707
3974,13929,11228,68.22,387.467,205.167,50.003,25.623,9.942,12.945,263.518,107.189,54.249,107.797,103.567,2.122,81.891,105.523,114.81,64.744,14.923,156.4,245.518,30.874,56.132,322.451,74.128,18.224,53.508,166.071,255.947,99.982,162.03,36.978,89.558,4.509,124.808,144.179,10.054,1.0,50.581,2.265,10.664,7.148,81.004,39.580482,18.571392,4.0844073,15.271817
3975,18832,7764,171.69,376.702,319.807,135.759,57.282,57.21,68.324,249.218,111.313,160.747,87.773,104.592,2.122,162.781,152.76,173.823,96.093,30.007,213.486,114.448,59.554,120.086,347.474,362.921,14.249,239.306,203.587,293.15,178.555,343.573,47.772,61.593,13.868,108.798,106.215,77.962,18.629,121.26,14.91,13.08,20.468,202.063,7.4754066,-35.856915,7.6063013,-11.534477
3977,15344,13876,146.53,293.81,128.741,87.87,71.352,15.052,70.496,325.828,213.378,47.304,49.949,37.924,3.245,267.939,177.885,342.43,17.72,35.808,79.229,71.492,76.283,135.523,310.902,102.635,12.924,158.524,168.215,301.904,240.801,259.468,101.739,151.705,10.358,142.952,299.29,7.036,29.207,144.468,1.0,10.664,12.271,91.531,19.53841,-67.31201,15.239177,7.3036585
3978,5502,20711,93.52,84.968,102.538,1.0,8.035,178.572,94.385,61.267,323.69,6.788,35.487,59.463,2.122,80.88,222.107,89.519,35.484,25.366,84.514,320.416,14.145,13.129,31.798,81.565,8.95,216.418,115.692,161.847,187.739,238.955,16.591,1.0,12.698,213.394,144.179,74.944,3.351,19.988,8.587,3.416,37.886,229.433,10.717594,65.502625,-12.876371,8.099661
3979,3386,12010,168.0,73.126,78.518,66.709,78.387,13.775,67.238,257.39,280.39,11.418,15.462,118.952,2.122,187.049,222.107,38.937,2.045,60.174,236.743,232.301,65.529,48.414,33.723,98.917,43.398,256.809,134.986,410.229,332.639,230.749,29.783,16.537,44.282,260.356,281.935,20.618,2.175,114.93,37.672,15.496,15.345,87.32,1.0652742,-74.31872,-3.9713,1.6348635
3980,7484,11716,389.72,330.412,454.098,169.171,140.532,17.607,36.834,340.129,178.325,93.607,171.208,98.438,2.122,303.329,175.875,161.177,81.463,127.47,213.486,67.086,64.334,148.755,191.561,184.439,79.171,83.128,233.6,336.918,301.006,345.624,87.348,61.593,101.602,272.096,439.215,59.853,2.175,148.687,108.487,31.2,17.394,133.639,10.884614,-66.69003,-6.8270435,-12.076528
3981,264,2342,124.79,439.139,457.374,71.164,94.803,26.55,122.617,529.101,262.864,41.516,41.049,88.182,5.49,109.191,165.825,38.937,22.945,39.289,160.629,162.911,58.359,121.189,191.561,309.624,22.199,197.569,163.927,265.795,237.74,425.626,71.758,122.185,32.584,234.74,185.397,11.563,113.828,73.789,1.0,21.536,7.148,85.215,1.8911228,-31.518696,6.161151,-10.389319
3982,10591,4107,242.05,198.001,127.649,112.371,43.211,118.529,71.582,137.877,209.254,93.607,240.182,97.413,3.245,61.668,215.071,89.519,89.823,33.488,146.886,168.418,69.114,39.593,174.237,200.552,8.95,57.547,132.842,284.396,39.776,135.362,106.537,58.485,18.547,164.298,175.635,38.727,44.486,107.546,25.027,3.416,25.591,125.217,7.3486633,-3.5955324,2.8170369,-0.32249895
3984,8889,13741,293.35,54.825,176.78,45.548,13.898,155.577,90.041,186.908,411.322,12.576,164.533,62.54,1.0,275.017,477.384,13.646,75.194,93.822,92.971,290.677,79.868,25.258,1.0,230.299,8.95,328.166,118.908,513.083,676.524,336.393,38.178,1.0,3.34,412.981,391.489,93.053,3.351,140.248,11.116,8.248,150.594,233.644,-9.829235,60.445602,-13.926428,0.44164714
3985,19766,4196,90.68,110.804,5.367,119.054,81.905,150.467,194.285,675.172,301.009,334.386,53.286,140.491,3.245,118.291,237.182,5.215,151.477,103.105,249.429,400.82,134.837,89.212,49.121,377.794,113.619,446.646,189.652,528.402,165.289,244.083,118.529,21.198,95.753,236.875,155.026,159.452,16.279,139.193,108.487,10.664,8.172,86.268,-3.0794163,-5.930805,-1.0122472,-4.5735784
3986,18692,17038,70.07,50.519,16.285,36.639,35.004,6.11,84.612,78.632,339.155,69.298,52.174,59.463,2.122,80.88,199.996,22.076,49.069,25.366,105.657,114.448,61.944,55.03,203.11,92.72,4.975,387.406,103.901,350.048,319.374,140.491,75.355,64.7,6.849,253.952,152.857,13.073,3.351,15.769,1.0,4.624,2.025,96.795,22.002884,22.604675,-0.88757515,4.8335934
3988,9276,8283,318.37,188.312,197.525,60.027,65.489,9.942,59.637,249.218,140.18,18.364,24.362,119.977,2.122,177.948,137.684,258.127,1.0,21.885,217.714,60.477,41.629,69.364,149.214,305.906,12.924,131.597,154.28,234.064,141.819,230.749,27.384,147.044,13.868,134.413,226.616,2.509,2.175,100.162,28.82,57.775,53.255,91.531,7.779064,-39.17872,7.9372587,-11.895935
3990,18102,9263,95.79,215.225,5.367,279.428,128.806,1.0,4.258,1.0,15.433,20.679,108.91,89.207,99.778,11.111,470.349,1.0,18.765,330.519,70.771,47.26,12.95,13.129,1.0,72.888,202.39,403.562,55.666,283.302,172.432,39.975,8.196,1.0,293.447,236.875,275.427,280.177,1.0,36.867,482.796,37.239,586.055,44.16,-44.628212,-21.535473,-18.009829,-11.36301
3991,8824,9125,105.18,272.28,293.603,85.642,93.63,17.607,54.208,331.957,190.697,54.249,25.474,117.926,2.122,274.006,124.619,270.772,3.09,32.328,236.743,38.449,47.604,134.421,241.607,366.639,22.199,85.821,185.365,238.44,175.493,301.521,48.971,179.67,15.037,151.49,261.326,4.018,3.351,129.699,3.529,22.744,9.197,71.53,8.709625,-41.792603,8.9115715,-12.667101
3992,7456,18671,46.33,34.372,147.302,17.706,3.345,156.854,14.03,56.16,88.632,43.831,142.284,72.797,1.0,118.291,130.649,110.595,56.384,31.167,62.314,78.1,11.755,3.205,1.0,66.691,7.625,145.061,104.973,391.628,334.68,219.467,6.996,1.0,3.34,178.173,216.853,8.545,1.0,7.329,25.027,3.416,12.271,259.961,14.624079,52.81884,-9.272945,9.25286
3994,5528,13680,89.26,95.733,318.715,150.237,94.803,15.052,46.607,281.905,197.913,130.65,141.171,29.719,2.122,362.986,189.946,38.937,48.024,142.554,145.829,56.072,12.95,120.086,137.665,203.031,101.695,65.625,109.261,425.548,186.718,174.338,34.58,33.627,86.395,136.548,161.534,55.326,3.351,161.346,129.985,7.04,7.148,41.002,5.981928,-74.19444,-8.262776,-10.691569
3995,19968,10691,337.56,287.351,336.184,99.007,87.768,17.607,116.102,311.528,132.963,55.407,41.049,130.234,3.245,257.828,95.473,55.797,14.585,28.847,283.257,97.926,40.434,164.192,422.543,93.959,10.275,92.553,181.077,297.527,155.085,317.931,46.573,70.914,11.528,75.712,194.075,5.527,9.227,150.797,7.323,72.271,8.172,94.689,25.060339,-63.432915,18.28512,6.143204
3996,8792,4873,471.02,387.467,256.482,133.532,35.004,99.367,71.582,338.086,103.065,116.759,163.421,91.259,3.245,113.236,254.268,34.722,66.834,84.54,168.029,182.736,44.019,70.467,154.988,305.906,14.249,188.144,383.664,356.613,169.371,460.499,414.752,50.717,16.207,325.462,357.863,58.344,429.982,143.413,2.265,17.912,48.132,82.057,26.544668,-22.683022,17.556492,-7.5568013
3997,22987,19380,211.63,305.652,301.246,145.783,100.665,1.0,14.03,293.141,326.783,88.977,79.986,44.078,1.0,79.868,233.162,679.646,1.0,45.091,72.886,177.229,27.289,211.606,370.572,89.001,19.549,22.542,285.05,404.758,180.596,448.191,62.163,175.009,6.849,166.433,259.156,2.509,2.175,10.494,1.0,22.744,37.886,121.006,48.06481,0.6446037,12.996696,12.494704
3998,16617,12373,39.37,247.52,202.984,84.528,87.768,11.22,44.435,310.506,154.613,41.516,62.186,110.746,2.122,192.104,116.578,367.722,1.0,39.289,206.086,30.739,27.289,118.983,326.301,92.72,19.549,13.117,155.352,367.555,124.472,207.159,52.569,84.897,9.189,71.442,222.277,7.036,3.351,114.93,2.265,15.496,5.098,56.792,21.293705,-70.68759,15.914655,5.827226
3999,22075,5762,21.75,417.609,2.092,95.666,43.211,165.797,561.309,400.396,338.124,403.841,343.641,108.695,5.49,53.579,548.741,304.494,345.843,55.533,162.743,52.767,109.743,69.364,222.358,238.975,14.249,309.317,225.025,378.497,146.921,387.677,87.348,33.627,41.943,217.663,117.062,83.998,99.725,133.919,1.0,3.416,12.271,112.585,38.141003,66.52782,-16.606758,21.743086
4001,11127,18937,91.53,217.378,55.59,28.843,74.87,1.0,43.349,135.834,295.854,12.576,19.912,70.745,2.122,201.204,162.81,186.468,5.18,34.648,70.771,63.782,71.504,148.755,636.202,48.099,22.199,177.373,147.849,360.99,385.702,282.033,29.783,89.558,12.698,133.346,212.515,1.0,2.175,13.659,1.0,17.912,5.098,146.271,38.312805,9.472099,6.744971,10.214854
4002,11701,107,70.07,393.926,1.0,215.946,5.69,2.277,81.354,1.0,53.579,6.788,1.0,58.437,2.122,13.134,299.494,1.0,1.0,52.052,87.686,73.695,9.365,1.0,1.0,95.199,4.975,349.708,27.797,393.816,78.553,2.026,1.0,1.0,22.056,231.538,112.723,7.036,3.351,106.491,2.265,4.624,657.778,26.264,-51.826157,-25.713526,-20.478724,-10.992298
4003,4108,3889,77.32,369.166,117.823,381.89,348.07,81.482,84.612,38.794,56.672,38.043,45.499,110.746,3.245,199.182,175.875,1.0,37.574,354.885,90.857,209.171,38.044,40.695,8.699,504.218,232.863,559.74,141.417,179.354,340.803,736.403,53.768,7.215,547.292,200.587,917.564,515.591,12.753,122.315,334.843,15.496,7.148,51.529,62.9264,-61.088013,-9.808025,-17.93731
4004,8990,12564,160.18,150.635,285.961,33.298,18.588,197.734,32.49,273.733,269.05,19.521,133.384,111.772,2.122,167.837,147.734,304.494,101.318,65.976,177.543,162.911,24.9,37.387,8.699,91.48,11.599,29.274,148.921,353.331,444.887,393.831,18.989,2.554,9.189,246.481,524.906,62.872,1.0,100.162,16.175,8.248,20.468,288.384,-4.577072,43.60164,-9.075259,1.7082785
4005,18112,19613,188.04,61.284,14.102,194.786,5.69,35.492,33.576,9.172,12.341,145.699,568.361,66.643,6.612,27.289,500.5,1.0,1.0,47.411,78.171,99.028,82.258,57.235,1.0,86.522,57.972,106.016,76.032,165.129,43.858,16.385,65.761,1.0,9.189,279.567,99.707,99.089,5.701,183.499,8.587,3.416,768.437,70.477,-50.92516,-22.542446,-20.16828,-11.366487
4006,4180,7140,430.94,428.374,318.715,146.896,92.458,103.199,74.839,202.23,273.173,72.771,156.746,126.131,3.245,225.472,311.554,553.19,123.263,62.495,175.429,167.316,29.679,98.033,160.763,424.893,26.174,66.972,220.737,230.781,139.778,364.086,44.174,97.327,31.415,228.337,186.482,103.616,57.414,122.315,7.323,10.664,176.209,249.434,8.480898,-45.98582,11.473744,-14.113982
4007,12534,3882,103.33,638.293,375.489,300.589,47.901,169.629,103.072,98.04,112.344,123.705,579.486,108.695,4.367,61.668,387.937,1.0,151.477,93.822,135.257,119.955,28.484,4.308,4.85,282.356,31.473,204.301,287.194,339.106,247.944,255.366,34.58,1.0,64.169,266.76,253.733,40.236,12.753,102.271,2.265,8.248,264.326,161.008,-38.08372,-21.888277,-1.4002421,-10.672758
4008,9796,10178,59.41,154.941,94.895,37.753,17.415,6.11,56.379,272.712,328.845,3.315,6.562,114.849,2.122,215.36,141.704,169.608,3.09,31.167,196.571,160.708,149.177,56.132,118.416,60.494,6.3,433.182,152.136,396.004,338.762,287.161,21.388,164.134,2.17,211.26,291.697,1.0,1.0,102.271,1.0,17.912,28.665,197.852,-0.18663502,-71.39842,7.21897,2.3317761
4009,17359,6488,208.22,337.947,295.787,88.983,97.148,17.607,133.476,696.623,273.173,70.455,37.712,97.413,3.245,219.405,258.288,270.772,2.045,39.289,215.6,125.462,83.453,124.497,316.676,407.541,16.899,219.111,175.718,631.256,220.392,303.572,56.167,129.953,19.717,289.173,147.433,2.509,2.175,150.797,3.529,114.55,51.206,103.111,-1.8978786,-41.95779,6.377888,-17.098665
4010,9227,15025,48.61,192.619,353.652,5.455,6.863,345.923,19.46,112.34,77.291,31.097,326.954,55.36,2.122,30.323,153.765,156.962,148.342,34.648,36.943,110.042,11.755,3.205,2.925,162.129,11.599,27.927,85.679,428.83,140.799,227.672,6.996,1.0,6.849,233.673,223.362,26.654,2.175,2.055,59.17,2.208,7.148,89.426,13.800549,49.30938,-11.497073,14.232299
4011,8118,7522,58.7,359.477,199.708,109.03,44.384,52.1,37.92,412.653,26.774,97.08,168.983,109.721,3.245,148.626,189.946,60.013,54.294,34.648,201.857,30.739,66.724,52.825,237.757,282.356,15.574,142.368,193.94,181.542,90.798,238.955,722.966,280.658,8.019,336.135,220.107,7.036,364.166,122.315,11.116,28.784,12.271,166.272,28.221664,-23.292805,17.642187,-6.9245615
4012,20379,13744,167.85,103.268,80.702,125.736,38.521,505.61,337.62,226.745,380.393,578.637,311.38,61.514,3.245,222.438,475.374,1.0,491.095,53.213,196.571,69.289,110.938,111.265,6.775,122.467,6.3,201.608,166.071,537.156,377.538,309.726,125.725,1.0,9.189,182.442,157.195,79.471,191.398,172.95,1.0,8.248,48.132,127.322,37.990646,69.379944,-15.875967,21.105175
4013,11747,20504,228.83,168.935,59.957,129.077,113.563,1.0,23.803,115.405,123.684,50.776,68.861,69.72,2.122,155.703,100.498,156.962,6.225,55.533,78.171,49.463,52.384,134.421,276.254,82.804,100.37,58.894,207.874,212.18,271.414,257.417,26.185,46.056,46.622,93.856,208.176,59.853,2.175,11.549,47.789,19.12,3.049,112.585,40.11139,17.836082,5.1057925,12.762941
4015,4236,15812,175.25,133.411,363.479,152.465,207.366,86.592,34.662,107.233,89.663,95.922,237.957,64.591,2.122,140.536,228.137,72.658,195.366,300.352,119.4,115.549,9.365,82.596,2.925,354.244,260.687,36.005,77.104,366.461,125.492,247.16,114.932,1.0,244.316,276.365,374.134,145.87,3.351,34.757,157.805,7.04,46.083,251.54,-25.733543,-12.39444,-11.213299,-10.622222
4016,12974,11377,298.19,257.209,205.167,64.482,27.968,48.267,40.091,538.294,258.74,64.667,92.223,102.541,1.0,147.614,235.172,194.899,76.238,77.578,198.686,227.895,54.774,83.699,274.329,95.199,28.824,73.704,144.633,435.395,376.518,273.828,36.978,117.524,10.358,261.423,339.423,22.127,3.351,102.271,13.646,10.664,37.886,141.007,6.6329136,-65.59303,13.631142,0.34822577
4017,10928,3171,29.56,24.683,1.0,695.957,16.243,230.949,105.243,2.021,17.495,84.346,36.599,162.03,3.245,86.946,22.106,1.0,1.0,62.495,155.343,43.956,28.484,2.103,1.0,437.288,88.446,447.992,73.888,1.0,237.74,5.103,1.0,1.0,26.735,193.115,176.72,127.761,2.175,205.653,8.587,51.735,36.862,39.949,2.2225838,7.402198,-3.951508,-3.4984617
4018,2974,4957,249.29,259.362,293.603,73.391,70.18,8.665,60.723,471.899,285.545,32.255,14.35,87.156,3.245,166.826,270.348,93.734,5.18,49.732,156.4,134.273,81.063,134.421,176.162,339.371,16.899,106.016,158.568,274.549,141.819,307.675,59.765,129.953,18.547,183.51,130.078,4.018,6.876,91.722,1.0,16.704,66.575,76.793,1.1439362,-33.110325,6.02041,-11.003358
4020,6748,15120,294.63,106.498,169.138,34.411,51.419,275.661,50.95,157.285,373.176,66.983,194.57,69.72,2.122,111.214,199.996,72.658,111.768,115.868,101.429,428.356,12.95,41.798,1.0,247.651,128.194,189.491,129.627,307.375,294.884,332.291,68.16,1.0,54.81,348.942,250.479,94.562,2.175,18.933,50.318,11.872,7.148,432.602,-7.2073708,58.19791,-18.569622,4.9306107
4021,1548,8405,508.25,229.22,229.187,88.983,90.113,23.995,67.238,283.948,145.334,14.891,11.012,111.772,3.245,242.661,227.132,85.304,9.36,36.969,248.371,111.143,53.579,152.063,172.312,448.443,16.899,99.284,174.646,312.846,156.105,274.853,47.772,153.258,24.396,206.99,175.635,34.199,4.526,133.919,2.265,25.16,65.551,85.215,-1.024477,-35.987335,5.847507,-12.288457
4022,12281,4499,141.42,482.199,177.872,75.619,40.866,98.09,60.723,473.942,188.635,91.292,131.159,87.156,3.245,71.779,256.278,64.228,65.789,48.571,114.114,420.646,30.874,37.387,145.364,231.538,10.275,173.334,240.031,492.294,124.472,326.137,317.61,35.18,13.868,240.077,226.616,38.727,345.361,92.777,1.0,9.456,52.231,115.743,24.311592,-22.389336,17.330063,-8.159083
4024,12599,7512,254.13,371.319,272.859,141.328,45.556,6.11,35.748,309.485,273.173,56.564,164.533,106.644,2.122,152.67,119.594,131.671,42.799,62.495,180.714,62.68,84.648,42.901,116.491,324.498,53.997,158.524,158.568,275.643,294.884,164.081,51.37,14.983,46.622,188.846,123.57,20.618,4.526,82.228,51.582,22.744,8.172,92.584,-5.072323,-26.586105,2.3912928,-10.828113
4025,5822,16478,167.29,96.809,165.862,1.0,10.38,122.362,45.521,166.479,344.31,14.891,73.311,59.463,1.0,62.679,221.102,119.025,28.169,24.206,96.143,162.911,36.849,17.54,2.925,138.579,8.95,198.915,72.817,317.222,226.515,286.136,6.996,1.0,11.528,181.375,230.954,34.199,2.175,8.384,9.852,3.416,23.542,127.322,10.517845,59.410896,-10.87977,7.452439
4026,12879,5100,137.72,809.458,303.43,378.548,311.722,224.561,129.133,52.074,114.406,50.776,58.849,106.644,3.245,368.041,779.898,72.658,37.574,385.052,183.886,515.369,40.434,107.957,154.988,571.149,183.841,287.775,199.299,444.149,797.955,833.842,69.359,46.056,321.522,273.163,685.44,498.991,5.701,198.268,381.632,17.912,44.034,93.636,57.437263,-51.930588,-12.573972,-18.978071
4027,5010,18293,124.65,60.208,73.059,3.227,11.553,196.457,105.243,79.653,508.232,19.521,98.898,70.745,2.122,121.325,120.599,17.861,55.339,53.213,91.914,183.838,57.164,13.129,2.925,177.002,10.275,279.697,67.457,251.571,291.822,371.266,38.178,11.876,15.037,307.317,122.485,4.018,3.351,17.879,36.408,3.416,9.197,369.44,3.2105484,69.80992,-16.832203,7.0903444
4028,15546,14594,227.69,258.286,100.354,88.983,77.215,108.309,43.349,172.607,258.74,116.759,154.521,47.155,2.122,110.202,304.519,203.329,97.138,56.693,45.4,127.665,23.705,70.467,276.254,152.213,11.599,112.748,196.084,267.984,170.391,311.777,101.739,100.434,8.019,157.894,203.837,56.835,297.174,16.824,2.265,13.08,60.428,293.647,33.82625,-1.4900131,10.054991,9.175066
4030,9597,8347,235.65,241.061,348.193,87.87,70.18,12.497,60.723,295.184,230.904,21.837,44.386,131.26,2.122,220.416,152.76,169.608,2.045,36.969,216.657,164.012,127.667,99.136,258.931,361.681,16.899,189.491,174.646,290.962,201.004,242.032,63.363,131.507,15.037,141.885,160.45,2.509,12.753,128.644,4.794,19.12,39.935,86.268,1.1180077,-38.729794,6.078743,-12.602965
4031,15154,8497,126.21,439.139,414.793,139.1,74.87,41.88,69.41,160.35,350.495,205.893,250.194,125.106,3.245,277.039,273.363,144.316,102.363,60.174,187.057,178.331,66.724,123.394,228.133,370.357,36.773,138.329,206.803,432.113,288.761,263.571,106.537,171.902,22.056,233.673,105.13,31.181,3.351,144.468,4.794,14.288,48.132,116.796,-0.8908386,-36.52652,2.088969,-12.480055
