cell,x,y,area µm²,CD4,CD34,H2A.x,E5,HLA-DR,E9,ApoE,HLA-A,S100B,Gal3,CD45,PSD-95,CD74,CD8,E3,CD40,E7,PCNA,Vimentin,CD44,ATG7,E6,E1,IBA1,GFAP,SMA,a-Beta,CollagenIV,CD14,Synaptophysin,CD31,TMEM119,Neurofilament,AQP4,CD68,E2,CD11c,DAPI_1,Olig2,CD163,E4,Claudin-5,P2Rx7,CD3e,E8,E10,CD11b,NeuN,MAP2,UMAP_1,UMAP_2,TSNE_1,TSNE_2
10610,1605,5718,83.71,342.392,16.553,80.968,190.579,201.739,344.707,26.766,200.067,372.2,66.757,430.976,70.845,447.337,204.058,129.403,353.227,195.976,340.556,40.801,128.881,331.957,114.81,114.187,430.477,114.362,6.589,105.646,28.997,320.51,308.734,35.134,521.732,40.146,161.929,155.201,70.898,178.105,328.607,48.627,22.234,117.252,7.696,269.506,171.742,215.345,158.609,144.569,10.387,32.909,-22.390167,20.774002,6.187265,-5.3653736
10611,20714,8327,257.25,285.997,11.768,24.871,159.257,148.913,257.977,30.279,104.808,314.9,52.847,424.559,219.002,208.979,187.77,80.017,352.0,183.915,281.548,23.554,20.674,532.983,118.259,64.975,334.778,88.383,5.192,50.889,27.725,182.055,478.519,49.926,352.997,55.804,111.175,119.955,65.521,219.465,172.219,34.687,76.835,92.98,5.017,443.245,99.627,159.845,95.566,132.605,53.297,82.0,-22.631315,54.366623,20.846346,-6.149052
10613,7207,2716,178.37,192.341,46.463,12.935,109.802,86.696,116.64,64.243,95.038,78.229,46.524,353.966,136.458,224.168,147.592,65.907,170.364,81.402,279.478,68.661,5.372,421.438,94.117,67.436,306.769,50.596,5.192,43.588,58.268,88.333,332.989,92.025,426.748,26.053,2.238,89.115,67.672,251.28,187.049,34.687,9.089,50.822,129.558,173.423,72.054,106.259,93.141,100.302,23.796,107.773,-38.637947,-5.3526335,-1.2002383,17.73378
10615,22213,20492,344.24,235.644,2.196,9.355,71.886,96.087,158.399,47.846,65.727,10.965,30.085,290.86,63.438,90.968,3.172,63.085,72.182,91.453,126.263,10.287,1.0,203.252,68.826,34.218,340.613,35.245,2.397,28.987,40.451,316.249,325.41,31.721,185.379,220.216,19.569,159.606,34.336,162.197,96.721,7.97,38.412,50.822,5.017,97.083,64.631,75.638,74.955,115.855,17.091,15.727,47.21621,-15.359629,-29.764158,5.535723
10616,14295,15694,308.7,251.757,14.16,107.226,101.559,159.478,193.733,49.018,98.702,294.97,140.101,403.167,269.799,217.158,206.229,68.729,353.227,133.664,296.041,28.861,67.673,316.022,106.763,42.83,447.982,82.479,6.589,54.54,148.623,340.745,520.965,59.028,365.289,71.462,246.108,126.563,60.144,188.71,116.943,61.405,19.2,75.095,25.105,282.668,115.535,96.69,106.477,149.354,33.183,28.0,9.029601,15.777889,17.397455,2.5607765
10617,24129,9443,341.11,265.856,24.928,27.258,116.396,101.957,180.884,88.837,145.11,312.409,132.514,420.281,193.604,277.916,217.088,65.907,418.273,117.584,215.293,62.028,17.395,443.502,111.361,47.751,367.456,56.5,5.192,52.106,107.899,124.544,320.862,89.749,311.651,94.95,138.409,173.925,68.747,251.28,139.862,63.728,85.935,90.425,46.531,460.356,111.293,117.741,105.265,133.801,19.773,102.864,-24.548922,51.103092,18.046566,-7.976345
10619,19378,4496,210.64,290.025,3.393,92.903,60.347,139.522,168.035,9.198,101.144,448.183,17.439,364.662,45.447,173.926,202.972,58.852,320.091,103.513,111.77,20.9,92.812,152.995,79.173,41.6,423.474,74.213,5.192,67.924,45.541,193.771,346.633,40.823,380.933,33.882,249.822,234.504,61.22,92.204,64.364,82.314,163.793,61.042,6.357,3.632,78.417,89.034,74.955,114.659,10.387,24.318,23.235888,9.401451,-9.1432085,4.7193923
10621,8806,3332,231.53,480.359,99.105,42.774,294.436,85.522,322.222,82.981,822.916,204.039,395.542,433.116,67.671,137.705,318.074,324.123,350.773,447.233,607.647,347.267,325.62,479.049,270.006,336.871,679.06,271.415,20.561,324.671,414.599,503.695,104.083,293.418,100.453,5.697,41.851,535.195,347.263,238.554,112.899,77.667,518.7,288.436,252.759,18.111,133.564,297.638,163.459,246.263,26.478,50.091,-14.936699,-48.932625,-5.3361506,-22.111067
10623,7200,12594,669.29,263.842,26.125,2.194,129.584,190.0,158.399,50.189,119.463,311.163,35.143,322.948,100.477,377.232,186.684,91.305,318.864,159.795,269.125,4.98,13.023,298.861,102.165,61.284,447.982,81.298,5.192,53.323,31.543,270.453,376.951,53.339,293.772,74.594,1.0,123.259,66.596,227.949,118.291,34.687,221.427,89.147,6.357,208.96,98.567,134.966,101.627,114.659,55.979,39.045,2.011757,15.2680645,1.050344,2.8944457
10624,2032,6222,68.65,264.849,18.946,49.935,202.119,168.87,290.1,29.108,101.144,431.99,50.318,370.01,115.292,282.589,231.204,143.513,339.727,199.996,326.063,19.574,61.115,378.536,109.062,136.333,303.268,137.979,7.986,122.681,27.725,143.714,520.965,48.788,518.379,65.199,124.792,282.967,122.515,235.373,68.409,77.667,22.234,144.079,9.035,330.051,124.019,178.983,134.362,106.284,61.342,88.136,-17.33872,33.495037,10.547594,-2.1927593
10625,9707,5642,181.36,373.611,340.78,77.387,264.762,279.217,206.582,49.018,339.292,209.021,267.822,189.248,2.058,230.011,173.653,245.106,441.591,236.177,484.454,454.729,27.232,276.798,190.684,249.52,438.646,270.234,14.972,229.76,273.339,375.891,1.0,146.64,53.52,2.566,2.238,216.881,276.29,274.611,497.13,68.374,334.674,227.116,367.925,56.281,138.866,213.431,91.928,178.068,42.569,1.0,-12.875053,-46.382694,-4.248095,-21.007256
10626,18740,11668,249.58,237.658,30.91,182.419,96.614,107.826,161.611,39.648,70.612,327.357,40.201,286.581,165.031,194.958,134.562,91.305,286.955,101.503,180.095,36.821,143.09,240.025,110.212,48.982,296.265,96.649,5.192,61.84,46.814,195.901,496.71,33.997,171.97,152.886,268.39,193.751,62.295,140.987,278.725,34.687,16.167,78.927,18.409,318.206,115.535,138.793,95.566,130.212,10.387,41.5,19.215908,15.437592,19.625301,6.3365235
10627,20996,5383,235.51,316.209,27.321,95.29,96.614,139.522,190.521,46.675,189.076,413.305,90.784,513.335,65.554,258.053,240.977,91.305,434.227,131.654,238.068,46.108,40.348,399.374,82.621,67.436,599.7,87.202,5.192,80.093,120.625,296.014,204.135,98.852,510.557,47.975,226.301,152.998,73.048,163.258,195.138,57.92,185.026,96.812,53.227,245.814,92.204,117.741,96.778,143.372,17.091,14.5,-13.221664,-0.16577911,8.334847,-11.932359
10629,700,19347,242.61,180.256,15.357,153.774,124.639,87.87,267.614,4.513,134.119,27.158,9.852,340.061,3.117,156.4,5.343,82.839,113.909,171.855,261.879,15.594,163.857,94.158,90.669,61.284,408.303,58.862,3.794,58.19,20.089,174.6,1.0,16.929,53.52,292.245,248.584,269.75,42.939,118.717,108.854,34.687,9.089,77.65,6.357,41.802,66.752,159.845,101.627,150.551,3.682,1.0,65.13848,6.795681,-31.81967,-4.552642
10630,20624,12161,176.52,192.341,5.786,71.419,121.342,276.87,193.733,78.297,87.71,317.392,113.546,488.734,278.265,169.253,226.861,106.826,354.455,97.483,202.87,44.781,19.581,502.339,99.865,48.982,277.592,62.404,5.192,59.407,26.452,199.096,469.423,56.753,259.131,96.516,143.361,117.752,69.822,287.338,34.704,57.92,76.835,76.372,6.357,530.115,92.204,98.603,97.99,138.587,29.16,136.0,-17.337126,62.702923,23.562115,-5.3179674
10631,9985,8242,48.04,419.935,18.946,91.71,99.911,413.043,209.794,52.531,247.697,385.901,233.678,394.61,17.932,407.611,223.603,65.907,485.773,113.563,375.754,254.398,34.883,254.734,63.078,29.297,738.579,99.011,351.698,43.588,125.716,685.816,2.516,51.064,18.879,1.0,2.238,251.025,65.521,150.532,48.186,69.536,745.194,69.985,15.731,110.245,110.232,96.69,82.229,197.211,14.409,1.0,-20.651741,-58.999146,-10.614884,-23.024702
10632,12264,7243,394.98,317.216,8.178,116.774,94.965,168.87,187.309,65.414,135.34,387.147,86.99,351.827,129.05,317.642,274.639,60.263,390.045,95.473,190.448,19.574,64.394,226.541,86.07,47.751,516.839,73.032,5.192,52.106,20.089,280.038,252.645,31.721,319.473,11.961,326.572,188.244,60.144,136.745,173.567,50.95,143.57,63.597,6.357,97.083,107.051,100.517,100.415,137.39,11.728,20.636,13.696533,2.2896729,-7.845611,-1.9430928
10634,13152,18785,157.34,141.988,10.571,52.323,113.099,120.739,129.489,11.54,43.744,10.965,50.318,178.552,172.439,66.432,4.258,75.784,40.273,127.634,190.448,4.98,4.279,208.155,103.314,48.982,271.757,55.319,3.794,42.371,22.634,100.048,328.442,41.961,177.557,145.056,70.323,84.709,60.144,153.713,99.417,50.95,9.089,76.372,6.357,143.15,70.994,115.828,66.468,100.302,80.115,31.682,47.572372,-21.870071,-30.949291,9.161379
10637,21375,9080,44.06,350.449,5.786,18.903,134.53,211.13,180.884,66.585,117.021,332.339,65.492,565.745,210.536,443.832,206.229,67.318,401.091,157.785,270.161,7.633,20.674,632.27,112.511,80.969,269.423,74.213,6.589,53.323,31.543,313.054,308.734,65.855,337.352,49.541,33.186,64.883,78.425,236.433,242.324,43.98,148.626,72.54,6.357,378.751,132.503,167.5,106.477,132.605,19.773,121.273,-20.987972,11.721523,16.076357,-9.869436
10638,25115,18516,397.68,188.312,2.196,16.516,104.856,112.522,184.096,57.216,59.621,18.439,18.704,316.53,111.059,133.032,8.601,57.441,85.682,133.664,176.99,1.0,1.0,278.023,91.818,52.672,387.296,51.777,3.794,52.106,26.452,147.974,498.226,47.65,288.185,201.426,48.041,93.52,45.089,231.131,108.854,5.647,9.089,63.597,6.357,465.621,60.389,127.31,71.318,126.623,72.07,56.227,-41.036568,7.7575455,-36.344326,7.713486
10640,21605,12280,252.85,323.258,6.982,8.161,108.153,228.739,222.643,47.846,96.259,360.989,86.99,519.753,274.032,298.947,265.952,98.36,315.182,121.604,250.491,12.94,22.86,438.599,132.054,50.212,386.129,69.489,5.192,71.575,30.27,300.274,475.487,80.647,338.47,82.423,76.513,178.331,93.48,266.127,166.826,59.081,104.136,73.817,6.357,426.134,99.627,112.0,139.211,138.587,42.569,170.364,-22.826874,47.01543,17.472382,-8.746294
10641,3134,216,325.33,192.341,29.714,65.452,210.361,73.783,193.733,41.991,95.038,10.965,31.349,313.321,25.34,246.368,23.803,94.127,83.227,204.016,267.055,18.247,2.093,431.244,101.015,79.739,354.618,37.606,2.397,33.854,23.907,150.104,126.822,41.961,496.03,35.448,2.238,150.795,51.541,241.736,209.968,4.485,69.757,69.985,10.374,32.589,61.449,167.5,101.627,103.891,22.455,47.636,-36.862766,-7.869478,-2.4427676,18.39282
10642,9920,19855,196.28,118.826,1.0,28.452,65.292,79.652,110.215,40.819,43.744,9.719,30.085,203.153,256.041,106.158,12.945,51.797,41.5,101.503,157.32,4.98,3.186,281.701,80.322,35.448,269.423,49.415,3.794,27.77,23.907,200.161,536.124,43.099,207.728,198.295,143.361,74.796,65.521,174.924,33.356,6.808,66.724,59.765,5.017,97.083,51.904,56.5,60.407,81.159,22.455,66.045,49.067413,-28.742184,-30.890844,10.618415
10644,1917,13701,349.21,252.764,6.982,24.871,106.505,153.609,229.068,43.162,96.259,312.409,78.138,372.149,185.138,344.516,243.149,72.962,355.682,137.684,338.486,8.96,21.767,309.893,127.456,47.751,326.609,77.755,5.192,59.407,37.906,252.348,511.869,52.202,369.758,171.676,144.599,126.563,68.747,257.643,120.988,46.303,19.2,71.262,9.035,269.506,91.143,112.0,108.902,130.212,25.137,58.682,-4.488674,37.079834,12.783299,2.8687236
10645,11526,3943,145.82,146.016,1.0,48.742,132.881,94.913,107.003,1.0,54.736,186.6,2.265,152.882,6.291,138.874,77.011,85.661,128.636,87.433,76.572,30.187,129.974,23.064,86.07,61.284,282.261,86.021,5.192,100.778,12.454,150.104,128.338,12.378,213.315,1.0,13.379,97.926,61.22,17.968,76.498,11.455,45.49,81.482,5.017,1.0,95.385,134.966,89.504,90.731,5.023,2.227,37.844505,-0.0019569397,-15.676318,5.594303
10647,20593,19297,239.91,219.531,15.357,17.71,103.208,121.913,151.974,26.766,49.851,17.193,40.201,287.651,224.293,189.116,8.601,74.373,74.636,131.654,131.439,7.633,1.0,243.702,92.968,55.133,256.585,43.511,3.794,41.155,25.18,114.958,470.939,40.823,185.379,264.06,25.758,137.578,53.692,224.768,33.356,4.485,36.39,64.875,6.357,178.688,59.328,92.862,91.928,123.034,43.91,100.409,43.680435,-27.907925,-32.964302,9.060142
10648,11214,15081,79.31,251.757,361.119,11.742,147.718,76.13,209.794,53.702,396.692,286.251,447.389,617.086,57.088,55.916,275.725,115.292,376.545,183.915,811.588,507.797,91.719,452.082,92.968,96.963,467.822,100.191,6.589,100.778,258.068,89.398,82.86,202.393,53.52,69.897,13.379,201.461,53.692,236.433,598.243,116.001,16.167,121.084,333.107,48.383,135.685,106.259,70.106,198.407,45.251,31.682,-5.132305,-44.648987,-1.2233804,-24.6048
10650,11489,9269,254.7,202.411,22.535,33.226,68.589,114.87,94.154,63.072,91.374,276.286,93.313,370.01,202.07,142.379,180.168,30.631,310.273,83.412,256.703,71.315,19.581,438.599,79.173,13.303,300.933,28.16,2.397,13.168,95.173,245.957,329.958,45.375,376.463,41.712,112.413,107.839,33.26,214.162,89.98,61.405,58.635,43.157,42.513,260.292,89.022,64.155,81.017,103.891,26.478,134.773,17.417969,47.25866,8.760051,14.839687
10651,21658,15450,175.81,264.849,8.178,6.968,80.129,121.913,229.068,26.766,66.949,294.97,62.963,426.698,194.662,137.705,172.567,47.564,338.5,93.463,203.906,7.633,14.116,289.055,106.763,23.145,331.277,48.234,3.794,20.469,34.088,101.113,478.519,38.548,370.876,149.754,1.0,197.055,45.089,232.191,108.854,218.224,75.824,50.822,5.017,515.636,104.93,121.569,168.308,148.158,85.479,171.591,-12.888975,57.79778,20.402441,-2.5929673
10652,6286,1939,123.23,188.312,2.196,3.387,141.124,120.739,129.489,66.585,66.949,329.848,4.794,368.94,151.273,212.484,141.077,95.538,128.636,131.654,268.09,2.327,6.465,520.725,125.157,68.666,229.743,58.862,6.589,74.009,22.634,120.284,396.659,89.749,450.215,62.067,1.0,246.62,90.254,237.494,162.781,24.233,34.367,68.707,9.035,29.957,78.417,157.931,83.442,132.605,18.432,97.955,-32.104633,0.83360004,1.1771795,16.078457
10653,5254,2973,187.18,316.209,3.393,8.161,151.015,212.304,180.884,75.954,115.8,99.405,14.91,387.123,80.37,552.495,194.285,70.14,185.091,107.533,367.473,2.327,6.465,434.921,136.652,77.278,450.317,78.936,5.192,80.093,26.452,199.096,292.059,52.202,513.909,24.487,35.662,114.448,65.521,202.497,412.194,20.748,58.635,77.65,6.357,135.253,101.748,134.966,81.017,126.623,11.728,140.909,-29.635826,-2.5399928,-4.500252,16.740114
10654,2139,7148,233.94,245.715,16.553,23.677,172.446,197.043,270.826,24.423,128.012,358.498,102.165,287.651,158.681,177.432,227.947,142.102,318.864,187.936,339.521,16.92,43.627,351.569,133.204,111.727,268.256,104.915,7.986,109.296,30.27,287.494,466.392,46.513,339.587,63.633,164.405,154.099,88.103,204.618,222.101,49.788,173.904,127.472,13.052,299.779,114.475,161.759,135.574,115.855,62.683,83.227,-7.88892,37.854492,13.307017,0.8759014
10655,4999,18043,355.61,187.305,33.303,24.871,142.772,78.478,254.765,98.206,85.268,7.228,108.487,288.721,149.157,113.168,10.773,70.14,69.727,141.704,210.117,43.454,1.0,248.605,111.361,63.745,302.1,64.766,3.794,37.504,125.716,176.73,472.455,76.096,350.762,184.202,59.182,242.214,71.973,244.917,54.927,6.808,10.1,90.425,58.583,215.542,62.51,110.086,97.99,112.266,34.523,59.909,55.75048,-19.685093,-33.84069,8.092392
10657,23945,19087,162.45,111.776,276.174,41.581,170.797,42.087,357.556,130.999,229.378,15.948,267.822,517.613,4.175,8.011,10.773,126.581,94.273,206.026,530.004,375.127,14.116,372.407,91.818,115.417,233.244,91.926,6.589,94.694,359.876,111.763,82.86,160.294,24.466,73.028,1.0,104.535,77.35,148.411,157.389,23.071,18.189,126.194,421.491,114.194,63.57,156.017,94.353,201.996,31.842,24.318,67.892395,-11.689905,0.2105746,-22.937378
10658,6059,9464,181.21,203.418,27.321,58.29,165.851,93.739,225.855,67.756,135.34,277.531,73.08,267.329,121.642,170.421,193.199,101.182,295.545,147.734,274.302,115.096,19.581,323.377,106.763,80.969,346.449,103.734,5.192,67.924,58.268,159.69,434.557,97.714,377.581,109.042,60.42,121.056,69.822,283.096,42.794,52.112,16.167,135.137,69.296,207.644,101.748,123.483,93.141,106.284,14.409,64.818,12.535913,36.78902,6.9467025,10.017942
10659,4667,746,140.28,165.15,1.0,3.387,131.233,104.304,129.489,74.783,80.383,12.211,3.529,319.739,112.118,241.695,68.324,84.25,48.864,119.594,212.188,2.327,1.0,450.856,134.353,56.363,270.59,47.053,6.589,43.588,20.089,143.714,357.244,82.923,475.916,46.409,1.0,126.563,80.576,219.465,37.401,2.162,67.735,52.1,6.357,32.589,47.662,119.655,51.92,90.731,14.409,161.773,-42.129883,-7.501652,-0.25424376,18.87257
10660,10541,20474,101.34,140.981,1.0,29.645,58.698,86.696,116.64,37.306,30.311,12.211,33.878,251.285,330.12,80.453,7.515,43.331,55.0,103.513,124.193,4.98,5.372,214.283,74.574,28.067,352.284,34.064,3.794,13.168,22.634,152.235,625.564,31.721,288.185,160.715,119.84,64.883,52.617,173.863,41.445,6.808,9.089,54.655,3.678,143.15,81.599,81.379,62.831,87.141,13.068,61.136,49.054604,-31.061508,-31.274235,11.237665
10661,25474,15068,274.45,548.839,228.317,52.323,94.965,274.522,264.402,97.035,502.943,288.742,193.213,133.63,2.058,67.6,88.955,63.085,516.455,161.805,229.787,226.538,55.65,105.19,60.779,24.376,205.235,55.319,3.794,44.805,291.155,591.028,2.516,60.166,17.762,11.961,5.952,510.964,78.425,180.226,387.927,30.041,931.243,80.205,125.54,132.621,120.838,156.017,135.574,173.283,22.455,1.0,-18.330421,-60.158096,-10.185075,-21.76963
10662,23117,10435,89.4,196.369,2.196,8.161,124.639,132.478,283.675,65.414,69.391,323.62,90.784,424.559,214.769,82.789,212.745,92.716,332.364,135.674,220.469,6.307,17.395,559.95,129.755,77.278,313.771,71.851,6.589,70.358,28.997,127.739,493.678,82.923,398.812,76.16,4.714,119.955,91.329,308.548,54.927,43.98,52.568,90.425,9.035,615.668,104.93,144.534,148.91,142.176,72.07,176.5,-19.545662,62.24664,22.841373,-4.0962725
10663,8361,16105,251.14,306.138,41.678,18.903,165.851,524.565,302.949,164.962,515.155,286.251,353.811,413.863,15.816,684.526,352.822,130.814,474.727,216.076,627.316,426.869,94.998,395.697,120.558,88.351,668.556,113.181,6.589,122.681,224.98,429.143,31.319,147.778,74.752,2.566,60.42,633.223,122.515,145.229,149.3,97.415,421.632,127.472,200.532,160.261,134.624,144.534,113.751,211.568,19.773,1.0,-15.208511,-49.309776,-5.857812,-22.089344
10664,25070,19774,282.27,231.616,6.982,24.871,149.366,170.043,248.341,36.135,90.153,12.211,22.497,336.852,52.855,239.358,9.687,91.305,79.545,173.865,194.589,7.633,1.0,248.605,104.464,61.284,281.093,58.862,5.192,63.057,34.088,161.82,357.244,44.237,242.369,209.255,25.758,227.895,51.541,177.045,98.069,32.364,13.134,100.645,9.035,310.308,75.236,129.224,74.955,140.98,54.638,40.273,-38.52498,9.626896,-35.0549,6.0388126
10667,19633,16801,655.36,275.926,32.107,47.548,94.965,182.957,216.219,50.189,110.914,286.251,145.159,347.548,191.487,261.558,172.567,60.263,366.727,137.684,260.844,48.761,23.953,331.957,95.267,30.527,401.3,64.766,3.794,42.371,119.353,189.511,405.754,48.788,239.017,146.622,170.595,151.896,36.487,202.497,103.462,88.122,66.724,58.487,25.105,295.83,90.083,87.121,100.415,132.605,43.91,86.909,6.870969,11.901333,16.27722,1.6394129
10668,24882,443,74.05,160.115,12.964,77.387,225.198,58.522,206.582,15.054,49.851,78.229,2.265,234.171,48.622,34.884,22.717,118.114,105.318,153.765,124.193,40.801,6.465,377.31,166.542,84.66,235.578,101.372,6.589,46.022,18.817,106.438,387.563,32.859,281.48,51.107,182.974,49.463,78.425,117.656,40.097,9.131,41.445,108.309,7.696,156.312,52.965,165.586,116.176,134.998,6.364,85.682,36.299217,7.791683,-14.459547,8.919237
10669,318,12078,171.12,254.778,16.553,28.452,132.881,206.435,219.431,9.198,101.144,308.672,85.725,332.574,142.807,212.484,192.113,95.538,284.5,159.795,243.245,7.633,26.139,447.179,97.566,79.739,255.418,90.745,5.192,76.442,35.361,216.136,480.035,46.513,377.581,188.9,238.68,177.229,89.179,239.615,48.186,48.627,76.835,71.262,7.696,345.846,105.99,156.017,136.786,130.212,17.091,51.318,-8.278786,44.211544,15.6214695,3.7121084
10670,7194,2747,51.73,131.917,22.535,4.581,116.396,105.478,94.154,29.108,68.17,95.668,4.794,300.486,56.03,86.295,104.158,67.318,149.5,79.392,305.359,4.98,4.279,368.73,98.716,74.818,267.089,52.957,3.794,41.155,30.27,41.471,489.131,63.58,411.104,41.712,1.0,111.143,45.089,165.379,301.644,470.298,10.1,50.822,7.696,187.901,60.389,79.466,65.256,70.392,33.183,31.682,-41.967873,9.945293,-3.801157,12.856725
10675,14289,11886,327.04,278.948,46.463,205.097,164.203,343.783,261.19,71.27,96.259,291.233,25.027,299.416,169.264,505.758,186.684,125.169,291.864,137.684,208.047,34.167,82.975,263.314,134.353,66.206,418.806,99.011,5.192,64.274,25.18,332.225,596.762,43.099,186.497,170.11,154.502,216.881,94.555,111.293,160.085,30.041,199.182,110.864,7.696,36.538,103.869,136.879,117.388,136.194,7.705,23.091,21.2474,8.459152,-9.886675,1.587317
10676,9821,14095,202.25,186.298,9.375,12.935,108.153,112.522,161.611,44.333,57.178,291.233,66.757,280.164,227.468,186.779,221.432,88.483,286.955,141.704,256.703,36.821,15.209,338.086,130.904,39.139,235.578,75.394,5.192,60.624,58.268,153.3,501.258,62.442,303.829,132.53,67.848,101.23,71.973,217.344,141.211,34.687,17.178,89.147,18.409,220.806,118.717,112.0,107.689,112.266,25.137,136.0,9.797007,46.57263,10.676819,11.075647
10677,2889,7617,330.73,237.658,20.143,6.968,126.287,168.87,286.887,25.594,73.055,326.111,50.318,359.314,207.361,348.021,200.8,87.072,289.409,163.815,371.613,10.287,17.395,354.021,144.7,58.824,366.289,94.287,6.589,70.358,28.997,211.876,636.176,51.064,401.047,55.804,83.941,111.143,91.329,205.678,174.915,43.98,42.456,84.037,7.696,249.763,116.596,127.31,157.397,126.623,22.455,183.864,-3.36866,32.726494,7.804368,2.8675435
10679,18899,13855,137.72,269.884,27.321,131.097,127.936,461.174,196.945,86.495,176.863,367.217,124.927,490.874,244.4,305.958,239.891,92.716,394.955,151.755,250.491,28.861,87.347,350.344,127.456,72.357,410.637,89.564,5.192,69.141,32.815,315.184,355.728,60.166,208.846,94.95,324.097,165.114,96.706,192.952,130.425,71.859,418.598,80.205,9.035,431.399,121.898,125.397,122.238,120.641,13.068,21.864,8.740478,15.144669,10.880616,-9.989508
10681,5194,15114,151.37,219.531,58.428,23.677,94.965,150.087,213.006,43.162,73.055,275.04,45.259,285.512,125.875,323.484,161.709,91.305,277.136,181.905,411.988,4.98,11.93,262.088,103.314,71.127,421.14,65.947,5.192,76.442,27.725,161.82,332.989,56.753,224.49,77.726,1.0,216.881,66.596,279.914,230.19,30.041,101.102,72.54,7.696,169.474,126.14,102.431,127.087,167.301,58.66,89.364,1.1040916,19.058273,0.9555063,2.7947404
10682,18206,18123,301.17,161.122,4.589,64.258,93.317,160.652,145.55,22.081,43.744,12.211,102.165,258.772,224.293,173.926,5.343,64.496,41.5,117.584,155.25,10.287,25.046,241.25,98.716,41.6,283.428,51.777,5.192,36.287,20.089,192.706,554.316,30.583,202.141,215.519,200.305,79.202,56.918,112.354,42.794,12.616,8.078,59.765,5.017,220.806,58.268,83.293,81.017,105.087,9.046,41.5,52.403107,-26.477222,-29.739328,9.934687
10683,25023,15782,373.66,317.216,12.964,11.742,85.074,154.783,200.158,59.558,149.995,304.935,97.106,357.175,134.341,201.968,182.34,68.729,372.864,137.684,250.491,26.207,17.395,304.99,87.22,47.751,404.801,61.223,3.794,49.672,84.992,225.722,351.181,84.06,302.711,102.779,1.0,105.636,50.466,189.771,99.417,47.465,16.167,58.487,45.192,390.597,98.567,87.121,97.99,166.104,19.773,50.091,-16.564856,49.43567,17.72986,-4.221942
10684,12411,12127,104.75,220.538,4.589,2.194,111.45,235.783,209.794,40.819,37.638,308.672,46.524,376.427,326.945,239.358,199.714,61.674,275.909,81.402,248.421,4.98,13.023,420.212,103.314,42.83,360.453,67.128,5.192,48.456,28.997,373.761,572.507,63.58,317.238,87.121,59.182,329.227,65.521,186.589,100.765,40.495,109.191,62.32,5.017,186.585,109.172,125.397,105.265,114.659,47.933,129.864,4.7161865,41.413086,9.45791,6.4668355
10686,3493,19448,323.91,149.037,10.571,21.29,103.208,65.565,142.338,4.513,41.302,17.193,19.968,264.12,34.864,129.526,9.687,92.716,56.227,157.785,183.201,3.653,1.0,204.477,106.763,74.818,246.082,71.851,5.192,77.659,23.907,114.958,332.989,54.477,196.554,321.995,123.554,143.085,56.918,252.341,56.275,6.808,47.512,81.482,10.374,69.443,67.812,140.707,89.504,101.498,42.569,26.773,44.657257,-19.02781,-33.16864,7.8192677
10687,7088,16858,152.36,220.538,69.195,12.935,94.965,92.565,206.582,72.441,81.604,307.426,123.662,307.973,85.661,170.421,161.709,50.386,343.409,145.724,250.491,50.088,19.581,258.411,81.472,18.224,436.312,60.043,2.397,31.42,121.898,245.957,501.258,47.65,310.534,68.331,2.238,99.028,27.884,209.92,41.445,34.687,86.946,43.157,53.227,294.514,112.354,119.655,83.442,134.998,47.933,39.045,8.631034,37.658817,7.296916,8.3677435
10688,4401,10231,223.0,205.432,3.393,10.548,129.584,93.739,171.248,43.162,95.038,282.514,22.497,279.094,81.428,183.274,189.941,96.949,264.864,119.594,249.456,3.653,33.79,233.896,112.511,63.745,341.78,90.745,6.589,100.778,27.725,149.039,234.454,38.548,258.013,166.978,138.409,233.402,75.199,166.439,99.417,37.01,56.612,72.54,9.035,104.98,104.93,117.741,96.778,130.212,13.068,19.409,16.205593,14.14974,-4.980186,5.538137
10690,24576,20274,73.48,156.087,65.606,45.161,124.639,73.783,155.186,276.223,742.312,14.702,376.573,410.654,20.049,66.432,48.778,92.716,257.5,155.775,362.296,444.116,131.067,182.413,163.093,116.648,250.75,93.106,6.589,117.814,226.252,482.394,32.835,274.075,9.94,27.619,26.996,167.316,131.117,95.385,131.773,53.273,162.781,109.587,353.194,123.407,91.143,115.828,77.38,284.549,23.796,1.0,67.45238,-11.806414,-2.163154,-21.668007
10692,21426,17269,241.9,322.251,10.571,2.194,99.911,136.0,187.309,57.216,112.136,278.777,93.313,501.57,236.993,223.0,210.573,77.195,331.136,125.624,258.773,3.653,15.209,350.344,111.361,32.988,318.439,62.404,3.794,56.973,32.815,407.842,575.539,57.891,360.819,218.65,109.937,126.563,61.22,309.608,201.879,50.95,16.167,68.707,6.357,393.229,117.656,75.638,134.362,140.98,41.228,101.636,-4.2875423,45.098534,17.814898,6.823564
10693,14212,18817,150.66,100.699,1.0,29.645,78.48,160.652,148.762,24.423,49.851,12.211,49.053,222.406,236.993,356.2,5.343,57.441,41.5,137.684,150.074,7.633,4.279,228.993,87.22,35.448,366.289,38.787,3.794,32.637,22.634,180.99,399.69,33.997,170.852,187.334,179.26,76.999,49.391,132.503,64.364,6.808,58.635,55.932,5.017,244.498,56.146,79.466,85.867,94.32,19.773,42.727,-25.619743,4.167835,-30.041853,6.3733845
