cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5674,10791,13034,8.53,235.623,137.774,9.991,4.996,178.0,20.98,112.888,12.988,16.006,473.387,88.134,3.558,74.926,43.441,125.46,283.144,14.986,156.78,35.034,23.0,8.992,1.0,36.161,9.008,39.973,91.271,35.52,105.895,105.895,14.059,13.592,8.992,97.448,152.76,36.281,1.0,39.961,24.135,9.043,10.231,86.021,-58.922432,-37.283833,10.862655,16.42084
5678,9344,16533,448.99,181.289,148.716,21.979,11.989,55.0,34.966,22.978,5.995,16.006,454.617,59.765,1.0,32.968,49.971,67.379,271.65,4.996,33.161,15.014,54.0,18.982,22.589,44.435,10.009,119.217,53.157,20.875,75.925,67.933,6.441,3.798,11.989,105.57,65.322,73.418,2.081,2.998,116.674,4.217,3.051,37.438,-65.67521,-34.37597,8.534549,18.675423
5679,16616,20661,105.32,188.698,54.616,76.924,33.967,50.0,22.978,36.964,3.997,97.47,263.785,42.541,1.0,31.969,164.235,10.957,487.96,9.991,53.262,13.012,24.0,121.879,297.363,32.025,60.059,20.486,90.268,31.336,24.976,44.956,66.294,91.945,2.998,64.96,55.272,82.703,5.325,10.99,3.103,9.043,3.051,25.292,13.288124,26.803528,-12.403182,-2.380657
5680,8803,3953,189.17,380.101,44.768,57.943,28.972,16.0,62.938,30.97,14.986,68.529,73.996,82.055,3.558,31.969,43.441,17.595,246.57,13.987,134.669,20.019,23.0,27.973,128.574,148.885,6.005,32.178,145.434,32.382,17.983,57.943,35.824,31.782,16.984,72.067,83.412,104.985,8.568,72.928,52.527,4.217,6.128,46.547,15.756351,44.694134,-7.9769444,5.834502
5682,4384,18426,317.09,120.781,341.295,15.985,3.997,65.0,29.971,22.978,11.989,39.588,413.948,64.831,1.0,54.946,79.353,19.254,180.736,3.997,28.136,18.017,72.0,6.994,1.0,47.537,5.004,152.993,42.123,18.783,66.934,56.944,10.794,1.0,6.994,116.738,73.362,38.138,2.081,12.988,76.714,4.217,5.103,42.498,-65.5717,-46.60768,12.044405,21.724312
5683,20350,20753,231.24,575.209,441.961,579.421,22.978,1.0,15.985,64.936,2.998,57.81,595.395,51.659,1.0,4.996,26.029,12.616,257.02,4.996,17.08,18.017,501.0,45.955,140.35,11.342,5.004,176.377,231.693,36.566,61.939,59.941,14.059,37.378,2.998,84.25,56.277,43.708,2.081,2.998,35.702,18.696,4.077,45.535,-52.691692,29.172745,21.991358,-2.4705296
5684,17449,4237,140.0,565.33,275.643,216.784,280.72,70.0,74.926,88.912,56.944,207.874,245.015,137.78,3.558,83.917,84.794,39.168,221.491,219.781,158.79,52.051,27.0,98.902,144.275,299.873,93.092,114.021,185.554,47.027,147.853,129.871,66.294,65.361,274.726,125.875,104.518,273.961,31.273,101.899,175.562,20.304,18.436,76.912,65.88424,15.004219,2.3760972,-19.396557
5685,1941,1294,77.46,709.808,89.63,296.704,115.885,10.0,133.867,104.896,30.97,130.698,436.889,93.2,4.837,22.978,104.382,5.978,198.501,193.807,56.277,31.03,29.0,16.984,83.432,254.37,121.12,26.982,208.623,31.336,89.911,143.857,96.765,68.16,184.816,195.927,76.377,229.396,32.354,123.877,128.241,12.261,10.231,66.79,61.87947,15.31147,3.252271,-17.378391
5686,6647,21091,250.86,170.176,543.721,121.879,19.981,9.0,22.978,49.951,10.99,110.333,217.902,59.765,2.279,120.88,81.529,29.211,126.397,4.996,70.347,20.019,142.0,74.926,338.58,20.649,8.007,114.021,138.413,22.968,117.883,123.877,8.618,24.786,4.996,95.418,94.468,34.424,2.081,10.99,9.413,31.565,7.154,40.474,-24.289953,37.64881,11.894807,5.565976
5687,5605,12655,82.58,293.661,61.181,30.97,4.996,2.0,6.994,17.983,3.997,9.575,266.913,132.714,1.0,39.961,10.794,4.319,80.418,3.997,80.397,26.025,180.0,13.987,24.552,7.205,3.002,204.957,96.286,38.659,57.943,52.948,21.676,9.395,1.0,76.128,120.599,8.428,1.0,33.967,185.026,21.913,7.154,38.45,-63.92035,-23.809376,3.4928083,11.255273
5689,17882,19438,53.44,271.434,14.13,70.93,17.983,445.0,207.793,46.954,3.997,344.004,328.438,63.817,3.558,41.959,419.971,24.233,795.184,22.978,85.423,18.017,31.0,100.9,52.029,26.854,11.01,23.085,101.301,61.672,53.947,58.942,162.059,2.399,8.992,81.204,59.292,64.134,55.058,45.955,1.0,2.609,6.128,44.523,31.536057,-16.19149,-31.613447,-5.9255905
5690,11012,13378,162.17,230.684,182.636,25.975,6.994,137.0,43.957,68.932,34.966,23.51,301.326,79.015,2.279,135.865,34.735,83.973,259.11,15.985,37.181,29.028,38.0,58.942,63.806,57.879,6.005,207.555,83.247,39.705,131.869,93.907,11.882,6.597,6.994,107.601,119.594,30.71,2.081,97.903,36.754,5.826,8.18,68.815,-60.32382,-34.497158,9.862234,15.017256
5691,9254,18193,186.19,362.813,340.2,108.892,22.978,1.0,17.983,57.943,10.99,191.796,611.037,73.949,1.0,144.856,98.941,39.168,147.297,8.992,43.211,49.048,261.0,79.921,246.334,57.879,8.007,216.649,172.515,51.212,160.84,159.841,21.676,55.567,3.997,128.921,111.553,77.132,2.081,7.993,68.301,31.565,6.128,149.787,-47.96686,32.690727,17.42408,-0.44419837
5692,23041,14711,11.8,218.335,65.558,91.909,24.976,667.0,163.837,3.997,3.997,223.953,165.762,29.369,2.279,14.986,351.412,10.957,611.268,18.982,28.136,19.018,29.0,147.853,263.998,62.016,6.005,24.384,51.151,52.258,42.958,68.932,63.029,10.794,11.989,66.991,65.322,221.968,65.87,36.964,1.0,2.609,5.103,34.401,25.469437,-8.921928,-27.90475,-7.257821
5693,8077,13776,383.46,212.161,575.452,95.905,3.997,252.0,22.978,46.954,22.978,38.516,423.333,53.686,1.0,190.81,53.235,57.422,261.2,16.984,74.367,26.025,21.0,40.96,4.925,62.016,8.007,58.16,84.25,19.829,82.918,72.928,18.412,3.798,3.997,105.57,70.347,90.13,2.081,104.896,40.96,2.609,8.18,38.45,-50.91737,-49.076015,18.340048,18.922365
5694,18802,17810,91.82,249.206,80.876,129.871,23.977,523.0,273.727,56.944,13.987,486.565,506.757,47.606,3.558,83.917,586.471,1.0,812.949,39.961,84.418,20.019,29.0,110.89,4.925,165.432,9.008,33.477,156.467,98.285,54.946,245.755,211.029,1.0,6.994,158.363,64.317,90.13,242.101,60.94,1.0,2.609,6.128,42.498,34.55699,-28.396683,-36.2314,-6.674653
5695,5184,6422,144.97,389.98,366.461,241.759,173.827,147.0,82.918,114.886,81.919,85.679,124.05,606.884,4.837,282.718,120.706,30.87,92.958,440.56,194.971,43.042,27.0,157.843,81.47,497.398,227.226,333.567,152.455,22.968,419.581,586.414,93.5,133.92,200.8,622.329,133.664,357.52,6.406,157.843,434.251,20.304,15.359,61.729,75.11604,13.707426,0.8150725,-24.292185
5696,17313,762,159.75,34.341,1.0,21.979,11.989,58.0,191.809,48.952,25.975,267.9,246.057,67.87,2.279,33.967,186.0,27.551,357.338,12.988,39.191,30.029,122.0,27.973,57.917,42.366,4.003,281.603,81.241,15.645,23.977,47.953,14.059,20.588,10.99,64.96,40.196,138.409,11.812,96.904,178.717,18.696,13.308,53.632,32.17045,28.457108,-19.377848,3.4067748
5697,3572,19129,358.17,110.902,542.627,7.993,7.993,181.0,31.969,23.977,17.983,7.431,447.317,60.778,2.279,19.981,49.971,39.168,183.871,8.992,59.292,28.027,41.0,4.996,1.0,42.366,4.003,99.731,45.133,38.659,45.955,61.939,5.353,1.0,8.992,104.555,85.423,15.855,2.081,9.991,122.983,2.609,4.077,40.474,-60.806175,-58.39945,15.519547,24.138033
5698,22696,15373,89.54,96.084,1.0,105.895,9.991,673.0,195.805,27.973,12.988,482.278,157.42,70.91,3.558,9.991,365.559,1.0,759.655,19.981,102.508,23.022,33.0,141.859,22.589,110.621,9.008,39.973,58.172,57.488,40.96,157.843,112.0,3.798,18.982,101.509,63.312,155.121,10.731,52.948,1.0,10.652,9.205,49.584,28.309462,-20.847328,-32.1893,-8.143005
5699,9977,11535,306.0,299.836,345.671,73.927,9.991,129.0,65.935,44.956,14.986,31.013,476.516,106.371,1.0,125.875,46.706,65.719,403.317,9.991,168.84,24.023,86.0,28.972,32.403,29.957,7.006,115.32,98.292,42.843,103.897,99.901,14.059,28.983,3.997,91.357,106.528,56.706,3.162,92.908,45.166,36.391,8.18,59.705,-50.674118,-40.23139,15.05523,15.89711
5700,5587,1843,29.42,55.334,1.0,25.975,6.994,14.0,122.878,20.98,1.999,82.464,206.431,149.938,2.279,7.993,146.824,1.0,196.411,11.989,49.241,17.016,155.0,7.993,50.067,134.407,5.004,366.044,118.352,12.507,57.943,37.963,78.265,21.987,4.996,95.418,58.287,75.275,117.766,30.97,4.155,9.043,5.103,53.632,26.902393,50.195507,-10.927388,10.911705
5702,13582,19609,344.38,539.398,228.593,281.719,67.933,1.0,4.996,108.892,4.996,16.006,540.126,58.752,1.0,71.929,28.206,54.103,386.597,4.996,12.055,16.015,183.0,78.922,201.193,6.171,13.012,102.329,236.708,62.718,118.882,162.838,21.676,146.513,6.994,70.037,73.362,119.84,2.081,2.998,57.785,76.609,4.077,61.729,-37.315125,33.270866,12.810695,-1.6530303
5703,19055,8906,112.42,641.891,418.982,384.616,161.839,173.0,121.879,130.87,42.958,231.456,324.267,133.727,3.558,211.789,117.441,127.12,277.919,214.786,244.217,52.051,48.0,127.873,175.678,90.972,170.169,333.567,179.536,37.613,367.633,252.748,59.765,273.836,169.831,107.601,126.629,181.117,8.568,136.864,99.848,63.739,10.231,94.119,69.0734,13.221252,3.888935,-21.473019
5704,10667,15958,251.0,441.844,327.07,59.941,27.973,2.0,19.981,103.897,31.969,127.483,407.691,59.765,2.279,79.921,162.059,85.633,218.356,15.985,51.252,61.06,18.0,66.934,295.401,75.46,14.013,34.776,100.298,146.404,181.819,174.826,17.324,66.761,8.992,136.027,215.071,58.563,4.244,5.995,100.9,5.826,7.154,75.9,-26.537218,32.35894,7.20712,-1.3911347
5705,12353,794,7.67,149.183,1.0,72.928,29.971,352.0,238.762,1.0,23.977,137.13,203.303,71.923,3.558,16.984,226.265,5.978,670.832,10.99,149.744,15.014,24.0,56.944,220.819,100.28,11.01,32.178,70.208,44.935,2.998,43.957,42.353,21.987,20.98,42.625,62.307,242.394,48.571,131.869,1.0,1.0,15.359,1.0,27.585567,3.0556412,-24.404549,-4.235964
5706,22761,19817,369.96,596.201,136.68,70.93,59.941,12.0,33.967,172.828,9.991,9.575,286.727,65.844,1.0,40.96,101.118,263.196,569.469,6.994,29.141,23.022,292.0,150.85,366.057,17.547,17.016,91.936,272.816,71.087,162.838,297.703,61.941,153.508,4.996,98.463,61.302,93.844,5.325,3.997,175.562,46.043,8.18,74.888,-12.903717,27.58427,3.4819682,-7.1497273
5707,12725,12419,174.82,368.988,404.758,89.911,15.985,5.0,25.975,49.951,11.989,44.947,681.947,97.253,2.279,134.866,54.324,78.995,66.834,5.995,92.458,26.025,370.0,77.923,169.79,15.478,7.006,132.208,134.401,18.783,92.908,76.924,20.588,69.559,2.998,70.037,101.503,25.139,1.0,67.933,99.848,18.696,9.205,42.498,-53.241096,31.485401,19.054127,0.028841054
5708,2541,15252,190.03,401.094,737.393,166.834,14.986,1.0,27.973,37.963,3.997,42.804,588.095,70.91,2.279,63.937,57.588,22.573,191.186,12.988,39.191,20.019,251.0,22.978,42.216,49.606,5.004,224.443,226.678,16.691,69.931,90.91,44.529,20.588,5.995,118.768,66.327,10.284,2.081,9.991,24.135,17.087,5.103,56.669,-57.012005,2.3191223,20.826952,6.687114
5710,14835,13311,7.67,465.307,362.084,137.863,86.914,11.0,12.988,56.944,36.964,126.411,209.559,60.778,2.279,288.712,57.588,85.633,20.855,10.99,87.433,18.017,29.0,155.845,513.257,101.314,10.009,24.384,135.404,9.369,84.916,179.821,44.529,149.311,8.992,23.335,77.382,19.569,2.081,150.85,1.0,18.696,7.154,44.523,-14.837555,45.94722,2.0484793,-1.377867
5712,15105,3058,110.01,723.392,518.554,147.853,19.981,2.0,35.965,30.97,9.991,35.3,508.842,93.2,1.0,17.983,17.324,7.638,123.263,5.995,84.418,20.019,57.0,26.974,175.678,205.764,6.005,102.329,143.428,53.304,21.979,45.955,36.912,31.782,4.996,95.418,88.438,78.989,5.325,37.963,103.003,9.043,6.128,46.547,-39.2499,20.46994,15.307902,-8.8662405
5713,3642,19645,299.61,93.614,482.446,17.983,3.997,224.0,36.964,16.984,32.968,44.947,456.703,60.778,2.279,11.989,42.353,19.254,224.626,18.982,52.257,46.045,4.0,2.998,1.0,16.512,6.005,28.281,53.157,66.903,51.949,99.901,9.706,1.0,6.994,129.936,112.558,65.991,1.0,3.997,67.249,2.609,4.077,64.766,-62.31694,-55.490253,14.467961,24.64382
5714,22239,15905,133.32,81.266,6.471,135.865,11.989,683.0,322.678,51.949,4.996,277.547,168.89,73.949,2.279,21.979,436.294,1.0,717.856,21.979,71.352,16.015,35.0,159.841,1.0,108.553,10.009,26.982,104.31,67.949,56.944,203.797,109.824,1.0,9.991,126.89,56.277,116.126,95.062,55.945,1.0,4.217,8.18,47.559,28.3694,-19.17429,-31.549124,-7.8484383
5715,15758,7194,151.94,524.58,591.865,173.827,28.972,7.0,57.943,34.966,14.986,37.444,629.807,88.134,2.279,153.847,39.088,29.211,63.699,8.992,123.614,28.027,398.0,72.928,144.275,205.764,7.006,198.462,231.693,21.921,88.912,81.919,39.088,79.353,12.988,88.311,65.322,67.848,2.081,104.896,16.774,23.522,8.18,51.608,-53.827656,21.375246,21.561382,-5.227748
5716,14201,20155,304.87,312.184,302.998,251.749,39.961,1.0,4.996,82.918,5.995,19.222,568.282,47.606,1.0,69.931,27.118,12.616,189.096,5.995,50.246,13.012,242.0,108.892,232.595,18.581,10.009,85.441,154.461,24.014,85.915,85.915,44.529,44.374,3.997,49.732,60.297,10.284,4.244,5.995,18.877,13.87,4.077,47.559,-41.108345,38.39428,12.259533,1.0309465
5717,20942,18649,165.01,226.979,69.934,26.974,42.958,12.0,19.981,90.91,10.99,16.006,129.264,43.554,1.0,49.951,95.676,49.125,332.258,6.994,46.226,16.015,72.0,134.866,348.393,48.571,9.008,32.178,116.346,88.87,71.929,125.875,64.118,56.966,4.996,86.28,79.392,38.138,2.081,15.985,53.579,21.913,7.154,36.426,5.8412857,29.731754,-9.780613,-1.8210342
5718,5018,20204,269.62,124.486,305.186,4.996,4.996,179.0,45.955,49.951,7.993,4.216,247.1,54.699,1.0,22.978,18.412,42.487,201.636,3.997,60.297,15.014,5.0,4.996,4.925,14.444,5.004,46.468,45.133,14.599,38.962,59.941,5.353,1.0,12.988,87.296,76.377,47.422,2.081,7.993,127.189,2.609,3.051,33.389,-69.33586,-37.276993,7.4413934,22.244047
5719,7413,16559,210.07,235.623,440.866,12.988,5.995,114.0,11.989,27.973,10.99,2.072,594.352,62.804,1.0,42.958,57.588,42.487,199.546,4.996,22.106,19.018,52.0,2.998,1.0,38.23,7.006,115.32,79.235,30.29,80.92,118.882,1.0,1.0,4.996,97.448,90.448,65.991,1.0,1.999,114.571,4.217,5.103,41.486,-56.919342,-53.191605,16.305565,21.50396
5720,5924,9763,21.04,299.836,299.715,160.84,134.866,12.0,62.938,119.881,35.965,59.954,37.498,118.529,3.558,276.724,68.471,55.762,71.014,70.93,167.835,38.037,30.0,140.86,256.147,82.699,175.174,219.247,179.536,20.875,226.774,164.836,65.206,338.197,64.936,119.784,96.478,86.416,8.568,133.867,29.393,46.043,10.231,76.912,-15.835318,45.071518,2.9517279,-0.4014103
5721,1315,859,179.51,136.834,1.0,1.999,7.993,10.0,207.793,31.969,7.993,22.438,88.595,64.831,2.279,1.0,43.441,1.0,170.287,9.991,77.382,35.034,80.0,3.997,32.403,67.186,10.009,214.051,41.12,29.244,30.97,38.962,45.618,31.782,16.984,101.509,84.418,56.706,7.487,21.979,55.682,152.217,11.257,87.033,27.441689,49.162186,-11.751092,10.474066
5722,861,15956,83.0,282.548,178.26,67.933,8.992,1.0,4.996,24.976,2.998,7.431,413.948,52.672,1.0,15.985,32.559,19.254,65.789,5.995,57.282,11.01,291.0,18.982,34.365,48.571,7.006,142.601,192.575,8.323,28.972,47.953,47.794,3.798,1.999,69.021,43.211,26.996,2.081,1.999,15.722,12.261,3.051,29.34,-28.134598,44.05474,9.0487385,7.2585087
5723,9608,3667,352.91,25.697,1.0,9.991,6.994,58.0,65.935,5.995,7.993,17.078,181.404,87.121,2.279,12.988,77.176,2.659,206.861,11.989,89.443,22.021,102.0,4.996,16.701,133.373,4.003,256.921,38.111,24.014,32.968,16.984,61.941,5.197,9.991,70.037,84.418,106.842,2.081,52.948,114.571,7.435,6.128,42.498,29.405197,47.66517,-12.376826,9.278287
5724,18057,20782,55.71,182.524,37.108,88.912,7.993,734.0,185.815,9.991,8.992,132.842,172.019,74.962,2.279,20.98,391.676,2.659,735.62,12.988,57.282,9.008,16.0,169.831,14.739,130.27,14.013,12.692,76.226,115.022,31.969,65.935,156.618,1.0,3.997,108.616,65.322,103.128,7.487,92.908,1.0,2.609,8.18,31.365,25.854816,-14.5151825,-29.894508,-7.869709
5725,12887,14315,487.93,510.996,409.135,135.865,45.955,8.0,26.974,95.905,14.986,100.686,411.862,64.831,2.279,185.815,58.676,70.698,258.065,14.986,38.186,23.022,91.0,123.877,448.489,62.016,15.014,65.954,164.491,31.336,140.86,148.852,59.765,174.496,5.995,83.235,63.312,52.993,3.162,58.942,25.186,18.696,6.128,59.705,-25.383781,27.7588,6.3169904,-3.0275486
5726,11196,14528,287.38,461.602,586.394,86.914,42.958,163.0,37.963,66.934,12.988,81.392,201.217,49.633,2.279,138.862,79.353,108.865,315.539,21.979,67.332,17.016,28.0,105.895,440.639,109.587,13.012,34.776,97.289,32.382,99.901,146.854,83.706,68.16,7.993,98.463,73.362,257.249,48.571,13.987,3.103,12.261,4.077,70.839,-24.138397,30.670456,8.8473835,-10.756047
5727,11368,10166,292.79,483.829,318.317,66.934,1.999,2.0,1.999,38.962,2.998,33.157,454.617,95.226,1.0,40.96,42.353,7.638,193.276,1.999,89.443,28.027,155.0,25.975,116.798,12.376,6.005,97.133,104.31,37.613,69.931,75.925,17.324,91.945,1.0,55.823,95.473,38.138,1.0,25.975,64.095,13.87,8.18,53.632,-34.463017,29.80231,11.0453825,-3.3196032
5728,21950,16258,100.34,133.13,9.754,105.895,20.98,586.0,257.743,59.941,86.914,427.612,208.517,52.672,3.558,28.972,502.676,2.659,725.171,29.971,81.402,69.068,28.0,134.866,50.067,118.894,8.007,23.085,97.289,214.399,73.927,298.702,97.853,5.197,13.987,141.104,123.614,125.411,51.815,48.952,1.0,4.217,22.539,74.888,29.774124,-21.565155,-32.955536,-7.7745986
5729,8720,13443,256.26,202.282,482.446,115.885,5.995,110.0,57.943,41.959,28.972,38.516,615.208,51.659,2.279,214.786,49.971,57.422,223.581,9.991,54.267,29.028,123.0,33.967,1.0,43.401,6.005,176.377,91.271,18.783,123.877,80.92,23.853,1.0,3.997,107.601,69.342,56.706,2.081,121.879,44.115,5.826,8.18,44.523,-51.708424,-49.012238,17.36534,18.419142
5730,18209,18999,146.96,184.994,53.521,83.917,17.983,438.0,236.764,24.976,21.979,275.403,304.454,44.567,3.558,51.949,482.0,1.0,669.787,19.981,72.357,18.017,29.0,98.902,20.627,82.699,8.007,16.589,106.316,106.653,40.96,135.865,95.676,1.0,6.994,101.509,82.407,158.835,30.192,64.936,1.0,2.609,7.154,40.474,31.841335,-15.464291,-31.163372,-5.68837
5731,17103,1838,193.86,217.1,4.283,93.907,26.974,3.0,137.863,35.965,17.983,82.464,267.956,68.883,2.279,13.987,46.706,24.233,226.715,14.986,67.332,20.019,218.0,20.98,118.76,89.938,4.003,198.462,125.373,24.014,24.976,52.948,36.912,69.559,14.986,56.838,53.262,130.981,8.568,83.917,3.103,13.87,8.18,38.45,16.326756,48.165504,-7.699893,8.153157
5732,6857,18292,352.2,128.19,391.628,32.968,31.969,225.0,88.912,37.963,22.978,35.3,541.169,65.844,2.279,139.861,105.471,47.465,182.826,25.975,57.282,33.032,95.0,15.985,20.627,81.665,68.067,149.096,61.181,47.027,138.862,99.901,10.794,2.399,29.971,152.271,92.458,101.271,2.081,24.976,48.321,5.826,5.103,62.742,-59.786163,-52.409355,15.086303,21.06627
5733,1459,20850,212.62,101.023,106.043,1.0,4.996,310.0,31.969,43.957,20.98,1.0,468.173,60.778,2.279,10.99,101.118,7.638,181.781,9.991,67.332,25.024,31.0,2.998,1.0,23.752,6.005,117.918,46.136,98.285,37.963,132.868,6.441,1.0,7.993,126.89,140.699,41.851,2.081,26.974,64.095,2.609,4.077,45.535,-75.4101,-40.57132,4.3181405,23.499462
5734,8078,2687,174.11,29.402,1.0,18.982,34.966,75.0,74.926,3.997,8.992,99.614,19.77,157.03,2.279,31.969,201.235,5.978,206.861,49.951,166.83,20.019,46.0,33.967,46.141,204.73,68.067,147.797,67.199,12.507,30.97,48.952,81.529,10.794,30.97,118.768,108.538,84.559,83.169,85.915,89.333,9.043,7.154,47.559,33.19265,40.667603,-15.266098,7.3818073
5735,16807,21066,37.24,99.789,23.978,69.931,1.999,325.0,144.856,2.998,1.0,141.417,160.548,56.725,1.0,7.993,374.265,1.0,441.981,5.995,43.211,12.011,38.0,42.958,2.963,58.913,6.005,13.991,78.232,37.613,12.988,29.971,82.618,2.399,1.0,61.915,51.252,143.98,21.542,30.97,1.0,2.609,4.077,28.328,29.86003,1.4902802,-25.2874,-2.308814
5736,18775,17836,145.68,252.911,91.818,91.909,30.97,462.0,228.772,59.941,20.98,386.88,368.065,79.015,4.837,80.92,514.647,10.957,753.385,30.97,71.352,12.011,47.0,121.879,101.096,137.509,8.007,24.384,144.431,132.805,74.926,179.821,153.353,17.79,7.993,146.18,67.332,119.84,141.552,54.946,1.0,2.609,5.103,42.498,32.7197,-23.26495,-33.3235,-6.253564
5737,6716,4637,160.32,606.08,486.823,181.819,25.975,13.0,62.938,68.932,22.978,48.163,538.041,95.226,2.279,109.891,46.706,12.616,95.048,15.985,110.548,26.025,348.0,48.952,158.014,195.422,6.005,289.398,239.717,14.599,71.929,86.914,44.529,51.37,17.983,88.311,92.458,71.561,114.523,73.927,5.206,28.348,7.154,62.742,-49.725456,22.165417,17.9611,-6.9736023
5739,19403,3177,52.3,108.433,1.0,355.645,181.819,24.0,123.877,91.909,45.955,461.912,193.918,124.609,2.279,63.937,371.0,1.0,380.327,286.714,115.573,34.033,65.0,19.981,6.888,332.966,284.284,323.174,159.476,30.29,269.731,51.949,61.941,1.0,171.829,159.378,78.387,344.522,5.325,128.872,359.588,42.826,7.154,55.657,57.907257,24.845089,-8.704621,-16.716116
5740,17870,21283,103.61,60.273,13.036,9.991,9.991,126.0,90.91,5.995,11.989,13.863,99.023,62.804,1.0,11.989,133.765,30.87,278.964,4.996,76.377,15.014,273.0,60.94,103.059,40.298,10.009,145.199,47.139,31.336,61.939,19.981,58.676,12.193,2.998,50.747,54.267,123.554,4.244,30.97,69.353,5.826,5.103,29.34,16.420143,34.1085,-11.021283,1.2631409
5741,6625,11554,228.69,347.995,401.475,296.704,109.891,21.0,48.952,35.965,56.944,110.333,396.22,130.688,105.889,266.734,167.5,20.914,221.491,102.898,217.081,35.034,36.0,79.921,61.843,248.165,68.067,195.863,197.59,50.165,192.808,104.896,38.0,82.151,128.872,118.768,138.689,147.693,3.162,171.829,76.714,44.435,32.796,115.374,70.59211,16.212477,1.2772596,-19.891134
5742,17498,5367,140.14,564.095,531.685,229.771,31.969,10.0,86.914,47.953,21.979,85.679,607.908,123.595,2.279,119.881,38.0,42.487,96.093,8.992,141.704,32.031,326.0,60.94,120.723,196.457,6.005,349.156,244.732,21.921,76.924,119.881,27.118,108.735,10.99,101.509,101.503,69.704,3.162,99.901,10.464,21.913,9.205,79.948,-52.04776,21.321957,20.639181,-5.7383833
5743,9382,12129,150.8,251.676,637.821,85.915,5.995,159.0,70.93,158.842,78.922,16.006,578.71,113.463,1.0,190.81,163.147,25.892,188.051,17.983,164.82,67.066,165.0,13.987,1.0,34.093,6.005,297.192,93.277,92.008,184.816,204.796,27.118,2.399,3.997,156.332,334.67,39.994,2.081,101.899,174.511,10.652,9.205,112.337,-49.988483,-51.726,20.605677,18.673351
5744,20262,8974,149.38,682.642,389.439,312.688,127.873,22.0,93.907,54.946,56.944,333.285,604.78,123.595,3.558,186.814,187.088,17.595,258.065,158.842,168.84,44.043,23.0,65.935,122.686,78.562,105.104,107.525,213.639,135.943,173.827,257.743,58.676,14.992,108.892,114.707,149.744,156.978,8.568,132.868,39.908,25.13,146.645,199.383,-32.6037,6.3919816,6.8391895,-18.276316
5745,16133,18602,189.03,522.11,246.1,379.621,17.983,1.0,11.989,63.937,1.999,38.516,697.589,55.712,1.0,21.979,12.971,20.914,104.453,4.996,18.086,13.012,335.0,39.961,159.976,3.068,6.005,168.583,149.446,31.336,70.93,84.916,21.676,47.172,1.999,48.716,74.367,30.71,2.081,1.999,46.218,25.13,4.077,47.559,-48.696922,34.55104,17.904406,-1.8614881
5746,11648,4789,156.06,613.489,403.664,252.748,230.77,98.0,52.948,99.901,67.933,112.476,322.182,99.279,2.279,161.839,150.088,39.168,99.228,121.879,141.704,100.099,27.0,88.912,136.424,268.848,68.067,145.199,201.602,334.697,227.773,421.579,45.618,147.912,128.872,160.393,115.573,190.401,6.406,120.88,129.293,33.174,10.231,73.875,69.99739,9.832051,4.6588454,-21.98375
5747,14349,16764,36.67,396.155,103.854,107.893,78.922,1.0,23.977,115.885,17.983,100.686,289.855,63.817,3.558,144.856,101.118,50.784,38.619,32.968,56.277,15.014,21.0,131.869,309.139,106.484,16.015,159.489,179.536,13.553,139.861,149.851,1000.0,93.345,4.996,205.064,59.292,15.855,789.172,66.934,1.0,20.304,5.103,66.79,-15.97242,19.519787,-13.740959,-7.7686734
5748,20687,12170,122.23,325.768,148.716,118.882,44.956,538.0,321.679,130.87,82.918,640.917,323.224,117.516,6.117,172.828,678.971,24.233,740.845,46.954,292.459,60.059,45.0,151.849,146.238,105.45,9.008,23.085,204.611,223.814,107.893,310.69,101.118,10.794,15.985,161.409,180.9,138.409,15.055,144.856,1.0,5.826,14.334,67.802,34.87977,-34.730278,-38.537727,-7.4681005
5750,20091,4003,76.18,57.803,1.0,67.933,6.994,437.0,394.606,43.957,16.984,569.101,243.972,124.609,2.279,26.974,473.294,24.233,654.112,15.985,185.926,49.048,36.0,64.936,20.627,223.345,4.003,38.674,78.232,89.916,9.991,120.88,10.794,5.197,12.988,93.387,93.463,86.416,20.461,112.888,1.0,4.217,7.154,57.681,37.246376,-22.895191,-35.31944,-4.3860197
5751,7609,18928,147.25,112.137,123.55,21.979,2.998,11.0,24.976,8.992,3.997,25.653,425.419,61.791,1.0,33.967,41.265,27.551,105.498,7.993,25.121,17.016,126.0,1.999,6.888,10.307,3.002,177.676,81.241,12.507,48.952,30.97,2.088,1.0,4.996,54.808,48.236,97.558,2.081,1.999,211.316,7.435,4.077,33.389,-68.2737,-31.703049,7.3387127,18.360416
