cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5252,6420,14688,197.28,153.137,171.981,7.104,11.081,283.513,37.145,161.482,331.982,23.045,164.716,65.551,1.0,96.478,125.249,178.242,97.81,44.768,111.883,132.748,25.024,9.122,2.917,210.893,42.299,230.949,135.674,353.588,280.923,422.374,8.014,4.064,11.215,218.035,447.135,60.121,2.171,9.016,34.632,3.362,4.049,158.355,22.85831,62.230766,1.1591142,-14.322494
5253,22324,20521,213.76,486.137,274.139,327.557,223.784,159.981,14.052,119.355,86.773,78.739,72.278,99.363,1.0,101.503,766.533,206.44,38.076,248.288,80.202,268.645,42.041,86.28,215.756,126.018,296.793,245.001,185.926,402.737,758.617,755.038,29.056,128.173,112.34,156.329,549.596,378.467,1.0,16.03,140.511,24.617,140.23,105.559,36.134254,8.831486,-20.451271,-7.282686
5254,7692,20334,158.19,81.856,146.172,40.675,31.242,2.074,36.141,73.217,159.427,72.937,17.706,47.108,2.114,187.936,209.417,65.452,11.299,26.166,93.93,88.14,32.031,131.966,438.182,64.083,15.511,122.362,90.448,342.904,425.955,239.913,33.064,62.288,9.172,265.911,184.577,5.548,2.171,24.046,1.0,11.628,5.065,103.488,17.674644,-38.59765,9.402175,2.9933462
5255,14700,7303,308.85,381.875,349.413,89.506,71.565,11.742,54.213,413.238,139.245,69.456,76.732,108.585,2.114,230.147,193.385,242.694,6.149,30.543,221.709,63.243,62.061,113.692,332.722,374.908,16.627,114.697,159.795,387.779,174.43,265.115,42.082,137.367,18.365,142.498,167.5,4.032,3.342,114.227,7.228,13.989,28.439,62.079,-28.566526,-16.10707,-12.501242,17.77073
5256,10283,3282,134.6,71.217,1.0,50.848,21.161,382.339,324.294,64.19,197.773,188.965,197.013,98.338,4.341,60.297,546.091,1.0,275.982,69.934,168.908,97.477,90.089,39.579,1.0,275.123,9.93,292.269,114.568,479.665,152.118,225.8,58.114,1.0,27.558,237.185,136.548,149.561,20.91,124.247,19.685,5.723,126.002,70.361,-64.05789,8.823067,24.286963,-10.580455
5258,4421,20486,101.34,314.85,364.468,378.423,414.31,340.445,77.306,9.024,253.273,16.084,163.602,99.363,1.0,213.061,899.799,5.028,72.063,713.321,99.21,335.037,11.01,12.168,1.0,541.217,234.286,289.714,92.458,366.41,802.228,865.926,15.028,1.0,344.215,318.042,719.298,542.188,1.0,119.237,404.586,6.904,237.792,207.011,39.612335,10.732868,-21.615986,-7.5536733
5259,8857,16815,208.93,179.735,205.316,3.035,10.073,140.645,17.064,122.364,214.927,38.129,163.602,41.985,2.114,81.402,119.237,359.512,37.046,17.413,84.426,52.869,13.012,24.351,27.845,106.52,9.93,44.435,81.402,243.538,160.231,246.97,2.002,7.129,10.193,166.968,202.721,4.032,2.171,7.012,7.228,3.362,4.049,96.241,31.065718,41.16236,11.913254,-15.172999
5260,18625,2654,79.88,44.62,1.0,17.277,39.307,2.074,125.498,355.063,415.736,53.213,1.0,164.938,2.114,17.08,92.183,9.056,16.448,16.319,137.227,149.346,65.064,14.198,96.873,318.707,6.581,408.52,106.528,320.466,86.194,103.823,25.048,85.271,16.322,198.885,94.923,5.548,8.027,85.169,1.0,6.904,12.179,71.396,-7.737913,16.131477,18.528433,-7.12655
5261,6134,10939,310.98,171.224,256.933,83.402,54.428,20.335,42.165,293.88,342.073,34.648,54.458,132.151,2.114,275.373,94.187,146.016,3.06,29.449,240.718,208.477,50.049,113.692,185.077,99.638,12.162,105.754,202.006,302.303,187.615,334.672,39.076,94.465,6.107,153.137,285.971,5.548,2.171,133.265,2.246,15.17,25.391,244.28,29.216595,-17.396042,-1.0018557,1.8312036
5262,17703,15045,59.98,614.869,21.432,535.089,252.01,34.3,67.265,19.054,32.282,35.808,224.856,117.806,2.114,169.845,109.217,1.0,87.511,435.395,101.322,129.636,36.035,29.427,1.0,190.248,418.459,580.982,133.664,345.041,832.655,654.231,24.046,1.0,389.16,128.668,665.933,558.863,4.513,42.082,562.782,25.798,6.081,61.044,25.05542,3.2164116,-19.437963,-4.7015305
5263,5131,5323,70.07,368.045,298.872,95.61,70.557,18.187,36.141,419.256,165.482,46.251,60.027,127.028,3.227,197.986,169.337,234.637,10.269,41.485,179.468,22.785,35.034,141.104,242.601,319.854,16.627,12.497,132.659,214.69,82.137,194.55,46.09,157.285,18.365,199.949,108.798,4.032,46.675,109.217,1.0,21.074,44.7,48.621,-33.91011,-13.328514,-10.352571,19.535578
5264,13280,7420,39.37,423.367,88.103,44.744,14.105,118.087,27.105,170.509,142.273,89.181,85.642,107.56,2.114,37.181,85.169,9.056,79.272,79.782,96.042,99.551,17.016,13.183,79.616,200.571,13.278,255.221,135.674,468.981,92.279,305.438,100.199,51.563,5.086,283.997,123.74,140.466,400.366,28.054,1.0,4.543,80.27,78.642,-11.255697,-26.660528,-0.740642,17.611162
5266,4180,16215,121.09,96.751,169.83,51.866,20.153,170.723,29.113,115.343,265.382,26.526,153.579,72.723,2.114,70.347,175.349,198.383,146.215,74.311,90.762,382.757,7.006,14.198,1.0,193.689,120.434,41.88,110.548,400.6,197.757,275.196,29.056,1.0,27.558,354.214,196.317,126.822,2.171,13.024,33.387,3.362,101.611,392.318,28.319515,61.112473,0.5398989,-20.349155
5267,5567,18307,169.99,92.495,276.29,13.208,11.081,167.5,66.261,185.554,423.809,43.93,186.99,87.068,2.114,145.724,191.381,133.931,68.973,46.956,88.65,245.822,94.093,17.244,2.917,160.427,6.581,278.216,87.433,357.862,341.776,384.068,19.036,1.0,14.279,378.684,305.183,61.637,2.171,28.054,28.404,3.362,25.391,193.553,20.642757,62.91916,0.347965,-13.441482
5268,15230,14473,60.55,531.885,71.973,203.445,4.024,1.0,2.004,21.06,3.018,9.122,593.495,45.058,1.0,2.005,8.014,13.085,433.557,2.094,2.056,5.15,31.03,12.168,56.607,3.294,4.349,55.932,128.639,74.723,69.966,64.509,7.012,4.064,3.043,4.192,27.683,123.791,1.0,1.0,179.126,5.723,3.033,109.699,29.275616,34.52358,15.289189,-13.130079
5269,10386,15124,118.25,154.201,219.296,108.835,379.027,223.358,48.189,7.018,37.327,40.449,150.237,56.329,3.227,228.137,309.618,299.089,99.87,313.94,106.603,106.813,13.012,74.098,2.917,239.567,228.705,170.907,100.498,286.276,322.506,628.021,115.229,1.0,327.871,422.304,51.163,220.81,12.712,33.064,374.691,19.894,8.114,83.819,28.065659,11.458181,-15.494022,-7.540675
5270,8091,8140,56.85,323.361,312.851,117.991,120.961,32.152,32.125,375.123,128.145,45.091,104.575,127.028,3.227,261.303,152.303,391.738,25.718,58.992,196.365,39.383,24.023,126.89,206.169,357.704,34.486,27.827,218.087,345.041,136.905,305.438,48.094,312.038,66.374,238.249,199.519,28.287,3.342,106.211,27.158,35.245,9.13,97.277,-30.338959,-20.875229,-12.908745,19.413254
5271,7041,21090,135.73,24.406,82.727,14.225,15.113,1.0,51.201,56.166,276.482,12.603,33.298,67.6,1.0,165.825,137.273,25.169,7.179,15.225,90.762,145.196,31.03,79.174,248.353,53.76,11.046,132.582,74.367,231.785,336.705,277.212,15.028,27.048,3.043,137.179,116.269,2.516,1.0,12.022,12.211,8.085,5.065,189.412,10.970064,-31.463837,12.399416,-1.4299484
5272,13223,18201,44.91,88.24,3.151,43.727,13.097,1.0,98.39,69.205,54.482,49.732,68.936,90.142,3.227,32.156,67.132,41.282,31.897,62.275,119.275,568.449,10.009,11.152,188.912,137.488,30.021,205.399,335.675,331.151,154.146,390.116,378.756,1.0,7.129,285.061,409.779,70.733,772.795,24.046,141.757,10.447,19.293,770.178,-6.713297,-33.18996,5.5776,17.988293
5273,8571,15484,119.81,110.581,203.166,10.156,9.065,262.029,53.209,135.404,197.773,42.77,172.512,49.157,1.0,119.594,84.166,121.847,85.452,92.912,94.986,232.336,53.052,7.091,4.835,333.618,14.394,321.651,112.558,361.067,396.543,346.769,20.038,2.532,5.086,180.799,156.827,49.51,19.739,16.03,43.352,13.989,13.195,133.51,29.678782,56.959885,2.7854223,-12.101019
5275,5689,9750,140.57,305.275,285.968,85.437,94.751,23.558,47.185,335.003,226.027,63.655,85.642,114.732,2.114,248.237,179.357,258.806,36.016,39.297,234.382,188.766,48.047,106.585,211.921,116.843,12.162,82.76,186.931,333.288,177.473,348.785,35.068,54.627,8.15,185.054,241.144,20.707,5.685,132.263,1.0,15.17,50.798,133.51,35.3607,-22.856567,-0.99387395,4.5333066
5276,13693,5113,157.19,393.578,313.927,89.506,70.557,19.261,48.189,592.777,205.845,54.373,97.893,78.871,3.227,157.785,177.353,206.44,12.329,60.087,172.076,180.467,28.027,93.387,269.445,292.327,15.511,36.77,183.915,289.481,159.217,314.511,69.136,85.271,20.408,194.629,229.404,5.548,19.739,114.227,2.246,9.266,62.993,82.783,-27.020182,-11.219221,-15.1489315,17.102436
5277,10340,18846,163.87,394.642,121.439,416.063,273.18,56.858,44.173,51.151,84.755,57.854,112.371,97.314,1.0,188.941,397.794,65.452,56.614,289.867,100.266,214.701,24.023,85.265,206.169,205.158,353.72,261.609,237.182,437.996,640.969,562.496,31.06,63.821,180.779,227.61,410.846,245.065,2.171,71.14,311.163,38.787,53.846,161.461,31.690384,8.628836,-19.20507,-6.6999245
5278,9455,17242,58.27,233.994,151.549,35.589,41.323,23.558,31.121,87.259,108.973,128.631,113.485,49.157,2.114,212.056,204.407,121.847,92.661,34.92,90.762,169.056,42.041,139.073,428.595,194.836,26.673,150.467,185.926,410.216,272.809,346.769,336.672,115.916,12.236,309.53,346.808,17.675,154.422,50.098,3.491,16.351,37.586,122.122,5.3278656,-41.516876,6.5645685,13.92618
5279,3674,21002,260.52,49.939,67.672,1.0,7.048,126.681,40.157,60.178,292.627,9.122,63.368,58.378,1.0,24.116,128.255,105.734,41.166,19.601,123.499,214.701,19.018,4.046,1.0,130.606,6.581,124.917,79.392,300.166,150.089,291.325,1.0,1.0,5.086,230.802,383.096,8.58,2.171,8.014,14.702,5.723,4.049,157.32,35.842064,58.866417,4.191735,-16.35792
5281,17177,8981,44.34,461.668,491.36,116.974,105.84,11.742,59.233,395.184,203.827,72.937,123.508,119.855,2.114,229.142,322.644,226.581,8.209,44.768,237.55,67.393,26.025,120.799,372.988,359.998,14.394,11.22,240.197,495.692,125.748,411.286,74.146,125.109,17.344,205.268,151.49,11.612,3.342,120.239,9.719,17.532,96.53,130.404,-26.843151,-17.402409,-14.644449,19.781923
5283,10952,12121,39.23,173.351,437.592,45.762,16.121,177.168,37.145,270.81,309.782,99.624,148.01,76.822,1.0,180.9,156.311,101.706,137.976,30.543,237.55,70.505,19.018,42.625,27.845,128.312,13.278,29.105,109.543,368.547,158.203,317.535,35.068,1.0,5.086,235.058,402.308,26.771,2.171,114.227,4.737,5.723,26.407,121.087,16.384249,43.830326,0.33690658,-6.922072
5284,667,6342,109.87,311.658,199.94,89.506,82.654,40.745,54.213,180.539,353.173,76.418,23.274,117.806,2.114,237.182,176.351,89.621,26.747,46.956,184.748,158.682,55.054,116.738,139.058,372.614,25.556,133.859,194.971,386.71,247.454,345.761,33.064,111.319,17.344,208.46,176.038,54.058,18.567,119.237,8.474,17.532,41.651,61.044,-10.094414,-13.100441,-11.094934,12.647598
5285,12068,5264,181.5,468.051,246.18,98.662,40.315,22.484,42.165,447.34,153.373,50.892,162.488,99.363,2.114,62.307,102.203,174.214,31.897,26.166,130.891,125.486,37.036,61.915,208.086,233.832,15.511,82.76,149.744,283.071,150.089,272.172,41.08,51.563,10.193,108.454,156.827,4.032,4.513,70.138,29.65,11.628,18.277,83.819,-29.270935,-4.5668106,-8.0340395,18.076117
5286,2120,18988,287.38,38.236,198.864,5.069,15.113,229.803,71.281,116.346,380.418,7.962,112.371,54.28,2.114,42.206,181.361,57.395,86.481,44.768,94.986,247.897,36.035,7.091,2.917,169.603,6.581,146.634,90.448,416.627,175.445,359.874,10.018,1.0,13.258,307.403,288.106,17.675,4.513,25.048,15.948,4.543,4.049,198.73,29.719717,65.30292,2.664576,-16.312643
5287,14944,15108,104.32,275.486,18.206,52.883,56.444,1.0,42.165,191.572,33.291,60.174,85.642,60.428,2.114,54.267,177.353,174.214,21.598,37.108,46.409,51.832,20.019,98.463,376.823,122.577,12.162,71.262,171.855,213.621,114.592,261.083,545.089,166.479,4.064,247.824,316.923,10.096,372.258,33.064,1.0,10.447,43.684,80.713,-3.279688,-40.433044,4.908341,16.077522
5288,4069,17561,347.65,88.24,175.207,23.381,17.129,231.952,49.193,122.364,232.082,27.686,168.057,79.895,2.114,74.367,130.259,101.706,73.093,67.746,87.594,386.907,26.025,22.32,6.752,270.535,89.18,154.299,142.709,379.231,224.127,377.011,22.042,2.532,29.601,293.572,347.875,69.217,13.883,14.026,25.913,3.362,5.065,175.954,26.990038,61.00493,3.555885,-18.544182
5289,14529,19046,93.66,280.805,45.089,98.662,64.509,12.816,21.08,440.319,200.8,90.341,137.987,64.526,2.114,114.568,263.526,117.819,93.691,187.013,118.219,120.299,17.016,137.043,265.61,101.932,17.743,30.382,230.147,408.079,176.459,378.019,374.748,106.722,8.15,353.15,522.913,5.548,150.909,39.076,1.0,11.628,19.293,376.79,-4.251974,-38.3441,4.288987,15.626931
5290,11838,15969,139.57,192.502,71.973,2.017,6.04,1.0,11.04,35.102,2.009,1.0,400.823,45.058,1.0,6.025,1.0,1.0,27.777,4.283,14.728,4.112,87.086,3.03,60.441,15.91,4.349,144.079,58.287,213.621,38.526,75.597,4.006,59.224,2.021,8.447,27.683,1.0,2.171,2.002,287.496,3.362,3.033,28.951,33.125755,33.91109,13.963478,-11.780298
5291,7356,15829,83.86,119.093,189.186,4.052,18.137,243.768,28.109,134.401,281.527,45.091,197.013,46.083,2.114,75.372,244.487,166.157,107.079,64.463,121.387,99.551,8.007,12.168,1.0,166.162,9.93,12.497,90.448,324.74,165.303,414.31,16.03,1.0,9.172,232.93,411.913,16.159,8.027,7.012,7.228,2.181,20.309,302.253,24.018555,56.22249,7.0683713,-18.160917
5292,6477,6619,515.5,360.597,330.057,184.116,105.84,20.335,59.233,390.169,199.791,67.136,142.441,134.2,3.227,243.212,134.267,202.411,29.837,81.97,206.925,133.785,43.042,112.677,160.15,415.052,85.831,197.734,188.941,346.109,224.127,256.042,102.203,194.058,69.439,286.125,181.375,49.51,58.387,135.269,65.773,25.798,12.179,73.466,-16.560493,-14.470097,-12.476906,14.658012
5293,902,527,51.88,187.182,4.226,11.173,88.702,177.168,146.583,201.602,124.109,26.526,1.0,63.502,5.455,7.03,172.343,186.298,94.721,25.072,119.275,33.159,40.039,97.448,156.315,127.165,18.859,16.33,91.453,254.222,41.569,305.438,15.028,56.16,43.902,231.866,166.433,43.446,39.648,44.086,1.0,8.085,12.179,71.396,35.207016,39.30921,14.77791,-11.072885
5294,571,21494,212.06,46.748,12.829,1.0,6.04,331.852,18.068,65.193,257.309,11.443,95.666,51.206,1.0,8.035,129.257,9.056,52.495,26.166,121.387,186.692,5.004,2.015,1.0,87.022,5.465,59.765,76.377,246.743,129.805,270.155,9.016,1.0,6.107,206.332,224.067,63.153,3.342,15.028,17.193,1.0,7.098,181.131,38.629333,50.697327,8.156636,-14.069727
5295,13266,19832,157.05,209.524,41.863,68.143,84.67,1.0,10.036,174.521,167.5,2.16,32.184,54.28,1.0,112.558,270.54,202.411,3.06,20.696,75.978,49.757,16.015,153.287,294.372,48.025,16.627,21.44,164.82,287.344,139.947,256.042,31.06,76.078,6.107,116.965,354.279,2.516,2.171,10.018,1.0,11.628,25.391,81.748,15.967686,-45.067772,12.120106,4.904767
5296,19701,6682,321.5,486.137,306.399,82.385,88.702,14.965,99.394,557.672,167.5,129.791,53.344,98.338,3.227,209.041,182.363,367.569,23.658,50.239,202.701,108.888,45.044,147.195,564.735,308.385,13.278,103.199,170.85,236.059,230.212,362.898,59.116,217.041,16.322,182.927,106.663,11.612,201.268,122.243,1.0,62.404,57.911,88.995,-38.30716,-15.611065,-6.7864904,23.821548
5297,10907,5338,120.67,392.514,351.564,125.112,50.396,119.161,30.117,351.051,154.382,93.822,201.468,118.831,2.114,165.825,117.233,93.649,90.601,30.543,153.068,36.271,25.024,120.799,215.756,350.822,16.627,22.717,150.749,343.972,85.18,215.719,54.106,132.77,15.301,112.709,112.0,11.612,2.171,123.245,1.0,11.628,10.146,72.431,-31.82967,-9.133282,-9.74979,20.698393
5299,3401,8041,294.78,227.61,206.392,67.125,55.436,76.194,61.241,262.786,241.164,39.289,18.819,123.954,3.227,208.036,190.379,125.875,47.345,43.674,209.037,316.364,34.033,87.296,185.077,351.969,12.162,84.037,168.84,361.067,186.601,293.341,89.177,60.756,16.322,224.419,274.231,11.612,175.503,113.225,2.246,15.17,14.212,86.924,-11.016228,-18.872433,-10.7496,13.02009
5300,13472,12936,188.75,191.438,98.857,50.848,36.283,8.519,62.245,433.298,261.345,25.366,31.07,143.422,3.227,251.253,152.303,166.157,1.0,31.637,224.877,128.598,123.122,106.585,238.766,108.814,12.162,232.226,125.624,379.231,688.637,271.163,39.076,48.498,6.107,220.163,405.51,2.516,2.171,116.231,28.404,16.351,18.277,160.426,29.284626,-11.028555,-5.4718494,-0.4523547
5302,9799,6815,222.15,325.489,311.776,81.368,78.622,5.297,47.185,294.883,123.1,23.045,57.799,93.215,2.114,213.061,143.285,242.694,1.0,46.956,146.732,49.757,54.053,115.723,294.372,276.27,16.627,12.497,175.875,184.773,96.336,214.711,36.07,115.916,14.279,157.393,161.096,7.064,3.342,118.235,3.491,17.532,47.749,68.29,-34.141922,-15.560925,-10.639267,19.435856
5303,7984,10375,108.44,654.233,201.015,359.094,383.06,299.626,115.458,15.042,213.918,5.641,9.91,213.095,3.227,553.767,852.705,9.056,9.239,591.865,266.062,331.925,24.023,95.418,20.175,534.335,181.825,441.735,156.78,686.944,803.243,956.653,79.156,8.661,421.847,494.649,966.913,492.162,2.171,203.405,453.166,19.894,120.921,303.288,40.8242,10.614944,-22.048738,-7.5294952
5304,2781,4620,144.69,343.575,325.756,115.956,75.597,36.448,63.249,404.211,101.909,89.181,113.485,73.748,6.569,145.724,181.361,25.169,27.777,37.108,138.283,24.86,17.016,112.677,238.766,311.825,14.394,27.827,178.89,91.818,74.023,297.373,77.152,122.044,14.279,141.435,124.808,2.516,264.511,95.189,1.0,9.266,58.928,128.334,-35.11548,-6.5615616,-7.3642035,20.729198
5305,19106,6878,61.4,580.824,345.112,374.353,214.711,105.197,112.446,65.193,74.664,112.387,135.759,100.388,3.227,314.569,148.295,61.423,46.315,288.773,187.916,73.617,38.037,112.677,200.417,467.812,136.06,421.295,138.689,151.651,573.016,716.732,41.08,95.997,347.279,172.288,602.962,340.569,4.513,152.303,201.547,44.691,10.146,61.044,-40.129066,-45.165947,-19.022585,-5.214281
5306,8388,13096,41.22,569.121,205.316,419.115,401.205,173.945,72.285,8.021,76.682,9.122,119.054,154.692,2.114,493.465,214.427,1.0,135.916,642.198,146.732,180.467,34.033,92.372,1.0,425.374,438.551,457.065,111.553,217.895,674.438,693.546,114.227,1.0,504.586,241.441,703.288,771.094,1.0,242.483,911.56,12.809,12.179,66.22,-40.27483,-47.244766,-19.990442,-4.6826315
5308,12459,16805,38.8,325.489,467.702,455.738,285.276,12.816,56.221,15.042,60.536,48.571,316.181,113.708,3.227,450.248,252.504,1.0,239.936,379.591,78.09,23.822,16.015,59.884,2.917,325.589,369.346,54.655,138.689,85.407,250.496,78.622,94.187,1.0,364.644,126.54,63.971,658.915,4.513,65.128,441.955,18.713,9.13,47.585,-36.43711,46.664944,-14.101778,-8.677591
5310,8107,16348,140.0,104.198,117.138,5.069,3.016,141.719,92.366,28.081,201.809,13.763,244.903,71.698,1.0,112.558,162.323,93.649,47.345,38.203,90.762,331.925,67.066,15.213,2.917,206.305,9.93,391.913,125.624,178.363,145.018,263.099,51.1,2.532,9.172,330.808,473.817,23.739,10.369,20.038,62.036,4.543,28.439,218.399,32.513596,65.40285,3.4456024,-19.190063
5311,7075,10469,192.02,199.949,290.269,73.229,83.662,10.668,61.241,393.178,262.355,30.007,32.184,117.806,2.114,335.675,136.271,323.258,2.03,36.014,257.614,36.271,75.074,138.058,238.766,100.785,14.394,77.65,145.724,222.169,206.885,341.729,43.084,143.495,10.193,199.949,274.231,2.516,2.171,135.269,1.0,70.67,10.146,92.101,36.316532,-25.554626,-0.09271916,5.0469418
5312,11933,20844,237.92,127.604,24.658,74.246,43.339,1.0,24.092,107.319,290.609,1.0,176.967,55.305,1.0,93.463,246.491,73.508,89.571,51.333,86.538,71.542,74.073,41.61,110.296,59.495,19.975,149.189,159.795,508.513,427.984,199.59,27.052,7.129,8.15,163.776,205.923,5.548,4.513,12.022,20.93,13.989,39.619,76.572,13.24033,-21.462973,8.017158,-2.5753298
5313,4284,18371,143.69,122.284,188.111,1.0,6.04,166.426,50.197,105.313,283.545,16.084,111.258,51.206,2.114,48.236,67.132,77.536,50.435,31.637,81.258,97.477,19.018,5.061,1.0,101.932,9.93,96.812,88.438,521.335,251.511,322.575,5.008,1.0,19.387,279.741,329.731,11.612,8.027,6.01,20.93,3.362,4.049,235.998,25.94727,59.748627,2.0869195,-14.952794
5315,1858,9022,87.69,129.732,150.474,89.506,47.371,23.558,60.237,289.867,492.427,39.289,54.458,114.732,2.114,155.775,135.269,13.085,47.345,77.594,254.446,103.701,21.02,42.625,29.762,373.761,57.926,43.157,147.734,581.168,192.686,220.76,49.096,11.725,72.503,236.121,259.288,41.93,3.342,100.199,119.335,9.266,14.212,158.355,-6.4098053,-4.347969,-11.747059,9.860739
5316,5633,2216,150.8,41.428,1.0,12.19,29.226,9.594,84.334,219.657,367.3,31.167,2.114,134.2,3.227,33.161,116.231,25.169,24.688,27.261,127.723,138.972,63.062,8.107,60.441,193.689,6.581,279.494,89.443,329.014,79.094,60.476,54.106,51.563,21.429,147.818,104.529,7.064,53.702,60.118,1.0,8.085,12.179,90.03,-8.823769,18.043041,18.065254,-6.329383
5317,6338,21135,34.96,110.581,276.29,128.164,84.67,52.561,75.297,107.319,309.782,162.279,149.124,89.117,1.0,168.84,287.574,29.198,146.215,119.173,147.788,398.318,30.029,38.564,10.587,182.219,263.307,204.121,337.685,269.181,333.662,518.141,16.03,1.0,101.104,337.192,518.644,155.625,3.342,25.048,75.738,5.723,33.521,417.164,22.522295,60.800705,-2.1485689,-19.166943
5319,3386,12010,162.6,70.153,71.973,60.004,66.525,11.742,63.249,251.753,278.5,10.282,15.478,119.855,2.114,183.915,220.439,33.226,2.03,54.616,237.55,221.963,56.055,42.625,29.762,91.61,35.602,251.389,125.624,409.148,335.69,232.857,24.046,16.322,35.73,263.783,282.769,20.707,2.171,108.215,34.632,15.17,16.244,85.889,22.483498,-8.630447,-1.3303937,-1.7768203
5321,7274,13510,101.91,124.412,168.755,33.554,8.057,141.719,16.06,277.831,209.882,19.564,100.12,51.206,1.0,167.835,100.199,85.593,74.123,55.71,84.426,118.224,19.018,28.412,1.0,100.785,11.046,46.99,122.609,231.785,183.558,289.309,16.03,4.064,4.064,193.565,210.192,5.548,1.0,90.179,28.404,3.362,8.114,76.572,27.129915,42.209076,10.184621,-13.789053
5322,11365,11623,365.84,172.288,154.775,15.242,2.008,81.565,13.048,323.97,300.7,59.014,60.027,91.166,1.0,90.448,106.211,69.48,55.585,21.79,211.149,186.692,34.033,36.534,25.927,62.936,11.046,90.425,119.594,289.481,255.568,277.212,15.028,22.451,2.021,135.051,339.337,5.548,1.0,68.134,3.491,8.085,9.13,136.616,16.150297,38.74417,0.21940549,-4.923907
5323,11673,18105,58.42,185.054,14.98,25.415,39.307,1.0,26.101,70.208,190.709,6.801,33.298,56.329,3.227,122.609,63.124,399.794,16.448,18.507,46.409,157.645,64.063,86.28,177.407,101.932,17.743,230.949,103.513,449.749,349.889,145.154,40.078,22.451,16.322,145.69,34.087,2.516,2.171,7.012,1.0,12.809,33.521,83.819,13.740608,-33.412895,11.360216,-0.9955436
5324,22667,16558,140.71,289.316,248.33,70.177,72.573,18.187,44.173,337.009,212.909,93.822,74.505,62.477,2.114,98.488,203.405,395.766,110.169,29.449,89.706,81.916,28.027,171.561,605.002,112.255,9.93,27.827,140.699,357.862,264.695,378.019,57.112,209.38,8.15,185.054,183.51,13.127,3.342,29.056,1.0,6.904,50.798,111.77,28.12822,-47.931812,9.253419,9.428437
5325,10619,13919,254.84,77.601,196.714,79.333,51.404,117.013,57.225,223.669,410.691,41.61,149.124,66.575,2.114,209.041,109.217,150.044,91.631,89.63,96.042,112.0,40.039,60.899,16.34,126.018,48.997,173.462,91.453,389.916,307.292,254.026,30.058,10.193,30.623,165.904,352.144,61.637,2.171,121.241,53.317,4.543,10.146,155.25,16.881435,52.121506,0.7965988,-9.636999
5326,21647,18133,88.4,235.058,209.618,53.9,79.63,4.223,23.088,294.883,88.791,64.815,55.572,47.108,2.114,133.664,111.221,226.581,34.987,20.696,102.378,118.224,25.024,220.293,675.948,181.072,11.046,27.827,134.669,258.496,139.947,316.527,42.082,148.092,9.172,157.393,200.587,2.516,3.342,27.052,1.0,16.351,5.065,71.396,22.182693,-52.151535,12.202335,8.633398
5327,4194,6068,25.01,274.422,290.269,73.229,54.428,4.223,38.149,350.048,25.218,31.167,42.207,111.658,2.114,127.634,79.156,129.903,2.03,10.848,128.779,17.598,27.026,104.555,211.921,259.065,15.511,22.717,117.584,178.363,114.592,204.631,39.076,198.655,8.15,192.502,112.0,1.0,2.171,77.152,3.491,120.266,14.212,41.374,-35.616165,-3.2358513,-8.2749605,19.225739
5328,15832,2872,155.2,592.527,60.144,423.184,220.76,10.668,77.306,102.304,59.527,97.303,233.766,118.831,14.365,49.241,614.228,41.282,59.704,380.686,158.348,90.215,16.015,50.747,45.102,679.999,130.479,96.812,164.82,479.665,149.075,159.267,82.162,23.983,279.862,466.987,341.471,220.81,5.685,189.377,276.286,15.17,680.889,97.277,-48.48857,52.177795,-17.709415,-15.064123
5329,5358,19046,236.22,116.965,106.384,2.017,11.081,182.539,63.249,137.41,442.982,9.122,92.324,65.551,3.227,97.483,165.329,65.452,49.405,23.978,99.21,296.654,51.05,6.076,1.0,221.216,8.813,178.572,141.704,449.749,251.511,474.794,15.028,1.0,13.258,322.297,586.952,11.612,3.342,14.026,10.965,2.181,4.049,359.191,24.84895,70.75032,-0.38212627,-17.153416
5330,18710,17587,37.66,40.364,21.432,11.173,26.202,20.335,196.784,88.262,438.945,19.564,8.796,39.935,2.114,86.428,149.297,5.028,44.256,16.319,97.098,76.729,84.083,82.22,240.683,153.545,6.581,326.761,52.257,392.052,348.875,201.606,50.098,33.176,6.107,233.994,179.24,2.516,5.685,17.032,1.0,13.989,4.049,98.312,3.6645489,7.0486145,13.362034,-5.163957
5331,9910,8618,112.71,264.847,138.645,70.177,34.266,7.445,36.141,373.117,135.209,76.418,54.458,111.658,2.114,212.056,219.437,133.931,6.149,53.521,215.373,271.757,49.048,81.204,177.407,330.177,13.278,138.969,167.835,276.66,192.686,299.39,309.618,65.353,10.193,140.371,242.212,14.643,280.907,117.233,65.773,11.628,44.7,187.342,-11.993797,-28.878128,1.8361468,17.296711
