cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
971,8624,17172,40.79,19.702,1.0,254.11,293.174,80.92,124.711,48.05,2.719,72.55,27.016,87.084,2.489,2.97,4.406,92.002,1.0,7.091,34.242,55.073,23.142,32.149,174.691,6.337,102.809,56.81,34.75,60.019,183.992,1.0,10.454,2.643,1.0,33.174,112.179,3.191,3.26,21.981,1.0,316.579,208.477,1.0,2.740881,-15.809771,-0.8142393,-3.0666869
972,1454,7559,123.37,105.42,2.516,48.038,271.04,28.245,344.198,216.556,73.217,123.85,44.359,496.249,3.978,40.408,228.045,41.445,147.501,7.091,48.238,102.387,27.05,156.746,284.216,152.558,83.72,133.549,208.9,34.108,36.243,15.611,108.148,127.518,12.131,366.174,89.621,5.382,66.545,92.992,12.653,57.282,255.159,50.163,55.38035,-6.3000813,-0.7719247,-11.948436
975,2400,11846,203.81,78.925,1.0,101.796,225.295,30.062,104.758,15.225,368.962,131.95,101.594,318.767,3.978,4.941,330.216,35.379,20.534,68.006,44.739,34.796,40.074,123.372,169.159,23.413,230.07,94.482,91.45,47.063,101.307,1.0,73.483,122.589,45.524,47.652,63.84,4.286,30.382,9.069,2.059,73.362,312.215,22.632,-2.7643528,-16.895893,-1.9366801,-1.4562014
976,6288,10139,176.38,96.069,4.032,39.078,126.428,39.144,636.848,51.333,47.425,92.8,21.812,213.553,3.978,10.852,298.43,51.557,150.292,2.523,49.988,110.498,21.84,125.597,3.213,160.029,2.591,49.834,21.25,24.032,24.043,4.653,86.088,81.512,9.348,235.87,9.056,9.763,48.464,10.683,40.197,1.0,14.486,101.293,82.54149,-27.89177,-1.4975486,-20.156668
977,14938,7769,134.31,308.025,1.0,92.836,414.176,406.049,289.659,94.007,260.637,412.75,101.594,289.01,11.422,586.213,170.149,217.383,83.32,58.869,111.222,159.164,92.173,232.394,200.136,228.337,201.436,285.631,515.35,398.297,188.058,238.422,221.599,281.969,12.131,100.739,126.681,15.24,86.887,317.323,28.544,59.292,298.729,301.88,37.767338,-22.742104,12.761115,-10.051425
978,6156,14211,178.23,15.027,1.0,121.955,303.504,10.082,372.133,109.325,147.153,141.4,91.188,276.256,3.978,16.763,242.803,15.156,2.395,13.183,63.984,86.165,73.939,132.272,425.824,40.49,339.833,88.901,181.9,62.898,205.68,15.611,142.814,111.087,1.0,50.87,78.342,5.382,80.106,21.981,6.297,59.292,370.308,40.331,-0.65707016,-7.766876,0.6043091,0.4928651
979,11676,10592,194.01,164.643,1.0,276.509,381.712,100.9,130.032,98.383,37.108,234.55,132.812,274.131,6.955,6.911,352.92,211.316,122.387,29.934,111.222,105.091,66.124,112.247,194.605,75.712,747.068,238.193,176.5,71.535,350.718,8.305,161.722,194.885,3.783,279.304,178.242,7.572,48.464,28.436,23.247,13.06,461.598,89.494,21.394176,20.215126,12.384451,4.3144794
980,8080,18132,153.36,4.117,1.0,72.677,107.245,10.082,208.515,55.71,119.642,23.95,47.828,381.47,2.489,1.0,115.658,9.089,34.486,19.274,27.243,42.907,20.537,47.724,297.492,98.125,86.901,148.897,187.3,45.624,59.286,1.0,16.757,81.512,1.0,210.13,23.558,1.0,3.26,5.842,1.0,99.493,131.71,1.0,-5.5232983,-25.360903,-4.4189863,-2.5161273
981,3066,3376,6.82,138.148,2.516,7.72,312.357,42.776,80.814,80.876,148.873,161.65,47.828,333.646,3.978,335.97,301.835,49.534,34.486,4.046,28.993,68.591,71.334,116.697,377.146,33.019,169.621,119.596,284.5,24.032,59.286,141.627,64.028,170.238,87.265,20.304,46.116,6.477,59.765,309.254,12.653,1.0,346.449,36.398,41.483448,-16.802185,9.098826,-9.774204
982,654,16139,187.89,19.702,1.0,61.478,61.501,1.0,565.016,48.05,157.47,171.1,32.219,674.794,3.978,1.0,267.778,3.022,7.976,17.752,18.496,78.054,28.352,61.073,619.429,105.596,40.769,114.015,115.75,34.108,63.353,1.0,32.514,83.155,1.0,103.957,15.502,1.0,5.52,5.842,121.77,61.302,132.748,1.0,-6.428959,-59.406387,-14.5491495,-5.677317
983,13092,1787,306.57,167.76,4.032,25.639,383.188,64.573,346.859,206.709,380.998,181.9,162.297,676.919,8.444,52.231,327.945,183.004,84.715,2.523,121.72,124.016,163.81,138.947,501.053,75.712,77.357,264.703,163.0,45.624,125.706,39.353,249.962,120.946,37.175,54.087,46.116,27.289,129.83,21.981,170.502,135.674,307.028,211.419,-40.392532,53.955643,-16.785007,10.544801
984,5769,18902,228.4,7.234,1.0,86.117,51.171,2.816,461.258,171.694,336.293,37.45,28.75,384.659,2.489,1.0,264.373,17.178,26.115,5.569,32.492,60.48,15.327,43.274,549.731,79.981,13.726,51.229,208.9,54.261,38.954,1.0,29.363,245.821,1.0,62.13,12.279,1.0,32.643,5.842,15.831,69.342,217.813,1.0,-6.922905,-46.19548,-11.245895,-5.1203613
986,13176,19569,78.6,5.676,1.0,12.2,1.0,1.0,259.064,171.694,143.714,40.15,101.594,223.118,8.444,4.941,229.181,1.0,70.763,7.091,44.739,101.035,37.469,69.973,1.0,278.5,7.363,130.758,29.35,1.0,121.639,4.653,212.145,163.666,1.0,408.0,42.894,3.191,5.52,1.0,69.86,5.02,1.0,2.967,80.45556,-17.579487,2.7724264,-21.488358
987,2505,12774,249.86,78.925,1.0,72.677,381.712,17.347,404.059,26.166,33.67,172.45,46.094,448.424,5.466,4.941,207.611,29.312,14.953,20.797,70.982,87.517,43.982,167.871,455.694,158.962,387.556,139.13,235.9,62.898,90.463,1.0,108.148,74.939,23.262,268.043,65.452,4.286,43.943,7.456,3.119,133.664,446.037,52.13,-10.850891,6.3179646,0.53504634,7.184522
988,12886,1881,160.04,173.994,5.548,3.24,492.384,86.369,382.775,248.288,102.448,222.4,89.453,650.35,9.933,50.26,411.952,235.583,185.173,4.046,121.72,132.127,124.735,125.597,577.389,144.019,129.852,363.765,222.4,71.535,207.035,55.79,502.076,193.242,45.524,266.435,118.624,28.385,114.009,26.822,224.53,161.805,390.019,246.817,-47.459763,50.457855,-16.072859,15.001052
989,3330,8809,177.8,149.058,2.516,23.399,251.857,255.291,451.947,387.251,136.836,233.2,44.359,433.546,3.978,367.497,329.081,41.445,125.177,52.777,49.988,242.977,23.142,172.321,226.688,68.24,63.04,140.525,391.15,78.732,68.775,516.024,120.754,231.033,20.479,75.0,65.452,31.671,59.765,583.616,33.841,25.121,148.308,77.695,45.047924,-20.726185,10.263695,-11.316621
990,15410,5448,208.93,25.936,2.516,146.594,346.297,115.431,104.758,46.956,105.886,237.25,112.0,624.844,6.955,24.645,363.137,150.648,58.205,26.889,84.979,65.888,71.334,150.071,370.508,124.808,214.162,171.221,179.2,58.579,183.992,4.653,142.814,147.235,6.565,390.304,112.179,7.572,14.561,25.208,3.119,71.352,637.953,160.289,-27.226967,15.838253,-5.1531305,11.614058
991,13876,12014,140.14,155.292,2.516,3.24,71.83,30.062,680.746,335.824,6.158,106.3,4.469,302.826,3.978,38.438,384.707,94.024,211.683,5.569,49.988,180.793,27.05,154.521,1.0,186.712,1.0,168.43,68.5,6.758,64.708,17.437,114.451,194.885,31.61,325.957,13.89,11.954,134.351,7.456,254.193,1.0,1.0,166.189,88.57872,-20.41423,-0.0011895483,-23.620241
993,4089,13542,235.65,7.234,1.0,121.955,387.614,31.878,123.381,11.942,97.289,154.9,77.312,453.738,6.955,1.0,255.291,7.067,13.557,19.274,72.732,71.295,55.704,145.621,361.658,156.827,335.061,111.225,226.45,55.7,131.128,1.0,114.451,89.727,3.783,192.435,81.565,5.382,64.285,9.069,6.297,107.533,329.85,115.059,-7.819023,-1.5209808,-0.06649934,3.7806964
994,7002,11011,190.03,96.069,1.0,32.359,89.538,13.715,405.389,228.593,341.451,84.7,82.516,468.617,9.933,2.97,463.037,43.468,134.944,1.0,51.737,121.313,42.679,116.697,95.037,61.837,24.861,108.434,90.1,44.184,55.22,2.826,76.634,145.592,6.565,78.217,102.511,20.717,48.464,18.753,49.732,31.151,123.411,40.331,72.17212,-15.680248,-0.7522694,-16.138126
995,16534,9370,101.62,209.839,4.032,363.865,706.35,582.236,98.107,134.492,21.633,385.75,521.312,400.6,6.955,83.757,362.002,542.968,143.316,42.117,221.445,157.812,236.748,152.296,443.525,117.337,788.428,468.409,157.6,142.069,716.701,72.227,413.836,81.512,45.524,155.435,545.616,120.398,80.106,212.42,30.663,238.187,740.654,172.089,29.409412,13.571369,14.614315,-2.501883
997,11849,16498,200.83,33.729,1.0,229.471,414.176,73.655,156.636,51.333,6.158,279.1,72.109,395.286,2.489,6.911,224.64,223.449,52.624,14.706,74.482,75.35,30.957,72.198,288.641,178.173,804.336,175.406,184.6,84.49,282.943,6.479,117.603,88.084,1.0,295.391,107.345,4.286,5.52,26.822,15.831,117.584,481.308,32.465,12.070782,27.322342,11.056668,9.394733
999,12674,6220,273.46,57.106,2.516,334.747,287.272,73.655,225.808,27.261,86.972,141.4,68.641,435.671,5.466,14.793,310.917,87.957,37.277,39.072,51.737,51.018,57.007,116.697,350.595,78.913,252.341,151.687,154.9,52.821,136.55,1.0,117.603,101.229,6.565,174.739,62.229,3.191,23.602,15.525,3.119,121.604,390.019,63.929,-4.159054,-7.215536,-0.96718234,1.1095492
1001,9664,70,272.03,94.51,2.516,1.0,364.004,28.245,268.375,188.107,303.623,350.65,30.484,200.8,8.444,38.438,291.618,160.759,197.73,2.523,98.975,119.961,72.636,158.971,772.1,223.0,56.677,324.698,199.45,38.427,167.726,26.569,130.208,208.03,14.914,337.217,52.561,8.668,82.367,21.981,225.59,53.262,394.168,93.427,-44.774323,60.00013,-19.306543,15.06291
1003,4960,9395,148.38,97.627,5.548,5.48,51.171,10.082,324.245,467.127,121.361,87.4,54.766,296.449,6.955,12.822,317.728,29.312,125.177,2.523,28.993,287.587,27.05,105.572,4.319,76.779,26.452,114.015,13.15,39.866,68.775,10.132,98.694,244.178,14.914,128.087,28.392,16.336,91.407,13.911,60.326,1.0,8.262,89.494,81.74963,-18.125538,1.5867066,-21.626518
1004,7787,7288,225.7,102.303,4.032,260.83,384.663,193.535,142.004,176.071,43.986,225.1,91.188,481.37,6.955,24.645,312.052,197.16,109.83,23.843,90.228,61.832,50.494,130.047,247.708,132.279,616.626,194.94,184.6,48.503,284.299,4.653,123.905,171.882,34.393,403.174,142.794,16.336,41.683,31.664,8.416,35.171,447.075,124.892,16.815067,29.22239,11.529233,10.241446
1005,1696,1674,129.91,24.378,4.032,112.996,687.167,100.9,256.403,21.79,25.072,253.45,27.016,488.81,5.466,26.615,156.526,104.136,51.229,22.32,58.736,90.221,40.074,105.572,720.103,171.769,465.503,144.711,323.65,77.293,194.836,4.653,92.391,53.579,62.22,390.304,139.571,5.382,7.781,18.753,3.119,61.302,463.673,44.264,-5.6768494,22.706139,4.093104,12.383067
1007,1546,14333,231.81,13.468,1.0,240.67,473.201,46.409,200.534,134.492,93.85,191.35,30.484,450.55,8.444,2.97,184.907,25.267,59.601,99.986,81.48,67.24,41.377,136.722,298.598,119.471,287.338,130.758,215.65,48.503,97.24,2.826,130.208,93.013,6.565,293.783,70.285,10.859,91.407,7.456,32.782,133.664,232.336,142.591,-11.167181,-0.57341385,-1.35336,4.9274197
1008,16064,9913,81.72,99.186,1.0,70.437,362.529,198.984,152.646,181.542,90.411,288.55,120.672,736.434,8.444,194.101,166.743,225.472,65.182,32.98,90.228,155.108,105.198,196.795,263.196,93.856,327.107,214.473,194.05,61.458,196.191,156.238,117.603,168.595,12.131,192.435,126.681,13.049,62.025,170.459,23.247,29.141,392.093,150.457,-20.298637,12.74036,-3.2616494,9.981037
1009,13514,17625,68.36,71.133,2.516,1.0,1.0,15.531,124.711,693.625,1.0,48.25,16.609,660.978,3.978,12.822,737.763,85.935,407.018,1.0,39.49,368.697,57.007,65.523,2.106,7.404,1.0,94.482,134.65,38.427,132.483,53.963,51.423,231.033,39.958,10.652,57.395,1.0,238.319,4.228,765.876,1.0,7.224,12.799,-70.188774,-67.76969,3.385143,-31.943531
1011,829,11928,206.66,99.186,1.0,133.155,418.603,20.98,203.194,8.659,124.8,238.6,70.375,503.688,5.466,2.97,237.127,49.534,14.953,11.66,55.236,65.888,50.494,145.621,405.91,157.894,387.556,116.806,167.05,52.821,140.616,1.0,123.905,58.508,23.262,226.217,68.674,7.572,43.943,9.069,6.297,63.312,475.084,71.795,-9.769642,7.472664,0.6546072,6.725511
1012,14598,10447,125.22,72.691,1.0,419.863,470.25,128.145,297.64,109.325,25.072,379.0,66.906,535.571,5.466,6.911,128.145,247.717,194.94,139.581,77.981,86.165,66.124,161.196,309.661,169.635,600.718,302.374,230.5,75.853,327.674,1.0,193.237,112.73,3.783,483.609,137.96,3.191,37.163,30.05,2.059,79.392,534.215,59.996,7.632244,32.980827,10.4970255,12.434322
1013,7035,834,185.62,63.34,4.032,142.114,470.25,129.962,231.129,220.933,62.9,283.15,35.688,659.915,9.933,36.467,129.281,282.095,133.549,17.752,58.736,101.035,57.007,72.198,401.485,204.856,373.239,215.869,252.1,78.732,160.948,17.437,57.726,119.303,23.262,617.13,146.016,18.526,73.326,28.436,10.534,147.734,483.383,164.222,-15.40741,28.404507,5.004267,15.482003
1015,8671,14275,282.84,100.744,1.0,287.709,418.603,57.307,255.073,55.71,26.792,330.4,193.516,432.483,8.444,2.97,732.086,193.115,180.987,8.614,149.713,75.35,89.568,143.396,381.571,71.442,517.998,155.873,266.95,62.898,379.183,4.653,177.479,242.535,6.565,128.087,184.687,62.342,73.326,28.436,44.435,115.573,584.009,120.959,22.552265,18.20895,14.736481,4.5953193
1016,13815,3418,20.47,248.802,2.516,25.639,375.809,53.675,485.202,236.252,186.701,138.7,181.375,517.504,5.466,42.379,414.223,170.87,41.462,2.523,139.215,136.183,135.155,183.445,410.336,22.346,120.307,267.493,142.75,84.49,132.483,48.484,243.659,79.868,23.262,55.696,152.461,9.763,73.326,30.05,122.829,270.348,375.495,77.695,-38.285202,51.167305,-15.081793,10.009199
1017,6241,18181,218.59,10.351,1.0,209.312,228.247,6.449,225.808,62.275,35.389,115.75,66.906,546.199,2.489,1.0,433.522,7.067,16.348,2.523,23.744,73.999,21.84,58.849,466.757,55.433,134.624,73.553,203.5,71.535,112.151,1.0,23.06,107.801,3.783,108.783,39.671,7.572,5.52,10.683,1.0,93.463,351.636,1.0,-5.117304,-30.959637,-6.5700936,-3.0165017
1019,6276,7928,130.33,75.808,4.032,34.599,225.295,66.389,280.348,272.36,40.547,206.2,58.234,615.279,3.978,40.408,331.351,89.98,213.078,10.137,56.986,178.089,29.654,136.722,236.645,184.577,179.166,203.311,268.3,34.108,70.13,17.437,127.057,216.245,17.696,494.87,62.229,15.24,55.244,18.753,40.197,23.111,223.0,97.36,55.18786,-4.8805923,-1.2786052,-11.54393
1021,11385,3817,50.46,283.089,2.516,14.439,616.337,62.756,687.397,206.709,93.85,434.35,20.078,728.995,12.911,176.367,223.505,235.583,299.584,122.829,158.461,152.405,81.754,361.441,568.538,597.625,187.119,333.07,149.5,136.311,59.286,119.711,316.142,137.377,20.479,258.391,34.837,14.145,159.213,126.884,48.672,11.05,214.701,376.608,-44.209526,65.801926,-20.956781,15.090083
1022,3950,10747,193.58,72.691,2.516,359.386,359.578,68.205,138.013,135.586,117.923,254.8,91.188,334.709,2.489,2.97,315.458,128.403,10.767,20.797,62.235,60.48,43.982,105.572,260.983,46.894,395.51,114.015,194.05,62.898,251.767,1.0,79.785,166.952,81.699,94.304,152.461,4.286,37.163,28.436,5.238,97.483,511.393,36.398,15.230129,4.464369,8.955643,2.3778696
1023,10854,8457,151.94,74.25,1.0,160.034,440.737,106.349,259.064,1.0,47.425,337.15,186.578,328.332,5.466,8.882,86.142,132.447,76.344,17.752,112.972,76.702,99.988,147.846,260.983,350.01,537.088,217.264,142.75,81.611,320.897,8.305,221.599,15.788,3.783,287.348,213.69,56.865,25.862,26.822,2.059,75.372,328.813,91.461,6.7557907,20.364124,7.006464,7.207802
1024,11242,18651,23.74,77.367,1.0,168.993,209.064,22.796,87.465,5.377,16.475,187.3,108.531,544.073,1.0,4.941,981.836,13.134,460.038,112.169,32.492,51.018,29.654,41.049,306.342,6.337,175.984,144.711,256.15,107.522,289.72,1.0,29.363,252.393,368.32,17.087,18.724,1.0,5.52,18.753,5.238,115.573,458.486,1.0,9.413267,-17.516376,1.2358022,-5.1322923
1026,3120,12843,179.08,57.106,1.0,175.713,390.566,55.491,257.734,1.0,28.511,115.75,56.5,510.065,5.466,2.97,195.124,55.601,6.581,17.752,49.988,72.647,40.074,125.597,293.066,110.933,328.697,80.529,172.45,55.7,118.928,1.0,79.785,19.074,12.131,168.304,75.119,8.668,25.862,7.456,3.119,181.905,311.178,50.163,-5.6461105,-2.9081383,0.26180792,3.6237025
1027,12119,10973,35.25,476.343,2.516,390.744,606.007,369.722,678.085,194.673,609.685,445.15,103.328,215.679,8.444,280.799,268.914,223.449,95.877,84.758,91.977,240.273,116.92,212.37,370.508,37.288,500.5,307.955,442.45,173.738,388.672,594.556,142.814,291.827,3.783,92.696,157.295,7.572,84.627,427.068,12.653,37.181,381.72,221.252,37.601646,-22.256748,13.618146,-9.881667
1028,7371,1354,231.24,29.053,2.516,135.395,448.115,79.104,352.18,182.636,243.442,235.9,58.234,604.651,6.955,18.734,265.508,77.846,74.948,26.889,63.984,107.794,49.192,85.548,493.309,166.433,182.347,178.197,203.5,54.261,166.37,4.653,67.18,89.727,17.696,308.261,115.402,3.191,12.301,28.436,3.119,105.523,464.71,22.632,-20.163122,17.131546,-6.9344387,7.2330985
1029,5889,15019,115.12,2.559,1.0,104.036,361.053,8.265,140.674,17.413,81.814,153.55,68.641,600.4,5.466,1.0,132.686,3.022,6.581,5.569,48.238,56.425,43.982,136.722,422.505,123.74,298.473,76.344,207.55,68.656,154.171,1.0,133.36,30.576,1.0,171.522,59.006,1.0,30.382,9.069,2.059,69.342,343.336,61.963,-10.487995,-0.31643105,-0.45052853,4.3399925
1030,10708,11073,196.42,110.095,1.0,5.48,46.744,13.715,557.035,249.382,26.792,32.05,2.734,86.021,3.978,12.822,205.341,47.512,83.32,4.046,44.739,105.091,23.142,118.922,3.213,98.125,7.363,81.925,33.4,19.713,43.02,19.263,70.331,96.299,6.565,158.652,5.834,4.286,116.269,76.853,162.027,3.01,1.0,71.795,85.01674,-26.91494,-1.190716,-21.305317
1031,11666,18792,225.84,27.495,1.0,312.348,260.71,33.695,169.939,61.181,31.95,172.45,30.484,297.512,2.489,12.822,172.419,75.824,168.43,230.953,41.24,51.018,32.259,58.849,312.98,114.135,379.602,232.612,148.15,34.108,200.258,1.0,51.423,101.229,3.783,174.739,42.894,2.095,16.821,5.842,1.0,43.211,293.542,2.967,7.5875626,-4.965538,4.6537743,-0.86016953
1032,1708,4097,274.88,60.223,4.032,63.717,362.529,64.573,207.185,184.825,49.145,171.1,28.75,528.132,3.978,36.467,248.48,63.69,118.201,4.046,55.236,133.479,34.864,136.722,287.535,83.183,179.166,102.853,211.6,49.942,57.931,24.742,104.997,74.939,20.479,197.261,115.402,16.336,34.903,20.367,29.603,23.111,161.794,75.728,48.684002,-6.5783234,-0.43685508,-11.479355
1033,3874,6481,14.92,256.594,2.516,3.24,98.391,33.695,248.422,606.09,2.719,639.55,503.969,351.713,6.955,30.556,329.081,158.737,380.508,1.0,170.708,390.326,158.6,156.746,30.87,28.75,8.954,270.284,67.15,189.572,334.452,97.795,300.385,139.02,42.741,78.217,340.982,263.895,193.115,18.753,698.075,1.0,19.673,128.825,-63.058746,-73.22789,0.09337117,-31.287142
1034,9599,4675,176.52,47.755,2.516,193.632,597.154,99.084,450.617,37.108,74.936,285.85,46.094,563.203,8.444,20.704,215.558,132.447,55.415,60.392,63.984,121.313,50.494,167.871,630.492,192.048,405.054,157.268,198.1,94.566,155.526,11.958,145.965,88.084,12.131,401.565,110.568,7.572,46.204,21.981,8.416,103.513,574.673,166.189,-13.409672,22.283463,0.50990635,11.579547
1035,13912,2359,130.47,264.387,2.516,23.399,262.186,30.062,453.277,220.933,116.203,171.1,42.625,759.815,5.466,28.586,573.155,203.227,162.849,2.523,98.975,138.886,81.754,243.519,726.741,87.452,80.538,277.26,208.9,98.885,87.752,33.874,208.994,185.026,23.262,132.913,59.006,8.668,32.643,28.436,195.927,204.016,521.766,107.193,-43.4058,46.84218,-14.693298,13.863547
1036,5005,19344,337.13,16.585,1.0,112.996,93.965,2.816,376.124,99.478,176.384,61.75,40.891,603.588,2.489,1.0,453.956,15.156,30.3,2.523,20.245,78.054,17.932,52.174,578.495,71.442,32.815,79.134,194.05,58.579,40.309,1.0,23.06,132.447,1.0,112.0,12.279,1.0,21.342,10.683,37.019,103.513,232.336,1.0,-11.197086,-54.333218,-14.926101,-5.0160275
1037,3128,11454,257.25,127.239,1.0,171.233,514.518,40.96,171.269,31.637,52.583,304.75,112.0,541.948,5.466,1.0,455.091,83.913,45.648,16.229,70.982,63.184,62.216,134.497,395.953,110.933,521.18,162.849,395.2,64.337,232.79,2.826,145.965,163.666,14.914,285.739,150.85,8.668,34.903,15.525,7.356,107.533,557.037,97.36,7.9789734,21.710295,7.7412133,9.79104
1038,7931,9013,248.44,91.393,2.516,144.354,287.272,93.635,199.204,142.151,25.072,195.4,287.172,370.843,3.978,20.704,211.017,134.47,95.877,14.706,98.975,125.368,79.149,125.597,238.857,157.894,465.503,180.987,173.8,75.853,189.414,8.305,369.716,173.525,9.348,269.652,279.753,130.257,66.545,21.981,9.475,11.05,265.533,54.096,25.88274,6.746687,11.252861,-2.2875032
1039,16605,6268,192.02,27.495,2.516,126.435,328.589,139.044,96.776,10.848,157.47,215.65,186.578,684.359,8.444,34.497,489.148,120.314,90.296,11.66,67.483,45.61,98.686,190.12,389.316,124.808,287.338,136.339,249.4,70.095,234.145,10.132,139.662,222.817,9.348,306.652,99.289,7.572,12.301,23.595,2.059,69.342,593.346,113.093,-27.593903,14.21254,-5.8632956,11.011674
1040,1336,4169,58.56,234.775,4.032,9.96,302.028,71.838,515.798,382.874,47.425,244.0,354.812,209.302,5.466,79.817,262.102,65.713,186.568,4.046,308.923,337.605,208.094,207.92,106.1,165.365,28.043,356.789,96.85,155.024,197.547,116.059,287.779,76.582,26.045,105.565,241.082,315.378,84.627,193.053,261.609,67.332,9.299,164.222,64.3288,-22.17967,-1.088336,-26.8566
1042,13072,11458,199.98,153.733,2.516,128.675,200.21,70.022,360.161,206.709,23.353,60.4,49.563,172.105,3.978,14.793,399.465,166.826,228.426,4.046,60.485,113.202,38.772,141.171,161.415,75.712,85.311,158.663,95.5,51.382,162.304,2.826,89.24,212.959,9.348,157.043,67.063,7.572,89.147,18.753,16.891,15.07,107.85,89.494,65.08749,-18.15415,2.6844587,-14.7498455
1043,10261,16222,170.55,30.612,1.0,168.993,175.124,24.613,88.795,51.333,54.303,177.85,122.406,354.901,2.489,4.941,241.668,29.312,40.067,92.372,67.483,32.092,72.636,69.973,215.625,114.135,238.024,187.964,129.25,25.471,171.792,2.826,38.817,86.441,3.783,208.522,68.674,18.526,68.805,7.456,4.178,43.211,286.28,1.0,-0.63840294,-15.865467,-1.3261671,-1.5058653
1044,4245,9406,142.56,85.159,4.032,63.717,278.418,31.878,326.905,142.151,35.389,196.75,44.359,432.483,2.489,12.822,291.618,87.957,101.458,10.137,58.736,125.368,28.352,132.272,222.262,239.01,74.175,118.201,133.3,74.414,34.887,8.305,133.36,84.798,12.131,139.348,78.342,10.859,39.423,15.525,35.96,31.151,123.411,136.691,67.47879,-12.456654,-0.27724138,-13.96233
1046,399,14457,218.45,19.702,1.0,86.117,434.835,26.429,441.305,102.76,90.411,257.5,32.219,600.4,8.444,2.97,297.294,21.223,44.253,11.66,65.734,134.831,47.889,163.421,595.09,116.269,260.295,134.944,215.65,55.7,94.529,4.653,123.905,183.383,9.348,205.304,49.339,4.286,71.066,9.069,28.544,81.402,403.505,115.059,-16.259344,5.2742367,-7.1248026,6.38008
1047,8600,11568,143.27,97.627,1.0,9.96,21.659,8.265,497.174,270.172,129.959,98.2,132.812,287.947,8.444,2.97,347.244,17.178,143.316,2.523,74.482,129.424,42.679,150.071,1.0,200.587,18.498,153.082,19.9,34.108,97.24,15.611,142.814,125.875,3.783,316.304,42.894,37.148,62.025,12.297,124.948,1.0,6.187,63.929,86.38362,-20.099442,0.5721314,-22.315739
1048,6321,16385,184.77,4.117,1.0,180.193,169.222,13.715,304.292,28.355,42.267,88.75,46.094,429.295,2.489,1.0,228.045,7.067,1.0,17.752,34.242,73.999,24.445,56.624,311.874,66.106,152.123,66.577,172.45,87.369,87.752,1.0,19.909,47.007,1.0,103.957,34.837,1.0,3.26,10.683,1.0,81.402,275.907,1.0,-3.243904,-25.770267,-4.577066,-2.8503444
1049,5749,7069,118.25,63.34,10.096,175.713,417.127,139.044,195.213,179.354,31.95,241.3,73.844,365.529,3.978,22.675,271.184,170.87,30.3,22.32,48.238,124.016,32.259,89.998,294.173,35.154,304.836,84.715,177.85,65.777,175.859,2.826,76.634,139.02,14.914,97.522,137.96,20.717,48.464,26.822,19.01,67.332,382.757,103.26,17.139156,-0.3038807,6.5053554,0.6190987
1051,659,5369,50.17,172.435,4.032,1.0,111.672,1.0,269.706,741.77,7.878,385.75,33.953,345.336,5.466,10.852,535.692,174.915,468.409,1.0,46.489,467.38,25.747,132.272,96.143,24.481,16.908,174.011,111.7,226.999,86.396,32.048,123.905,229.39,39.958,46.043,171.797,4.286,114.009,20.367,604.849,1.0,86.065,122.925,-66.76711,-70.848816,1.9552476,-31.213251
1053,14073,7058,201.54,96.069,2.516,151.074,377.285,115.431,145.995,20.696,62.9,157.6,150.156,545.136,6.955,26.615,413.087,136.492,66.577,7.091,72.732,78.054,98.686,147.846,304.13,106.663,196.664,162.849,158.95,61.458,197.547,6.479,152.268,81.512,9.348,197.261,183.076,16.336,32.643,20.367,5.238,131.654,466.785,105.226,-23.059734,8.883423,-4.9068694,9.262155
1054,1715,7580,286.39,63.34,2.516,36.839,151.514,17.347,255.073,328.164,128.239,154.9,63.438,572.768,3.978,28.586,342.703,27.289,157.268,4.046,58.736,194.311,34.864,121.147,226.688,68.24,77.357,129.363,257.5,36.987,37.598,21.09,111.3,193.242,20.479,137.739,94.455,6.477,64.285,54.258,25.366,41.201,227.15,50.163,58.177242,-9.314526,-0.80978465,-12.441987
1055,13007,3519,191.73,233.217,2.516,14.439,659.13,55.491,342.868,73.217,210.773,384.4,80.781,732.183,8.444,44.349,510.717,148.626,122.387,4.046,195.201,221.348,75.241,214.595,860.605,83.183,258.704,240.983,314.2,103.203,341.229,83.185,227.902,252.393,17.696,155.435,23.558,13.049,64.285,62.328,260.549,55.272,441.888,132.758,-46.5513,46.842247,-15.203411,15.942398
1056,10195,13764,170.27,173.994,1.0,175.713,380.236,79.104,227.138,85.253,16.475,222.4,79.047,240.122,5.466,2.97,321.134,257.828,94.482,25.366,72.732,67.24,50.494,136.722,234.432,49.029,564.131,137.735,145.45,81.611,262.611,2.826,127.057,152.164,3.783,150.609,144.405,7.572,107.229,15.525,15.831,45.221,358.897,144.557,23.0211,12.233604,11.20648,2.8752222
