cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
931,8285,12185,159.47,26.086,200.598,55.991,133.449,14.345,115.35,1.0,482.935,107.44,37.293,93.36,62.22,10.762,219.185,99.116,2.523,141.248,117.258,13.974,84.077,65.967,218.578,247.645,202.004,2.05,69.79,61.729,6.244,48.975,38.639,121.361,49.045,14.763,54.574,450.224,113.45,34.221,1.0,445.234,198.802,36.679,-60.054707,-32.48675,7.6239114,5.513063
932,473,14290,274.31,105.77,225.8,143.569,358.893,14.345,362.761,3.693,430.241,49.732,60.214,12.309,66.394,33.541,228.045,138.362,8.614,73.282,60.673,15.271,112.115,25.496,107.135,103.917,347.641,185.883,107.779,157.378,18.043,67.318,41.776,128.048,40.761,43.437,68.756,159.012,257.025,143.375,106.316,370.493,275.725,83.774,22.106842,55.47793,3.437377,17.978024
934,5192,18976,208.93,20.183,194.55,107.927,406.8,4.813,189.157,2.346,441.219,171.561,142.35,1.0,26.045,51.438,295.605,211.504,5.569,24.734,7.173,13.974,103.808,14.845,31.514,111.014,464.392,7.303,7.16,196.853,24.598,130.814,38.639,10.361,27.507,75.552,5.727,6.224,165.659,345.074,95.283,317.859,81.919,28.116,14.69391,70.386566,9.548668,21.015238
936,6788,17413,295.49,34.939,204.631,177.174,320.849,4.813,344.049,2.346,662.975,151.042,88.866,4.77,9.348,25.406,290.068,200.8,2.523,33.365,15.404,11.379,69.538,5.26,36.821,263.615,321.161,38.817,91.351,160.415,8.866,82.839,26.093,6.349,24.194,50.319,30.938,45.4,107.426,188.461,170.509,473.656,52.948,183.674,21.334888,62.50326,6.0250745,18.802778
938,3307,5405,44.49,1.0,202.615,8.128,124.994,2.906,15.554,6.385,242.516,126.677,35.382,1.0,31.61,72.59,572.49,157.986,14.706,9.631,94.624,10.082,431.962,113.893,10.287,1.0,676.228,585.063,212.505,245.436,11.488,96.949,129.6,210.964,42.418,116.843,462.683,3.612,3.008,250.157,547.642,1.0,17.983,25.261,43.2806,-18.907284,-12.271205,-19.962551
940,2065,9735,160.04,95.44,173.38,137.459,150.357,10.532,358.602,18.503,341.319,165.149,25.832,27.389,112.309,7.508,457.306,124.091,8.614,31.207,48.326,19.164,98.615,69.162,168.163,95.044,134.601,25.161,36.935,125.495,11.488,71.551,30.797,94.614,34.134,22.792,34.09,41.482,168.671,95.917,17.048,86.268,202.798,145.141,-40.761677,-18.65533,-2.382254,-2.2449749
941,14755,12257,19.33,21.659,177.413,17.294,209.536,2.906,73.768,10.425,1.0,65.121,39.203,19.849,120.657,17.27,403.037,81.277,11.66,9.631,20.548,20.461,242.962,67.032,10.287,1.0,212.836,109.199,145.768,212.035,28.531,39.097,99.802,136.072,52.358,27.38,49.847,17.976,1.0,1.0,78.232,1.0,12.988,142.287,-44.839706,18.100952,-1.9571108,-14.147379
943,14919,9430,70.64,71.83,177.413,90.615,260.261,2.906,190.197,11.771,48.205,122.829,46.843,102.785,152.659,27.033,514.898,115.171,13.183,18.261,19.519,25.651,210.769,158.625,47.434,61.33,139.416,374.968,160.142,234.809,28.531,77.195,266.041,133.398,45.731,26.233,78.21,45.4,65.257,57.95,473.419,1.0,9.991,292.137,-44.923218,20.954247,-6.59944,-18.494751
944,11729,1547,137.15,34.939,135.074,11.183,146.13,2.906,15.554,9.078,65.77,26.648,22.011,29.274,60.829,15.643,234.691,27.759,5.569,135.854,17.461,11.379,132.885,59.577,28.861,105.691,552.255,196.388,2.027,41.992,7.555,47.564,55.89,46.47,35.791,5.588,32.514,396.682,11.04,19.983,9.024,1.0,1.0,195.091,-30.992088,32.676445,5.8139772,-19.174175
946,3258,5570,96.65,1.0,213.703,84.505,254.625,4.813,269.202,3.693,538.923,225.422,276.059,2.885,53.872,61.2,723.115,261.454,14.706,9.631,155.325,15.271,790.231,102.178,221.231,1.0,220.058,661.748,138.581,183.188,3.622,91.305,190.763,149.446,60.642,72.111,555.65,10.141,74.293,297.615,755.265,26.264,4.996,63.794,51.904465,-20.786373,-13.308143,-23.47995
947,2479,14738,215.75,79.208,191.526,60.064,337.757,8.626,324.298,2.346,613.574,27.931,64.034,19.849,20.479,27.033,239.121,97.332,7.091,99.174,65.817,12.677,112.115,18.041,77.948,54.233,388.564,55.625,105.726,193.816,21.976,68.729,70.005,116.012,45.731,31.968,37.241,251.729,198.792,152.867,141.422,446.287,235.765,83.774,27.982021,66.98131,4.2338185,21.364962
950,14275,15322,190.31,20.183,241.929,68.211,284.214,2.906,129.903,17.156,66.868,85.639,62.124,42.468,103.961,7.508,293.39,109.82,5.569,119.672,12.317,16.569,202.462,53.187,22.227,157.149,144.23,256.265,125.233,181.67,12.799,65.907,107.644,148.108,45.731,15.91,57.726,343.141,39.153,5.746,40.117,1.0,4.996,213.644,-49.58162,32.598488,-1.5833188,-17.917858
951,4784,15151,149.52,49.696,205.639,79.413,416.663,4.813,246.332,11.771,591.618,83.074,50.663,1.0,10.74,14.016,184.851,229.343,1.0,91.622,84.336,12.677,84.077,7.39,73.968,27.616,427.08,88.189,121.126,215.071,8.866,88.483,32.366,107.988,40.761,29.674,41.968,216.471,144.575,141.002,165.494,630.507,164.836,83.774,32.702274,68.95737,3.4061167,23.096914
952,8951,681,80.73,1.0,82.654,49.881,153.175,1.0,2.04,2.346,227.147,172.843,27.742,1.0,9.348,14.016,376.456,27.759,5.569,21.498,1.0,7.487,400.808,9.52,14.267,382.501,197.189,278.325,2.027,63.248,4.933,36.275,308.385,33.096,22.537,14.763,57.726,33.647,282.126,8.119,500.5,1.0,1.0,564.721,34.927223,-7.656273,-4.7961483,-20.656664
953,13813,18855,191.73,18.708,87.694,3.037,116.54,2.906,11.395,3.693,253.495,43.32,14.371,40.583,65.003,18.897,410.789,13.487,5.569,128.302,2.029,7.487,117.308,20.171,2.327,13.421,370.51,52.473,2.027,333.494,14.11,29.22,109.212,51.819,25.851,43.437,49.847,311.8,5.016,1.0,20.057,1.0,1.0,80.92,-40.19429,27.183407,6.1229873,-16.940117
954,14350,15723,50.31,1.0,218.744,201.615,440.616,2.906,159.01,10.425,800.2,383.159,113.698,1.0,35.784,70.963,748.589,204.368,7.091,20.419,45.24,7.487,456.885,62.772,209.291,1.0,471.613,568.256,177.596,227.217,4.933,88.483,264.473,154.795,45.731,41.144,346.08,64.988,172.687,155.24,693.078,1.0,5.995,182.247,49.83023,-14.5440445,-11.493786,-24.072264
955,10435,8348,124.93,34.939,235.881,263.734,209.536,37.223,298.309,85.821,195.311,211.316,54.484,78.281,158.224,136.044,264.594,602.184,185.267,157.431,160.47,209.882,457.923,67.032,514.43,24.067,471.613,114.451,106.752,219.626,61.307,147.746,22.956,137.41,239.567,115.696,78.21,38.871,194.776,235.919,1.0,290.489,252.748,182.247,-8.198565,-38.58608,-10.883121,1.2645777
956,3254,1162,200.26,37.891,105.84,39.697,113.722,1.0,44.661,6.385,215.071,151.042,33.472,4.77,80.308,48.184,476.134,29.543,7.091,4.237,27.75,8.784,588.769,106.438,52.741,1.0,300.7,630.233,35.909,70.839,10.177,68.729,259.768,70.542,24.194,51.466,145.965,19.282,23.088,27.102,489.467,1.0,1.0,142.287,40.234028,-18.950848,-10.716442,-20.071636
958,13401,19117,77.32,37.891,85.678,127.275,481.478,2.906,171.485,321.434,67.966,188.232,18.191,114.094,122.049,31.914,257.949,108.036,7.091,21.498,2.029,11.379,467.269,51.057,104.482,1.0,173.117,234.205,4.08,298.574,8.866,67.318,82.551,30.422,25.851,35.409,223.175,27.118,30.117,81.679,146.437,1.0,1.0,68.076,-45.925194,15.419004,-4.136178,-14.325408
959,13994,10056,77.6,33.464,158.259,107.927,212.354,16.252,479.189,33.313,111.878,79.227,33.472,204.57,137.354,23.779,313.326,97.332,5.569,31.207,67.874,17.866,114.192,176.73,161.53,1.0,333.198,126.006,94.432,205.962,10.177,60.263,44.912,134.735,34.134,25.086,65.604,42.788,86.342,216.936,4.009,108.374,157.843,32.397,-36.03124,-21.441116,-1.1162857,-2.4523156
960,6637,1864,39.51,5.427,103.823,55.991,62.997,4.813,2.04,5.039,2.098,530.637,308.532,57.547,65.003,10.762,29.796,204.368,4.046,816.598,5.115,12.677,25.923,49.991,6.307,1.0,171.913,76.634,63.63,93.612,8.866,82.839,52.754,86.59,25.851,425.374,35.666,347.059,88.35,195.58,1.0,1.0,1.999,2.427,-53.91793,21.301222,8.863164,-14.919865
961,12986,2193,130.76,9.854,127.009,31.55,95.405,1.0,2.04,18.503,279.842,48.449,23.922,17.964,59.437,25.406,241.336,27.759,5.569,181.165,4.087,7.487,160.923,30.821,7.633,93.27,486.057,242.609,18.454,57.175,11.488,36.275,164.102,105.313,30.821,14.763,57.726,283.071,7.024,8.119,102.304,1.0,1.0,193.664,-29.586372,34.475807,5.9810395,-19.225863
962,14512,13623,129.34,3.951,199.59,40.716,278.578,2.906,220.343,81.782,81.14,124.112,37.293,125.404,126.223,33.541,436.263,111.604,7.091,10.71,19.519,16.569,272.038,88.333,69.988,160.698,227.28,126.006,128.313,249.991,10.177,56.03,153.124,164.157,40.761,31.968,87.664,14.059,31.121,24.729,46.136,1.0,19.981,138.006,-47.676407,18.86268,-2.4602919,-14.536042
963,10509,8541,215.33,65.928,189.51,71.266,105.268,37.223,153.813,44.084,179.942,129.241,22.011,93.36,65.003,4.254,307.788,113.387,2.523,70.045,38.038,11.379,63.308,42.536,146.936,244.096,252.555,3.101,23.588,32.883,6.244,41.919,8.841,55.831,30.821,7.882,29.363,115.918,68.269,98.29,1.0,165.219,114.886,55.231,-56.03328,-12.087837,7.301307,-1.9732955
964,7980,14284,182.21,92.489,179.429,168.009,195.446,4.813,319.1,22.542,711.278,149.76,25.832,14.194,39.958,22.151,225.83,99.116,4.046,43.075,58.615,10.082,74.731,40.406,129.689,375.403,214.04,38.817,73.897,90.576,11.488,40.508,21.388,140.084,39.104,20.498,76.634,110.694,75.297,31.848,61.181,326.28,110.89,132.297,13.572728,59.296696,7.8434014,17.285238
965,3568,15604,159.9,20.183,227.816,165.972,309.577,4.813,307.665,2.346,543.314,148.478,71.675,1.0,10.74,12.389,300.035,170.473,2.523,23.656,92.566,12.677,118.346,3.13,129.689,199.735,359.677,98.694,80.058,171.043,3.622,115.292,24.524,98.627,37.448,62.936,27.787,34.953,239.957,292.869,96.286,546.292,194.806,118.026,26.024973,61.265865,3.9357817,19.59729
966,11241,18087,104.61,33.464,226.808,316.688,234.898,44.849,664.228,9.078,321.558,163.866,35.382,197.03,137.354,15.643,387.531,175.825,5.569,56.021,84.336,21.758,126.654,140.519,485.243,6.323,112.936,24.11,121.126,189.261,11.488,80.017,26.093,13.036,30.821,17.057,48.271,170.765,300.198,207.444,1.0,383.125,302.698,262.167,-29.644917,-42.912437,-4.0885544,7.096495
969,2806,1876,196.85,24.61,133.058,12.202,126.403,1.0,4.119,44.084,300.7,111.288,23.922,4.77,63.611,15.643,380.886,50.95,5.569,145.564,15.404,12.677,174.423,31.886,12.94,66.654,280.239,247.861,12.294,32.883,12.799,51.797,140.578,51.819,29.164,19.351,101.845,445.0,10.036,5.746,291.873,1.0,1.0,223.634,-35.3456,43.074585,1.0409611,-21.549875
974,4803,12459,400.8,48.22,179.429,312.615,254.625,56.288,451.122,1.0,567.466,104.875,50.663,68.857,65.003,22.151,259.057,145.498,4.046,61.415,98.739,16.569,133.923,64.902,164.183,91.496,205.614,104.997,100.592,131.568,12.799,84.25,102.939,121.361,35.791,41.144,48.271,63.682,290.158,138.629,169.506,629.454,242.758,249.323,30.832024,50.702793,0.29511687,17.447546
975,10180,4147,173.26,51.171,156.243,124.22,153.175,81.073,305.586,151.792,80.042,49.732,33.472,99.015,105.352,22.151,228.045,63.438,4.046,105.647,58.615,25.651,84.077,76.617,357.88,11.647,529.387,22.009,8.187,32.883,6.244,58.852,26.093,63.855,27.507,7.882,59.301,134.2,94.374,112.527,1.0,273.646,108.892,75.211,-44.490116,-23.879326,3.4008114,-0.18515584
977,5557,16056,179.51,11.329,222.776,128.294,453.298,4.813,230.739,2.346,706.887,40.755,50.663,1.0,9.348,5.881,197.034,106.252,1.0,79.755,58.615,11.379,95.5,8.455,59.375,357.659,407.822,102.896,99.565,116.386,10.177,54.619,32.366,128.048,40.761,26.233,34.09,127.671,138.551,131.511,64.19,553.661,189.811,98.046,24.374395,64.65831,5.652515,20.035177
979,8592,14843,101.76,116.099,191.526,120.147,188.401,58.195,206.829,2.346,182.137,57.426,50.663,374.211,115.092,10.762,82.958,218.639,5.569,170.377,46.269,13.974,91.346,120.284,238.478,9.872,234.501,13.606,114.966,189.261,12.799,99.771,24.524,136.072,37.448,29.674,21.484,63.682,220.88,190.834,1.0,346.281,300.7,18.126,-45.65043,-35.255547,1.96068,3.2029357
980,7682,18639,201.68,157.417,109.872,221.982,334.939,67.727,347.168,2.346,384.133,80.51,50.663,225.304,112.309,40.049,282.315,122.307,5.569,22.577,40.096,21.758,148.462,122.414,327.367,2.774,211.633,41.968,3.053,341.085,19.354,111.059,21.388,23.735,25.851,60.642,29.363,135.506,233.933,254.903,2.003,464.182,336.664,88.056,-34.572006,-41.54953,-1.3498383,9.92122
982,2595,2909,178.66,46.744,131.041,2.018,113.722,1.0,24.909,10.425,65.77,74.098,22.011,6.655,42.741,9.135,420.757,43.814,4.046,143.406,16.433,12.677,182.731,40.406,3.653,24.067,224.872,77.685,9.214,29.847,10.177,41.919,156.261,59.843,34.134,13.617,48.271,503.765,11.04,1.0,98.292,1.0,1.0,150.85,-39.6165,35.429726,1.9760646,-19.051428
984,10012,15435,127.21,186.929,162.292,232.165,160.22,94.418,159.01,103.323,27.347,85.639,65.945,376.096,119.266,15.643,282.315,161.554,2.523,44.153,46.269,12.677,79.923,58.512,454.729,61.33,218.854,9.404,98.539,189.261,8.866,50.386,11.978,87.928,34.134,7.882,37.241,19.282,116.462,100.663,1.0,222.064,181.819,39.533,-42.96501,-31.557793,-0.16559829,1.9883972
986,5167,6474,227.55,51.171,223.784,85.523,113.722,21.971,220.343,26.581,221.658,107.44,27.742,215.879,88.656,9.135,223.615,104.468,8.614,120.751,92.566,13.974,78.885,71.292,249.092,89.721,144.23,4.151,22.561,55.657,7.555,60.263,22.956,61.181,40.761,11.323,59.301,216.471,117.466,176.596,1.0,244.171,209.791,60.94,-50.212074,-28.54657,3.0983193,2.5715787
987,14251,4467,101.76,24.61,143.138,62.101,243.353,2.906,8.277,5.039,403.893,122.829,44.933,1.0,38.567,33.541,640.05,70.573,10.137,15.025,37.009,15.271,669.769,43.601,85.908,1.0,294.682,485.268,107.779,116.386,11.488,61.674,358.57,116.012,40.761,29.674,168.025,25.812,35.137,46.086,791.373,1.0,1.0,217.926,44.431347,-17.027061,-11.204463,-21.98839
990,7319,10608,216.89,23.134,141.122,6.092,61.588,79.166,43.621,1.0,81.14,85.639,20.101,80.166,97.004,5.881,213.647,49.166,5.569,64.651,62.73,10.082,29.038,62.772,60.701,167.796,186.357,11.505,16.401,41.992,24.598,34.864,32.366,95.952,32.478,19.351,27.787,123.753,4.012,15.238,1.0,208.379,79.921,46.669,-50.957695,-1.0078335,7.8657312,-3.7661564
991,14366,6303,158.62,20.183,189.51,27.477,227.853,4.813,5.158,21.195,94.313,77.945,31.562,16.079,76.134,27.033,453.983,74.141,10.137,82.991,14.375,12.677,198.308,48.926,8.96,252.968,514.943,323.495,110.859,224.181,12.799,46.153,135.873,141.422,37.448,29.674,59.301,198.188,20.076,5.746,227.681,1.0,24.976,343.514,-42.31362,33.77908,-0.44119698,-20.31911
992,8766,729,33.12,6.903,124.993,60.064,234.898,1.0,3.079,10.425,229.343,63.838,20.101,29.274,109.526,48.184,440.693,15.271,10.137,9.631,22.606,98.305,758.038,69.162,24.88,40.037,236.908,445.35,4.08,31.365,46.886,60.263,220.56,18.386,19.224,11.323,117.603,36.259,5.016,5.746,347.039,1.0,1.0,197.946,37.11312,-18.158064,-10.477999,-18.911266
994,2240,3078,119.39,24.61,84.67,6.092,78.496,1.0,52.977,75.05,152.497,63.838,8.641,25.504,56.655,20.524,230.261,38.462,5.569,74.361,82.278,7.487,127.692,51.057,43.454,71.977,127.38,101.845,3.053,11.628,4.933,33.453,29.229,23.735,24.194,4.441,24.636,155.094,3.008,10.492,1.0,10.474,1.999,135.151,-36.93875,15.870468,3.9930923,-13.950502
995,1915,12928,257.82,132.331,195.558,87.56,260.261,14.345,465.675,2.346,410.48,45.884,48.753,127.289,78.916,30.287,225.83,100.9,7.091,59.257,118.287,17.866,148.462,87.268,161.53,59.556,173.117,207.943,123.18,155.86,12.799,61.674,41.776,168.169,42.418,34.262,57.726,253.035,243.973,122.019,7.018,428.391,319.681,159.413,-45.901768,-48.98043,1.414906,12.62048
996,14072,4616,233.66,21.659,160.275,7.11,140.494,2.906,6.198,13.117,156.888,38.19,23.922,14.194,91.439,82.352,284.53,65.221,7.091,39.838,49.355,102.197,181.692,35.081,23.554,244.096,457.17,329.798,96.485,180.152,61.307,40.508,60.595,134.735,39.104,22.792,38.817,91.106,2.004,36.594,15.042,1.0,6.994,203.654,-30.246418,26.203758,1.2167829,-15.196566
997,5827,11028,267.63,33.464,164.308,83.486,161.629,88.698,210.988,2.346,183.235,95.899,37.293,266.772,102.57,9.135,154.948,111.604,4.046,74.361,58.615,12.677,79.923,87.268,173.47,167.796,143.027,53.524,75.951,125.495,11.488,44.742,18.251,112.0,37.448,17.057,34.09,200.8,85.338,110.154,1.0,272.593,227.773,60.94,-53.426052,-28.633587,4.453749,2.7451198
998,4907,13349,131.33,55.598,179.429,65.156,391.3,6.719,340.93,18.503,641.019,22.801,56.394,8.54,6.565,12.389,250.196,145.498,1.0,64.651,45.24,17.866,78.885,21.236,60.701,45.361,366.899,297.233,134.474,149.787,12.799,81.428,30.797,105.313,44.075,22.792,43.544,128.976,131.523,202.698,136.407,423.128,110.89,105.181,25.118126,68.83276,4.7511287,21.700415
999,14797,10146,210.78,111.672,215.719,27.477,243.353,4.813,89.361,18.503,125.052,86.922,44.933,46.238,101.178,35.168,386.424,104.468,8.614,193.032,22.606,20.461,264.769,74.487,40.801,45.361,334.401,29.363,98.539,164.97,21.976,61.674,143.714,153.458,39.104,19.351,45.12,348.365,72.285,22.356,11.03,1.0,36.964,79.493,-47.474323,27.778357,-0.8810786,-17.068018
1000,11005,893,79.02,1.0,132.049,77.376,150.357,1.0,2.04,25.235,261.179,53.579,14.371,1.0,23.262,23.779,597.963,22.407,8.614,8.552,4.087,7.487,383.154,56.382,47.434,1.0,229.687,378.12,28.721,60.211,6.244,41.919,523.24,25.072,19.224,17.057,52.998,15.365,1.0,15.238,434.301,1.0,1.0,215.071,36.899498,-15.840538,-9.747944,-19.648209
1001,12380,13649,90.11,31.988,236.889,148.661,199.673,27.691,231.778,3.693,134.932,42.037,29.652,117.864,226.401,347.559,158.271,131.227,1.0,147.721,147.095,448.604,73.692,36.146,340.633,545.748,149.045,34.615,75.951,265.173,154.39,44.742,77.846,112.0,32.478,4.441,97.118,25.812,184.736,8.119,1.0,142.06,55.945,296.419,5.9204865,-43.872997,-14.189959,-4.0362034
1002,8796,15979,202.39,55.598,219.752,101.817,263.079,39.13,536.364,2.346,402.796,81.792,43.023,70.742,66.394,4.254,188.174,175.825,2.523,119.672,79.192,15.271,55.0,43.601,255.725,89.721,164.692,24.11,94.432,184.707,7.555,64.496,18.251,116.012,44.075,7.882,57.726,267.4,138.551,72.188,1.0,375.757,139.861,19.553,-45.403713,-45.76766,2.1149607,8.8026905
1003,2578,17058,148.52,8.378,213.703,71.266,384.255,6.719,208.908,1.0,409.382,77.945,64.034,1.0,30.219,12.389,230.261,232.911,4.046,82.991,44.211,11.379,74.731,19.106,73.968,100.368,461.984,149.117,124.207,248.473,12.799,78.606,29.229,113.337,44.075,21.645,12.03,63.682,192.768,162.359,54.16,405.232,232.768,76.639,18.914793,69.80788,8.24814,21.076683
1006,1269,15635,126.64,51.171,208.663,108.945,412.436,8.626,255.688,2.346,776.048,83.074,52.574,21.734,37.175,36.795,211.432,133.011,4.046,64.651,95.653,21.758,123.538,36.146,55.394,43.586,363.288,288.83,156.035,295.538,18.043,139.28,37.071,152.12,44.075,48.025,40.393,114.612,143.571,169.477,134.401,349.439,276.724,96.619,27.429604,71.20886,4.746426,22.198359
1007,10732,936,123.23,33.464,161.284,67.193,126.403,2.906,2.04,5.039,14.174,42.037,33.472,44.353,94.221,7.508,304.466,22.407,8.614,234.028,2.029,10.082,126.654,102.178,30.187,2.774,251.352,169.076,16.401,46.547,6.244,54.619,126.463,29.084,19.224,14.763,23.06,250.424,60.237,24.729,111.331,1.0,1.0,146.569,-36.06715,30.336842,3.72806,-17.002901
1011,1167,13836,135.16,62.976,251.002,301.413,388.482,12.439,413.698,9.078,476.348,108.723,69.765,14.194,56.655,53.065,321.079,157.986,5.569,172.535,136.806,13.974,185.846,47.861,249.092,68.428,356.066,182.732,155.008,251.509,16.732,144.924,85.688,182.88,45.731,56.054,65.604,213.859,372.487,174.223,92.274,791.568,437.563,80.92,34.604385,54.592545,-0.30984175,18.8039
1013,9690,3260,175.81,58.549,127.009,116.073,129.221,39.13,449.043,21.195,198.604,126.677,29.652,240.383,112.309,9.135,314.433,67.005,4.046,105.647,40.096,15.271,78.885,97.918,233.171,45.361,335.605,76.634,8.187,29.847,6.244,53.208,51.185,29.084,27.507,5.588,35.666,134.2,55.217,138.629,4.009,121.006,35.965,220.78,-38.110558,-20.803556,0.7356252,-2.1882436
1014,13676,2980,39.09,1.0,114.912,28.495,191.219,1.0,1.0,7.732,163.475,133.089,134.709,31.158,33.001,4.254,655.555,143.714,5.569,11.788,14.375,6.19,184.808,40.406,10.287,1.0,378.935,346.606,92.378,183.188,3.622,48.975,267.609,83.916,40.761,45.731,40.393,15.365,3.008,72.188,468.404,1.0,1.0,108.036,35.775887,-13.96441,-9.093053,-19.316341
1016,3452,18313,170.55,42.318,212.695,209.761,347.621,10.532,387.71,5.039,583.933,77.945,88.866,2.885,19.088,40.049,202.572,134.795,2.523,95.937,12.317,17.866,156.769,10.585,221.231,32.94,416.247,20.959,44.122,187.743,4.933,91.305,10.41,13.036,22.537,43.437,49.847,105.471,289.154,226.428,76.226,258.908,296.704,5.281,13.12516,65.972595,4.235529,19.035137
1017,13155,14331,215.75,57.074,208.663,141.532,243.353,27.691,446.964,13.117,173.355,138.218,37.293,85.821,81.699,9.135,153.84,149.066,2.523,115.356,22.606,12.677,65.385,65.967,181.43,166.021,112.936,2.05,81.084,137.641,11.488,56.03,11.978,94.614,35.791,10.176,64.028,148.565,97.386,86.425,1.0,34.686,76.924,69.503,-37.414326,-16.692936,0.5271866,-3.7416632
1018,11671,16709,145.97,79.208,196.566,212.817,256.034,98.231,250.49,10.425,39.423,116.417,37.293,206.455,138.745,5.881,327.724,156.202,2.523,27.971,13.346,11.379,90.308,88.333,206.637,84.398,126.176,2.05,87.245,151.305,11.488,54.619,13.546,2.337,17.567,15.91,37.241,53.235,100.398,136.257,1.0,72.583,120.88,62.367,-46.402992,-16.613867,3.4746523,-2.9987426
1019,11972,17934,270.19,34.939,184.469,233.183,212.354,52.475,619.528,29.274,276.548,144.63,14.371,197.03,120.657,14.016,266.809,140.146,4.046,27.971,58.615,12.677,82.0,94.723,287.566,96.819,102.104,36.716,86.218,117.904,12.799,63.085,21.388,9.024,17.567,15.91,163.298,54.541,162.647,129.138,1.0,205.221,186.814,115.171,-31.445187,-36.866318,-3.808227,5.832426
1020,2185,4907,152.5,18.708,157.251,1.0,103.859,4.813,4.119,9.078,67.966,26.648,27.742,6.655,55.263,7.508,212.54,38.462,5.569,157.431,32.894,10.082,145.346,44.666,47.434,93.27,240.519,195.338,26.668,55.657,12.799,50.386,30.797,125.373,35.791,20.498,73.483,460.671,2.004,3.373,11.03,1.0,5.995,106.609,-40.176147,35.89736,3.3067005,-18.811144
1021,3661,16073,105.32,31.988,222.776,112.0,346.212,6.719,242.174,11.771,804.591,45.884,56.394,1.0,21.87,22.151,197.034,104.468,2.523,95.937,79.192,10.082,131.846,7.39,79.275,102.142,537.812,94.492,145.768,278.837,10.177,58.852,35.502,145.434,42.418,18.204,48.271,181.212,170.679,31.848,128.383,621.033,303.697,150.85,35.676064,70.026596,3.2777166,24.684626
1022,9849,18672,235.65,42.318,122.977,118.11,240.535,138.267,155.892,3.693,123.954,85.639,20.101,80.166,98.396,4.254,225.83,61.654,4.046,64.651,55.528,13.974,65.385,63.837,152.243,105.691,118.954,1.0,1.0,237.845,8.866,32.042,18.251,11.699,24.194,23.939,16.757,96.329,63.249,76.933,1.0,243.118,109.891,43.814,-48.75775,-18.710907,6.76175,0.22449349
1024,14910,8867,191.31,12.805,249.994,170.046,491.341,2.906,162.129,10.425,390.72,202.339,62.124,23.619,94.221,61.2,683.244,88.412,13.183,122.908,40.096,28.245,632.385,92.593,182.757,16.97,181.542,584.013,163.222,240.881,23.287,78.606,520.104,197.59,65.612,26.233,169.601,361.424,178.712,53.204,530.59,1.0,12.988,403.454,46.825813,-8.011169,-9.281178,-24.123905
1025,11383,1299,21.04,1.0,71.565,1.0,91.178,1.0,3.079,10.425,289.722,48.449,14.371,16.079,81.699,40.049,554.769,27.759,8.614,99.174,16.433,11.379,343.692,73.422,22.227,1.0,472.817,181.681,6.134,51.102,11.488,43.331,223.697,160.145,32.478,13.617,84.513,243.894,1.0,19.983,74.22,1.0,1.999,212.217,-28.125305,31.030556,6.9432993,-19.49187
1029,9261,12208,124.93,194.307,166.324,94.688,123.585,29.597,245.292,1.0,108.585,54.861,33.472,104.67,59.437,5.881,200.357,131.227,2.523,49.548,49.355,17.866,86.154,83.007,177.45,121.661,238.112,28.312,80.058,89.058,4.933,44.742,13.546,89.265,39.104,13.617,19.909,108.082,84.334,93.544,1.0,334.702,144.856,30.97,-52.233612,-24.027683,4.4740725,0.99254924
1030,2052,14305,226.27,68.879,193.542,126.257,263.079,10.532,236.976,38.698,501.598,86.922,39.203,12.309,45.524,67.708,236.906,152.634,5.569,23.656,51.413,12.677,117.308,10.585,87.235,130.533,328.383,117.603,102.645,148.269,15.421,54.619,30.797,117.349,32.478,38.85,82.937,15.365,148.591,76.933,189.566,375.757,177.823,126.589,17.534578,63.55716,7.6142955,19.55803
1031,9262,10624,196.71,37.891,204.631,45.807,134.858,35.317,313.902,1.0,255.69,77.945,41.113,83.936,38.567,2.627,205.895,79.493,4.046,139.091,69.932,13.974,42.538,65.967,173.47,107.465,335.605,69.281,40.015,43.511,3.622,53.208,13.546,65.193,39.104,5.588,40.393,263.482,61.241,69.815,1.0,246.276,73.927,53.804,-52.360107,-22.263334,5.70949,1.5383676
1032,5464,19042,164.02,29.037,209.671,234.202,477.251,14.345,386.67,2.346,355.59,79.227,106.057,1.0,24.653,49.811,211.432,199.016,2.523,140.17,1.0,17.866,200.385,11.65,268.992,77.3,329.587,2.05,4.08,196.853,19.354,113.881,73.141,41.12,32.478,28.527,60.877,155.094,370.479,143.375,100.298,7.316,235.765,102.327,3.332384,65.68143,12.479335,17.572794
1033,14358,14825,152.08,5.427,237.897,52.936,323.667,27.691,36.344,6.385,81.14,134.371,144.26,33.043,97.004,17.27,326.616,150.85,8.614,188.717,14.375,12.677,215.962,58.512,38.147,183.766,328.383,243.659,155.008,236.327,23.287,72.962,129.6,156.133,47.388,49.172,60.877,512.906,62.245,8.119,31.09,1.0,15.985,212.217,-48.64885,36.320217,-1.1575419,-19.276655
