cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4926,3437,3582,241.05,3.943,11.56,84.794,182.258,163.169,166.063,246.295,129.284,204.032,21.214,7.906,128.707,98.355,398.294,140.839,221.832,44.107,159.317,242.572,194.745,37.863,332.023,324.587,123.569,282.738,226.285,295.509,260.74,51.506,156.931,165.392,846.063,28.893,80.079,89.89,21.388,161.516,35.002,90.863,272.866,243.838,-26.233784,5.5574093,0.71024746,0.7895024
4927,17001,11697,150.09,12.77,10.504,84.794,158.298,47.779,95.85,56.558,166.658,248.477,51.003,33.226,230.667,37.508,169.771,184.274,257.585,16.087,154.307,23.647,141.264,294.065,82.866,385.774,16.815,34.218,48.911,311.4,334.0,81.809,31.147,277.938,83.808,86.747,154.153,141.405,47.892,13.672,206.629,206.402,448.716,425.365,15.225426,-46.61891,14.950492,1.392052
4928,1444,14928,81.01,65.736,16.84,306.794,171.84,6.198,1.0,264.115,243.427,609.087,327.617,15.962,343.956,117.163,136.227,334.706,359.588,37.641,255.51,1.0,109.982,388.066,188.461,149.261,256.681,60.054,277.254,417.338,7.66,436.358,1.0,1.0,27.541,10.298,594.594,614.138,35.659,52.745,1.0,647.549,366.725,135.643,-70.07908,-64.315025,10.6356,-17.99031
4929,9904,10421,152.93,15.713,7.336,91.324,196.842,379.393,65.054,94.296,181.81,193.931,31.853,5.604,249.205,150.352,179.206,217.115,216.574,21.476,158.315,1.0,146.309,229.554,196.766,113.961,49.764,175.702,245.653,227.708,223.0,46.455,178.762,7.323,157.061,8.232,116.115,179.79,75.415,92.874,1.0,180.727,419.587,718.693,47.045967,-11.250847,-8.797522,-13.386703
4930,12559,14504,86.13,5.414,12.616,166.412,238.51,1.0,68.75,64.944,177.769,187.871,194.629,82.715,19.538,81.761,103.73,246.777,147.169,102.301,15.028,13.582,78.7,220.338,69.815,465.788,90.62,39.139,65.221,178.977,227.44,153.527,48.819,98.371,49.835,61.952,101.1,184.84,31.582,7.336,44.716,100.2,89.464,182.527,75.297745,38.46994,-21.805521,-10.810142
4931,11699,1910,168.42,8.356,2.056,82.618,153.09,201.632,194.395,21.965,31.303,180.8,48.875,27.471,57.644,37.508,204.364,56.088,300.7,18.243,108.215,318.063,85.764,59.982,129.138,295.17,73.487,258.132,143.714,443.823,416.14,80.799,138.22,523.262,136.889,23.728,129.128,47.465,20.368,5.224,9.096,158.553,352.7,407.332,11.661728,22.174088,5.3398466,16.40471
4933,14754,4171,184.34,9.828,28.457,84.794,228.093,25.949,94.618,118.406,156.557,445.449,48.875,10.207,228.607,65.166,421.356,204.402,420.58,33.33,299.598,96.622,237.127,231.397,352.192,302.23,11.544,51.442,167.16,538.108,449.44,163.628,54.017,304.494,155.999,264.438,156.155,221.204,42.795,20.008,146.721,163.221,284.733,243.838,22.217594,-52.948387,11.277175,6.226872
4934,9667,12395,327.04,8.356,17.896,77.176,183.299,10.356,7.159,101.634,150.496,235.346,58.45,22.868,186.381,33.083,187.592,193.808,138.757,45.184,154.307,6.033,60.536,98.688,104.222,204.565,18.133,53.903,93.764,126.007,308.47,82.819,46.74,11.116,105.04,152.865,115.114,115.143,26.485,18.952,77.099,135.211,145.564,284.711,-24.383211,-47.334515,-10.20522,-6.150129
4935,286,13225,257.68,9.828,77.034,73.912,184.341,16.593,2.232,95.344,114.132,133.325,46.748,1.0,199.77,6.532,169.771,177.917,169.253,15.01,136.271,13.582,142.273,117.12,73.374,182.208,22.087,55.133,205.897,159.908,377.29,91.91,52.977,16.175,54.082,93.978,140.139,119.183,29.543,35.849,9.096,184.228,144.485,346.022,-34.24521,-39.79882,-7.8690248,-7.3738875
4936,19167,3890,67.8,26.012,12.616,116.353,202.05,112.231,184.54,82.765,135.345,312.114,123.348,34.377,278.042,24.233,278.791,196.986,162.943,26.864,182.363,252.637,210.891,161.356,44.899,289.286,24.723,48.982,45.853,370.725,206.35,163.628,57.135,559.934,59.39,3.066,356.356,214.133,65.221,18.952,1.0,373.291,149.879,52.693,27.857285,-30.436775,12.506619,9.639095
4937,6943,6002,327.32,2.471,20.008,135.941,209.342,26.989,63.822,154.047,121.203,180.8,70.153,17.113,164.754,117.163,309.191,184.274,359.588,91.524,213.425,197.277,192.727,166.886,267.954,436.371,64.261,71.127,331.282,383.438,335.11,110.092,96.638,280.467,396.99,108.442,36.035,87.87,38.717,104.49,69.003,31.343,307.389,466.238,-25.301716,-4.392372,1.2524396,3.6592143
4938,18699,7210,92.24,21.598,11.56,135.941,167.674,66.491,196.858,107.923,206.053,591.915,93.559,6.755,249.205,57.422,401.439,209.699,160.84,21.476,202.403,61.393,182.636,74.727,245.411,242.219,18.133,98.193,82.551,430.051,265.18,161.608,33.226,414.51,203.773,196.254,293.293,191.911,48.911,16.84,132.149,261.254,301.995,264.274,25.379316,-40.37302,14.212919,6.955281
4939,14816,15334,127.49,1.0,4.168,103.294,290.595,54.017,61.359,30.352,156.557,197.972,92.495,65.452,16.448,17.595,78.572,277.499,446.869,272.573,2.002,1.0,61.545,441.518,82.866,424.604,177.604,77.278,116.191,225.59,175.27,21.202,44.661,135.043,175.108,4.099,16.015,102.011,30.562,52.745,52.812,22.007,156.352,291.924,82.04579,35.258797,-21.095543,-5.425558
4940,18083,994,137.87,17.184,4.168,105.471,171.84,180.841,347.139,65.993,68.677,326.256,87.176,15.962,90.601,13.169,254.681,87.87,311.216,16.087,107.213,222.441,124.109,395.439,305.92,145.731,19.451,109.266,74.396,415.22,210.79,119.183,77.926,415.775,93.362,2.033,225.224,107.062,43.814,7.336,1.0,233.244,391.538,366.458,22.47297,29.539597,8.19769,19.775076
4943,10481,276,121.66,8.356,2.056,42.353,108.296,90.401,331.126,8.338,16.152,129.284,40.364,15.962,10.269,12.063,143.565,42.316,166.098,15.01,34.066,202.31,77.691,312.496,178.969,243.396,7.59,60.054,65.221,249.955,157.51,28.273,94.559,317.139,78.499,1.0,96.095,30.293,124.346,3.112,1.0,114.204,195.19,181.325,9.55208,33.142445,3.4240682,19.88243
4944,1687,11006,137.01,12.77,21.064,86.971,162.465,8.277,1.0,89.055,135.345,146.456,61.642,1.0,159.604,41.934,215.895,187.452,186.078,20.398,166.331,121.786,136.218,21.275,111.341,203.389,12.861,39.139,212.013,219.233,343.99,155.547,45.7,57.905,112.472,170.427,167.166,139.385,26.485,47.465,86.814,155.051,204.9,442.195,-29.748272,-30.363495,-6.586482,-6.834981
4945,7119,13040,344.52,11.299,33.737,78.265,170.799,22.83,2.232,95.344,138.375,136.355,56.323,4.453,197.71,28.658,186.544,193.808,208.161,25.786,187.373,8.549,55.491,72.884,81.679,166.912,16.815,85.89,109.055,138.72,215.23,128.274,51.938,42.73,96.547,183.857,153.152,158.577,32.601,34.793,20.429,167.889,195.19,242.635,-30.31084,-47.24329,-10.39483,-7.011046
4946,2107,13750,311.55,6.885,12.616,110.912,163.507,91.44,19.477,24.062,163.628,116.153,41.428,2.151,13.359,16.488,51.317,192.749,47.269,6.388,8.014,18.615,57.509,161.356,46.086,70.424,35.266,76.048,323.127,92.107,143.08,52.516,91.44,1.0,34.972,20.629,112.111,123.223,16.291,69.642,4.238,128.209,109.962,228.209,57.818253,36.71173,-16.979866,-14.521095
4947,20313,4510,66.8,18.655,22.121,140.294,323.93,145.496,471.552,132.034,257.568,734.341,80.792,3.302,290.401,50.784,563.92,275.381,248.121,26.864,150.299,126.819,247.218,598.188,621.519,189.269,28.677,138.793,140.656,600.612,257.41,101.001,110.152,573.844,307.813,49.555,267.267,216.154,190.606,29.513,54.431,317.272,353.779,67.119,39.166027,-29.681732,15.489568,14.009465
4948,2032,11746,74.9,9.828,15.784,70.647,195.8,10.356,1.0,98.489,117.163,132.314,47.812,1.0,180.202,25.339,223.233,203.343,338.557,20.398,143.285,28.68,129.155,150.297,244.224,203.389,23.405,46.521,155.947,181.095,407.26,128.274,34.265,40.201,137.951,128.07,130.129,120.193,28.523,39.017,22.049,199.4,291.206,285.913,-31.806664,-32.89051,-6.28087,-6.0321903
4949,20558,7862,164.3,15.713,17.896,79.353,204.133,12.435,92.154,106.875,206.053,301.003,73.345,7.906,256.414,37.508,226.378,167.323,298.597,20.398,171.341,106.688,199.791,225.867,84.052,324.587,15.497,53.903,45.853,410.982,352.87,141.405,131.982,466.357,120.965,310.928,196.195,183.83,49.931,17.896,158.055,200.567,366.725,355.639,23.031878,-49.060307,13.059353,4.102107
4950,8978,3628,209.5,6.885,20.008,78.265,204.133,43.621,189.467,89.055,125.244,342.418,39.3,15.962,169.903,72.91,411.921,126.007,219.728,32.252,217.433,235.023,208.873,163.199,164.732,310.466,7.59,132.642,160.024,327.291,190.81,62.617,75.847,400.6,285.519,194.188,100.099,147.466,34.64,17.896,151.579,85.028,162.825,159.686,8.182638,-14.019529,9.435638,7.6270466
4951,3100,12144,77.74,11.299,18.952,162.059,146.839,49.858,2.232,288.226,110.092,212.113,126.54,42.433,214.189,8.744,171.868,224.53,385.878,121.699,161.321,6.033,125.118,323.555,145.748,312.82,471.505,63.745,662.583,261.609,40.96,127.264,73.768,33.878,340.724,15.463,140.139,105.041,34.64,127.723,1.0,191.23,220.003,566.018,-76.1671,-37.5147,2.2932172,-20.865578
4952,18344,4988,250.57,17.184,66.474,129.412,303.096,124.706,118.022,122.599,243.427,497.975,87.176,15.962,333.657,69.591,356.363,248.896,397.445,29.019,242.483,162.048,244.191,236.926,216.936,309.29,48.446,121.569,87.648,619.681,438.34,178.78,62.333,451.182,210.142,114.64,244.243,229.285,74.396,22.121,130.53,284.595,487.554,537.166,35.98223,-36.61912,17.359272,10.192459
4953,6959,7801,196.28,1.0,21.064,4.265,199.967,2.04,1.0,16.724,65.647,220.194,1.0,37.829,32.927,31.977,307.094,124.948,200.8,24.709,70.138,111.72,144.291,65.511,208.631,244.572,1.0,3.461,215.071,249.955,408.37,39.384,18.672,36.408,237.745,240.677,1.0,42.415,26.485,26.345,54.431,2.167,67.888,306.35,-11.648585,-21.456333,-10.692176,1.9932376
4955,13235,2852,126.64,9.828,12.616,104.382,207.259,121.587,195.626,133.082,148.476,225.245,44.62,10.207,155.485,75.123,431.838,166.264,383.775,35.485,250.499,154.499,234.1,214.808,126.765,495.205,26.041,240.908,145.753,381.319,401.71,90.9,131.982,487.854,214.389,127.037,146.145,162.618,63.183,9.448,69.003,148.049,235.107,384.491,11.563538,1.4337845,7.0435677,9.282723
4957,10032,3802,615.7,6.885,40.073,96.765,180.174,28.028,125.413,123.647,138.375,237.366,38.236,7.906,176.082,69.591,313.384,140.839,745.518,36.563,267.534,240.055,206.855,45.236,145.748,411.661,11.544,87.121,110.074,406.744,538.24,109.082,110.152,372.78,110.349,266.505,95.094,186.86,56.047,15.784,250.345,114.204,254.526,324.383,6.647501,-10.553108,6.7791553,6.1626277
4959,8650,13825,98.92,6.885,16.84,24.941,167.674,2.04,1.0,7.29,135.345,156.557,41.428,1.0,1.0,16.488,140.42,171.561,78.817,16.087,6.01,18.615,49.436,10.216,56.764,328.117,8.908,21.915,59.105,165.205,231.88,103.021,28.028,25.027,110.349,179.725,105.104,138.375,24.446,18.952,43.097,88.529,75.44,199.357,69.996506,39.40525,-20.014692,-12.093378
4960,8707,10480,90.25,9.828,10.504,66.294,158.298,61.293,18.245,72.282,172.719,162.618,37.173,2.151,203.89,91.718,172.916,210.758,112.467,19.32,170.339,46.295,129.155,23.118,27.102,203.389,28.677,42.83,132.501,144.017,198.58,82.819,145.496,60.434,67.883,226.214,127.126,166.658,23.427,22.121,41.478,151.55,140.17,199.357,-29.00356,-48.399677,-11.316009,-6.957574
4961,12292,254,70.5,8.356,2.056,58.676,156.215,113.271,317.576,4.145,15.142,313.124,44.62,49.339,8.209,7.638,180.254,22.188,183.975,13.932,31.06,89.073,106.955,670.072,393.719,162.205,15.497,41.6,77.454,323.053,125.32,36.354,63.373,305.758,210.142,1.0,137.136,23.222,174.296,6.28,1.0,101.367,94.859,95.971,18.797718,34.765667,7.01929,21.892605
4962,6422,14747,122.94,9.828,16.84,57.588,238.51,3.079,1.0,19.869,173.729,175.749,51.003,12.509,15.419,30.87,112.116,228.768,214.471,17.165,23.044,18.615,71.636,190.847,154.053,217.509,14.179,57.594,101.919,183.214,286.27,103.021,47.779,4.794,203.773,104.309,131.13,151.507,91.726,6.28,36.621,129.376,262.078,294.329,68.965485,35.42148,-18.642538,-11.354221
4963,12501,7941,294.63,3.943,15.784,90.235,182.258,7.237,49.041,115.261,183.83,208.073,65.898,20.566,184.322,46.359,244.198,227.708,258.637,86.136,171.341,36.229,164.473,91.315,68.628,392.834,45.81,8.382,86.629,320.934,468.31,97.971,40.503,269.086,54.082,196.254,52.051,126.254,45.853,18.952,70.622,73.357,197.348,343.617,4.7644157,-54.480797,9.289371,0.3859968
4964,3307,12753,64.81,39.253,12.616,252.382,163.507,31.147,1.0,289.274,180.8,615.148,191.438,83.866,281.132,234.432,226.378,220.293,393.239,37.641,238.475,1.0,157.409,445.205,189.647,239.866,434.603,1.0,169.199,509.505,17.65,112.112,1.0,1.0,39.219,1.0,183.182,151.507,35.659,32.681,1.0,220.407,116.435,104.386,-75.7501,-64.2996,9.879226,-20.706415
4965,18264,5607,165.58,14.242,13.672,106.559,182.258,95.598,127.877,162.433,220.194,433.328,63.77,13.66,285.252,54.103,266.212,208.639,334.351,21.476,193.385,136.884,203.827,305.124,171.85,328.117,91.938,292.58,134.54,417.338,352.87,122.213,72.728,436.008,92.301,152.865,208.207,182.82,47.892,16.84,47.955,223.908,332.202,378.48,31.179066,-39.800156,15.824493,8.229071
4966,6475,8450,279.14,1.0,16.84,2.088,161.423,2.04,1.0,6.241,64.637,178.78,1.0,11.358,23.658,27.551,236.86,128.126,183.975,22.553,54.106,111.72,113.009,65.511,67.442,244.572,16.815,2.23,96.822,222.411,270.73,20.192,23.87,17.439,79.561,223.115,1.0,19.182,28.523,13.672,146.721,1.0,65.73,261.87,-10.581243,-25.702599,-11.394425,1.3672707
4968,15510,8114,79.45,12.77,14.728,144.647,232.26,16.593,65.054,163.482,191.911,287.872,93.559,28.622,235.816,100.568,325.963,243.599,275.462,184.204,225.449,56.36,190.709,43.393,89.985,339.883,98.528,46.521,176.335,363.31,468.31,158.577,62.333,386.69,625.242,159.063,153.152,157.567,27.504,47.465,38.24,187.729,353.779,321.978,-26.29321,-1.856102,3.5354433,1.7930729
4969,3476,4293,83.86,9.828,11.56,79.353,149.965,505.178,121.718,63.896,114.132,197.972,41.428,5.604,141.066,161.415,392.004,110.117,219.728,23.631,166.331,280.317,167.5,74.727,231.173,219.862,118.297,261.823,451.569,370.725,251.86,82.819,167.327,95.842,194.218,31.993,108.107,86.859,20.368,39.017,51.193,178.393,272.866,332.798,-3.7980933,14.952644,-1.6224644,12.46598
4970,939,6902,301.03,5.414,40.073,63.029,195.8,11.395,26.868,65.993,72.718,173.729,32.917,25.169,100.9,48.571,324.915,122.829,244.966,32.252,166.331,182.179,184.655,120.806,209.817,285.756,15.497,84.66,226.285,329.409,647.02,121.203,70.649,112.281,286.58,126.004,50.049,70.698,24.446,50.633,153.198,57.019,334.36,331.596,-18.46328,-6.848997,-2.8765688,4.5769706
4971,9015,10925,74.33,6.885,7.336,70.647,218.717,254.648,45.345,83.813,176.759,205.042,29.725,3.302,209.039,143.714,173.964,208.639,205.006,21.476,163.325,3.516,150.345,275.633,193.207,162.205,39.22,77.278,236.479,204.402,114.22,44.435,191.236,50.318,216.512,75.383,94.093,148.476,103.958,56.969,5.857,194.731,312.783,491.484,-34.766777,-35.30867,-8.275556,-12.395317
4974,20195,14058,124.51,1.0,11.56,6.441,211.425,1.0,41.65,18.821,151.507,352.519,2.064,1.0,1.0,3.213,75.427,190.63,112.467,9.621,1.0,1.0,43.382,218.494,87.612,326.94,2.318,7.151,24.446,242.54,158.62,2.01,12.435,33.878,44.527,76.416,11.01,70.698,18.33,4.168,128.911,11.504,50.626,223.401,87.09202,42.143333,-23.974234,-8.786939
4975,7425,11438,77.32,9.828,6.28,88.059,212.467,134.061,1.0,71.234,175.749,145.446,43.556,2.151,190.501,59.635,156.144,234.065,142.963,21.476,185.369,94.106,161.445,24.961,110.154,176.325,23.405,46.521,242.595,168.383,176.38,86.859,71.689,70.551,271.717,205.552,118.117,135.345,23.427,36.905,4.238,128.209,292.285,492.686,-36.956196,-36.099686,-7.965335,-10.191503
4976,11867,1564,144.55,9.828,2.056,105.471,138.506,129.903,151.281,195.978,25.243,258.578,49.939,29.773,65.884,23.126,262.019,85.751,295.442,18.243,129.257,240.055,112.0,179.788,228.8,286.933,188.148,115.417,212.013,506.327,470.53,99.991,111.191,461.299,899.145,4.099,114.113,48.475,19.349,6.28,1.0,160.887,376.434,390.502,20.542965,15.219658,9.583688,14.939639
4977,17060,5119,69.93,14.242,16.84,77.176,167.674,22.83,33.027,46.076,153.527,353.529,86.112,2.151,129.737,13.169,335.398,183.214,134.551,25.786,84.166,96.622,227.036,117.12,654.74,224.569,10.226,36.679,70.318,274.321,240.76,93.93,4.119,202.065,292.95,96.044,217.216,82.819,30.562,50.633,52.812,124.708,127.224,65.917,9.275698,36.50536,2.9296129,8.948106
4979,4586,11155,338.55,9.828,14.728,83.706,171.84,15.554,2.232,107.923,126.254,143.426,49.939,3.302,180.202,36.402,219.04,185.333,168.201,41.951,158.315,56.36,156.4,87.629,117.273,212.802,22.087,69.897,223.227,191.689,278.5,134.335,36.344,94.577,171.923,223.115,137.136,149.486,28.523,55.913,30.144,142.214,258.841,222.199,-28.95103,-42.24916,-9.021346,-6.6534414
4980,12727,9655,148.81,74.564,17.896,212.118,252.052,26.989,111.863,185.495,154.537,214.133,42.492,52.791,206.979,22.02,171.868,253.134,242.863,108.767,150.299,3.516,156.4,306.967,84.052,191.622,149.927,32.988,583.07,169.442,60.94,48.475,171.485,108.487,136.889,12.364,109.108,105.041,64.202,358.993,2.619,128.209,405.563,326.787,-71.48259,-31.037262,-1.6040604,-19.745867
4981,48,13843,188.46,8.356,10.504,200.147,298.929,190.197,26.868,127.841,153.527,145.446,161.649,74.659,36.016,12.063,115.261,236.183,239.708,224.078,16.03,43.778,84.755,166.886,105.409,163.382,185.512,172.011,347.592,229.827,396.16,254.538,183.959,9.852,278.087,11.331,128.127,140.395,24.446,190.029,2.619,164.388,229.713,615.307,-42.82569,-28.98246,-4.2459836,-9.922029
4982,1405,4731,257.4,5.414,39.017,48.882,145.798,46.74,26.868,38.738,114.132,157.567,25.47,9.056,96.78,29.764,345.88,111.176,263.895,25.786,135.269,192.244,156.4,115.277,276.259,316.35,15.497,108.036,113.133,219.233,458.32,75.748,55.056,129.985,150.691,142.534,85.084,50.495,36.679,21.064,130.53,78.026,228.634,299.137,-11.598871,-6.964569,-4.7521844,5.080594
4983,16386,12543,119.1,8.356,22.121,84.794,204.133,35.305,46.577,45.027,148.476,231.305,95.687,2.151,201.83,55.209,202.268,148.255,615.122,12.854,124.247,48.811,69.618,153.983,97.103,503.442,41.856,25.606,61.144,333.647,290.71,110.092,30.107,208.387,78.499,180.758,123.122,147.466,44.834,16.84,295.681,170.223,135.854,449.408,10.266087,-47.579117,10.256206,-3.9067419
4984,13409,5515,72.2,8.356,22.121,88.059,168.715,21.791,108.168,194.93,143.426,260.599,33.981,11.358,204.92,68.485,472.721,221.352,172.407,15.01,212.423,51.327,184.655,148.454,112.527,402.247,14.179,23.145,142.695,325.172,335.11,124.234,95.598,243.795,742.022,127.037,101.1,124.234,196.722,120.331,75.48,76.859,222.161,193.347,-24.995949,1.1749306,0.49130702,1.0097551
4985,3615,7709,156.34,5.414,27.401,71.735,185.383,18.672,10.855,169.771,96.961,150.496,64.834,12.509,89.571,57.422,529.327,168.383,202.903,77.515,137.273,197.277,147.318,36.02,211.004,304.583,36.584,42.83,173.277,295.509,422.8,129.284,93.519,102.165,563.667,189.023,77.076,98.981,24.446,25.289,93.29,81.527,104.568,285.913,-24.313908,2.0154037,-1.2229465,1.1352175
4987,2154,5402,218.88,5.414,13.672,46.706,140.589,87.282,33.027,82.765,93.93,143.426,24.406,5.604,85.452,38.615,253.633,141.898,180.82,26.864,136.271,280.317,159.427,45.236,50.831,269.283,56.354,239.677,164.102,198.046,247.42,69.688,113.271,107.223,270.656,142.534,64.063,70.698,20.368,36.905,94.909,85.028,108.883,109.195,-10.1152,4.25856,-3.1185107,14.419654
4988,19326,1700,140.42,18.655,4.168,108.735,166.632,149.655,178.381,73.331,107.062,219.184,97.815,7.906,140.036,31.977,221.136,131.304,255.482,16.087,95.189,313.03,148.327,380.694,194.393,219.862,41.856,53.903,45.853,491.495,300.7,148.476,86.242,589.019,149.629,2.033,252.252,107.062,58.086,9.448,1.0,290.43,357.015,343.617,21.652855,27.227333,8.754178,19.155867
4989,1963,14178,196.42,8.356,16.84,118.529,537.481,142.378,1.0,101.634,189.891,197.972,54.195,5.604,92.661,221.156,74.379,289.153,183.975,20.398,102.203,1.0,109.982,176.101,269.14,62.187,130.158,2.23,841.995,239.362,6.55,38.374,1.0,1.0,31.787,1.0,142.141,185.85,22.407,776.123,1.0,176.058,44.153,729.513,-84.62038,-28.399319,-1.7283772,-23.688347
4990,5258,8690,272.46,2.471,24.233,30.382,164.548,1.0,1.0,45.027,102.011,151.507,13.767,1.0,85.452,38.615,299.757,142.958,277.565,34.408,128.255,222.441,118.055,102.375,146.935,356.357,3.636,13.303,79.493,324.112,249.64,98.981,9.316,85.725,182.54,304.729,22.021,73.728,41.776,18.952,133.768,30.176,216.767,360.448,-11.195618,-18.40054,-8.638967,3.166976
4992,8520,1032,147.25,9.828,1.0,52.147,92.67,56.096,106.936,8.338,12.111,81.809,54.195,24.018,7.179,25.339,137.275,22.188,233.399,16.087,29.056,343.227,75.673,218.494,85.239,237.512,20.769,48.982,66.241,262.668,244.09,43.425,124.706,334.843,39.219,1.0,131.13,32.313,54.008,5.224,1.0,121.207,234.028,186.134,6.4227867,30.109966,2.511233,18.932972
4994,11882,10692,122.66,8.356,28.457,63.029,191.633,10.356,15.782,102.682,173.729,189.891,31.853,2.151,204.92,22.02,254.681,240.421,312.267,25.786,162.323,6.033,144.291,177.945,132.697,338.707,8.908,23.145,94.784,252.074,389.5,105.041,43.621,49.053,83.808,239.644,83.082,131.304,85.609,17.896,96.528,130.543,258.841,359.245,-10.979486,-45.306854,-7.6317925,-3.675275
4995,18633,12460,188.46,1.0,8.392,16.235,169.757,73.768,154.977,25.11,108.072,222.214,5.256,10.207,113.259,15.382,94.296,114.354,150.324,11.777,39.076,1.0,58.518,306.967,114.9,456.375,44.492,7.151,29.543,226.649,216.34,3.02,72.728,32.614,40.281,8.232,12.011,41.404,24.446,13.672,54.431,46.515,87.307,376.076,84.36991,39.399937,-23.118359,-7.4867005
4996,1699,14348,224.56,9.828,15.784,174.029,468.728,253.609,1.0,639.396,174.739,185.85,58.45,1.0,103.99,227.794,120.503,245.718,132.447,20.398,48.094,1.0,83.745,78.413,313.039,216.332,418.788,2.23,703.358,203.343,4.33,76.758,1.0,1.0,24.356,1.0,131.13,206.053,21.388,840.54,1.0,136.379,40.917,740.332,-86.00151,-28.912933,-1.0771877,-24.118967
4997,15259,13668,86.27,6.885,12.616,501.588,161.423,4.119,21.941,272.502,189.891,654.542,280.805,27.471,39.106,182.435,83.813,294.45,476.314,168.039,45.088,1.0,67.6,426.773,178.969,662.293,600.664,2.23,91.726,672.65,15.43,116.153,14.514,16.175,17.986,1.0,99.098,173.729,42.795,5.224,1.0,107.202,15.025,117.61,-75.2673,-65.498764,9.807983,-21.868423
4998,11293,1249,102.19,5.414,4.168,71.735,128.089,168.366,185.772,40.834,29.283,157.567,41.428,27.471,52.495,20.914,160.337,56.088,199.748,19.32,110.219,292.899,92.827,43.393,208.631,237.512,8.908,158.478,78.473,284.915,284.05,53.526,142.378,370.251,79.561,1.0,88.087,33.324,22.407,7.336,1.0,153.884,208.136,188.538,6.4535027,28.856552,3.3161483,18.36659
4999,18997,8513,198.84,12.77,14.728,81.529,153.09,19.712,168.527,69.137,185.85,471.712,64.834,58.546,232.727,25.339,219.04,140.839,265.998,25.786,144.287,71.458,155.391,283.006,118.46,188.092,26.041,62.515,77.454,386.616,250.75,73.728,85.203,332.314,124.15,71.25,161.16,95.95,38.717,15.784,72.241,173.724,409.878,510.718,24.428553,-45.515163,16.164898,3.7756622
5000,11205,8466,189.03,3.943,14.728,34.735,158.298,47.779,18.245,45.027,126.254,221.204,15.895,1.0,140.036,47.465,194.93,230.887,216.574,22.553,133.265,8.549,149.336,181.631,80.493,298.7,4.954,4.691,150.85,254.193,278.5,54.536,62.333,59.17,108.225,293.365,40.039,145.446,76.435,17.896,70.622,54.685,293.364,396.513,-19.616806,-36.639736,-9.480629,-2.8176644
5001,11846,3403,248.58,8.356,21.064,86.971,190.591,33.226,138.963,121.551,124.234,293.932,56.323,45.886,163.724,56.316,373.135,167.323,336.454,87.214,208.415,167.081,236.118,150.297,135.07,443.431,44.492,51.442,120.268,372.844,461.65,120.193,122.626,496.706,136.889,192.122,131.13,156.557,54.008,18.952,119.196,137.546,351.621,272.69,17.762264,-55.922432,8.049451,5.005694
5002,3393,9593,77.46,8.356,13.672,419.971,269.761,181.88,1.0,349.025,119.183,349.488,390.387,194.355,193.591,208.987,255.729,274.321,940.06,221.922,219.437,3.516,158.418,275.633,244.224,552.862,621.751,19.454,869.518,766.935,53.17,517.167,25.949,40.201,98.671,5.132,95.094,123.223,33.62,50.633,5.857,123.541,163.904,473.451,-79.26825,-51.059986,5.425282,-21.61341
5003,7148,11885,214.05,9.828,7.336,72.824,180.174,148.615,1.0,61.8,159.587,152.517,44.62,2.151,212.129,74.017,157.192,229.827,151.376,18.243,173.345,6.033,119.064,133.708,87.612,123.375,40.538,28.067,261.963,163.086,118.66,75.748,123.666,30.085,63.637,132.203,115.114,136.355,36.679,94.986,2.619,157.386,260.999,416.949,-39.014957,-41.605072,-9.460897,-10.738654
5004,19103,3142,241.19,20.127,12.616,209.941,333.306,252.569,235.044,204.364,184.84,357.569,158.457,35.528,294.521,80.654,604.803,290.212,385.878,226.233,276.552,194.761,265.382,172.415,322.531,352.827,156.517,152.326,122.307,636.631,360.64,165.648,136.14,437.272,507.401,4.099,275.275,226.255,41.776,21.064,1.0,339.446,285.812,495.09,35.39505,-28.65866,18.404795,9.758399
5006,16041,1029,189.03,14.242,1.0,92.412,163.507,152.773,166.063,36.641,41.404,188.881,74.409,12.509,31.897,30.87,258.874,79.394,506.809,15.01,101.201,139.401,99.891,415.714,634.57,222.216,77.441,80.969,84.59,408.863,272.95,110.092,84.163,415.775,167.677,12.364,187.186,56.556,16.291,3.112,15.572,222.741,314.941,302.744,19.195099,30.94983,7.1539173,20.22875
5007,15776,14531,149.8,1.0,2.056,14.059,218.717,60.254,45.345,2.048,118.173,246.457,14.831,4.453,2.03,9.85,137.275,195.927,158.737,31.175,2.002,13.582,52.464,284.849,122.019,446.961,68.215,10.842,92.745,243.599,129.76,7.061,15.554,88.254,94.424,1.0,14.013,90.9,26.485,11.56,18.81,20.84,104.568,342.415,85.29961,38.711037,-23.489891,-7.6918073
