cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
5449,8061,15624,55.29,20.848,222.192,82.699,173.564,128.834,156.317,3.585,38.937,290.213,36.305,520.856,255.507,440.292,171.528,53.69,2.081,439.436,333.281,536.594,82.801,35.221,128.962,190.841,151.242,120.835,119.161,254.379,387.565,45.088,50.646,143.252,27.0,17.135,68.022,73.743,392.239,4.115,1.0,129.38,171.561,362.315,56.236637,78.96777,-3.0918374,19.306055
5450,4129,8080,58.42,5.411,274.115,42.366,151.734,206.955,97.918,11.339,30.506,141.191,75.533,38.58,501.689,629.835,143.331,48.421,3.162,852.226,443.322,462.077,88.937,22.059,97.533,185.654,159.091,107.396,76.194,297.929,408.916,57.112,288.744,154.029,32.0,37.303,61.699,120.621,732.028,8.269,1.0,92.489,175.799,425.725,59.664925,69.9831,-0.598489,22.861448
5453,15154,7543,56.14,12.026,286.577,1.0,453.201,72.019,3.485,2.292,1.0,561.765,58.534,1.0,458.875,221.761,1.0,94.788,75.601,309.982,197.348,450.434,1.0,23.375,1.0,63.243,340.727,48.038,68.137,270.215,310.027,51.1,466.052,135.709,25.0,68.227,1.0,4.233,241.103,11.385,10.464,1.0,16.891,461.617,51.30904,84.52966,-10.680928,21.12395
5455,192,13944,185.19,31.874,283.462,208.866,375.235,41.244,168.743,2.292,345.241,483.39,202.369,1.0,190.096,428.028,100.363,245.481,7.487,521.262,162.825,346.808,171.76,22.059,106.512,98.514,345.212,81.637,140.645,270.215,84.156,315.63,98.266,154.029,32.0,502.517,64.228,264.49,770.616,173.385,38.857,229.722,377.082,301.298,35.20599,46.815346,5.6245894,14.670893
5456,4776,8819,131.33,1.0,208.692,11.342,164.208,36.509,66.854,3.585,2.405,454.69,25.844,1.0,391.086,436.948,22.484,83.196,2.081,214.722,335.438,453.927,21.45,3.632,180.596,240.636,151.242,14.439,2.343,152.764,441.504,42.082,39.501,47.34,21.0,6.378,98.371,13.932,413.677,2.038,1.0,17.232,194.867,359.922,47.382248,79.89894,-5.4948096,24.217854
5457,1473,18004,137.72,5.411,215.962,215.071,293.111,8.102,59.399,2.292,119.025,314.498,198.446,1.0,17.65,23.299,42.625,142.209,2.081,284.335,2.079,7.986,53.148,16.794,52.634,16.561,355.303,63.717,5.028,305.847,13.361,142.283,10.119,23.631,16.0,279.322,1.0,141.636,233.6,316.692,98.797,92.489,202.283,62.017,11.004997,-54.238796,15.278599,-3.053333
5460,9665,11889,170.84,210.503,147.423,296.77,148.615,211.69,187.381,2.292,12.241,164.372,84.686,668.044,181.771,102.461,85.593,327.677,4.244,49.851,88.386,60.381,118.59,137.885,191.82,54.944,304.848,104.036,184.956,156.723,97.641,139.277,45.58,96.913,28.0,185.203,41.466,25.248,192.868,316.692,6.258,366.956,289.153,56.035,-33.143513,10.267511,-5.41936,-15.438888
5461,5807,14014,210.21,73.775,178.577,259.54,310.784,1.0,161.287,2.292,64.228,377.419,220.675,26.053,14.082,14.379,41.282,390.905,2.081,175.642,9.631,20.794,45.991,24.692,125.594,15.523,305.97,78.277,205.097,239.863,7.742,147.293,13.158,81.825,27.0,409.743,14.91,110.922,301.129,438.192,105.106,173.648,38.078,6.982,0.8250389,-44.330467,11.638757,-2.5684116
5462,5147,16961,184.77,25.258,205.577,270.916,295.19,3.367,181.168,3.585,64.228,289.109,190.601,7.263,10.514,18.839,33.226,344.538,3.162,160.987,3.158,9.15,54.171,3.632,93.043,38.346,413.606,61.478,116.476,230.625,6.619,100.199,11.132,20.398,16.0,342.515,3.529,65.66,176.79,425.731,156.634,21.659,23.247,47.66,9.4909,-44.8866,12.824772,-3.8236544
5463,14141,4891,34.4,1.0,221.154,1.0,244.253,3.367,3.485,4.877,23.481,515.402,44.151,1.0,204.368,287.544,52.024,23.13,4.244,167.093,143.406,852.129,51.103,35.221,14.47,294.579,155.727,86.117,52.024,103.935,376.327,30.058,27.343,132.476,21.0,5.034,36.408,7.466,35.3,2.038,2.052,1.0,5.238,772.683,44.87095,93.17058,-9.5517025,24.845953
5464,1853,18058,83.57,16.437,228.423,319.522,233.857,8.102,61.884,1.0,151.342,405.015,198.446,1.0,20.029,19.954,38.597,184.361,3.162,217.165,1.0,16.136,58.261,2.316,131.207,13.449,393.424,56.998,3.685,283.412,6.619,148.295,8.092,12.854,24.0,311.591,2.265,117.388,248.606,326.038,89.333,3.951,137.661,6.982,10.055435,-53.77938,15.121427,-2.9467866
5465,14300,15397,212.48,18.642,187.923,299.873,387.71,3.367,196.078,224.58,69.848,494.429,242.904,185.768,143.714,26.644,213.153,244.427,6.406,38.859,22.577,10.315,297.53,137.885,131.207,30.047,159.091,207.072,190.327,212.149,7.742,93.185,58.752,131.398,29.0,431.256,107.223,80.209,95.326,153.654,90.384,1.0,17.95,79.963,-52.424473,-20.312729,-9.402439,-1.7532291
5466,11563,3392,444.15,58.338,138.077,238.857,82.084,24.673,187.381,180.639,29.101,254.89,199.754,279.718,122.307,17.724,61.423,165.392,5.325,73.055,19.34,11.479,77.689,137.885,164.881,1.0,510.03,58.118,33.226,69.624,5.495,112.223,19.237,46.262,22.0,279.322,43.995,30.097,65.313,261.654,2.052,113.148,53.969,5.786,-50.251297,-5.1734924,-9.540698,-6.9555426
5468,11537,14384,240.62,120.086,191.038,268.848,175.643,19.938,263.175,26.847,8.025,376.315,74.225,54.238,133.011,111.381,6.371,259.18,3.162,140.225,61.415,112.776,134.95,81.289,263.658,121.336,251.03,2.12,136.617,221.387,104.384,150.299,14.171,113.078,81.0,253.775,27.556,93.141,186.437,227.385,1.0,182.502,169.442,77.57,-9.31662,14.949333,-4.321139,0.33862412
5469,1175,9770,80.3,53.927,213.885,241.96,208.908,55.448,100.403,26.847,71.253,355.341,147.45,4.132,141.336,75.702,62.766,259.18,4.244,520.04,109.962,45.245,266.855,54.964,160.391,1.0,143.394,7.72,186.298,247.781,33.588,246.491,32.409,169.117,347.0,731.09,38.937,232.16,347.22,105.885,1.0,266.613,290.212,22.535,-24.406193,-22.482994,1.4195561,-2.4775157
5470,7727,5967,113.7,42.901,128.731,82.699,133.022,29.408,128.981,6.169,3.81,346.51,20.614,101.213,160.364,341.061,3.685,72.658,3.162,117.021,49.548,370.094,28.608,52.332,174.983,59.093,114.242,30.119,23.827,102.616,171.808,55.108,75.976,79.67,19.0,18.479,54.111,4.233,137.13,88.231,1.0,108.721,85.751,125.426,56.04918,91.0054,-7.924698,19.795885
5473,11866,9225,67.94,117.881,478.692,302.975,251.53,19.938,193.593,73.373,1.0,289.109,204.984,179.505,74.736,9.92,3.685,634.332,3.162,450.428,22.577,65.038,65.419,114.194,445.499,1.0,255.515,12.2,174.214,144.845,5.495,257.514,7.079,105.534,85.0,392.264,23.762,877.146,274.332,75.769,1.0,133.806,198.046,1.0,-8.493559,-45.78018,10.193504,-13.832763
5475,10423,12395,88.12,367.079,188.962,379.503,169.406,48.346,382.459,415.85,52.987,178.723,55.919,846.549,104.468,31.104,180.927,344.538,6.406,15.655,59.257,17.301,152.333,129.988,277.128,17.598,534.697,56.998,201.069,167.28,7.742,65.128,23.29,146.485,26.0,101.841,448.653,15.549,217.521,395.615,1.0,427.456,278.559,1.0,-35.673508,12.466429,-6.5020013,-16.073526
5476,8412,17193,222.01,285.483,200.385,310.214,215.146,31.775,464.466,2.292,171.013,255.993,105.607,101.213,99.711,18.839,150.044,320.301,4.244,90.153,52.784,42.916,194.256,132.621,254.679,1.0,172.545,235.071,289.69,259.658,11.114,109.217,15.185,10.699,19.0,240.33,26.291,64.044,234.672,232.577,5.206,474.677,318.815,11.768,-15.45845,2.5578117,4.080765,-11.1007595
5477,13953,5850,37.95,5.411,212.846,10.307,239.055,45.979,95.433,6.169,24.886,252.682,54.611,29.185,307.836,137.025,100.363,33.668,7.487,349.062,199.505,724.052,47.013,12.846,109.88,183.579,144.515,120.835,31.883,288.691,456.112,49.096,19.237,109.845,25.0,21.168,19.968,26.864,276.475,4.115,1.0,1.0,15.831,466.402,50.62519,89.51986,-9.587688,24.047901
5478,7792,9603,370.96,71.57,137.038,168.534,60.254,67.284,329.03,8.754,273.582,152.23,21.921,192.031,116.361,9.92,403.823,61.066,5.325,49.851,92.701,13.808,55.193,118.142,160.391,23.822,233.091,111.876,19.798,26.074,16.732,46.09,40.514,77.515,23.0,26.546,38.937,106.073,82.464,92.385,85.126,390.566,112.235,148.158,-71.2916,1.4445572,-14.702942,-9.798419
5479,4775,1286,59.69,1.0,230.5,118.894,330.535,169.078,18.396,1.0,1.0,227.293,114.76,1.0,807.336,247.405,1.0,410.927,926.481,417.454,549.048,751.997,183.008,22.059,154.779,242.71,208.424,1.0,99.02,146.165,617.93,90.179,208.703,180.971,32.0,77.639,145.159,106.073,637.702,1.0,1.0,1.0,1.0,414.957,47.70393,71.057495,-1.4641666,27.00998
5481,2624,14835,210.92,80.391,207.654,203.696,309.744,8.102,184.896,1.0,116.215,346.51,228.521,1.0,123.496,124.76,61.423,220.19,5.325,225.714,139.091,146.542,119.612,20.743,98.655,114.075,365.394,108.516,180.927,320.363,153.828,266.532,43.554,122.777,30.0,370.751,80.667,102.84,309.704,310.462,142.963,91.013,189.571,185.247,4.199398,-46.272194,4.8181543,12.281893
5482,10553,3920,45.34,14.232,197.269,97.177,147.575,93.325,270.631,4.877,9.43,186.45,41.535,73.028,449.361,473.741,3.685,85.304,4.244,593.317,245.895,627.413,41.901,33.905,214.27,206.402,59.303,88.357,33.226,189.715,570.733,51.1,36.461,106.612,20.0,22.513,61.699,62.427,319.351,22.808,1.0,24.61,84.691,419.743,58.812042,75.37317,-2.498583,22.766106
5483,6147,17252,84.14,3.205,227.385,9.273,380.433,29.408,141.407,1.0,82.494,568.388,92.531,1.0,319.729,213.956,37.254,65.282,2.081,115.8,443.322,444.612,201.414,12.846,71.716,129.636,173.667,129.795,18.456,406.143,342.615,66.13,180.334,185.282,22.0,72.261,671.215,31.714,515.506,8.269,55.682,173.648,639.809,402.993,46.18839,52.826843,4.305135,19.826242
5485,2910,10691,263.93,203.887,190.0,295.736,209.948,304.014,193.593,42.356,8.025,369.692,242.904,141.925,131.821,91.311,6.371,240.212,5.325,187.855,74.361,92.983,101.207,119.458,283.863,45.607,265.606,12.2,116.476,225.346,62.805,368.736,20.251,94.757,33.0,206.716,26.291,107.689,366.514,277.231,1.0,213.49,354.835,44.071,-24.83551,-7.619198,-0.12793872,-8.713636
5487,7939,4620,207.51,159.781,167.154,342.273,153.813,152.507,325.302,87.589,22.076,260.409,119.991,257.796,201.989,92.426,38.597,332.946,3.162,15.655,99.174,88.325,81.779,111.561,307.435,70.505,255.515,74.917,123.19,148.804,130.229,149.297,39.501,59.194,24.0,204.027,50.318,10.699,148.921,453.769,1.0,284.321,146.136,107.48,-34.606316,7.24786,-6.0982637,-12.565572
5490,11292,13352,401.66,115.675,201.423,334.0,200.592,119.365,264.418,15.216,45.962,230.604,130.452,154.451,79.493,12.15,5.028,398.282,2.081,169.535,27.971,11.479,154.378,83.921,238.964,15.523,328.394,3.24,151.387,146.165,2.124,85.169,12.145,67.816,74.0,307.557,12.381,86.675,169.286,318.769,1.0,273.991,150.373,1.0,-33.8228,-6.5450363,-4.48241,-9.051939
5491,5073,15147,250.72,42.901,227.385,377.435,339.891,3.367,181.168,7.462,104.975,413.846,308.284,13.527,22.407,19.954,39.94,519.468,1.0,204.952,11.788,12.643,108.364,7.581,82.94,18.636,371.0,37.959,144.673,255.699,9.99,242.483,11.132,60.272,44.0,286.044,4.794,83.442,184.293,524.385,64.095,160.368,71.979,62.017,2.3633404,-41.997684,10.559901,-2.855394
5492,467,8092,66.8,5.411,220.115,9.273,136.14,48.346,160.045,3.585,33.316,137.88,27.152,1.0,160.364,191.657,100.363,63.174,5.325,353.947,296.6,203.594,34.743,16.794,198.555,59.093,156.848,71.557,25.169,173.878,241.479,30.058,66.857,46.262,19.0,17.135,133.778,47.879,229.312,1.0,1.0,52.647,56.088,152.944,60.865723,88.87584,-6.454859,18.80186
5495,8193,10380,235.79,62.748,161.962,74.425,121.587,185.649,27.093,2.292,12.241,305.667,140.912,251.533,93.764,5.46,7.714,210.706,4.244,208.616,15.025,11.479,86.892,93.134,73.961,25.897,268.97,12.2,117.819,107.894,21.227,80.158,23.29,81.825,27.0,385.541,17.439,157.801,113.548,299.038,1.0,124.953,120.71,1.0,-48.8015,-13.403965,-9.10506,-5.141168
5498,7294,13505,211.35,53.927,208.692,337.102,232.818,45.979,214.716,1.0,159.772,359.757,157.911,47.975,27.164,22.184,88.278,481.532,1.0,176.863,2.079,13.808,193.233,23.375,222.127,53.907,286.909,2.12,131.246,163.321,1.0,164.327,22.277,82.903,68.0,534.786,46.524,209.529,362.226,367.577,189.233,88.062,93.166,26.125,-3.759181,-43.818142,7.668257,-2.3638523
5499,4810,4352,186.05,53.927,155.731,296.77,90.401,29.408,168.743,6.169,2.405,294.629,121.298,245.27,125.875,4.345,80.222,189.63,4.244,85.268,44.153,11.479,97.117,166.842,164.881,1.0,91.818,64.837,89.621,72.263,4.371,76.15,17.211,81.825,29.0,263.187,45.259,55.961,161.783,336.423,5.206,310.882,241.48,2.196,-37.792984,-1.8723373,-3.6913764,-11.067404
5501,14142,11408,265.5,102.444,176.5,218.174,174.604,114.63,140.164,56.572,5.215,343.199,165.757,307.903,129.443,12.15,42.625,197.006,4.244,126.791,34.444,14.972,85.869,133.937,130.084,2.037,279.061,23.399,223.895,200.272,8.866,92.183,29.369,113.078,29.0,311.591,18.704,88.291,146.777,257.5,1.0,65.928,159.908,6.982,-45.942825,-10.684908,-8.307417,-6.053798
5502,10463,5350,183.63,89.212,155.731,462.236,166.287,31.775,366.306,139.283,6.62,285.798,59.842,486.408,140.146,15.494,18.456,299.225,4.244,10.77,32.286,16.136,148.243,132.621,331.007,1.0,395.667,20.039,187.641,214.789,5.495,135.269,12.145,75.359,26.0,178.48,47.789,12.316,55.666,578.385,1.0,347.773,195.927,4.589,-36.841255,10.353367,-6.3897715,-14.745285
5503,11813,5029,79.73,1.0,262.692,883.14,498.941,55.448,543.989,4.877,31.911,370.796,437.736,1.0,446.982,695.617,29.198,979.978,3.162,460.198,576.018,534.266,876.275,18.111,112.125,459.523,183.758,7.72,115.133,561.865,555.001,52.102,144.872,410.515,578.0,144.867,127.456,182.049,919.608,1.0,169.253,57.074,330.469,833.699,30.8373,33.798866,-0.26338127,11.950494
5505,2078,8992,391.71,71.57,177.538,195.422,100.796,17.571,361.336,46.233,374.747,144.503,28.459,389.326,106.846,18.839,362.198,125.348,4.244,65.727,56.021,12.643,151.31,132.621,245.699,49.757,108.636,3.24,78.879,117.132,9.99,80.158,46.593,110.922,27.0,49.404,61.699,274.189,294.697,123.538,32.547,166.27,288.093,78.766,-69.0363,2.2697048,-14.347988,-10.497257
5506,8582,7990,447.85,5.411,158.846,64.084,212.027,48.346,155.075,2.292,6.62,568.388,57.226,1.0,166.311,389.004,25.169,161.177,3.162,277.007,167.14,211.745,94.049,16.794,274.883,60.131,99.667,23.399,39.94,136.927,292.047,164.327,45.58,34.408,99.0,33.269,43.995,18.782,413.677,4.115,1.0,17.232,33.841,239.085,53.72719,84.175545,-6.158391,21.162271
5507,10051,18210,96.22,89.212,217.0,461.202,305.586,43.611,337.728,15.216,9.43,164.372,133.067,110.608,128.254,35.564,15.77,658.57,3.162,130.455,36.602,23.122,184.031,193.166,305.19,1.0,118.727,12.2,225.238,362.593,12.237,200.399,7.079,3.155,20.0,259.153,31.349,123.854,421.18,90.308,1.0,290.223,282.796,3.393,-19.137173,-5.3462152,2.7757986,-9.285545
5508,3467,12296,121.95,16.437,178.577,286.429,143.417,27.04,223.414,61.741,9.43,194.177,431.198,123.135,97.332,18.839,66.794,133.778,3.162,261.131,63.572,14.972,99.162,133.937,137.942,1.0,214.03,119.715,156.758,272.855,17.856,403.806,11.132,86.136,45.0,314.28,27.556,64.044,349.364,228.423,1.0,155.941,261.609,27.321,-18.044237,-14.113785,2.949873,-6.37886
5509,1397,15744,81.44,179.629,167.154,340.205,226.581,72.019,162.53,2.292,126.051,513.194,99.069,19.79,24.786,41.138,68.137,309.763,3.162,237.927,19.34,10.315,57.238,11.53,82.94,25.897,429.303,136.515,166.157,230.625,9.99,334.668,12.145,104.456,40.0,381.507,17.439,141.636,235.744,290.731,129.293,95.44,187.452,30.91,0.52124023,-47.898243,11.649289,-0.36742786
5511,1624,5346,48.04,12.026,228.423,10.307,162.129,64.917,173.713,16.508,112.0,249.37,31.075,19.79,128.254,328.797,269.548,34.722,3.162,529.811,215.688,492.35,94.049,8.897,97.533,88.14,45.848,138.754,10.399,142.206,274.067,40.078,30.382,58.117,27.0,5.034,22.497,76.976,325.782,8.269,20.98,9.854,20.069,522.634,60.10333,81.48369,-4.2090554,20.761843
5513,6572,12217,171.12,146.55,181.692,204.73,139.259,5.735,311.634,2.292,258.127,312.291,181.448,47.975,28.354,28.874,128.56,257.073,2.081,147.553,62.494,13.808,115.522,62.862,163.758,2.037,257.758,55.878,121.847,94.697,5.495,296.592,21.264,76.437,32.0,542.853,71.815,72.126,199.299,344.731,219.728,585.349,87.87,81.159,-0.8450508,-25.534027,6.8751974,-7.6426578
5514,2866,6522,206.23,106.854,214.923,103.382,131.982,10.469,61.884,21.678,67.038,275.863,186.678,32.317,93.764,35.564,132.589,261.288,5.325,179.306,67.888,9.15,190.166,108.929,87.43,1.0,283.545,133.155,152.73,158.042,12.237,101.201,21.264,90.447,27.0,386.886,89.519,114.155,119.98,150.538,110.364,70.355,120.71,28.517,-56.800133,-19.481945,-11.04092,-2.4286654
5515,4171,17349,183.77,67.159,234.654,219.208,300.388,8.102,122.769,2.292,172.418,428.197,198.446,1.0,6.946,24.414,65.452,310.816,2.081,234.263,2.079,11.479,31.676,4.949,88.553,77.766,309.333,115.235,108.419,175.198,7.742,142.283,5.053,16.087,20.0,321.003,1.0,85.058,289.338,204.538,158.737,33.464,94.226,4.589,11.87859,-51.68528,15.874679,-3.3437815
5516,8642,5752,25.01,56.132,151.577,357.786,104.954,45.979,499.257,6.169,1.0,239.435,42.843,245.27,325.675,168.243,1.0,142.209,4.244,233.042,167.14,133.734,309.8,137.885,130.084,64.28,236.455,114.115,74.851,134.288,189.787,46.09,86.108,74.282,38.0,26.546,26.291,23.631,382.592,70.577,4.155,263.662,85.751,89.534,-13.552212,16.672924,-5.309272,2.6751094
5519,6035,8859,89.68,16.437,185.846,34.093,136.14,27.04,65.612,6.169,8.025,315.602,29.767,1.0,148.471,396.809,9.056,225.459,4.244,378.373,351.621,262.976,15.315,7.581,225.494,229.224,106.394,28.999,13.085,99.976,343.739,31.06,179.32,59.194,23.0,6.378,73.08,102.84,360.083,2.038,1.0,21.659,25.366,352.744,54.50608,80.882645,-5.170194,21.683662
5521,10230,14868,32.26,14.232,133.923,37.196,149.655,12.836,122.769,7.462,8.025,416.054,53.304,4.132,354.218,414.648,9.056,61.066,7.487,135.34,271.787,541.252,14.293,8.897,132.329,291.467,23.424,15.559,26.512,200.272,366.214,45.088,32.409,123.854,19.0,11.756,50.318,5.85,306.488,3.077,1.0,21.659,83.632,492.723,44.270836,85.8196,-7.181137,24.5054
5522,4277,10780,79.31,12.026,129.769,26.854,194.355,34.142,128.981,3.585,15.051,570.596,42.843,29.185,351.839,491.58,41.282,51.582,4.244,277.007,171.456,490.021,30.653,15.478,170.493,266.57,64.909,43.558,17.113,171.239,354.976,47.092,112.45,62.427,16.0,7.723,76.873,18.782,450.121,4.115,1.0,39.366,89.988,404.189,46.554657,81.091965,-5.9976816,24.258892
5523,6898,19286,129.76,51.722,150.538,201.627,397.066,12.836,224.657,3.585,272.177,276.967,76.84,4.132,21.218,42.253,125.875,422.519,3.162,269.68,1.0,17.301,35.766,19.427,75.083,26.935,291.394,7.72,1.0,250.42,24.598,74.146,26.33,16.087,20.0,165.035,18.704,190.131,339.717,104.846,106.158,130.855,124.948,18.946,18.904821,-47.065548,17.41342,-5.8916864
5526,10832,1092,116.12,31.874,185.846,255.404,117.429,1.0,7.213,6.169,19.266,470.144,344.897,54.238,109.225,25.529,137.96,304.494,5.325,303.875,7.473,32.437,232.089,87.87,188.453,1.0,541.424,182.433,30.54,85.46,7.742,119.237,38.488,27.942,115.0,397.642,62.963,270.956,64.241,291.769,28.341,1.0,1.0,120.641,-57.732662,-24.01487,-11.154646,-0.22860794
5527,7393,15075,217.03,133.318,238.808,215.071,256.727,50.713,196.078,2.292,67.038,311.187,280.825,7.263,52.139,26.644,46.653,362.453,3.162,141.446,31.207,12.643,98.139,62.862,114.37,64.28,276.818,92.836,264.177,262.297,7.742,283.566,17.211,115.233,31.0,732.435,38.937,88.291,301.129,366.538,104.055,371.383,255.252,8.178,-12.40836,-30.547096,4.968226,-3.0840871
5528,3292,19070,99.21,12.026,239.846,205.764,239.055,3.367,130.224,1.0,207.544,320.018,27.152,1.0,30.732,18.839,65.452,116.918,2.081,14.434,1.0,6.822,75.644,15.478,39.164,17.598,299.242,27.879,2.343,330.921,7.742,242.483,21.264,4.233,18.0,80.328,1.0,5.85,158.568,249.192,98.797,51.171,210.758,11.768,22.930206,-47.383884,15.178781,-6.0671926
5529,5383,7356,102.05,1.0,180.654,19.615,112.231,64.917,49.459,3.585,1.0,374.107,38.92,26.053,157.986,283.084,3.685,37.883,2.081,518.819,171.456,420.161,16.338,31.273,98.655,129.636,45.848,24.519,6.371,65.664,411.163,52.102,54.699,31.175,18.0,9.067,42.73,12.316,357.939,8.269,1.0,18.708,94.226,315.655,60.800793,83.012665,-4.8498936,20.962254
5530,6068,1871,28.71,9.821,39.423,1.0,80.005,5.735,5.97,2.292,9.43,175.411,20.614,1.0,204.368,221.761,92.306,7.323,3.162,77.94,37.68,309.549,19.405,4.949,6.612,156.607,190.485,44.678,1.0,32.672,351.605,21.04,21.264,25.786,12.0,2.345,16.175,9.083,7.431,1.0,1.0,1.0,1.0,350.351,54.05766,93.24092,-8.759769,20.883
5534,3516,13547,152.08,124.497,194.154,205.764,260.886,12.836,334.0,12.631,207.544,388.457,138.297,7.263,236.479,299.808,111.105,237.051,3.162,57.178,186.559,251.332,150.288,44.435,104.267,130.673,288.03,154.434,137.96,336.199,257.211,244.487,41.527,105.534,26.0,104.53,69.286,22.015,392.239,73.692,209.213,240.052,364.369,219.943,33.44345,48.179955,3.4526775,14.974317
5536,13972,14087,171.55,38.49,230.5,392.947,289.993,204.588,243.295,148.33,15.051,423.781,134.374,408.116,138.957,19.954,43.968,307.655,4.244,229.378,149.879,17.301,125.747,166.842,225.494,2.037,133.303,20.039,193.012,183.116,4.371,124.247,42.541,134.631,32.0,386.886,50.318,196.597,396.527,380.038,1.0,23.134,183.214,4.589,-29.087894,-7.1869717,-2.923822,-6.5742483
5537,6778,7341,175.53,166.397,197.269,374.332,126.785,128.834,212.231,20.386,3.81,317.81,82.071,267.191,148.471,18.839,39.94,322.408,2.081,171.978,51.705,14.972,120.635,162.893,278.251,1.0,166.939,21.159,135.274,130.329,11.114,108.215,7.079,89.369,48.0,338.482,40.201,114.155,200.371,474.538,1.0,324.162,303.984,2.196,-28.936417,-3.2983398,-2.2032294,-10.321332
5540,5931,16044,236.79,34.079,235.692,521.183,366.919,50.713,234.597,4.877,127.456,388.457,331.821,54.238,41.436,36.679,64.109,512.092,1.0,108.472,20.419,12.643,240.269,7.581,142.431,10.336,395.667,35.719,150.044,324.322,5.495,261.522,14.171,95.835,94.0,382.852,28.82,80.209,364.37,571.115,121.932,223.82,131.304,142.176,-3.5859642,-38.720722,8.785904,-2.0390828
5541,4296,19460,88.83,1.0,246.077,242.994,288.953,3.367,23.366,1.0,45.962,367.484,420.737,1.0,11.704,21.069,29.198,386.69,2.081,314.867,1.0,6.822,64.396,2.316,42.531,11.374,634.485,1.0,2.343,362.593,7.742,197.393,7.079,17.165,24.0,627.56,1.0,65.66,415.821,134.962,3.103,2.476,158.848,8.178,4.6825256,-57.948853,15.8115835,-0.41715837
5544,540,5503,373.94,18.642,279.308,438.45,138.22,31.775,307.907,127.652,3.81,306.771,170.987,270.323,130.632,33.334,31.883,257.073,5.325,96.259,45.232,13.808,115.522,127.356,281.618,7.224,113.121,34.599,103.048,168.6,8.866,102.203,12.145,59.194,24.0,333.104,38.937,76.976,316.135,408.077,1.0,302.028,347.419,16.553,-22.744083,-2.7463417,-0.5719007,-12.124505
5546,152,14361,53.16,190.656,158.846,409.494,274.4,10.469,599.903,1.0,498.392,307.875,50.688,29.185,72.357,57.863,167.5,281.31,6.406,187.855,15.025,12.643,241.292,24.692,215.392,2.037,235.333,110.756,191.669,180.477,12.237,289.578,39.501,122.777,39.0,327.725,84.461,135.17,490.853,457.923,366.949,62.976,341.063,58.428,2.3791084,-33.44559,7.9724164,-5.6437664
5547,13130,18858,334.15,45.106,68.5,131.304,247.371,22.306,233.354,13.924,47.367,289.109,249.442,282.85,102.089,8.805,207.782,113.756,3.162,160.987,11.788,9.15,143.13,87.87,75.083,12.411,114.242,54.758,3.685,233.264,5.495,138.275,20.251,6.388,16.0,241.674,35.143,146.485,113.548,62.269,1.0,2.476,2.059,77.57,-54.733585,-15.196323,-10.037462,-3.3795092
5548,7172,5811,223.0,177.424,158.846,479.817,125.745,22.306,307.907,161.254,1.0,218.462,227.213,329.824,152.039,17.724,11.742,260.234,5.325,4.664,35.523,16.136,152.333,145.783,369.171,1.0,138.909,34.599,80.222,143.526,6.619,106.211,8.092,61.35,46.0,99.152,45.259,9.083,171.43,541.0,1.0,352.199,277.499,1.0,-32.313812,9.705135,-2.8311677,-14.675935
5550,6657,16687,246.74,71.57,195.192,356.752,348.207,3.367,444.586,8.754,360.696,321.122,160.526,4.132,6.946,31.104,96.335,166.446,2.081,106.029,24.734,13.808,75.644,10.213,246.821,23.822,280.182,164.513,111.105,231.945,2.124,454.909,13.158,1.0,19.0,213.439,25.027,78.592,275.403,353.038,176.614,445.164,41.257,47.66,5.7601547,-30.553177,9.624058,-9.115211
5551,11183,8951,188.61,45.106,221.154,52.708,159.01,36.509,214.716,79.834,2.405,261.513,41.535,26.053,210.314,229.566,54.71,111.649,4.244,286.778,246.974,261.811,42.923,39.17,316.415,330.888,173.667,81.637,29.198,68.304,254.964,50.098,27.343,106.612,16.0,10.412,128.72,33.33,304.344,34.231,1.0,79.208,120.71,194.818,57.240932,85.28572,-5.7052126,18.983215
5554,4120,16163,130.76,87.007,220.115,361.922,336.772,8.102,269.388,3.585,95.139,551.83,133.067,41.712,23.596,52.288,19.798,300.278,2.081,245.254,34.444,14.972,82.801,35.221,123.349,47.682,268.97,207.072,174.214,231.945,5.495,317.634,6.066,140.019,31.0,421.844,17.439,128.704,327.926,387.308,171.356,135.282,247.837,17.75,-3.6059875,-45.248444,9.206897,-1.1747019
5555,6489,3414,93.81,64.954,183.769,151.988,101.836,55.448,256.963,15.216,69.848,400.6,44.151,154.451,115.171,53.403,94.992,80.035,4.244,424.781,74.361,157.021,115.522,104.98,167.126,25.897,143.394,223.871,56.052,115.812,39.207,92.183,30.382,91.524,41.0,471.592,38.937,287.121,222.881,364.462,12.567,172.173,99.523,54.838,-40.395794,-17.647532,-4.777209,-4.1504803
