cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
7465,5450,10195,69.79,153.022,23.576,127.254,136.579,33.726,15.115,52.464,41.253,253.911,379.313,8.028,92.745,55.149,35.881,99.262,4.637,119.929,33.949,238.121,5.171,1.0,154.113,287.615,342.355,292.079,11.439,292.662,18.264,97.886,202.305,478.213,63.1,154.533,67.533,45.657,18.8,157.094,483.738,563.223,83.402,250.139,1.0,121.622,80.2,9.122,354.675,67.036,3.342,77.248,27.838467,6.9310265,-5.6382103,-0.53264815
7466,21099,6881,195.85,589.541,33.453,380.988,407.736,18.224,29.229,52.464,15.637,137.994,446.756,4.012,13.233,23.102,37.277,10.826,1.0,312.283,10.226,138.118,459.831,1.0,103.912,159.885,191.968,339.747,11.439,201.948,1.0,14.995,140.22,87.528,82.0,510.355,154.227,63.851,25.474,128.276,322.826,444.62,73.229,474.853,324.939,1.0,4.6,15.213,403.503,2.693,1.0,67.911,6.5188484,-56.277317,-1.9336547,20.534393
7467,4610,13141,62.96,9.687,1.0,244.928,249.731,119.847,19.819,127.136,8.319,137.994,123.241,5.016,108.036,7.631,6.581,76.334,5.85,1.0,120.933,74.198,3.086,4.24,56.221,225.308,319.677,335.69,22.922,92.862,44.735,14.995,42.39,18.043,183.25,85.028,88.702,285.483,221.269,43.025,137.329,503.921,168.856,33.974,1.0,270.08,290.8,3.03,542.07,116.139,11.54,105.257,13.544525,45.106148,-3.4273665,-15.569713
7468,20522,4039,55.71,480.954,139.28,45.128,408.755,1.0,65.3,41.364,10.148,122.187,165.392,29.113,33.62,8.736,17.743,1.0,1.0,297.804,15.497,78.322,539.084,1.0,61.241,208.692,227.774,249.482,39.624,108.938,1.0,9.612,183.492,16.732,10.45,91.252,88.702,191.207,130.047,23.814,69.164,294.086,119.008,363.718,254.714,8.732,1.0,13.183,383.708,19.625,1.0,1.0,-1.0757027,-54.854244,3.1973176,17.84571
7469,21732,7840,193.44,365.852,19.343,103.964,198.761,1.0,10.41,88.791,10.148,62.12,86.358,13.048,16.291,73.936,31.696,18.469,1.0,168.534,26.041,156.675,251.271,26.92,86.342,130.808,390.097,96.336,9.351,181.279,2.151,68.82,64.966,193.72,88.75,123.411,100.799,91.969,190.12,23.814,228.96,221.099,137.32,338.071,164.102,109.251,1.0,10.137,355.995,7.773,2.171,22.785,4.7460537,-39.689045,3.3821545,12.768284
7470,12649,3825,46.33,157.365,8.055,79.449,148.811,1.0,7.273,75.673,8.319,131.671,355.076,7.024,135.559,9.841,30.3,7.551,1.0,218.174,139.384,147.396,38.541,1.0,6.02,228.423,554.806,313.378,176.373,129.607,1.0,158.17,211.712,15.421,15.85,118.224,51.404,83.699,499.388,82.649,179.792,509.623,124.095,397.913,23.653,141.726,8.2,8.107,357.314,14.546,1.0,1.0,7.7135134,-4.345825,0.08775702,5.588317
7473,10567,3073,344.09,415.802,65.907,260.863,129.443,9.612,15.115,71.636,15.637,104.272,330.839,11.04,45.853,15.366,125.177,2.092,1.0,431.211,2.318,118.529,322.182,1.0,8.53,222.192,409.194,263.681,15.614,278.883,1.0,87.121,302.017,179.299,21.25,155.57,72.573,204.439,27.699,88.653,292.654,326.017,66.108,430.888,275.102,2.546,1.0,8.107,361.273,2.693,1.0,64.799,6.356077,-55.21527,-1.1199037,18.676853
7474,22944,1002,144.69,14.03,10.877,376.085,728.843,4.445,11.978,17.145,17.467,102.165,409.873,65.257,239.537,130.295,12.162,79.61,1.0,413.63,207.917,142.241,11.428,246.16,8.53,640.692,418.742,493.908,13.527,232.952,1.0,269.051,300.136,303.846,19.9,724.056,47.371,133.318,132.272,87.452,531.789,263.295,117.991,444.322,1.0,183.48,1.0,5.061,267.576,53.49,1.0,169.056,-9.9495125,-9.287102,-12.932883,4.446816
7475,2339,17090,58.56,22.717,1.0,170.156,150.85,35.448,59.027,76.682,2.83,143.263,61.066,53.209,134.54,23.102,7.976,117.823,13.124,2.034,281.722,84.508,1.0,7.48,352.407,235.692,324.452,238.326,2.044,42.338,74.659,98.962,228.644,10.177,202.15,426.327,157.251,664.243,414.84,70.642,75.869,315.753,342.817,4.664,1.0,664.423,240.4,17.244,431.217,312.553,87.666,172.168,9.687416,42.80905,-2.5115101,-17.036858
7476,9825,6441,267.63,216.002,10.877,301.313,124.346,16.502,112.349,83.745,11.978,217.028,182.253,7.024,142.695,90.512,33.091,5.367,1.0,84.767,11.544,212.347,57.311,1.0,98.892,229.462,526.161,214.999,10.395,174.39,2.151,117.263,202.305,151.768,17.2,98.514,84.67,154.82,210.145,135.481,375.346,554.099,106.8,500.5,28.184,135.54,15.4,9.122,424.618,9.466,1.0,102.145,17.833355,-14.909887,-1.1992319,6.143799
7477,20024,14435,213.48,381.054,17.932,135.834,272.157,169.797,331.909,69.618,8.319,141.155,344.538,9.032,13.233,324.791,1.0,23.928,3.425,593.575,4.954,236.059,524.484,3.16,61.241,300.077,588.226,244.411,13.527,234.1,5.604,110.804,302.017,105.882,207.55,78.804,96.767,29.118,239.069,167.9,167.5,369.353,69.16,361.275,136.918,1.0,128.8,32.473,391.626,143.231,36.135,293.542,-13.264084,-56.443165,7.221916,21.086994
7478,9059,3989,113.56,563.48,33.453,165.253,109.055,2.722,59.027,67.6,10.148,158.016,390.905,9.032,17.31,47.414,38.672,5.367,1.0,99.245,1.0,185.542,541.169,1.0,38.651,153.654,218.226,220.07,5.176,184.724,1.0,75.279,298.254,25.909,26.65,26.935,84.67,259.02,18.8,70.642,88.161,240.486,43.727,507.828,404.224,1.0,15.4,10.137,410.102,23.012,1.0,22.785,-5.618984,-52.32537,4.576897,17.468615
7480,4136,10892,78.88,148.678,15.11,79.449,194.684,254.195,118.622,64.573,39.423,194.899,390.905,6.02,150.85,199.916,215.869,68.692,7.062,43.401,45.81,197.913,21.856,83.08,98.892,308.385,489.161,302.221,15.614,309.886,42.433,28.989,484.508,239.606,157.6,294.579,61.484,192.861,301.367,230.338,72.517,254.171,148.51,229.378,5.531,310.288,236.8,11.152,487.963,319.325,13.883,197.065,-3.4743767,13.063694,7.676597,-7.7706265
7481,8396,13676,122.8,3.172,2.411,126.028,78.473,154.295,59.027,78.7,8.319,150.639,12.592,64.253,58.086,76.146,3.791,44.672,3.425,1.0,294.901,143.272,1.0,2.08,11.04,185.846,300.581,149.075,1.0,145.683,19.415,106.498,217.356,243.539,83.35,277.981,219.752,29.118,76.648,190.714,98.218,95.654,172.926,1.0,1.0,181.933,35.2,1.0,571.103,148.31,36.135,142.603,15.142885,36.493103,0.64530367,-9.808371
7482,2837,1712,294.92,157.365,16.521,100.287,167.16,7.89,24.524,22.191,8.319,199.114,344.538,57.225,5.078,62.885,14.953,23.928,2.212,336.068,6.272,50.486,192.875,1.0,73.791,133.923,162.129,188.629,11.439,178.983,6.755,16.071,83.78,130.791,160.3,33.159,20.153,15.886,21.024,3.401,227.842,361.37,128.164,178.084,114.265,1.0,38.8,7.091,88.099,50.103,8.027,10.336,20.050823,-69.92544,-6.777134,23.403885
7483,25704,5623,79.17,513.53,33.453,69.643,128.423,169.797,33.934,87.782,8.319,200.168,125.348,6.02,69.299,86.092,23.324,6.459,1.0,495.329,29.995,238.121,363.894,2.08,71.281,94.462,282.677,266.724,18.746,112.383,1.0,165.706,157.153,24.598,95.5,101.626,100.799,196.169,147.846,253.151,122.802,264.435,73.229,331.965,125.592,25.743,1.0,12.168,323.003,80.581,1.0,21.229,1.614891,-54.47843,1.0272261,20.387411
7484,4669,13754,135.88,5.343,2.411,260.863,362.883,240.416,95.097,69.618,33.934,205.437,86.358,7.024,50.95,31.942,45.648,44.672,5.85,3.068,28.677,173.17,1.0,5.32,48.691,206.615,294.613,244.411,5.176,178.983,25.169,118.339,153.39,239.606,115.75,239.598,158.259,67.159,83.323,206.323,284.832,320.315,170.891,4.664,1.0,126.262,204.4,2.015,436.495,150.003,86.495,74.136,17.390034,39.876244,-3.7578075,-12.828561
7485,22067,4995,185.05,420.146,22.165,111.319,161.044,78.509,30.797,79.709,22.956,200.168,284.472,6.02,32.601,3.21,35.881,19.561,1.0,482.919,20.769,221.625,328.438,1.0,18.57,163.0,187.194,308.307,20.834,377.634,1.0,69.897,138.339,214.697,82.0,79.841,92.735,113.47,114.472,224.334,449.097,432.075,102.731,358.833,173.163,2.546,1.0,28.412,363.913,78.888,1.0,16.561,16.453377,-52.223625,-4.3282256,17.326641
7486,7054,9246,149.24,272.467,15.11,281.701,150.85,187.021,195.468,106.955,19.297,194.899,327.677,11.04,114.152,130.295,41.462,6.459,2.212,47.537,61.625,183.48,46.883,1.0,91.362,229.462,507.065,259.624,14.571,294.959,4.453,220.608,313.305,256.65,45.55,104.738,118.945,173.013,118.922,292.775,230.077,287.243,100.697,355.169,25.918,161.83,40.6,9.122,416.7,114.446,12.712,67.911,3.4618416,10.301325,5.6348257,-7.539914
7487,21883,8435,150.66,194.285,29.22,105.19,128.423,32.003,113.917,178.6,11.978,300.278,511.038,663.653,18.33,10.946,48.439,156.036,201.042,19.615,383.203,578.337,40.626,1.0,16.06,384.192,429.484,274.838,61.545,236.397,179.393,144.176,254.983,125.547,156.25,162.832,184.469,265.636,94.448,196.718,220.02,376.195,460.825,476.075,3.265,65.95,10.0,117.753,353.355,4.386,2.171,148.827,-36.71563,34.799217,11.625903,-24.064344
7488,14750,4357,217.6,85.698,8.055,436.147,478.073,216.302,1.0,79.709,13.808,206.491,487.854,7.024,121.288,25.312,44.253,34.846,1.0,13.41,16.815,178.325,3.086,1.0,83.832,228.423,477.226,307.292,11.439,284.624,2.151,154.941,78.136,273.693,10.45,437.738,563.505,57.235,114.472,404.442,351.879,400.144,175.978,95.038,10.061,215.955,55.0,6.076,542.07,138.151,1.0,150.383,-2.3887749,33.804733,4.692638,-14.357657
7490,2831,12165,12.51,50.95,1.0,99.061,259.924,278.309,52.754,19.164,21.126,178.038,317.139,8.028,116.191,108.194,107.039,50.131,17.973,5.137,115.661,99.972,1.0,12.88,73.791,256.462,183.613,401.614,31.273,99.752,143.714,116.186,68.729,70.484,334.45,547.701,145.154,490.576,319.167,34.62,61.342,599.716,120.025,2.221,16.857,404.621,496.0,1.0,524.914,383.668,175.503,273.313,10.198605,46.991207,-2.8394232,-17.330267
7491,16098,6187,159.9,22.717,33.453,111.319,105.997,9.612,15.115,51.455,6.489,307.655,23.13,310.238,71.338,310.425,17.743,318.715,2.212,2.034,229.004,383.486,1.0,1.0,1.0,422.615,564.355,110.535,255.708,342.038,468.274,138.793,57.441,497.878,460.0,269.682,195.558,29.118,27.699,38.222,242.369,256.452,346.886,38.859,1.0,197.398,1.0,364.457,206.871,314.246,1.0,61.687,-36.003048,30.223211,12.945153,-16.15601
7492,22120,11902,274.17,578.683,41.919,152.995,311.913,2.722,43.344,62.555,15.637,105.326,432.003,5.016,30.562,1.0,40.067,6.459,1.0,555.311,1.0,148.427,464.002,130.6,139.053,146.385,184.806,326.562,13.527,231.803,3.302,51.596,89.424,75.728,136.0,181.505,59.468,22.502,1.0,86.251,452.45,425.233,88.489,488.287,150.51,1.0,4.6,14.198,109.214,6.08,1.0,1.0,12.759155,-60.51559,-3.8229234,19.6385
7493,12270,2868,377.64,222.517,23.576,284.152,308.855,2.722,371.116,55.491,8.319,168.554,468.886,106.422,140.656,76.146,40.067,27.203,1.0,378.469,4.954,327.814,155.334,1.0,26.101,250.231,416.355,561.86,8.307,265.103,1.0,126.952,266.271,112.437,49.6,566.374,148.179,257.366,236.844,41.825,217.785,643.051,175.978,555.457,109.735,112.344,19.0,9.122,408.782,58.569,1.0,242.192,3.7864723,-28.334976,-6.5911083,7.547219
7495,15686,6746,88.26,94.385,8.055,83.126,453.608,11.334,29.229,70.627,11.978,176.984,127.456,24.092,116.191,45.204,55.415,41.397,1.0,14.444,62.943,218.533,1.0,1.0,36.141,325.0,563.161,399.586,18.746,159.462,1.0,75.279,63.085,113.748,50.95,510.355,128.017,98.584,181.22,112.667,266.953,493.658,292.968,2.221,1.0,355.135,17.2,7.091,441.774,6.08,2.171,5.668,-3.485365,30.227245,3.079721,-16.147938
7496,9527,4890,172.4,368.024,16.521,92.933,145.753,97.455,24.524,75.673,26.615,144.316,309.763,9.032,39.737,16.471,28.905,8.643,1.0,582.199,4.954,356.681,309.668,1.0,76.302,263.731,509.452,380.316,9.351,306.441,2.151,109.727,38.627,272.382,22.6,86.065,57.452,105.2,69.973,221.933,375.346,505.062,70.177,689.797,100.673,27.289,1.0,13.183,312.445,23.012,1.0,80.36,15.207909,-53.518654,-5.138987,17.23059
7497,6421,14668,180.22,20.546,1.0,345.44,281.332,111.234,270.746,81.727,8.319,199.114,163.285,9.032,54.008,101.563,3.791,49.039,9.487,1.0,77.441,86.57,7.257,6.4,91.362,198.308,427.097,146.032,5.176,178.983,48.188,181.853,328.356,88.839,149.5,126.523,226.808,186.245,167.871,165.499,212.198,272.418,125.112,18.098,5.531,226.78,350.2,1.0,514.357,422.612,200.097,323.107,3.798912,57.743946,-2.800853,-21.567612
7498,20920,16213,48.32,229.033,33.453,105.19,147.792,1.0,29.229,39.345,15.637,117.972,93.734,6.02,1.0,3.21,2.395,6.459,3.425,178.876,2.318,159.768,255.443,5.32,1.0,173.385,218.226,160.231,11.439,405.193,6.755,5.306,70.61,278.937,153.55,38.346,27.21,58.889,38.824,4.602,749.691,953.243,69.16,107.251,64.429,1.0,11.8,8.107,51.148,6.08,1.0,22.785,26.312302,-42.153866,-8.788663,14.0896
7499,8171,10371,148.52,192.113,17.932,264.54,163.083,211.134,253.495,104.936,22.956,161.177,235.997,9.032,100.9,133.611,115.411,17.377,2.212,11.342,22.087,95.848,61.482,1.0,58.731,377.962,487.968,229.198,23.966,353.521,14.811,145.252,324.593,368.087,53.65,76.729,178.421,40.695,56.624,256.754,323.943,286.103,83.402,77.94,3.265,171.108,35.2,7.091,519.635,112.753,23.252,72.579,8.697153,16.90858,4.4643364,-8.3435755
7500,12463,451,304.58,272.467,9.466,302.539,175.315,32.003,1.0,18.155,4.659,54.744,507.877,6.02,166.141,9.841,26.115,6.459,1.0,437.416,163.107,72.136,278.384,375.76,68.771,157.808,139.452,378.287,18.746,167.5,1.0,79.585,6.644,39.02,36.1,161.794,288.301,306.985,381.465,94.656,112.745,369.353,95.61,521.262,202.612,314.927,4.6,6.076,461.569,7.773,1.0,27.453,-7.870426,-22.49805,-13.552853,8.0047655
7502,11156,15570,23.17,1.0,5.233,318.474,677.873,321.369,2.568,36.318,6.489,132.725,2.054,109.434,672.777,34.153,1.0,43.58,2.212,1.0,69.533,375.238,1.0,1.0,1.0,219.077,54.71,310.335,3.088,112.383,4.453,410.073,164.678,84.906,14.5,69.467,83.662,10.924,3.225,458.475,146.268,768.497,316.367,1.0,1.0,61.311,100.0,1.0,230.625,41.637,127.485,251.528,8.859305,33.879883,0.3987781,-14.606065
7503,24339,4536,172.4,31.404,8.055,124.802,142.695,254.195,179.785,56.5,35.764,262.342,497.339,18.068,140.656,48.519,16.348,27.203,1.0,491.193,97.21,280.39,5.171,1.0,161.643,206.615,242.097,291.065,9.351,214.579,1.0,70.973,226.763,214.697,13.15,109.925,111.888,244.134,67.748,342.005,492.678,340.842,164.787,388.143,7.796,103.065,15.4,28.412,287.371,129.685,1.0,102.145,14.196243,-24.696598,-3.896183,8.466428
7504,22016,9074,203.24,183.426,15.11,152.995,109.055,25.114,124.895,57.509,33.934,163.285,320.301,8.028,36.679,14.261,66.577,35.938,1.0,520.149,81.394,249.461,17.685,1.0,81.322,175.462,405.613,262.667,43.799,152.572,20.566,73.126,196.661,243.539,65.8,94.364,103.823,196.169,196.795,214.728,328.413,538.134,140.372,426.002,5.531,98.426,8.2,28.412,353.355,7.773,1.0,141.047,15.035976,-29.804264,-3.445481,9.537136
7505,1035,12675,118.96,14.03,1.0,214.283,160.024,1.0,2.568,70.627,17.467,186.468,204.383,6.02,72.357,19.787,3.791,37.03,5.85,1.0,68.215,50.486,1.0,6.4,214.354,190.0,312.516,176.459,2.044,191.614,29.773,22.53,61.203,162.256,98.2,125.486,81.646,641.088,341.416,15.409,325.06,345.404,304.159,49.851,1.0,451.014,137.8,2.015,553.947,122.912,5.685,94.364,17.447996,44.47384,-5.2187157,-16.720654
7506,22042,12780,272.6,272.467,6.644,177.51,159.005,135.348,90.392,107.964,11.978,158.016,305.547,238.953,56.047,55.149,153.082,104.721,1.0,165.432,26.041,354.619,363.894,4.24,8.53,250.231,388.903,254.553,80.335,214.579,25.169,215.225,66.847,153.079,134.65,145.196,154.227,39.041,58.849,265.159,423.396,401.284,275.674,406.462,105.204,5.639,26.2,34.503,404.823,58.569,2.171,100.589,6.1047344,-36.82126,0.54902107,11.885807
7507,17594,3397,64.24,139.991,6.644,216.735,237.498,76.786,128.031,46.409,10.148,141.155,115.864,460.841,156.966,14.261,33.091,54.498,1.0,19.615,55.036,126.777,7.257,1.0,108.932,438.192,478.419,261.653,11.439,56.117,3.302,163.553,143.983,66.551,29.35,600.607,121.969,151.512,105.572,105.463,551.903,434.356,453.704,126.791,10.061,297.916,28.0,6.076,392.946,148.31,2.171,25.897,-17.50148,38.143837,6.2296915,-21.276075
7509,15858,7378,115.41,98.728,10.877,113.771,268.08,1.0,13.546,92.827,10.148,103.218,31.56,21.08,55.028,25.312,49.834,6.459,1.0,3.068,77.441,149.458,1.0,1.0,21.08,143.269,409.194,138.933,11.439,151.424,4.453,147.405,91.305,377.264,33.4,276.944,358.866,80.391,96.673,56.233,287.067,275.839,195.307,1.0,1.0,202.037,8.2,4.046,315.085,12.853,3.342,43.014,20.131214,28.53843,4.279421,-12.935487
7510,5672,3788,102.62,324.589,17.932,320.925,113.133,1.0,5.705,594.345,8.319,230.728,344.538,7.024,2.019,2.105,27.51,9.734,1.0,580.13,12.861,288.638,184.532,1.0,8.53,131.846,138.258,267.738,19.79,143.386,1.0,9.612,132.695,21.976,44.2,71.542,13.097,70.467,32.149,119.871,192.084,365.932,38.641,174.421,102.939,1.0,2.8,32.473,152.764,28.092,1.0,10.336,14.956453,-62.70053,-4.7073364,20.707485
7512,15119,3907,149.09,59.637,6.644,290.281,188.567,1.0,79.414,18.155,13.808,166.446,194.899,6.02,110.074,39.678,16.348,1.0,1.0,13.41,41.856,68.012,1.0,1.0,18.57,125.615,190.774,187.615,21.878,139.941,1.0,116.186,241.814,295.98,1.0,189.804,69.549,83.699,145.621,40.624,158.56,237.065,58.987,37.638,7.796,260.802,1.0,8.107,404.823,2.693,1.0,5.668,20.105164,14.656906,0.10280897,-4.0882645
7513,3892,7125,291.51,507.015,41.919,155.447,133.52,6.167,82.551,25.218,13.808,214.921,450.972,5.016,1.0,114.824,28.905,21.744,4.637,591.506,6.272,213.378,420.205,2.08,106.422,281.385,504.677,353.946,11.439,261.659,11.358,6.383,379.153,75.728,176.5,75.692,55.436,149.858,25.474,51.43,197.671,364.791,61.021,631.176,449.531,1.0,148.6,11.152,349.396,148.31,23.252,85.028,-8.627213,-60.886627,5.1952643,21.36218
7514,11058,11114,26.44,287.67,23.576,195.897,267.06,81.953,151.556,106.955,77.846,230.728,305.547,55.217,92.745,122.56,296.793,55.59,4.637,15.478,113.025,147.396,1.0,3.16,83.832,429.885,538.097,229.198,41.712,268.548,27.471,184.006,223.0,364.154,122.5,194.991,253.018,133.318,150.071,149.889,146.268,500.5,290.934,92.595,1.0,200.491,145.0,10.137,478.725,121.219,26.766,49.238,5.137417,22.559353,3.5262372,-10.361655
7515,6414,16888,139.29,3.172,1.0,221.638,226.285,35.448,13.546,81.727,4.659,66.335,258.127,11.04,83.57,51.834,2.395,71.967,4.637,2.034,90.62,86.57,1.0,3.16,139.053,213.885,325.645,139.947,6.219,147.979,26.32,74.203,125.169,181.921,87.4,129.636,272.172,101.892,134.497,83.85,214.433,334.0,116.974,1.0,1.0,243.791,35.2,1.0,388.987,87.354,19.739,162.832,12.417881,35.548428,-1.7019247,-12.713771
7516,19706,1107,196.28,144.335,10.877,170.156,83.57,21.669,1.0,3.018,46.742,44.206,100.057,4.012,83.57,25.312,90.296,1.0,1.0,74.425,105.117,88.632,111.537,1.0,101.402,111.077,220.613,235.283,23.966,129.607,1.0,61.284,2.881,286.803,2.35,68.43,34.266,202.785,379.241,34.62,119.45,341.983,140.372,479.738,28.184,106.158,1.0,5.061,307.166,12.853,2.171,11.893,23.793785,-4.141239,0.5497089,0.9652339
7517,2335,3990,390.14,337.62,41.919,89.255,172.257,1.0,52.754,58.518,32.104,191.737,478.37,69.273,7.116,4.315,35.881,75.243,2.212,521.183,15.497,139.149,207.474,1.0,76.302,232.577,129.903,289.037,8.307,232.952,9.056,9.612,95.068,162.256,173.8,160.757,76.605,156.474,27.699,14.208,371.993,425.233,241.086,372.267,98.408,1.0,96.4,10.137,362.593,127.992,4.513,91.252,18.816046,-65.121735,-6.487097,21.187397
7518,19035,14127,62.96,79.183,3.822,134.609,488.267,367.874,200.173,117.045,30.275,171.715,589.019,11.04,111.094,38.573,3.791,75.243,3.425,425.006,11.544,262.864,119.879,435.16,46.181,206.615,270.742,424.941,2.044,461.459,5.604,246.444,254.983,399.551,126.55,73.617,146.162,32.425,274.668,370.822,274.775,474.271,180.047,266.016,1.0,11.825,40.6,6.076,315.085,334.564,99.377,374.458,11.496866,-41.630913,-7.7199283,8.070433
7519,13938,1809,173.97,66.152,8.055,249.831,112.113,13.057,2.568,20.173,10.148,44.206,154.854,17.064,143.714,1.0,20.534,1.0,1.0,44.435,1.0,118.529,28.113,1.0,83.832,26.962,55.903,257.596,7.263,168.648,1.0,100.039,17.932,230.429,2.35,81.916,80.638,201.131,47.724,56.233,206.611,506.202,45.762,421.117,46.306,137.087,1.0,5.061,474.766,9.466,1.0,89.696,26.430077,-2.4471436,-0.33621395,0.49992654
7521,5195,10935,104.18,216.002,47.564,274.346,258.905,111.234,71.573,137.227,28.445,411.981,708.098,831.325,141.676,118.139,41.462,471.567,3.425,9.273,267.224,830.923,1.0,3.16,3.51,752.846,749.355,579.102,138.793,517.724,225.43,178.624,262.508,487.39,346.6,123.411,241.929,227.594,370.341,257.954,340.705,583.75,730.412,436.994,12.327,231.42,35.2,240.598,338.839,351.497,3.342,123.93,-35.056732,37.237267,12.432937,-24.486917
7522,19282,10730,215.47,589.541,24.987,186.091,215.071,11.334,18.251,94.845,13.808,77.927,202.275,7.024,4.058,23.102,44.253,11.918,1.0,100.28,2.318,184.511,587.052,1.0,129.013,149.5,351.903,195.729,11.439,209.986,5.604,121.569,162.797,87.528,125.2,95.402,102.815,126.702,41.049,94.656,275.893,299.788,34.571,466.304,361.184,10.279,1.0,11.152,365.232,2.693,15.054,47.682,-2.1802883,-50.6461,4.1580853,17.105743
7524,1070,13787,68.36,16.202,1.0,291.507,55.028,648.628,526.377,12.1,13.808,186.468,210.706,6.02,58.086,167.868,2.395,17.377,9.487,2.034,101.164,86.57,21.856,6.4,282.126,268.923,313.71,64.895,4.132,114.679,47.037,75.279,627.492,158.323,171.1,41.458,37.291,199.477,183.445,394.837,217.785,159.517,111.887,21.762,3.265,212.862,598.6,1.0,437.815,497.114,128.657,553.407,1.0966835,68.896576,-3.471596,-24.126972
7525,25909,6375,194.29,719.846,46.153,123.577,141.676,30.281,1.0,58.518,13.808,121.133,241.266,5.016,29.543,20.892,34.486,1.0,1.0,457.065,286.993,135.025,647.534,3.16,23.59,76.808,166.903,226.155,26.053,123.866,2.151,149.558,34.864,24.598,154.9,88.14,135.074,148.204,236.844,177.506,98.218,214.257,102.731,316.088,204.878,35.022,1.0,11.152,396.905,2.693,2.171,1.0,1.7404175,-61.119095,1.6879673,23.010159
7526,19611,8466,73.62,524.389,23.576,161.575,133.52,216.302,342.887,70.627,10.148,205.437,504.715,18.068,5.078,168.973,51.229,222.636,1.0,90.972,163.107,407.198,509.885,1.0,6.02,190.0,674.161,417.842,131.486,505.093,141.412,67.744,458.169,160.945,393.85,30.047,346.769,406.224,156.746,235.141,185.379,264.435,494.396,664.15,241.122,89.147,28.0,164.454,437.815,70.422,2.171,279.537,-14.451742,-49.50073,9.282553,18.354807
7527,11806,4457,114.98,118.274,9.466,84.352,95.803,52.672,7.273,54.482,15.637,111.649,220.19,5.016,169.199,39.678,19.138,8.643,1.0,132.339,40.538,252.554,9.342,1.0,139.053,138.077,180.032,207.899,26.053,175.538,2.151,86.044,27.339,179.299,13.15,61.168,36.283,148.204,308.042,189.513,254.661,242.767,39.658,330.743,19.122,82.961,37.0,7.091,440.454,173.708,4.513,178.393,17.427303,-3.083065,2.3104403,1.3667322
7528,5048,7946,56.57,537.42,34.864,63.514,172.257,156.017,154.692,83.745,65.038,250.75,365.614,5.016,31.582,58.465,390.275,20.652,3.425,71.323,43.174,365.96,501.543,2.08,23.59,151.577,257.613,227.17,17.702,485.572,4.453,20.377,405.492,260.583,117.1,21.748,94.751,295.407,143.396,135.481,36.758,189.168,78.316,433.33,254.714,1.0,164.8,8.107,495.881,34.864,26.766,145.715,-8.070824,-47.347675,6.277127,16.840582
7530,12183,8973,99.35,150.85,12.288,327.054,68.28,402.322,375.821,82.736,22.956,92.68,55.797,7.024,37.698,113.719,40.067,20.652,5.85,4.102,45.81,157.706,7.257,3.16,101.402,202.462,292.226,149.075,13.527,234.1,17.113,248.597,279.441,421.839,90.1,42.495,81.646,115.124,63.298,260.356,282.597,242.767,78.316,1.0,10.061,157.19,193.6,6.076,330.921,417.532,57.216,71.023,7.7815456,21.093792,3.4694755,-9.288696
7531,22508,1813,143.69,216.002,26.398,160.35,115.171,21.669,234.675,19.164,32.104,141.155,136.94,7.024,76.435,16.471,45.648,22.836,1.0,486.022,1.0,209.254,247.1,1.0,121.482,104.846,168.097,310.335,18.746,495.907,1.0,88.197,305.78,375.953,14.5,91.252,28.218,143.242,52.174,129.477,399.93,570.065,126.129,512.713,64.429,4.093,4.6,7.091,340.159,90.741,1.0,167.5,17.203773,-45.351448,-7.876032,16.244934
7532,9615,7108,284.54,229.033,19.343,123.577,145.753,4.445,73.141,86.773,107.121,171.715,309.763,8.028,204.878,63.99,221.45,2.092,1.0,140.612,8.908,190.697,34.37,1.0,184.234,325.0,425.903,240.354,27.097,397.155,1.0,69.897,288.847,246.161,13.15,149.346,82.654,85.353,96.673,85.05,166.383,304.349,99.679,350.284,50.837,126.262,10.0,10.137,423.299,4.386,1.0,32.121,12.890627,8.623718,4.4078426,-4.0515494
7533,13896,2269,114.41,111.759,10.877,138.286,162.063,2.722,76.278,79.709,6.489,229.674,568.997,909.638,123.327,6.525,45.648,314.348,274.998,6.171,177.604,502.046,19.77,1.0,1.0,855.654,727.871,466.524,20.834,173.241,18.264,368.089,98.831,116.37,92.8,43.533,292.333,35.733,1.0,139.083,250.191,728.582,962.359,590.874,1.0,69.043,40.6,91.357,382.388,51.797,1.0,94.364,-36.861942,39.099617,10.976533,-25.196165
7535,25729,945,50.17,1.0,19.343,88.029,65.221,30.281,441.689,4.027,108.951,169.608,166.446,34.133,83.57,360.154,19.138,134.2,1.0,10.307,227.686,179.356,1.0,1.0,1.0,173.385,67.839,122.706,279.718,325.962,106.885,489.735,422.424,811.213,219.7,141.047,394.148,34.079,49.949,122.273,654.708,370.493,105.783,30.311,1.0,1.0,150.4,260.902,156.723,265.142,67.756,141.047,30.529434,11.809784,-3.2315738,-2.8652906
