cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
233,13308,6309,243.89,230.435,2.421,101.892,184.284,73.9,516.739,177.37,16.023,121.685,419.029,195.42,5.065,10.454,62.477,118.908,11.894,12.707,90.268,145.813,172.0,68.28,357.385,56.417,145.965,312.321,33.3,77.755,262.44,17.359,413.661,5.85,3.416,50.193,449.476,129.459,117.013,16.878,14.225,85.786,381.63,47.694,6.0792255,58.296875,-3.247713,-3.4880035
234,3233,8077,123.51,309.304,2.421,1.0,238.665,7.75,395.923,155.485,41.561,298.242,617.93,155.069,724.589,32.514,2.708,58.882,30.414,8.805,184.551,502.599,256.0,188.567,23.449,239.142,30.413,716.399,357.456,28.16,168.917,79.524,333.074,85.867,5.832,4.784,6.371,11.323,67.6,53.927,128.164,1.0,130.34,309.424,-51.189228,-64.05794,-20.17965,-14.815455
235,7497,5227,326.47,145.592,2.421,121.74,291.032,156.25,315.38,48.633,80.62,184.262,206.643,305.469,134.132,89.24,159.815,93.182,24.967,18.561,533.599,397.662,145.0,82.551,336.338,120.82,233.155,201.44,171.73,82.479,174.231,132.964,290.001,87.079,9.456,154.256,166.157,319.854,31.077,69.805,10.156,69.197,400.107,96.845,3.9748077,-6.2806244,-0.91489255,-6.462564
236,14081,2619,152.93,490.94,3.842,116.778,287.004,79.3,668.732,203.117,77.615,164.148,245.974,375.166,5.065,35.666,158.108,275.403,58.739,118.07,183.548,155.257,197.0,107.016,485.066,84.874,149.117,342.174,50.604,81.298,249.687,34.809,202.467,5.85,10.664,112.631,382.339,198.277,185.761,24.817,158.683,155.827,432.134,106.675,-25.2639,-12.049343,-9.198449,-7.0559907
237,8921,9671,236.5,118.108,2.421,113.47,235.644,69.85,178.975,219.853,2.502,91.513,215.633,124.499,3.033,7.303,89.8,217.521,50.024,133.68,47.139,88.098,79.0,44.834,267.587,63.906,67.18,112.948,56.372,64.766,162.54,15.178,195.52,3.425,2.208,118.307,324.601,127.165,54.71,18.201,16.26,15.745,220.263,35.406,-30.211945,40.786682,6.6881456,-5.0187535
238,13665,7027,122.66,266.285,3.842,126.702,175.221,118.45,198.462,170.933,217.325,179.792,348.234,156.291,4.049,210.569,144.446,129.627,27.146,10.756,113.337,129.023,160.0,77.454,207.254,113.331,108.148,295.263,130.201,49.415,233.746,108.971,155.227,81.017,4.624,57.761,398.452,105.373,151.387,135.964,25.415,93.159,318.808,130.022,13.492201,10.415822,-9.872293,1.0673853
239,2174,1311,80.16,217.291,3.842,130.01,362.533,121.15,267.313,26.747,43.063,205.493,221.252,93.93,3.033,67.18,36.862,116.764,5.358,20.512,69.205,112.233,140.0,51.969,222.688,26.462,385.473,175.852,69.061,120.266,308.139,43.534,360.862,27.672,235.348,36.949,289.69,147.811,3.148,56.574,2.017,71.041,343.444,10.83,22.971844,55.304935,8.445296,13.973686
240,10423,5913,172.12,207.731,2.421,156.474,324.265,149.5,167.283,85.966,23.534,327.295,301.037,153.846,33.521,23.06,64.185,204.659,47.845,34.17,258.774,168.899,186.0,74.396,240.928,302.048,301.435,280.336,70.215,76.574,299.637,46.806,156.616,36.159,5.832,199.665,460.218,362.292,71.897,18.201,24.398,124.493,366.848,147.225,9.792097,33.392067,-0.4550926,4.066622
241,7203,17344,507.26,48.799,1.0,303.677,244.708,64.45,320.576,69.231,16.023,186.497,375.204,169.742,5.065,1.0,125.662,46.019,7.537,123.924,48.142,102.789,202.0,26.485,333.532,98.354,150.167,198.241,40.222,68.309,364.466,10.816,94.092,17.973,1.0,82.358,460.218,103.079,24.632,15.555,3.035,71.041,255.985,3.458,11.917709,78.08504,11.770044,1.2598462
242,12693,347,131.47,389.367,3.842,1.0,501.507,82.0,169.882,463.166,20.529,234.547,311.151,897.288,40.635,18.333,369.862,264.685,94.69,2.951,291.873,414.452,313.0,107.016,870.916,42.937,70.331,392.284,245.559,94.287,493.061,147.142,139.943,67.681,17.912,72.898,171.528,275.123,336.148,23.494,761.949,1.0,433.366,155.827,-27.752087,-26.57441,-12.690381,-10.647301
243,2018,11668,270.9,259.115,2.421,1.0,246.722,145.45,172.48,28.035,764.146,440.158,179.674,152.623,203.239,505.227,69.308,26.725,6.447,51.73,327.982,295.873,185.0,190.606,114.65,297.555,138.612,313.387,441.667,28.16,169.98,318.368,158.006,268.936,13.08,44.517,15.77,62.936,65.452,190.215,7.104,1.0,206.713,118.963,17.97239,-2.6769943,-13.973088,0.22953156
246,1431,5592,229.25,357.103,40.789,1.0,276.933,11.8,538.823,1.0,17.525,147.386,540.393,9.559,808.94,10.454,4.415,78.176,68.544,10.756,136.407,414.452,144.0,129.443,93.604,195.708,88.189,472.247,148.658,44.691,37.134,57.712,144.111,136.786,7.04,18.028,1.0,213.187,110.568,56.574,35.589,1.0,162.367,263.959,-50.75005,-62.012695,-19.89456,-15.254084
247,9412,17459,117.97,48.799,1.0,376.452,125.875,72.55,544.02,64.081,4.005,80.339,349.358,84.148,39.619,4.151,100.046,11.719,6.447,43.926,211.633,274.886,171.0,28.523,379.834,111.834,151.218,193.977,35.607,64.766,314.516,20.631,206.636,34.947,1.0,50.193,508.556,154.692,13.89,6.293,1.0,290.378,243.667,2.229,13.158058,82.52223,15.366894,-0.9328506
248,1533,8981,101.48,572.199,90.526,1.0,285.997,63.1,108.824,388.499,173.759,221.138,281.934,432.636,645.319,156.995,327.169,35.3,21.699,18.561,199.596,783.83,642.0,136.579,278.812,35.448,177.479,837.942,287.088,30.521,193.361,201.672,270.549,198.618,10.664,21.812,14.427,60.642,112.716,224.617,114.939,1.0,326.199,168.114,8.787983,-25.5728,-19.60631,-12.5125475
249,15930,3182,292.08,426.411,6.684,283.829,310.166,235.9,134.806,155.485,37.054,224.49,326.883,289.573,16.244,48.271,89.8,352.579,44.577,24.414,173.518,124.826,310.0,161.044,287.23,33.951,185.883,359.233,50.604,74.213,412.29,45.715,195.52,19.186,13.08,161.824,738.165,146.664,157.832,38.049,23.381,279.319,513.434,174.258,-12.6079,12.254993,-7.607936,10.816146
250,11678,17954,306.57,110.938,1.0,202.785,239.672,75.25,156.891,28.035,1.0,209.963,285.305,115.94,3.033,1.0,76.138,208.946,10.805,32.219,92.274,115.381,241.0,22.407,287.23,56.417,262.568,272.873,47.143,67.128,403.788,12.997,92.702,4.637,11.872,78.574,483.044,115.696,20.335,16.878,4.052,155.827,417.353,2.229,-3.2899895,57.17679,3.429469,10.743784
251,2683,11777,236.22,149.177,1.0,194.515,289.018,96.85,82.843,12.586,2.502,243.487,248.222,155.069,5.065,2.576,57.354,142.489,6.447,26.365,210.63,119.579,118.0,72.357,232.51,152.273,189.035,174.785,49.45,68.309,284.759,14.087,226.088,3.425,63.815,88.034,308.488,265.947,67.6,14.232,8.121,176.101,386.557,68.583,10.003151,51.77715,4.2004666,4.661682
252,15183,7938,199.55,180.246,2.421,126.702,270.891,107.65,315.38,80.817,41.561,207.728,335.873,300.578,24.374,51.423,149.569,140.345,42.398,49.779,139.416,207.726,241.0,75.415,445.779,102.847,181.681,260.079,81.751,106.096,351.713,48.987,142.722,45.858,4.624,197.773,653.573,45.731,39.671,60.543,2.017,118.963,561.475,51.38,-8.788052,36.92801,-2.703632,13.067612
253,5391,15280,60.69,24.9,1.0,53.927,173.207,45.55,202.359,57.644,215.823,656.943,159.447,140.395,5.065,240.508,60.769,54.594,3.179,47.828,51.151,220.318,434.0,76.435,148.324,332.003,106.047,169.455,330.924,48.234,342.148,117.695,492.858,258.024,1.0,12.352,25.169,11.323,235.174,240.495,26.433,2.843,183.308,44.007,25.441944,-7.22587,-16.685362,2.7756383
254,15069,3906,49.46,621.193,3.842,67.159,649.544,574.75,931.148,150.335,235.352,932.953,284.181,321.365,11.163,557.226,327.169,281.835,196.007,16.609,90.268,616.98,659.0,161.044,618.36,595.607,128.107,347.505,499.346,119.085,745.999,435.063,626.243,576.88,19.12,112.631,19.798,101.932,222.284,269.605,175.978,23.118,589.806,341.373,32.38972,-17.939667,-20.85252,1.9283944
255,2010,18757,117.26,134.837,1.0,1.0,38.261,1.0,368.642,163.209,44.565,36.758,365.09,282.236,12.179,2.576,185.431,5.288,19.52,1.0,157.47,229.763,245.0,25.465,437.361,32.453,4.151,208.903,13.689,73.032,208.239,65.346,342.8,13.124,2.208,4.784,125.875,342.793,22.484,10.262,155.631,198.22,17.014,2.229,-73.61852,50.69773,17.335579,-9.52609
258,10193,12483,100.2,339.178,2.421,1.0,228.595,29.35,356.951,102.702,28.041,88.161,440.38,37.683,589.424,10.454,6.123,108.189,62.008,1.0,119.355,415.501,345.0,128.423,10.822,278.084,4.151,519.158,195.955,10.447,108.339,93.702,149.669,150.123,8.248,10.46,7.714,76.699,190.058,59.22,155.631,1.0,180.845,252.9,-50.93788,-61.44626,-19.77554,-14.8782835
260,15757,1359,368.4,302.134,3.842,214.363,355.484,269.65,220.546,147.76,35.552,301.594,397.678,322.588,10.146,41.968,122.246,384.736,90.333,112.217,175.524,157.356,265.0,240.556,304.067,176.237,205.842,413.607,65.6,75.394,381.47,67.527,294.17,8.274,8.248,233.722,524.669,254.478,275.994,40.695,61.021,141.081,507.275,265.188,-12.110774,7.4872303,-8.421918,9.596116
261,1228,18874,169.56,42.824,1.0,5.962,37.254,1.0,502.449,103.99,38.556,252.426,278.562,281.013,26.407,1.0,223.0,1.0,41.309,1.0,761.283,249.701,123.0,38.717,319.501,288.568,97.644,253.682,14.843,94.287,139.16,30.447,359.473,22.823,2.208,40.733,77.536,673.117,9.594,8.939,231.93,205.592,162.367,7.144,-74.07753,42.77855,20.976088,-10.141057
263,8065,2032,150.23,147.982,5.263,67.159,330.307,144.1,334.866,303.532,85.126,202.141,184.169,183.192,4.049,35.666,48.815,204.659,18.431,36.121,68.202,110.134,161.0,60.124,334.935,78.883,183.782,159.859,70.215,45.872,247.562,29.356,81.587,19.186,11.872,72.898,438.734,138.635,108.419,96.269,9.138,303.28,356.994,37.863,-12.894768,55.98208,5.5718594,6.617466
264,7565,6388,206.37,125.278,3.842,255.712,242.694,225.1,119.217,22.885,17.525,170.852,345.987,167.296,3.033,13.606,141.031,208.946,4.268,18.561,169.506,120.628,120.0,59.105,231.107,32.453,307.738,156.661,58.679,60.043,346.399,21.722,149.669,14.336,4.624,86.142,497.815,226.951,39.671,24.817,18.294,133.708,445.684,45.236,-3.9164562,50.84462,2.6945055,11.066782
265,14837,5228,72.77,157.542,2.421,88.661,150.044,87.4,342.661,96.265,41.561,150.738,294.295,296.909,36.57,27.787,76.138,67.457,28.236,8.805,470.41,226.614,195.0,94.784,179.192,293.061,60.877,227.028,39.068,89.564,129.595,54.44,276.107,16.761,3.416,72.898,320.573,472.4,28.929,40.695,19.312,131.865,316.344,130.022,23.669933,33.525017,1.7349315,-7.56848
266,1380,19216,161.17,71.504,1.0,2.654,71.494,1.0,566.104,119.438,41.561,196.554,169.56,406.958,3.033,1.0,178.6,5.288,12.984,1.0,95.283,133.221,147.0,31.582,455.601,311.034,38.817,230.226,22.918,73.032,140.222,29.356,260.823,14.336,2.208,27.489,168.843,214.334,50.413,12.909,139.354,153.983,81.068,2.229,-74.22894,46.693398,18.737413,-9.212075
267,14873,9588,149.52,288.989,1.0,125.048,346.42,153.55,98.432,16.448,2.502,358.584,450.494,200.311,4.049,10.454,106.877,264.685,76.17,82.949,199.596,194.084,205.0,75.415,266.184,299.052,201.64,450.923,45.99,130.894,400.6,32.628,130.217,3.425,7.04,269.67,603.891,355.41,110.568,31.433,9.138,128.179,512.202,115.277,0.83423233,25.544308,-4.8773103,7.388633
268,8546,13526,219.87,113.328,2.421,239.172,277.941,134.65,81.544,80.817,26.538,223.372,306.656,151.4,8.114,29.363,139.323,283.979,30.414,24.414,108.322,109.085,129.0,67.26,222.688,135.798,411.735,186.513,80.597,73.032,338.96,24.993,159.395,38.584,7.04,141.011,480.359,249.89,147.09,53.927,18.294,115.277,498.652,134.937,-1.253891,43.324352,0.96215934,9.276928
269,12123,1873,356.74,390.562,3.842,20.848,302.11,86.05,576.497,190.244,76.113,277.01,361.719,345.82,6.081,32.514,144.446,238.959,79.438,2.951,205.614,237.108,320.0,55.028,379.834,320.021,51.423,370.961,48.297,36.426,337.897,80.615,231.645,19.186,13.08,118.307,324.601,368.026,151.387,16.878,215.653,89.472,166.063,133.708,-21.283009,-21.336235,-8.750331,-10.8862705
270,5564,1379,128.06,202.951,3.842,197.823,336.35,165.7,182.873,39.621,40.059,250.191,377.451,128.168,5.065,18.333,33.446,170.358,17.341,20.512,105.313,102.789,190.0,39.737,226.897,126.811,139.662,314.454,44.836,77.755,365.529,29.356,195.52,4.637,2.208,88.034,483.044,357.704,43.968,27.464,3.035,227.71,328.662,47.694,6.826414,42.072594,0.21748477,5.1231446
272,11702,2578,155.06,394.147,3.842,12.578,272.905,48.25,696.013,191.531,76.113,394.342,316.769,329.924,12.179,43.544,197.385,228.24,121.926,8.805,304.913,231.861,263.0,151.869,449.989,345.483,38.817,425.335,69.061,113.181,295.386,98.064,176.068,37.371,14.288,214.801,347.427,599.712,192.206,23.494,320.436,120.806,253.522,148.454,-18.61314,-24.870602,-8.457006,-12.011092
273,13180,409,212.34,308.109,3.842,77.083,376.632,65.8,623.264,118.151,100.149,484.856,402.173,471.765,18.277,51.423,170.062,266.828,88.154,24.414,439.316,307.416,428.0,153.908,461.213,516.226,98.694,594.856,60.986,202.926,402.726,80.615,195.52,44.646,9.456,322.648,319.23,599.712,220.135,34.079,402.838,131.865,332.358,203.749,-18.154009,-26.967915,-8.868982,-13.000245
275,4542,11061,175.39,257.92,2.421,93.623,324.265,92.8,163.386,521.098,124.185,264.718,290.924,424.077,32.505,130.208,188.846,185.365,34.772,75.145,131.392,207.726,122.0,69.299,459.81,56.417,275.174,311.255,251.327,106.096,307.077,104.608,123.27,79.805,7.04,80.466,380.996,151.251,132.052,124.056,37.623,89.472,573.793,104.218,-14.729589,23.555954,-7.2529163,0.15805905
276,8263,7007,138.15,110.938,3.842,242.48,336.35,229.15,266.014,6.149,22.032,228.96,350.481,162.405,48.765,18.333,62.477,245.391,4.268,14.658,161.482,186.738,127.0,69.299,268.99,39.942,304.587,261.145,54.065,175.766,451.613,38.081,198.299,11.911,374.266,101.278,609.262,186.807,33.226,36.726,5.069,91.315,533.143,67.354,27.095406,49.64073,5.5997415,16.539314
278,16504,10369,168.85,162.322,1.0,176.321,348.434,146.8,81.544,69.231,11.516,288.185,376.327,459.537,7.098,8.879,168.354,301.129,173.129,307.334,156.467,188.837,190.0,93.764,281.618,215.178,254.164,349.637,59.833,63.585,392.098,26.084,124.659,22.823,2.208,407.79,489.758,238.42,71.897,30.11,23.381,52.609,578.72,80.871,-5.518505,27.543694,-4.4954076,9.788582
279,8062,14796,132.32,67.919,2.421,96.93,204.425,36.1,420.606,7.437,67.099,243.487,375.204,119.608,20.309,12.03,24.908,13.863,22.788,32.219,137.41,189.887,244.0,73.377,336.338,206.192,204.792,253.682,25.225,63.585,354.901,14.087,163.563,4.637,2.208,108.847,685.798,197.13,106.271,23.494,3.035,279.319,299.099,51.38,15.037231,71.09496,9.699438,0.34379143
280,947,17161,71.63,91.818,1.0,62.197,49.339,1.0,641.451,201.83,43.063,209.963,185.292,435.082,2.016,1.0,195.677,7.431,3.179,1.0,70.208,181.492,72.0,29.543,510.322,188.219,1.0,203.572,18.304,54.138,100.9,2.091,70.471,8.274,1.0,59.653,53.367,160.427,20.335,10.262,135.285,39.707,72.445,2.229,-75.03157,47.432053,18.922083,-9.813353
281,2536,9079,282.84,433.581,239.737,1.0,319.23,33.4,195.863,136.174,31.045,423.396,576.352,487.661,553.855,34.09,380.108,71.745,97.959,32.219,223.669,843.644,531.0,162.063,318.098,206.192,287.779,745.186,322.849,42.33,293.261,100.246,203.857,175.583,23.952,42.625,34.569,145.517,168.574,131.995,80.35,1.0,494.957,150.911,8.005283,-24.779953,-19.444038,-12.294637
282,8251,18018,335.71,47.604,1.0,130.01,171.193,32.05,308.884,20.311,4.005,155.208,289.8,101.267,2.016,2.576,33.446,35.3,18.431,43.926,89.265,96.493,152.0,24.446,294.246,125.313,94.492,156.661,24.072,99.011,243.311,3.181,94.092,2.212,1.0,76.682,401.137,163.868,18.187,15.555,1.0,141.081,189.467,4.686,12.026947,80.67649,12.372395,-0.48847023
285,9632,10785,40.08,58.359,2.421,1.0,16.106,10.45,485.56,52.495,7.009,114.98,354.976,7.114,4.049,7.303,2.708,33.157,103.406,2.951,44.13,23.037,67.0,71.338,1.0,976.036,8.353,131.073,1.0,2.181,1.0,2.091,483.132,2.212,8.248,180.744,26.512,502.22,97.677,1.0,25.415,1.0,1.0,148.454,-48.734493,30.093443,8.069295,-12.63023
286,5882,2263,18.9,156.347,39.368,25.81,210.468,60.4,328.371,40.909,76.113,99.336,249.345,469.319,4.049,84.513,52.231,88.895,8.626,12.707,26.075,96.493,91.0,50.95,257.765,29.457,78.735,168.388,160.194,60.043,29.695,68.618,17.673,110.114,7.04,14.244,77.536,18.204,56.858,159.781,7.104,2.843,246.131,25.576,-30.312971,43.040974,10.525168,-6.3701754
287,9855,14961,105.6,87.038,1.0,153.166,279.955,115.75,102.329,64.081,4.005,246.839,219.004,93.93,34.537,4.151,26.615,198.227,47.845,38.072,196.587,135.319,176.0,78.473,198.836,183.726,251.013,207.837,41.375,77.755,365.529,29.356,235.814,3.425,32.407,116.415,240.008,270.535,151.387,16.878,11.173,192.69,345.908,160.742,9.006485,51.34506,3.4736338,4.765093
288,15250,943,277.72,236.41,3.842,63.851,314.195,173.8,243.93,197.968,112.167,378.698,399.926,422.854,42.667,125.481,170.062,346.148,107.763,20.512,293.88,263.342,269.0,266.041,284.424,275.088,144.915,306.99,159.04,127.351,275.194,113.333,221.919,60.407,13.08,159.932,329.972,353.116,222.284,81.714,31.519,89.472,466.625,260.273,-9.709083,2.8168907,-9.500082,7.899446
292,1052,12538,393.41,146.787,1.0,100.238,228.595,59.05,125.713,78.242,35.552,117.215,254.964,141.618,8.114,5.727,60.769,73.888,6.447,30.268,59.175,182.541,170.0,68.28,214.27,93.861,178.53,175.852,64.447,44.691,173.168,16.269,258.045,20.398,7.04,61.545,225.238,195.983,86.935,7.616,5.069,107.904,268.303,56.295,-27.068108,47.208664,7.702172,-3.59213
293,9791,4001,275.3,254.335,3.842,259.02,348.434,184.6,150.395,71.805,26.538,230.077,276.315,146.509,9.13,35.666,76.138,298.985,21.699,20.512,300.901,179.393,160.0,125.365,292.843,69.897,290.931,341.108,47.143,64.766,412.29,56.621,299.727,10.699,5.832,122.091,531.383,251.037,67.6,32.756,20.329,161.356,510.97,201.292,-6.2219925,32.881317,-5.827441,10.736966
294,14136,1346,68.08,360.688,5.263,29.118,393.752,82.0,584.291,64.081,64.095,231.195,579.723,349.488,77.221,52.998,88.092,213.234,14.073,6.854,241.723,258.096,402.0,214.052,442.973,75.888,164.874,471.18,52.911,179.309,509.002,147.142,158.006,8.274,9.456,74.79,100.363,302.65,112.716,35.403,226.843,314.339,567.634,206.207,-24.864109,-18.46983,-12.23485,-8.533494
295,10245,15404,240.48,171.882,1.0,103.546,184.284,117.1,158.19,98.84,139.208,274.775,279.686,108.603,3.033,259.416,71.015,65.313,78.349,127.826,222.666,145.813,118.0,43.814,277.409,215.178,241.558,315.52,104.822,132.074,312.39,116.605,220.53,77.38,2.208,133.443,409.194,163.868,153.535,97.592,9.138,89.472,438.293,24.347,11.204857,14.009512,-9.003326,1.8819529
296,3034,9750,56.71,151.567,3.842,204.439,244.708,119.8,242.631,204.405,25.036,190.966,288.676,164.851,13.195,16.757,72.723,166.071,10.805,43.926,293.88,114.332,162.0,80.512,184.805,21.969,312.991,249.417,74.829,49.415,303.888,23.903,105.207,19.186,8.248,72.898,201.069,177.631,99.826,39.372,8.121,91.315,481.407,83.328,-9.327024,56.109947,7.147672,9.312277
297,6806,18595,148.1,101.378,37.947,12.578,15.099,113.05,311.482,94.978,43.063,292.654,472.969,259.004,219.499,262.568,130.785,48.163,56.561,8.805,610.831,570.808,309.0,81.532,191.82,246.631,103.946,374.159,171.73,162.777,213.553,292.193,302.506,154.972,11.872,38.841,209.125,311.825,110.568,93.623,6.087,1.0,209.176,174.258,5.1870193,-11.065613,-16.310131,-11.785812
299,4852,12705,196.0,147.982,1.0,225.94,281.969,106.3,88.039,4.862,5.507,163.03,220.128,82.925,12.179,1.0,14.662,146.777,1.0,63.438,77.229,111.184,110.0,57.066,266.184,23.466,220.549,149.197,41.375,58.862,329.395,1.0,176.068,1.0,7.04,55.869,366.226,98.491,65.452,14.232,6.087,170.572,368.08,71.041,-1.2163963,64.12382,6.070042,9.749481
300,15365,13202,101.05,679.746,3.842,1.0,208.454,110.35,788.248,1.0,5.507,523.966,626.92,1.0,88.4,19.909,1.0,121.052,205.811,22.463,417.25,846.792,366.0,143.714,118.86,302.048,2.05,663.091,356.303,2.181,491.998,252.931,619.296,327.13,9.456,184.528,129.903,596.271,256.658,4.97,170.891,1.0,9.623,208.664,-43.140995,-64.7753,-22.85398,-16.085478
301,5698,3787,286.11,196.976,5.263,270.598,289.018,217.0,140.003,31.897,29.543,185.379,295.418,126.945,5.065,23.06,48.815,185.365,6.447,26.365,70.208,104.888,157.0,67.26,271.796,29.457,394.927,218.498,64.447,148.606,336.834,29.356,276.107,11.911,318.699,72.898,406.508,154.692,39.671,23.494,5.069,181.631,402.571,85.786,25.19574,52.458202,6.647373,15.447936
303,1966,16056,291.51,173.077,1.0,166.397,145.009,17.2,280.304,201.83,58.086,171.97,275.191,151.4,7.098,2.576,57.354,37.444,16.252,8.805,150.449,182.541,204.0,32.601,340.548,123.816,51.423,207.837,29.839,55.319,280.507,18.45,146.89,8.274,2.208,82.358,429.335,275.123,56.858,12.909,25.415,179.788,169.758,5.915,-52.11855,56.00688,12.645931,-1.9969524
304,6737,13199,303.73,183.831,1.0,260.674,284.99,48.25,114.021,83.392,4.005,221.138,369.585,114.717,4.049,1.0,9.538,159.639,2.089,22.463,117.349,112.233,196.0,80.512,233.913,107.34,260.467,213.168,49.45,134.436,395.286,5.362,230.256,2.212,245.012,133.443,649.544,144.37,91.232,20.848,5.069,131.865,409.962,50.151,21.903862,50.907246,5.1621585,15.783534
305,5529,6907,168.0,133.642,15.211,106.854,239.672,107.65,152.993,246.888,10.014,289.302,493.196,387.394,4.049,15.181,137.615,101.758,40.219,8.805,195.584,164.702,172.0,57.066,326.517,158.264,131.259,269.674,130.201,80.117,282.633,35.9,323.348,9.487,4.624,86.142,433.363,369.173,80.49,28.787,26.433,17.589,409.962,74.727,-16.303692,27.685104,2.3091319,-3.6899345
306,6838,4525,375.36,255.53,3.842,133.318,316.209,173.8,275.108,20.311,52.077,207.728,235.861,134.282,35.553,40.393,21.492,114.62,10.805,59.535,249.747,267.54,173.0,61.144,327.92,87.87,330.849,249.417,81.751,68.309,416.541,38.081,123.27,19.186,39.655,69.114,269.548,190.248,74.045,34.079,4.052,176.101,306.49,58.753,3.9731293,54.59164,4.36647,6.2676883
307,14499,1880,263.93,357.103,5.263,118.432,436.048,144.1,485.56,200.543,59.588,368.641,378.575,348.266,67.058,34.09,166.646,397.599,63.097,26.365,203.608,315.811,335.0,286.429,389.656,135.798,104.997,453.055,70.215,121.447,323.018,88.249,192.741,28.885,11.872,161.824,613.29,204.011,295.329,35.403,159.701,198.22,506.043,279.934,-16.733067,-3.912674,-10.171103,9.0927515
308,15292,6319,359.73,263.895,2.421,100.238,263.842,226.45,127.012,140.036,71.606,235.664,472.969,256.558,21.326,188.509,108.585,178.933,55.471,8.805,131.392,237.108,176.0,83.57,249.347,168.748,99.744,300.593,101.361,88.383,278.382,204.944,124.659,78.592,3.416,182.636,539.44,224.657,95.529,57.897,9.138,76.57,488.798,116.506,0.32221794,16.210892,-8.545737,4.7126617
309,8374,16671,139.71,33.264,1.0,177.975,159.108,40.15,429.7,56.357,2.502,227.842,283.057,93.93,9.13,2.576,9.538,35.3,35.862,20.512,57.169,74.456,112.0,35.659,312.486,293.061,88.189,163.058,19.457,86.021,263.503,3.181,334.463,2.212,1.0,154.256,407.851,151.251,13.89,15.555,1.0,102.375,198.09,3.458,15.8976555,78.39861,11.567905,-2.4182897
310,864,11102,139.85,115.718,1.0,128.356,259.814,80.65,134.806,6.149,4.005,250.191,289.8,75.589,22.342,5.727,11.246,101.758,6.447,10.756,113.337,199.331,123.0,73.377,194.626,134.3,222.65,240.888,39.068,70.67,293.261,20.631,241.371,1.0,106.094,112.631,371.597,285.445,26.781,23.494,2.017,89.472,337.285,35.406,12.665623,51.81962,4.215289,3.4560246
312,16363,10417,240.06,279.429,2.421,186.245,263.842,219.7,75.048,134.887,106.158,329.53,430.267,140.395,6.081,168.025,125.662,380.448,91.422,49.779,126.377,161.554,168.0,103.958,257.765,203.196,227.902,303.792,123.279,126.17,357.027,122.058,173.289,90.716,1.0,214.801,527.355,209.746,155.684,100.238,16.26,41.55,565.17,145.996,-0.55041504,15.861134,-8.427578,5.876197
313,4197,17210,267.34,85.843,1.0,237.518,110.769,9.1,476.467,208.267,41.561,120.567,241.479,192.974,5.065,2.576,88.092,22.438,4.268,26.365,154.461,178.343,126.0,24.446,451.392,54.919,48.271,205.704,35.607,71.851,230.557,11.906,87.145,11.911,1.0,16.136,426.649,186.807,43.968,11.585,60.004,259.044,127.877,3.458,1.195427,85.92207,16.256376,-5.053124
314,10024,479,246.88,342.763,2.421,7.616,264.849,44.2,432.298,142.611,86.629,321.708,334.749,350.711,5.065,35.666,178.6,226.097,68.544,4.902,151.452,269.639,270.0,61.144,416.315,162.757,44.069,378.424,56.372,68.309,405.914,87.158,148.28,38.584,7.04,95.602,262.835,364.586,132.052,27.464,318.401,135.552,249.826,57.524,-27.500738,-21.576923,-10.061996,-9.971752
316,1889,4639,129.76,257.92,3.842,1.0,226.581,29.35,585.59,621.513,2.502,504.97,334.749,411.849,68.074,26.211,503.062,191.796,265.73,1.0,374.12,494.204,144.0,97.842,261.975,110.336,108.148,501.033,147.505,256.064,423.981,136.236,160.784,55.557,15.496,84.25,299.089,512.543,159.981,27.464,631.733,1.0,201.785,136.166,-49.90342,16.015224,4.0188994,-14.875239
317,10244,16872,161.17,66.724,1.0,143.242,211.475,98.2,111.423,12.586,5.507,107.158,175.179,131.836,3.033,2.576,53.938,99.614,1.0,10.756,152.455,132.171,131.0,27.504,308.277,24.964,173.278,201.44,49.45,76.574,309.202,6.453,102.428,3.425,2.208,38.841,415.907,54.907,18.187,20.848,1.0,295.908,322.503,3.458,2.41951,72.67011,10.753358,4.541156
318,231,8201,177.8,131.252,3.842,161.435,283.983,102.25,171.181,114.289,11.516,242.369,189.787,124.499,3.033,16.757,18.077,258.253,7.537,51.73,110.328,89.147,115.0,76.435,217.076,35.448,252.063,227.028,65.6,51.777,299.637,21.722,149.669,8.274,2.208,86.142,390.395,148.958,48.265,30.11,2.017,126.336,451.843,36.635,-7.6812744,57.757565,5.2547646,9.541391
320,12095,2628,219.02,379.807,3.842,148.204,224.567,69.85,567.403,235.302,67.099,169.735,365.09,290.796,30.472,34.09,142.738,178.933,34.772,10.756,358.072,338.897,299.0,140.656,574.864,57.915,82.937,406.144,72.522,64.766,449.487,93.702,223.309,30.097,13.08,65.33,390.395,304.944,157.832,30.11,322.47,139.238,338.517,78.413,-26.745148,-18.479584,-10.997786,-8.839217
