cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
7281,9216,5818,67.8,9.538,4.052,275.462,130.139,295.822,41.04,61.889,322.4,17.145,120.073,124.123,42.889,123.969,23.245,29.34,277.053,155.224,19.615,2.609,62.281,392.207,277.319,38.857,7.452,38.396,247.741,1.0,24.709,122.467,23.634,243.82,18.077,27.164,33.774,58.685,8.077,33.435,251.063,317.191,59.765,123.954,48.701,46.0,179.821,16.911,23.966,9.991,44.584,82.055,36.402668,36.53104,9.706255,15.762702
7282,22058,2850,114.98,357.176,80.35,442.663,116.738,479.29,18.017,18.544,72.65,7.055,219.973,132.131,47.967,82.302,4.033,19.219,67.669,347.427,24.786,372.609,10.25,99.817,289.465,53.579,1.0,52.642,98.292,209.348,1.0,268.722,3.058,1.0,1.0,2.189,11.925,29.843,48.178,3.595,137.284,681.083,4.526,43.265,50.064,19.0,67.933,11.229,4.445,27.973,104.226,86.108,-34.692158,13.237528,-16.986921,5.7553735
7283,8210,2256,257.68,76.626,39.658,345.918,136.23,265.067,24.023,29.897,582.385,8.064,120.073,119.118,37.812,130.067,4.033,15.17,82.253,348.578,26.854,28.348,48.406,159.378,301.611,25.186,2.075,25.93,175.524,43.738,16.087,97.677,16.433,187.273,58.33,29.543,21.635,33.776,10.436,16.569,139.785,374.432,50.362,286.612,41.887,19.0,93.907,7.819,59.562,22.978,66.377,69.897,70.15605,40.81722,18.395145,21.906069
7284,15987,4448,164.87,116.879,47.796,369.053,81.407,363.694,15.014,79.434,183.195,13.109,200.8,92.091,9.886,148.36,5.045,26.304,157.257,329.013,32.025,4.217,26.437,267.671,251.003,33.599,2.075,47.299,141.422,25.04,22.553,91.48,6.144,211.666,8.319,16.461,32.56,67.862,4.538,21.758,254.814,458.932,44.486,36.862,41.887,23.0,126.874,12.365,5.593,35.965,61.789,70.91,27.322762,33.542896,5.880572,13.988913
7285,8506,12478,94.52,247.396,30.502,180.82,109.428,290.519,66.065,19.576,17.377,10.082,85.764,70.069,1.0,2.016,11.111,24.28,16.626,187.449,3.068,568.87,98.125,87.634,287.441,38.857,3.151,29.492,59.175,147.912,3.155,3.479,24.663,12.088,14.418,61.654,15.566,23.287,35.204,16.569,323.581,517.536,8.052,31.738,24.169,34.0,26.974,4.41,5.593,18.982,127.165,55.712,-56.401455,29.445684,-21.329084,-4.493666
7286,1951,578,193.72,29.055,1.0,137.705,37.549,221.586,5.004,36.089,467.746,7.055,52.464,160.159,11.155,56.895,2.011,35.413,190.591,124.149,35.127,1.0,25.281,179.683,247.967,4.155,1.0,25.93,109.325,1.0,5.311,30.747,1.0,122.964,60.769,11.704,16.78,27.22,2.179,20.461,52.263,244.958,23.331,372.423,41.887,40.0,115.885,7.819,79.083,15.985,53.76,87.121,64.919975,42.434086,15.346634,20.064116
7287,8064,5917,133.03,92.484,7.104,259.688,39.985,348.847,21.02,23.705,385.861,10.082,197.773,132.131,32.734,132.1,3.022,28.328,135.381,269.165,51.674,7.435,85.406,64.622,307.684,19.928,7.452,61.545,57.169,3.671,21.476,65.452,9.231,289.28,59.549,37.868,36.202,61.307,4.538,33.435,208.552,448.029,66.816,537.642,33.709,25.0,52.948,19.184,116.976,15.985,68.67,103.332,72.4912,31.325718,22.046848,19.747057
7288,14412,8130,78.6,219.341,40.675,190.284,127.702,220.525,46.045,30.929,424.756,8.064,134.2,70.069,2.269,98.563,8.078,20.231,15.584,338.22,12.376,274.478,27.594,11.829,198.371,26.238,7.452,163.048,21.06,89.147,15.01,75.367,11.288,79.723,10.758,36.679,38.629,95.394,10.436,47.706,251.063,411.231,25.681,71.442,44.613,26.0,25.975,16.911,12.483,17.983,35.409,50.646,-8.915394,12.697445,-9.457341,13.0095415
7289,17982,14259,147.1,242.516,47.796,177.665,128.921,224.768,48.047,32.993,68.555,9.073,208.873,60.059,1.0,12.179,15.156,32.377,34.335,12.509,3.068,284.13,29.906,14.537,189.261,33.599,6.377,33.053,7.018,201.334,18.243,44.381,20.548,14.305,24.176,48.571,53.196,53.441,16.333,43.814,312.328,407.142,22.155,41.985,40.524,25.0,51.949,14.638,25.114,11.989,109.961,42.541,-50.207756,45.018196,-16.747189,-10.872874
7290,6171,4749,108.16,44.912,4.052,297.545,76.534,291.58,14.013,47.441,467.746,9.073,132.182,110.109,20.041,145.311,4.033,23.267,131.214,317.503,40.298,4.217,59.969,221.646,261.125,26.238,5.301,77.572,143.428,1.0,19.32,81.565,9.231,224.971,66.868,21.218,30.132,59.996,4.538,25.651,269.817,315.828,57.414,400.6,60.967,21.0,116.884,11.229,88.269,13.987,73.258,89.147,66.61656,35.14717,19.427494,18.808645
7291,9337,7178,191.16,70.527,9.138,355.382,68.006,395.51,16.015,84.594,240.514,11.091,100.9,146.145,35.273,94.497,5.045,27.316,224.968,303.692,28.922,2.609,40.312,255.488,285.416,17.825,6.377,66.888,120.358,41.067,30.097,89.001,8.202,173.968,16.857,41.436,33.774,50.819,10.436,29.543,243.561,431.674,42.135,59.915,26.895,26.0,138.862,20.321,17.076,9.991,60.642,95.226,29.20002,32.80832,6.104783,14.766712
7292,10090,10991,163.73,226.659,35.589,182.923,139.885,326.576,61.06,17.512,48.084,10.082,138.236,64.063,3.539,28.439,9.089,20.231,27.043,246.146,5.137,362.957,43.781,2.354,230.76,40.96,4.226,40.176,34.099,201.334,8.544,74.128,21.577,17.632,14.418,48.571,13.139,12.799,22.23,13.974,289.822,611.576,12.753,44.546,21.443,28.0,44.956,6.683,3.297,13.987,89.316,35.448,-51.1621,35.18051,-18.957972,-6.8592467
7293,20820,7300,125.93,141.275,25.415,232.347,71.661,267.188,37.036,26.801,89.027,9.073,127.136,66.065,61.93,24.374,9.089,24.28,17.667,101.13,9.273,216.565,16.031,6.415,165.982,33.599,3.151,93.599,21.06,89.147,7.466,20.831,13.346,2.109,4.659,30.732,26.491,57.374,6.897,21.758,198.549,438.488,12.753,41.985,48.701,27.0,32.968,5.546,9.038,13.987,95.051,47.606,-8.01148,33.241062,-3.118221,5.3847976
7294,8788,3982,117.54,113.22,9.138,336.454,59.478,304.306,14.013,105.235,508.689,10.082,238.136,118.117,46.698,108.725,3.022,23.267,242.677,262.259,25.82,1.0,56.5,36.195,344.122,11.516,6.377,68.668,111.331,1.0,22.553,90.241,6.144,284.845,51.011,48.571,41.057,57.374,3.359,25.651,139.785,318.554,73.868,327.596,55.516,20.0,85.915,27.14,87.121,13.987,38.85,103.332,71.381805,32.792706,21.013128,20.255182
7295,6810,12720,97.78,316.923,53.9,323.835,111.865,449.596,80.079,34.025,29.66,11.091,385.464,111.11,2.269,6.081,9.089,27.316,73.92,163.28,9.273,491.652,59.969,282.561,352.219,47.269,3.151,25.93,247.741,153.254,2.078,7.197,25.692,19.849,14.418,69.979,9.497,28.531,65.87,11.379,393.598,430.311,25.681,57.354,26.895,44.0,158.842,3.273,4.445,16.984,142.076,91.173,-42.382126,22.621056,-15.171559,-0.91554713
7296,1810,4297,115.55,225.44,28.467,194.491,155.723,282.035,65.064,31.961,224.137,11.091,106.955,105.104,7.347,84.335,6.056,20.231,31.21,189.751,2.034,387.087,46.094,254.134,341.085,33.599,2.075,24.15,98.292,137.227,1.0,35.705,18.49,24.284,18.077,48.571,11.925,19.354,30.486,4.892,309.827,309.014,37.434,76.565,20.08,31.0,74.926,2.137,9.038,19.981,99.638,54.699,-45.661045,20.564999,-17.284216,-0.0796591
7297,16673,10156,77.03,263.253,64.073,191.336,47.295,267.188,26.025,30.929,72.65,11.091,245.2,102.101,21.31,71.123,8.078,28.328,26.001,41.282,2.034,549.565,6.781,149.902,179.14,19.928,4.226,91.818,95.283,220.032,6.388,181.96,12.317,1.0,5.879,25.975,28.919,42.953,41.102,20.461,276.069,501.181,12.753,39.423,55.516,25.0,67.933,7.819,5.593,15.985,114.549,48.62,-50.329018,36.815998,-16.365936,-12.376318
7298,24785,7040,121.09,258.374,20.329,20.98,55.823,665.939,26.025,30.929,1.0,821.391,746.718,81.08,536.677,312.997,41.445,57.681,98.921,27.471,438.45,87.87,63.438,274.439,133.593,345.918,8.527,236.059,72.214,1.0,36.563,333.174,18.49,17.632,36.374,118.739,58.051,56.063,12.795,89.223,326.081,529.802,298.349,66.319,101.854,42.0,53.947,221.485,37.745,481.519,198.277,76.989,-1.064682,66.753494,15.285622,-2.2416053
7299,6562,11104,67.08,314.484,203.445,48.321,108.21,208.86,34.033,17.512,1.0,17.145,180.618,716.716,141.901,58.928,28.301,30.353,127.047,121.847,450.86,34.783,87.719,428.756,667.0,231.296,7.452,40.176,310.931,41.067,26.864,55.536,28.779,64.2,26.615,144.904,34.988,31.154,18.692,24.353,444.861,547.52,388.847,57.354,10.54,41.0,15.985,253.307,10.186,202.798,167.309,69.897,-80.29434,-68.10321,17.622278,-19.93917
7302,17162,4717,78.88,142.495,37.623,352.227,65.57,278.854,25.024,23.705,250.75,8.064,102.918,80.079,1.0,72.139,8.078,22.255,67.669,219.675,5.137,216.565,75.0,137.72,153.836,7.309,2.075,77.572,55.163,59.765,10.699,23.31,6.144,90.81,1.0,12.893,21.635,23.287,5.718,11.379,143.536,319.917,30.382,43.265,60.967,26.0,24.976,5.546,4.445,13.987,35.409,57.738,-3.9008102,24.110039,-4.952815,8.353243
7303,6954,2601,107.88,5.879,204.462,23.083,47.295,423.083,2.001,72.21,25.566,11.091,90.809,34.033,155.864,23.358,55.601,28.328,31.21,24.018,232.652,1.0,10.25,65.976,19.219,104.055,4.226,95.38,226.678,1.0,31.175,19.592,17.461,120.747,15.637,75.925,41.057,52.13,1.0,25.651,96.024,161.821,216.079,245.627,101.854,10.0,6.994,220.348,27.41,309.691,56.054,90.16,56.94728,-84.69408,31.25786,-11.506677
7304,20622,1384,75.75,223.0,164.787,12.567,130.139,224.768,22.021,9.256,48.084,11.091,214.927,845.846,298.034,89.416,20.212,18.207,61.419,128.752,484.988,126.478,27.594,449.061,603.234,172.407,2.075,15.246,233.699,91.818,9.621,93.959,22.606,79.723,7.099,110.414,15.566,52.13,9.256,21.758,209.802,458.932,225.481,21.492,44.613,29.0,1.999,294.222,5.593,174.826,106.52,25.316,-79.83277,-70.087036,18.180649,-20.138983
7305,10000,6201,57.28,20.516,174.96,33.599,75.316,475.048,39.038,25.769,9.189,16.136,78.7,26.025,247.259,41.651,50.546,36.426,31.21,82.715,311.248,1.0,47.25,264.963,31.365,150.324,12.829,97.16,226.678,1.0,59.194,25.789,19.519,66.417,22.956,167.5,59.265,126.858,19.871,54.194,377.344,115.483,432.333,31.738,78.685,29.0,32.968,385.143,33.152,220.78,38.85,67.87,52.052563,-87.90112,32.201206,-8.675359
7306,14192,8557,230.68,52.231,20.329,190.284,44.859,189.771,33.032,34.025,70.602,7.055,88.791,52.051,18.771,92.465,5.045,20.231,47.877,143.714,10.307,234.261,29.906,88.988,91.082,20.98,2.075,127.433,14.039,81.134,9.621,105.114,7.173,52.003,5.879,16.461,27.705,57.374,45.819,34.732,179.795,351.263,15.104,53.512,101.854,21.0,79.921,6.683,7.89,8.992,28.527,36.461,-4.1815853,32.958138,-2.2686608,5.7510066
7307,20562,15118,201.97,142.495,43.727,160.84,20.493,417.78,35.034,18.544,13.283,2.009,97.873,45.044,6.078,123.969,9.089,9.097,51.002,28.622,39.264,478.783,7.938,137.72,178.128,71.456,1.0,18.807,39.114,102.503,7.466,31.986,1.0,1.0,8.319,24.786,15.566,20.665,8.077,17.866,1.0,424.859,45.661,7.404,22.806,15.0,55.945,26.003,3.297,47.953,87.022,16.198,23.592703,-36.323112,-6.6844716,-23.859102
7308,10808,7772,71.63,2.22,39.658,1.0,44.859,345.666,21.02,26.801,1.0,14.118,63.564,16.015,323.422,14.212,43.468,30.353,18.709,30.924,262.643,1.0,34.531,86.28,3.024,179.768,10.678,255.647,94.28,1.0,63.505,9.676,18.49,43.133,21.736,161.554,127.241,275.004,2.179,117.766,232.308,104.58,250.162,47.108,116.846,15.0,29.971,211.256,14.779,137.863,4.441,63.817,58.696365,-88.34415,32.89017,-12.068376
7310,16918,5035,177.09,229.099,36.606,278.617,91.154,230.07,40.039,48.473,228.232,9.073,126.127,94.093,9.886,88.4,4.033,22.255,48.919,334.767,9.273,243.913,92.344,128.244,177.116,26.238,2.075,59.765,59.175,193.321,8.544,101.396,9.231,70.852,3.44,18.839,14.352,40.331,9.256,17.866,174.793,547.52,28.032,39.423,47.338,27.0,47.953,3.273,9.038,10.99,52.613,48.62,-17.635513,15.602222,-9.894949,9.699317
7312,9911,13973,40.79,166.89,49.831,1.0,20.493,203.557,15.014,10.288,1.0,12.1,19.164,13.012,197.753,2.016,36.39,24.28,17.667,1.0,188.183,20.304,22.969,61.915,11.122,90.384,14.98,72.23,37.108,1.0,55.961,4.718,9.231,2.109,63.209,168.689,109.033,181.921,12.795,120.361,209.802,236.78,140.86,35.581,265.401,21.0,27.973,303.314,23.966,195.805,69.817,30.382,60.854736,-84.48488,31.272003,-13.944329
7314,15106,17154,39.65,71.747,42.71,76.714,4.655,136.745,21.02,29.897,19.424,2.009,12.1,17.016,1.0,12.179,8.078,3.024,5.167,1.0,1.0,380.652,1.0,9.122,61.729,1.0,1.0,33.053,1.0,228.045,6.388,51.818,1.0,1.0,4.659,5.757,17.994,19.354,2.179,13.974,1.0,382.61,3.351,9.965,5.089,9.0,3.997,2.137,3.297,5.995,19.351,2.013,31.04728,-43.132423,-4.928419,-28.695066
7315,10110,398,32.97,52.231,154.614,18.877,41.204,306.427,14.013,25.769,1.0,7.055,12.1,15.014,162.211,4.049,47.512,35.413,23.918,13.66,619.429,10.652,33.375,195.927,52.62,396.394,9.603,150.583,249.747,1.0,45.184,2.239,21.577,1.0,42.473,344.704,92.039,115.059,21.051,94.413,199.8,116.846,580.42,35.581,180.902,20.0,36.964,348.775,79.083,333.667,111.108,33.422,49.38005,-90.89104,34.161903,-7.1028757
7316,1191,1395,41.79,3.44,1.0,103.003,27.802,198.255,2.001,32.993,426.803,5.036,3.018,51.05,16.233,4.049,3.022,13.146,11.417,134.507,6.171,1.0,50.719,47.024,83.997,1.0,2.075,116.749,25.072,1.0,12.854,9.676,1.0,294.824,32.714,1.0,11.925,45.575,1.0,38.625,12.253,265.401,40.96,403.162,75.959,7.0,14.986,4.41,30.855,5.995,1.0,40.514,73.05206,42.577187,20.957228,25.418001
7317,9519,4199,59.13,107.121,14.225,341.712,53.387,374.299,15.014,38.153,473.887,39.345,158.418,141.14,31.465,50.798,2.011,18.207,45.794,309.447,21.683,1.0,72.688,45.671,350.195,13.619,3.151,56.203,92.274,6.342,12.854,142.298,5.115,505.489,35.154,14.082,32.56,28.531,2.179,20.461,106.026,231.329,69.167,344.246,21.443,21.0,36.964,10.092,125.014,6.994,21.645,68.883,75.64018,33.416996,22.535511,21.3659
7318,16090,163,218.59,416.945,38.641,430.044,195.927,292.64,53.052,37.121,475.934,6.045,193.736,131.13,2.269,75.188,8.078,16.182,44.752,272.618,1.0,404.783,20.656,153.963,331.976,49.373,6.377,18.807,201.602,257.428,9.621,27.029,26.721,1.0,10.758,60.464,26.491,20.665,48.178,19.164,121.03,435.763,19.805,26.615,32.347,28.0,126.874,6.683,11.334,19.981,204.011,57.738,-37.3434,-3.8397331,-20.044487,10.409706
7319,22124,4418,113.85,275.451,68.143,340.66,117.956,403.994,33.032,24.737,101.309,8.064,167.5,99.098,3.539,114.823,6.056,24.28,35.376,324.409,5.137,332.391,39.156,179.683,272.258,66.198,1.0,38.396,59.175,54.422,1.0,75.367,12.317,1.0,1.0,12.893,9.497,31.154,51.717,3.595,189.797,682.446,17.454,41.985,25.532,31.0,22.978,1.0,1.0,33.967,123.724,47.606,-29.502602,22.936504,-7.734351,-0.54387516
7321,11450,7848,44.77,420.604,790.434,4.155,163.033,306.427,71.07,21.64,1.0,33.291,647.827,773.774,383.083,29.456,59.646,34.401,74.961,121.847,922.438,1.0,106.219,143.134,775.301,300.7,9.603,49.08,225.675,1.0,33.33,13.395,515.418,101.898,22.956,286.429,78.687,69.173,11.615,72.357,553.638,209.523,690.898,61.196,50.064,34.0,11.989,426.058,14.779,224.776,177.631,79.015,-82.4711,-68.93494,15.867381,-21.92011
7322,21125,8795,215.47,276.67,41.692,272.307,64.351,431.567,61.06,21.64,70.602,11.091,121.082,116.115,1.0,36.57,12.122,29.34,40.585,135.658,7.205,367.783,35.688,149.902,254.04,35.702,3.151,66.888,117.349,195.992,13.932,3.479,20.548,5.435,3.44,53.329,22.849,33.776,19.871,24.353,231.058,356.715,22.155,52.231,25.532,42.0,55.945,7.819,6.741,14.986,142.076,55.712,-41.49907,24.962324,-14.69904,-2.4812903
7324,16243,6084,58.98,202.264,37.623,382.723,142.322,255.522,55.054,45.377,232.326,9.073,116.036,95.094,1.0,136.165,7.067,22.255,35.376,332.465,18.581,287.348,35.688,11.829,229.748,37.805,4.226,186.198,25.072,214.69,21.476,93.959,16.433,69.744,5.879,30.732,68.976,77.039,11.615,39.922,271.068,332.183,23.331,45.827,62.33,23.0,61.939,11.229,17.076,15.985,61.789,60.778,-11.000042,13.221775,-8.739027,11.661842
7325,13778,2958,160.61,182.747,34.571,480.52,187.399,255.522,37.036,49.505,232.326,8.064,191.718,98.097,46.698,100.595,5.045,19.219,111.421,345.126,15.478,231.043,34.531,15.89,274.283,17.825,3.151,66.888,74.22,182.636,11.777,79.086,7.173,151.792,3.44,25.975,30.132,66.551,21.051,23.056,222.305,364.892,32.733,49.669,33.709,16.0,58.942,4.41,9.038,10.99,66.377,71.923,-8.961802,11.919605,-7.8150206,11.92095
7326,2741,6381,234.37,180.308,38.641,288.081,106.991,363.694,49.048,49.505,64.461,13.109,72.645,121.12,244.72,53.846,22.234,31.365,34.335,233.486,154.056,251.957,53.031,239.244,259.1,163.995,8.527,98.941,172.515,89.147,23.631,5.958,19.519,7.653,21.736,166.311,37.416,87.528,24.589,42.517,447.362,488.915,209.027,123.954,93.677,34.0,123.877,186.253,23.966,195.805,129.459,87.121,-23.965559,34.60042,-3.9279017,-5.4455433
7327,9457,10084,383.32,179.088,51.866,284.926,163.033,268.248,53.052,41.249,39.895,12.1,144.291,98.097,41.62,35.553,8.078,24.28,59.336,274.919,28.922,383.87,79.625,176.976,275.295,66.198,3.151,74.011,91.271,190.65,5.311,35.705,19.519,16.523,5.879,39.057,21.635,33.776,19.871,16.569,321.08,528.439,38.609,59.915,20.08,36.0,84.916,26.003,4.445,37.963,83.581,76.989,-44.439564,28.871746,-15.7616415,-3.8318791
7328,13873,15077,55.43,5.879,60.004,1.0,7.091,224.768,7.006,4.096,1.0,4.027,8.064,206.205,220.602,6.081,41.445,14.158,22.876,1.0,221.276,25.13,1.0,220.293,53.632,54.631,11.753,223.594,7.018,1.0,97.99,22.071,1.0,1.0,77.846,113.982,133.31,208.142,10.436,161.878,3.501,264.038,127.932,18.931,114.12,9.0,7.993,263.536,56.117,221.779,3.294,4.04,63.43123,-84.76076,31.374605,-14.08923
7329,14559,6367,134.88,153.473,36.606,354.331,130.139,295.822,24.023,29.897,299.881,11.091,227.036,104.103,11.155,164.621,7.067,24.28,51.002,376.2,53.742,17.087,53.031,109.293,289.465,42.012,5.301,136.337,45.133,30.382,34.408,141.058,8.202,233.841,13.198,18.839,45.913,86.217,5.718,41.219,276.069,443.94,40.96,68.881,43.25,23.0,40.96,14.638,20.521,15.985,29.674,63.817,21.500572,19.880768,0.7796398,17.066278
7330,17516,5346,235.51,226.659,28.467,390.084,128.921,360.513,45.044,31.961,158.629,11.091,182.636,120.119,2.269,128.035,5.045,24.28,66.628,262.259,11.342,250.348,35.688,209.463,304.647,29.393,2.075,49.08,248.744,262.77,4.233,138.579,16.433,52.003,3.44,45.004,16.78,23.287,39.922,17.866,284.821,567.963,29.207,52.231,32.347,39.0,182.818,3.273,4.445,14.986,89.316,70.91,-31.067654,16.063046,-12.223711,3.8987184
7332,11061,14611,158.62,190.066,38.641,154.531,53.387,270.369,19.018,23.705,13.283,3.018,197.773,28.027,1.0,26.407,9.089,9.097,40.585,79.263,3.068,287.348,33.375,273.085,184.201,10.464,2.075,61.545,73.217,145.241,10.699,24.55,1.0,1.0,8.319,24.786,24.063,21.976,11.615,19.164,1.0,488.915,6.876,31.738,25.532,15.0,69.931,2.137,6.741,8.992,67.524,29.369,22.410252,-32.370575,-3.7599087,-23.315456
7334,3584,1859,173.82,29.055,2.017,369.053,66.788,301.124,2.001,47.441,596.715,8.064,55.491,139.138,31.465,40.635,3.022,17.195,230.176,227.732,12.376,1.0,40.312,116.061,294.526,2.052,6.377,154.144,151.452,1.0,33.33,41.902,4.087,250.473,58.33,34.3,59.265,45.575,1.0,36.03,36.009,268.127,66.816,248.188,62.33,11.0,89.911,22.594,69.897,9.991,33.115,87.121,70.492645,39.8953,18.368887,21.946531
7335,20173,17064,194.43,80.286,30.502,147.169,5.873,453.838,18.017,8.224,1.0,2.009,181.627,26.025,7.347,69.091,8.078,7.073,58.294,1.0,27.888,277.696,19.5,107.939,129.544,46.218,1.0,81.134,68.202,57.094,6.388,3.479,1.0,1.0,4.659,10.514,33.774,37.709,3.359,21.758,1.0,298.111,26.856,15.088,58.241,8.0,33.967,16.911,9.038,38.962,52.613,15.185,18.671082,-38.820976,-1.8079791,-25.135778
7336,12471,11490,273.88,205.923,34.571,285.978,91.154,257.643,51.05,37.121,129.969,9.073,106.955,51.05,1.0,69.091,7.067,23.267,29.126,210.468,6.171,305.043,34.531,68.683,179.14,19.928,4.226,114.968,37.108,195.992,18.243,62.973,15.404,53.112,20.516,31.921,45.913,25.909,11.615,23.056,257.314,486.19,28.032,43.265,40.524,28.0,85.915,11.229,14.779,14.986,65.23,55.712,-47.006584,37.860954,-18.046957,-7.206039
7337,15545,813,61.26,99.802,287.882,1.0,38.767,140.987,8.007,12.352,1.0,21.182,108.973,25.024,544.294,51.814,44.479,20.231,8.292,25.169,256.438,1.0,19.5,554.646,21.243,309.113,3.151,102.503,209.627,1.0,32.252,123.706,11.288,8.761,22.956,173.446,96.894,98.016,12.795,39.922,91.023,212.248,156.139,15.088,184.99,15.0,13.987,237.396,48.079,95.905,59.495,23.29,52.726814,-81.22456,27.922249,-8.822398
7338,3725,6539,76.47,338.879,91.541,173.459,152.068,213.102,56.055,21.64,283.504,13.109,103.927,87.086,154.595,131.083,15.156,31.365,55.169,261.108,85.801,317.913,62.281,166.146,312.745,112.467,5.301,61.545,135.404,163.939,11.777,40.663,21.577,15.414,24.176,125.875,14.352,27.22,44.64,11.379,342.335,675.632,90.322,88.092,39.161,34.0,37.963,96.468,22.817,90.91,124.871,75.976,-32.587208,24.916246,-6.491568,-3.201206
7339,16642,13237,25.01,42.473,315.349,2.052,7.091,146.29,22.021,12.352,1.0,10.082,128.145,13.012,197.753,23.358,31.334,36.426,15.584,1.0,292.634,26.739,10.25,45.671,4.036,112.467,11.753,59.765,19.054,43.738,32.252,55.536,8.202,4.326,41.253,105.657,70.19,179.299,11.615,68.465,206.051,225.877,203.151,18.931,54.153,30.0,5.995,290.812,40.041,243.757,59.495,33.422,58.543465,-89.32216,35.355495,-12.4832115
7340,19670,9379,187.47,326.681,44.744,292.287,92.372,346.726,51.05,44.345,43.99,9.073,340.055,77.076,1.0,72.139,17.178,27.316,40.585,140.262,2.034,316.304,35.688,30.78,244.93,48.321,8.527,91.818,54.16,278.797,17.165,58.015,21.577,6.544,13.198,60.464,38.629,50.819,15.153,46.409,273.568,467.109,30.382,70.162,45.975,29.0,73.927,11.229,7.89,17.983,126.018,54.699,-47.449604,30.641155,-17.389439,-5.4033995
7341,8736,4760,71.49,71.747,14.225,284.926,86.28,406.115,22.021,80.466,541.443,10.082,144.291,168.167,36.543,105.677,4.033,21.243,149.965,357.786,35.127,1.0,69.219,26.72,423.07,27.289,4.226,33.053,98.292,1.0,15.01,96.438,12.317,274.866,54.67,36.679,25.277,42.953,4.538,21.758,278.569,273.578,75.044,367.3,21.443,23.0,77.923,8.956,110.086,13.987,33.115,102.318,72.01015,31.62548,21.792566,20.303602
7343,21662,5755,105.74,130.297,32.537,423.735,159.378,450.656,40.039,60.857,220.043,9.073,230.064,108.107,1.0,36.57,8.078,24.28,49.96,157.525,2.034,253.565,27.594,336.707,260.112,33.599,1.0,54.422,225.675,123.872,2.078,10.916,14.375,5.435,2.22,24.786,30.132,20.665,12.795,17.866,262.315,499.819,25.681,41.985,26.895,36.0,216.784,2.137,3.297,21.979,121.431,74.962,-32.740135,16.866274,-12.509719,2.0103133
7344,12084,11561,209.78,165.67,41.692,223.935,78.971,261.885,54.053,37.121,89.027,10.082,119.064,65.064,1.0,84.335,7.067,23.267,65.586,231.184,5.137,324.348,39.156,103.878,174.079,26.238,3.151,29.492,41.12,139.898,5.311,53.057,14.375,44.242,13.198,21.218,22.849,40.331,9.256,15.271,257.314,468.472,33.908,40.704,25.532,25.0,115.885,5.546,11.334,13.987,67.524,64.831,-40.58252,38.141644,-5.72548,4.7815557
7345,21369,7382,278.71,270.571,73.229,396.394,87.499,577.917,45.044,51.569,35.801,12.1,241.164,120.119,49.236,53.846,15.156,30.353,87.462,158.676,63.05,234.261,32.219,233.829,264.161,95.642,5.301,90.037,235.705,187.979,18.243,15.873,18.49,5.435,8.319,67.6,41.057,75.728,10.436,33.435,284.821,458.932,76.219,41.985,70.508,41.0,121.879,52.143,9.038,63.937,134.047,87.121,-34.077457,25.097046,-11.590697,-1.1328447
7346,14430,3233,122.8,41.253,94.593,1.0,63.133,313.85,8.007,868.933,1.0,8.064,112.0,17.016,193.945,39.619,48.523,34.401,12.459,87.319,230.584,1.0,9.094,133.659,18.207,88.281,4.226,168.39,138.413,1.0,46.262,40.663,17.461,80.831,2.22,62.843,76.259,208.142,6.897,73.655,128.532,254.498,224.306,35.581,78.685,7.0,27.973,237.396,28.559,349.651,6.735,53.686,56.568104,-83.57721,26.397585,-7.238087
7347,24704,3266,257.25,434.022,38.641,403.755,203.237,445.354,52.051,20.608,140.205,7.055,230.064,111.11,1.0,198.158,15.156,21.243,42.668,244.995,49.606,297.0,40.312,57.854,355.255,78.817,2.075,17.027,114.34,123.872,5.311,139.819,18.49,6.544,3.44,58.086,15.566,21.976,8.077,10.082,272.318,472.561,36.259,27.896,24.169,30.0,36.964,1.0,5.593,13.987,167.309,74.962,-40.75139,12.812788,-18.387701,4.275727
7348,13485,6791,82.43,205.923,34.571,281.772,141.104,248.099,16.015,39.185,170.912,12.1,143.282,89.088,80.971,108.725,6.056,26.304,22.876,442.954,102.348,10.652,58.813,91.695,154.848,49.373,6.377,102.503,37.108,9.013,31.175,222.862,7.173,282.627,16.857,23.596,51.982,84.906,5.718,33.435,177.294,324.005,51.538,76.565,48.701,52.0,18.982,26.003,29.707,14.986,15.91,78.002,17.254318,20.948456,-1.2434338,15.55806
7349,7925,3620,86.7,402.308,197.341,216.574,177.652,444.293,23.022,220.821,64.461,14.118,460.136,847.848,515.098,123.969,20.212,41.486,99.962,354.333,588.404,1.0,174.438,491.024,876.517,528.893,2.075,45.519,388.163,1.0,9.621,75.367,30.836,181.729,54.67,265.021,28.919,80.972,8.077,64.573,662.416,258.587,600.4,476.165,93.677,36.0,17.983,413.556,77.934,463.537,176.485,175.268,-83.928246,-67.50004,15.63263,-21.377571
