cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
8403,14982,2209,151.51,284.404,4.36,131.366,350.65,172.071,311.939,315.119,40.279,216.013,383.096,389.295,11.091,38.172,137.286,465.119,44.624,10.374,346.73,202.87,318.318,269.57,385.98,15.11,134.131,404.442,76.0,75.57,392.907,97.748,295.442,24.423,17.803,83.642,528.453,364.676,355.687,32.291,93.2,235.089,490.26,253.199,10.711483,-57.963364,-11.604531,12.821375
8404,5417,17935,123.51,41.149,1.0,74.685,126.874,4.918,474.276,31.897,12.784,148.061,267.827,299.594,8.064,1.0,165.571,7.244,24.993,11.713,63.312,207.011,123.122,23.381,333.594,150.568,20.608,119.471,42.0,103.977,195.394,4.261,115.359,23.252,1.0,37.46,259.865,218.319,7.296,6.795,36.461,165.851,142.089,7.121,-5.3953323,38.875607,20.00337,-11.593451
8405,9928,17522,74.19,488.691,223.871,1.0,130.87,414.965,234.516,2.287,382.008,508.107,637.115,8.373,456.1,369.623,11.286,1.0,75.162,39.835,250.247,522.758,332.332,86.454,194.709,297.314,35.057,517.577,434.0,57.815,555.076,461.91,366.424,497.572,1.0,8.292,1.0,89.701,53.468,60.106,78.002,1.0,219.46,108.735,-39.10125,60.930923,-22.986126,2.1098893
8406,4811,9972,63.39,133.255,3.24,95.94,262.738,98.941,228.272,209.554,10.165,184.573,282.769,276.247,3.018,5.647,177.143,182.069,17.359,23.765,83.412,104.523,148.147,60.004,249.532,17.932,202.245,174.971,101.0,67.284,314.942,10.783,74.611,44.333,4.055,60.551,419.073,69.744,51.37,23.02,20.251,30.673,427.68,52.419,-19.426485,-14.419368,8.891886,9.549904
8407,13618,7103,141.28,269.053,3.24,46.345,275.725,155.094,223.278,120.726,146.333,254.553,422.587,164.428,4.027,282.888,137.286,127.956,20.631,9.035,106.528,145.933,151.15,86.454,191.054,75.784,94.914,310.519,208.0,48.346,224.502,135.794,154.793,139.197,7.11,30.168,327.923,70.852,82.851,216.561,35.448,83.426,346.895,108.735,-14.901281,6.422306,-14.162607,1.8703668
8408,12244,17745,232.95,97.83,1.0,193.715,249.751,83.271,87.164,91.116,1.0,187.615,262.49,120.192,2.009,2.549,62.714,273.644,45.715,11.713,104.518,122.122,182.181,27.45,181.307,112.47,169.22,246.481,36.0,56.632,327.416,29.263,78.554,10.369,2.528,79.996,464.04,288.171,49.271,14.907,7.079,98.262,440.196,12.018,-8.648289,-24.672855,1.1707444,8.03483
8409,5716,13612,217.46,28.16,1.0,80.353,322.678,24.506,150.85,64.081,57.3,173.416,107.731,592.044,5.036,1.0,397.0,32.219,45.715,6.357,47.231,70.361,80.079,66.108,439.585,167.5,397.298,57.567,181.0,60.182,206.829,3.174,58.837,49.018,28.495,156.562,185.73,35.372,95.443,11.43,5.053,60.347,577.871,75.68,-68.26,-43.461174,17.507069,10.309987
8410,16047,9316,179.79,312.745,2.12,128.532,291.709,336.612,314.436,49.92,107.054,342.79,431.125,309.424,17.145,205.447,128.286,306.944,53.349,58.583,116.578,167.673,252.252,98.662,323.848,157.623,273.455,316.923,212.0,135.936,344.049,190.147,271.782,123.972,16.275,105.518,500.5,111.877,126.924,165.568,12.145,53.752,500.5,118.529,7.63035,-44.10022,-13.151227,6.8613753
8411,728,10441,74.9,129.713,1.0,346.753,365.635,92.412,170.83,70.518,14.093,265.71,301.981,73.498,4.027,10.293,4.857,115.469,19.54,228.654,75.372,159.391,97.096,56.952,176.434,27.809,181.604,292.375,31.0,73.203,306.625,14.045,75.925,3.342,28.495,47.182,381.398,246.038,40.876,16.066,3.026,48.807,381.03,40.176,-13.471974,-20.583347,5.749827,9.086027
8412,10067,5821,87.27,514.67,2.12,88.855,347.653,166.847,270.73,24.173,41.588,471.595,564.538,209.893,22.191,95.479,109.0,229.938,91.521,10.374,342.71,255.667,248.247,85.437,293.39,326.945,294.095,499.433,71.0,196.302,390.828,178.189,199.486,74.783,4.055,160.208,641.478,681.784,103.838,89.079,10.119,76.832,384.443,204.228,15.229109,-31.077469,-9.253105,9.036504
8413,12142,5242,110.29,247.798,3.24,66.183,133.867,64.988,249.501,152.91,29.805,171.388,219.798,125.107,8.064,299.926,57.571,109.225,16.269,9.035,52.257,107.629,164.163,69.16,182.526,98.36,89.754,205.923,114.0,77.937,148.615,214.062,65.409,108.747,8.638,35.029,259.865,19.849,40.876,182.952,3.026,42.213,176.223,136.893,-12.591541,11.1794815,-14.372782,-0.22193713
8415,11685,11518,98.78,167.5,1.0,6.668,94.906,20.588,685.315,88.541,1.0,28.384,288.106,4.686,5.036,7.195,37.0,90.494,86.068,1.0,71.352,95.206,99.098,61.021,1.0,372.097,5.128,209.125,10.0,18.755,26.989,29.263,98.271,4.513,2.528,89.719,184.515,474.444,154.208,5.636,27.343,1.0,1.0,118.529,8.80748,41.42081,6.8297834,-15.29968
8416,13444,18025,95.94,35.245,2.12,3.834,3.997,48.012,179.571,94.978,1.0,21.284,339.337,57.524,47.418,8.744,191.286,32.219,102.427,1.0,178.89,268.09,215.214,26.433,2.218,48.975,2.032,169.635,15.0,45.979,67.531,37.96,426.889,66.585,1.0,43.536,374.106,338.065,36.679,4.477,122.582,5.946,3.276,4.673,13.270256,34.04689,6.6562166,-12.104086
8417,17167,9743,104.46,103.734,8.84,142.702,106.894,59.765,200.8,79.53,3.619,45.625,311.587,59.982,9.073,104.772,60.143,327.756,137.326,59.922,162.81,82.783,181.18,173.943,2.218,143.513,96.978,156.827,19.0,56.632,224.502,102.096,93.013,26.766,51.408,106.734,334.0,203.905,156.307,29.973,20.251,27.376,378.754,255.647,20.940548,-11.45121,9.965033,7.4525275
8418,8261,960,166.29,276.138,4.36,60.515,326.674,125.059,403.097,221.14,75.63,279.909,426.856,434.76,5.036,31.977,177.143,184.15,34.809,10.374,259.293,309.499,377.377,52.883,378.671,24.987,91.818,481.288,77.0,69.652,430.331,130.359,252.064,36.135,10.165,48.398,490.777,515.468,141.616,41.563,183.373,121.342,301.383,64.662,16.338005,-75.65908,-15.67791,-11.284652
8420,91,3877,81.87,341.085,12.2,1.0,336.664,220.388,589.161,1.0,45.516,677.48,772.663,5.915,50.445,22.684,3.571,123.794,332.546,3.678,713.566,516.546,364.364,80.35,187.399,221.119,170.252,617.904,372.0,137.12,793.131,162.971,357.222,129.828,13.22,3.431,1.0,120.747,97.542,32.291,111.437,1.0,304.796,141.79,-38.23089,59.00168,-22.46821,1.2058835
8421,4450,15957,70.35,145.064,1.0,161.123,232.768,58.459,393.107,15.161,18.021,311.349,491.962,67.354,51.455,13.391,97.429,11.406,29.356,98.757,107.533,315.711,205.204,40.675,295.827,163.267,63.954,301.981,28.0,124.1,303.507,40.134,145.592,10.369,1.0,43.536,385.044,406.809,42.975,20.702,2.013,43.861,184.188,4.673,14.362202,5.193985,9.944874,-4.7292013
8422,10746,4159,308.56,271.415,2.12,205.051,362.638,139.424,279.471,212.129,33.733,309.321,379.894,157.055,33.291,22.684,51.143,300.7,52.259,46.531,261.303,140.756,219.218,165.804,299.482,208.419,135.163,296.644,64.0,57.815,339.891,67.31,175.825,15.054,7.11,111.595,491.993,326.978,131.122,23.02,33.422,65.292,310.485,210.349,11.905903,-42.909508,-9.413767,10.707239
8423,15785,2746,134.45,437.915,3.24,244.728,298.702,217.776,109.641,197.968,27.186,270.781,312.654,254.129,25.218,28.879,74.286,371.463,69.709,22.426,211.051,186.307,289.289,163.77,233.694,94.127,174.38,417.25,43.0,102.794,454.24,29.263,248.121,10.369,13.22,137.117,684.015,249.364,191.985,36.927,31.396,167.5,424.267,187.088,6.656517,-50.489487,-9.382355,12.684904
8425,6885,7313,195.14,364.702,84.997,1.0,478.522,428.024,354.396,1.0,469.731,782.958,615.769,2.229,39.345,600.4,1.0,134.2,112.242,38.496,190.951,182.166,366.366,213.618,233.694,589.394,279.647,380.962,418.0,166.711,819.12,541.264,250.75,378.114,4.055,60.551,2.215,141.814,181.492,75.172,49.633,1.0,238.803,249.526,-42.70248,60.679863,-23.773508,3.06041
8426,12018,7675,244.6,251.34,2.12,124.281,310.69,114.612,280.72,76.955,37.661,158.203,350.01,192.69,27.236,44.367,196.429,163.338,33.718,11.713,86.428,136.616,228.227,58.987,308.01,57.441,164.06,237.942,113.0,85.039,367.958,93.399,142.963,88.837,4.055,59.336,461.609,136.27,80.752,72.854,15.185,103.208,385.581,56.092,-4.671726,-40.028812,-2.331924,12.933192
8427,10178,2859,183.49,335.181,3.24,44.928,364.636,92.412,559.191,128.45,46.826,353.946,357.481,191.461,7.055,30.428,92.286,244.506,77.343,10.374,145.724,205.976,150.149,130.199,378.671,236.64,58.793,342.538,48.0,98.059,333.653,60.788,152.164,15.054,10.165,97.011,533.314,395.721,124.826,21.861,68.883,71.886,279.764,133.221,8.041046,-76.18564,-9.751261,-11.084819
8428,8419,12175,215.47,176.947,1.0,94.523,236.764,32.341,99.651,215.991,11.474,159.217,265.692,138.624,4.027,13.391,56.286,188.312,5.362,6.357,70.347,108.664,136.135,56.952,221.511,30.631,171.284,177.106,53.0,72.019,275.439,12.958,132.447,15.054,2.528,53.259,459.179,139.596,105.937,33.45,20.251,17.485,316.174,45.074,-19.856087,-14.031715,8.901533,10.220131
8429,8952,16549,246.88,45.872,1.0,94.523,176.824,76.741,183.317,31.897,185.612,178.487,236.875,45.236,7.055,265.851,13.857,25.975,14.087,17.07,53.262,76.572,52.051,26.433,88.717,175.966,57.761,139.75,85.0,49.53,90.401,144.491,39.12,129.828,1.0,13.153,151.701,49.786,30.382,125.006,1.0,146.069,111.368,91.596,-13.262169,14.264748,-14.973971,-0.669648
8430,1399,10874,475.28,132.074,1.0,166.791,211.789,71.518,119.631,21.598,4.928,181.53,253.952,100.531,4.027,5.647,10.0,82.169,3.181,13.052,77.382,103.488,146.145,68.143,131.357,84.25,172.316,182.442,32.0,51.897,206.829,9.696,162.68,2.171,4.055,56.905,306.047,222.754,38.777,19.543,3.026,114.748,308.21,32.831,-4.6961555,-6.082882,7.1719685,2.8419755
8431,9689,7707,138.01,29.34,1.0,64.766,285.715,68.906,354.396,1.0,69.084,153.132,68.24,632.594,4.027,10.293,472.857,86.331,39.171,17.07,30.146,46.55,29.028,50.848,362.833,166.089,249.718,44.76,239.0,55.448,146.536,4.261,23.346,71.27,7.11,166.285,59.336,3.218,17.79,27.655,3.026,81.777,508.465,34.055,-69.08086,-43.221657,17.81164,10.199516
8432,12751,5783,536.68,331.638,2.12,122.864,307.693,170.765,264.486,172.22,79.558,296.136,340.404,177.945,14.118,148.14,53.714,213.287,36.99,19.748,191.956,182.166,224.223,70.177,242.222,143.513,221.853,383.096,213.0,159.609,340.93,173.841,154.793,61.9,7.11,88.504,444.595,197.252,156.307,104.145,13.158,58.698,403.786,154.033,6.258259,-41.665215,-12.108581,5.0900865
8434,14323,10232,66.23,223.0,2.12,203.634,287.713,207.329,73.427,62.794,3.619,186.601,261.423,144.768,4.027,14.94,76.857,256.994,7.544,21.087,143.714,166.637,233.232,62.039,239.785,8.055,303.383,260.356,42.0,74.386,442.805,21.654,110.101,15.054,2.528,73.92,615.956,98.572,95.443,32.291,8.092,53.752,484.571,89.147,-17.946375,-41.610165,-1.4623042,16.465475
8435,3074,16739,202.25,87.202,1.0,70.434,120.88,17.976,455.545,195.393,40.279,112.563,204.856,182.86,2.009,4.098,67.857,21.812,7.544,1.0,82.407,129.369,146.145,20.329,297.045,47.564,10.288,162.163,25.0,61.366,192.276,14.045,144.278,5.685,4.055,28.953,405.704,349.153,30.382,11.43,81.042,261.465,127.297,2.224,-4.944229,36.19502,18.526665,-11.662363
8436,10583,1361,178.37,260.787,3.24,6.668,331.669,75.435,606.644,64.081,86.105,303.236,208.058,254.129,66.591,61.405,76.857,198.719,100.246,1.0,341.705,408.882,181.18,53.9,320.193,362.22,78.402,398.038,283.0,118.181,256.727,122.75,361.166,193.07,10.165,60.551,245.281,334.739,112.233,46.198,130.688,83.426,234.252,138.118,16.200186,-81.27977,-11.756893,-16.797495
8437,8479,6115,552.6,185.213,3.24,168.209,315.685,226.918,132.119,19.023,16.712,212.971,342.538,131.251,8.064,33.526,25.429,229.938,22.812,11.713,137.684,120.052,180.179,75.264,222.729,75.784,377.689,233.673,46.0,81.488,362.761,40.134,174.511,4.513,100.289,90.934,536.96,200.578,74.456,31.132,6.066,180.688,394.683,135.669,-15.444277,-34.235115,1.7270126,12.103094
8438,13099,3200,176.38,468.617,3.24,20.838,229.771,101.553,505.495,109.139,74.321,125.748,233.673,335.229,24.209,55.209,175.857,188.312,71.89,2.339,189.946,220.469,206.205,122.06,459.078,46.153,152.708,382.029,68.0,93.325,277.518,74.919,228.404,26.766,17.803,53.259,414.212,182.838,116.431,28.814,250.243,132.881,427.68,135.669,15.258472,-69.90613,-14.08273,-9.595232
8439,3438,192,180.93,361.16,31.239,67.6,197.803,87.188,119.631,1.0,184.303,182.544,203.788,171.801,286.573,83.088,53.714,55.113,9.725,14.391,101.503,497.912,289.289,36.606,136.23,119.525,67.05,313.721,88.0,51.897,243.213,129.272,41.749,79.468,5.583,14.369,259.865,115.203,53.468,143.549,29.369,47.158,128.435,42.625,-7.351452,68.03488,-12.780061,-23.981792
8440,9974,18784,156.48,45.872,1.0,112.945,168.832,31.035,454.296,4.862,7.547,211.956,290.24,66.125,2.009,2.549,25.429,28.056,24.993,66.618,67.332,109.699,153.152,24.398,293.39,115.292,134.131,174.971,19.0,92.141,293.111,10.783,145.592,1.0,1.0,79.996,364.383,302.585,15.691,12.589,1.0,175.743,227.425,2.224,19.946789,15.162094,13.628713,-5.4673376
8442,11821,8226,219.31,250.16,2.12,117.196,296.704,140.729,174.576,7.437,78.249,210.942,321.192,88.244,4.027,157.433,43.429,177.906,19.54,18.409,132.659,151.109,285.285,65.091,211.765,99.771,225.981,290.24,85.0,152.507,315.981,59.701,170.567,64.243,7.11,72.704,470.117,145.14,80.752,105.304,3.026,94.965,355.998,59.765,-6.99872,-14.796572,-10.833574,4.2261505
8444,1822,16864,124.22,147.426,1.0,114.362,112.888,16.671,707.792,213.416,78.249,134.876,283.837,256.587,7.055,13.391,121.857,9.325,19.54,17.07,73.362,187.342,159.158,20.329,417.656,61.674,8.224,192.048,31.0,87.406,195.394,47.743,161.366,27.937,4.055,19.23,201.529,241.603,32.481,6.795,49.633,195.525,90.887,5.897,-11.354065,38.991577,20.047104,-13.84128
8445,1013,7230,195.0,189.936,3.24,19.421,311.689,57.153,210.79,298.383,82.177,337.719,533.587,309.424,4.027,66.051,114.143,102.981,57.712,5.017,77.382,200.8,92.091,73.229,277.552,190.076,98.01,325.462,116.0,179.731,123.666,56.44,177.139,43.162,11.693,83.642,335.215,505.489,156.307,147.026,25.316,9.243,286.591,86.699,0.039372444,8.94035,1.9467245,-6.9545984
8446,8996,3321,165.01,295.032,2.12,149.787,349.651,64.988,389.361,79.53,58.609,273.823,281.702,125.107,7.055,11.842,29.286,229.938,33.718,46.531,404.017,208.047,178.177,87.471,293.39,183.021,143.419,468.481,36.0,131.201,269.202,49.917,93.013,5.685,1.0,107.949,357.091,618.584,108.036,19.543,14.171,81.777,233.114,168.724,6.982519,-76.00455,-7.071355,-10.065651
8447,12286,3635,47.61,274.957,1.0,175.294,358.642,27.118,566.684,124.588,62.537,153.132,148.288,141.081,6.045,18.037,40.857,194.556,22.812,75.992,106.528,138.686,117.116,86.454,463.951,33.453,67.05,269.962,32.0,72.019,202.671,42.308,95.642,5.685,5.583,42.321,256.219,77.505,118.529,17.225,78.002,221.901,165.983,74.456,3.6801338,-66.760506,-8.201709,-6.931077
8448,4059,19149,160.04,87.202,1.0,22.255,119.881,96.329,511.739,225.003,109.672,254.553,368.154,292.221,14.118,110.967,134.714,21.812,41.353,2.339,192.961,344.697,305.305,42.71,318.974,221.119,61.889,260.356,146.0,122.916,317.021,137.968,163.995,113.431,1.0,37.46,336.431,313.673,53.468,130.8,100.292,101.559,206.944,24.261,-9.645332,34.303265,16.793919,-13.748398
8450,10975,8124,57.56,158.053,1.0,117.196,284.716,173.376,115.885,1.0,8.856,176.459,248.615,100.531,21.182,5.647,31.857,225.775,2.091,11.713,85.423,137.651,229.228,48.814,221.511,12.288,298.223,200.587,41.0,76.754,462.557,19.48,141.649,3.342,2.528,60.551,442.164,80.831,63.962,29.973,6.066,159.257,418.577,49.971,-23.20125,-33.24608,5.278813,15.743511
8451,17237,6601,250.43,50.596,2.12,141.285,147.853,172.071,310.69,3.575,7.547,132.848,453.538,272.561,29.255,21.135,40.857,159.175,26.084,50.548,62.307,189.412,424.424,56.952,193.49,82.839,93.882,383.096,13.0,74.386,405.382,28.176,112.73,6.856,66.683,103.088,555.19,136.27,19.889,13.748,1.0,90.02,449.298,5.897,-7.1353664,-41.07699,-3.2328105,13.71417
8453,8595,3748,99.49,61.223,1.0,20.838,275.725,14.059,129.621,35.759,129.312,224.127,41.558,880.808,7.055,13.391,229.857,53.031,60.984,15.731,41.201,48.621,31.03,91.541,461.515,363.631,225.981,126.942,225.0,43.611,88.322,4.261,43.063,80.639,2.528,447.026,39.891,2.109,5.197,12.589,7.079,17.485,687.101,119.754,-69.87671,-43.6344,18.124012,10.397423
8454,10532,13316,290.51,192.298,2.12,23.672,130.87,33.647,471.779,101.415,1.0,18.242,229.404,44.007,4.027,7.195,91.0,80.087,51.168,1.0,162.81,108.664,111.11,68.143,32.676,144.924,37.121,121.606,29.0,38.877,66.491,26.002,186.341,30.279,4.055,66.628,236.774,364.676,147.912,4.477,28.356,2.649,10.103,89.147,8.837044,37.854828,7.1168437,-14.155416
8455,15508,10720,49.46,331.638,2.12,107.277,278.722,172.071,118.383,327.992,75.63,183.558,404.442,405.269,4.027,86.186,294.143,279.888,81.705,35.818,141.704,190.448,173.172,71.195,225.166,17.932,287.903,309.452,120.0,98.059,365.879,109.705,144.278,125.143,5.583,77.566,574.635,103.007,126.924,67.059,76.989,27.376,494.811,134.445,1.0168552,-43.308258,-10.4913845,7.852007
8456,14384,193,246.88,321.011,4.36,142.702,368.632,164.235,261.989,120.726,16.712,253.539,423.654,230.782,11.091,27.33,53.714,313.188,83.886,17.07,174.87,195.624,396.396,205.48,231.257,147.746,140.323,495.163,47.0,62.55,380.433,99.922,302.014,3.342,11.693,141.978,579.496,419.006,217.17,36.927,28.356,80.129,406.062,260.544,10.461016,-50.03103,-10.205345,11.586504
8457,4814,1347,150.94,303.298,4.36,52.013,371.629,151.176,138.362,58.932,65.156,603.443,561.337,94.387,7.055,129.553,49.857,107.144,76.252,21.087,143.714,204.941,300.3,76.281,175.216,403.14,150.644,295.577,82.0,85.039,329.495,214.062,192.913,38.477,10.165,98.226,349.799,344.718,147.912,111.099,6.066,85.074,275.213,62.213,14.358566,-22.916824,-3.83384,0.5698402
8459,11553,6507,177.8,235.989,2.12,95.94,302.698,108.082,559.191,64.081,33.733,167.331,386.298,120.192,5.036,11.842,26.714,161.256,34.809,25.105,171.855,162.496,233.232,58.987,409.128,104.004,203.277,316.923,31.0,73.203,311.823,51.004,207.372,12.712,2.528,59.336,643.909,529.882,170.998,20.702,6.066,40.564,220.598,69.559,11.525633,-24.706356,-7.9359975,-8.765286
8461,16341,11163,216.18,180.489,2.12,87.438,82.918,51.929,98.402,173.508,1.0,135.89,507.971,191.461,20.173,7.195,172.0,236.181,101.336,3.678,179.895,233.927,313.313,94.593,10.746,174.555,60.857,309.452,14.0,106.345,417.856,61.875,361.166,15.054,2.528,150.485,857.807,320.325,103.838,24.179,54.699,2.649,168.259,51.195,8.125912,-28.824757,-5.5249114,8.991853
8462,6245,2103,60.69,189.936,5.48,134.2,332.668,247.812,125.875,75.668,25.877,201.814,316.923,85.786,5.036,52.112,15.143,200.8,18.45,6.357,234.167,234.963,214.213,50.848,188.617,12.288,164.06,315.856,39.0,69.652,371.077,69.484,140.334,4.513,10.165,44.752,630.54,353.588,45.074,28.814,3.026,297.733,357.136,67.11,-9.256329,-32.657497,0.99186695,11.22624
8463,12245,628,164.16,361.16,13.32,12.336,344.656,78.047,547.952,147.76,42.898,453.339,284.904,236.926,99.891,44.367,78.143,361.056,114.424,6.357,478.389,298.112,353.353,114.939,303.137,459.581,70.146,485.558,74.0,86.223,320.139,104.27,451.864,22.081,16.275,77.566,162.639,611.931,487.908,31.132,237.072,83.426,290.005,248.301,16.671902,-84.91414,-11.276113,-15.794392
8465,572,7860,129.76,206.468,2.12,57.681,404.596,38.871,185.815,40.909,12.784,394.515,383.096,102.989,4.027,16.488,20.286,157.094,94.793,126.879,98.488,131.439,126.125,84.42,165.47,239.462,192.957,372.423,28.0,81.488,273.36,28.176,89.07,2.171,5.583,114.026,357.091,580.886,82.851,24.179,6.066,98.262,313.899,80.577,13.220566,-15.437273,-0.59471095,0.5915894
8466,11920,4545,109.44,191.117,3.24,400.6,373.627,100.247,444.306,206.979,31.114,159.217,183.51,213.579,6.045,18.037,75.571,302.781,33.718,15.731,61.302,128.334,144.143,58.987,278.771,58.852,149.612,269.962,54.0,80.305,265.044,27.089,47.007,15.054,8.638,93.365,352.23,127.4,124.826,20.702,34.435,70.238,324.139,141.79,-4.985672,-55.305897,-8.6698265,-5.2258167
8467,9692,17786,254.55,107.277,1.0,127.115,177.823,57.153,394.356,37.046,10.165,119.663,291.308,184.089,37.327,1.0,231.143,28.056,54.44,129.558,159.795,115.911,205.204,23.381,383.544,39.097,165.092,224.067,82.0,81.488,352.365,33.612,146.907,57.216,14.748,38.675,352.23,90.81,17.79,9.113,6.066,104.856,320.726,2.224,25.360706,12.515278,16.971426,-0.05240221
8468,1689,3971,137.3,259.606,3.24,16.587,272.728,108.082,193.308,425.832,217.035,310.335,312.654,454.421,4.027,211.642,246.571,96.738,119.877,13.052,93.463,168.708,118.117,77.298,230.039,187.254,152.708,215.529,191.0,170.262,202.671,193.408,127.189,81.81,14.748,65.412,208.821,309.238,91.246,238.581,59.765,17.485,233.114,117.305,-7.0184803,9.602051,-9.581138,-0.48411447
8470,16226,7186,315.53,178.128,5.48,183.796,268.732,237.365,142.109,106.564,93.961,249.482,436.462,338.915,14.118,154.335,115.429,244.506,56.621,10.374,271.353,161.461,250.249,83.402,258.06,157.623,179.54,271.029,77.0,76.754,385.631,124.924,269.153,100.549,7.11,100.657,399.628,222.754,80.752,100.668,10.119,106.505,557.391,143.015,6.013838,-42.98072,-10.389592,8.497747
8473,1611,8655,184.2,362.34,2.12,40.677,254.746,97.635,115.885,190.244,11.474,327.577,559.202,241.841,4.027,18.037,61.429,161.256,67.527,65.279,72.357,179.06,203.202,85.437,171.561,242.284,166.124,398.038,51.0,93.325,274.4,49.917,238.92,8.027,5.583,105.518,545.467,433.42,200.38,17.225,14.171,14.188,274.075,89.147,11.419197,-28.568892,-5.9188175,5.441739
8474,9593,4198,457.94,326.915,2.12,158.289,288.712,140.729,182.069,84.679,27.186,180.516,259.288,95.616,78.7,16.488,25.429,244.506,30.447,13.052,254.268,203.906,286.286,120.025,178.871,130.814,178.508,249.683,66.0,67.284,292.072,56.44,320.417,3.342,4.055,77.566,359.522,201.687,51.37,24.179,20.251,116.396,320.726,211.574,-3.4446735,-28.010103,-1.9506884,10.294594
8475,12954,2788,191.45,487.511,2.12,46.345,292.708,113.306,570.43,100.128,48.135,164.288,298.779,271.332,5.036,33.526,109.0,213.287,53.349,27.783,284.419,180.095,273.273,114.939,399.382,41.919,60.857,388.433,48.0,89.774,346.128,114.053,302.014,16.225,13.22,49.613,395.982,371.329,139.517,26.497,184.386,167.5,348.033,157.706,14.891827,-71.37939,-13.8124895,-9.689295
8476,1739,18378,186.76,116.723,1.0,2.417,40.96,1.0,458.043,158.059,36.351,95.322,278.5,289.764,21.182,2.549,114.143,11.406,20.631,1.0,121.604,218.399,126.125,26.433,322.629,122.347,8.224,157.894,13.0,67.284,153.813,36.873,107.472,10.369,4.055,21.661,100.657,309.238,42.975,5.636,116.503,165.851,26.032,13.243,-11.030895,43.493706,21.042303,-14.319147
8477,10303,9004,131.47,159.234,1.0,195.132,266.734,132.894,117.134,12.586,2.309,316.42,442.865,73.498,18.155,4.098,60.143,246.587,56.621,30.461,118.589,126.263,247.246,52.883,214.201,191.487,277.583,135.481,31.0,77.937,502.059,21.654,99.586,4.513,1.0,109.164,338.861,94.137,40.876,29.973,11.132,40.564,384.443,35.279,-11.381218,-27.250185,1.394483,9.000334
8478,5615,1883,207.93,159.234,4.36,121.447,341.659,170.765,178.322,22.885,40.279,208.914,307.317,190.232,3.018,25.781,83.286,161.256,7.544,14.391,97.483,134.545,252.252,57.969,254.405,9.466,184.7,187.779,45.0,69.652,367.958,27.089,156.108,8.027,5.583,44.752,583.142,210.557,72.357,23.02,5.053,106.505,337.793,25.485,-12.60961,-34.340076,0.3587829,12.411314
8480,2454,14129,93.95,76.574,1.0,78.936,316.684,15.365,153.347,12.586,33.733,458.41,426.856,31.72,8.064,1.0,3.571,1.0,38.081,161.697,199.996,205.976,203.202,82.385,156.941,390.441,166.124,395.904,16.0,204.588,218.264,49.917,150.85,1.0,1.0,87.288,370.46,674.022,122.727,7.954,8.092,7.594,65.855,129.548,14.553547,-11.958832,0.14352669,-1.2145983
8481,8288,2446,195.43,199.383,4.36,248.979,319.681,187.741,251.999,156.772,32.423,279.909,281.702,142.31,4.027,27.33,30.571,259.075,19.54,47.87,160.8,152.144,203.202,64.073,255.623,56.03,264.166,323.327,40.0,69.652,391.868,55.353,170.567,15.054,5.583,62.982,364.383,384.634,68.16,23.02,11.132,236.738,378.754,74.456,0.037965775,-25.970285,-0.7696075,5.2016587
8482,15983,988,140.85,208.83,2.12,47.762,388.612,455.447,565.435,43.483,15.402,373.216,419.385,171.801,16.136,25.781,39.571,737.762,252.931,322.394,242.207,142.827,247.246,311.28,270.243,683.932,109.363,294.51,33.0,93.325,166.287,93.399,160.051,20.91,10.165,598.942,313.339,407.918,166.8,26.497,20.251,53.752,300.245,367.055,8.248507,-78.19681,-7.7606783,-13.881816
8483,758,18481,192.73,97.83,1.0,12.336,41.959,1.0,479.271,261.049,31.114,63.881,272.096,343.83,31.273,1.0,155.286,32.219,16.269,1.0,397.987,311.57,164.163,21.346,382.326,12.288,57.761,148.288,50.0,86.223,268.162,55.353,149.536,30.279,2.528,2.215,83.642,461.139,32.481,10.271,277.599,114.748,104.541,3.449,-13.952591,45.758644,18.529058,-16.525162
8485,2044,4596,145.54,200.564,9.96,6.668,188.812,98.941,535.465,412.959,175.138,198.772,325.462,201.292,11.091,241.07,200.286,119.631,89.34,23.765,96.478,229.787,143.142,79.333,61.915,142.102,16.48,224.067,250.0,146.589,178.762,193.408,131.133,92.351,13.22,49.613,128.609,101.898,189.887,300.005,186.413,5.946,12.378,133.221,-3.0444279,22.370773,1.5099188,-12.470359
8486,11062,14732,118.82,122.628,2.12,431.774,290.71,191.659,187.064,151.622,41.588,200.8,256.087,209.893,5.036,124.907,177.143,275.725,36.99,34.479,76.377,109.699,104.103,69.16,225.166,12.288,358.081,158.962,96.0,99.243,404.342,77.094,86.441,79.468,4.055,42.321,433.657,34.263,168.899,127.324,50.646,258.168,452.712,140.566,-25.370579,-31.244404,4.8296614,17.559828
