cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
815,5325,3739,110.01,6.923,14.427,37.698,130.442,163.532,747.16,156.836,124.876,112.481,25.692,149.787,137.863,337.011,201.021,73.949,129.103,23.525,162.838,198.682,165.145,69.596,47.07,313.278,40.508,482.974,167.226,147.977,49.092,47.953,308.21,264.235,35.886,6.118,109.587,111.206,68.301,20.089,20.008,81.938,56.312,18.299,9.38055,-21.526287,-14.245312,2.294169
816,373,14258,59.55,10.872,6.371,54.008,140.881,436.833,33.588,36.089,175.825,83.258,30.836,1.0,22.978,64.228,23.102,194.518,49.555,4.379,5.995,1.0,31.437,23.449,5.85,51.601,239.932,171.256,168.871,59.57,1.0,23.977,452.712,1.0,16.857,1.0,125.099,169.371,14.671,17.544,1.0,217.219,50.668,28.39,-78.5134,49.962265,0.99184525,-25.75374
818,8626,10037,284.4,6.923,17.113,27.504,124.179,19.634,227.994,156.836,128.872,116.81,15.404,80.707,131.869,42.55,140.241,173.241,126.004,16.768,110.89,8.06,119.489,83.315,33.734,308.941,46.153,68.602,81.644,81.671,60.022,23.977,260.421,52.784,36.943,69.579,57.879,79.573,85.126,17.544,41.129,66.906,63.085,35.597,-36.268044,17.610247,5.622909,-11.986611
821,2497,10606,184.34,12.846,27.855,46.872,124.179,3.07,43.702,181.604,116.884,102.74,44.211,32.883,107.893,57.002,184.445,152.978,109.475,17.894,129.871,131.611,118.402,89.551,27.672,246.774,29.22,43.564,96.456,75.041,61.115,107.893,318.45,44.153,43.286,89.027,162.329,98.961,57.785,17.544,41.129,127.031,68.729,28.39,-36.976875,-2.3342838,8.201369,-6.4951987
822,6951,13038,123.08,12.846,38.597,60.124,150.276,32.057,31.341,451.995,124.876,121.14,49.355,48.824,190.81,33.517,151.292,169.189,140.467,13.389,165.835,8.06,53.178,64.607,31.309,259.786,119.525,117.425,19.104,57.36,51.278,81.919,303.658,93.78,38.0,82.885,130.27,127.533,68.301,20.089,9.448,139.75,90.176,45.688,-55.711685,-5.3578873,15.843827,-9.657576
823,19884,12085,45.48,20.743,14.427,81.532,130.442,65.184,249.345,91.818,179.821,176.339,66.846,6.314,269.731,62.421,138.031,183.373,93.978,14.515,177.823,13.355,156.448,38.416,32.522,508.452,40.508,84.876,42.145,118.139,113.579,99.901,280.902,139.091,50.686,202.642,192.32,165.289,14.671,17.544,182.636,280.812,136.458,6.766,21.405548,35.341293,7.955243,7.299066
824,20505,3044,36.53,34.563,18.456,119.249,204.558,172.849,201.025,134.131,158.842,184.998,118.287,8.971,277.723,37.13,258.486,225.927,140.467,28.03,194.806,509.325,248.848,44.652,71.318,323.398,66.847,104.906,56.957,307.11,226.158,161.839,601.765,428.218,62.314,1.0,382.606,272.434,47.269,27.725,1.0,507.438,162.42,50.013,31.157166,-50.96799,-18.229546,16.939198
825,5903,12274,180.79,12.846,13.085,50.95,127.31,117.981,132.477,118.651,126.874,92.999,42.153,6.314,205.795,47.969,133.611,177.294,142.534,13.389,159.841,2.765,101.009,113.247,32.522,100.755,209.831,235.102,109.623,60.675,34.883,60.94,324.139,22.577,38.0,109.498,146.817,127.533,265.998,20.089,3.112,207.969,85.661,13.974,-61.621506,18.67772,6.5598993,-20.980719
826,13371,4004,272.46,10.872,37.254,55.028,141.925,16.528,398.802,180.572,112.888,140.622,44.211,50.153,206.794,89.519,257.381,167.162,189.023,29.157,229.771,85.721,219.497,95.787,91.928,414.479,29.22,114.921,104.685,171.184,205.391,109.891,418.577,449.795,44.343,151.464,166.466,184.677,300.7,23.907,210.093,142.062,102.593,38.481,19.876158,17.1176,2.603847,17.493801
827,6415,7313,174.53,1.0,18.456,1.0,105.389,1.0,89.775,90.786,47.953,131.963,2.029,121.89,18.982,69.647,191.075,99.279,108.442,22.399,31.969,46.89,115.14,58.371,39.796,446.285,1.0,1.0,28.979,114.824,86.254,3.997,220.598,99.174,40.114,111.545,1.0,11.204,46.218,11.181,49.577,2.156,10.031,64.429,-21.361778,9.266071,1.1099201,-6.2656097
830,12071,7312,55.71,10.872,26.512,110.074,165.934,4.106,16.732,138.259,152.848,159.022,88.451,55.467,173.827,78.68,165.658,182.36,209.685,276.936,163.837,9.825,164.058,112.0,38.584,413.033,266.271,13.519,167.226,138.031,190.089,186.814,196.704,199.505,44.343,188.312,88.904,162.228,38.857,21.362,243.886,84.25,84.532,28.39,-0.535141,22.667048,16.372158,3.5856183
832,8614,4614,180.36,6.923,39.94,187.548,178.461,20.669,170.684,432.386,155.845,125.469,264.382,293.261,232.768,163.586,219.808,182.36,300.597,214.991,249.751,78.661,178.189,112.0,51.92,454.959,390.441,132.447,219.891,151.292,127.788,213.787,360.549,371.04,44.343,100.286,120.963,122.431,35.702,20.089,138.283,81.938,112.753,29.831,28.492365,-2.3319016,19.769838,5.733513
834,2327,4563,268.62,8.897,34.569,50.95,145.056,432.692,432.514,46.409,80.92,169.845,30.836,139.16,119.881,169.005,238.594,105.358,241.71,21.273,123.877,129.846,137.968,73.337,82.229,160.03,202.305,218.827,155.705,140.241,68.766,33.967,449.298,39.838,135.257,14.306,136.475,54.062,70.404,32.815,26.345,260.0,66.471,75.961,-0.06877518,-23.497032,-11.651586,-2.0117052
836,16701,735,311.12,16.794,2.343,71.338,114.784,143.862,422.4,56.729,21.979,83.258,66.846,59.452,50.95,46.163,126.98,39.501,137.368,12.263,100.9,101.606,70.571,118.236,55.557,173.042,29.22,68.602,109.623,184.445,137.625,79.921,310.485,407.72,49.629,1.0,192.32,66.307,78.817,6.09,1.0,213.75,118.397,110.558,13.467068,-42.059395,-17.895836,9.766809
837,2756,6120,171.41,2.974,18.456,22.407,95.994,21.705,122.363,96.978,63.937,85.423,11.288,129.86,89.911,57.002,155.712,87.121,126.004,17.894,105.895,128.081,123.837,34.674,32.522,248.22,25.458,108.662,66.832,78.356,77.51,31.969,453.85,174.692,52.8,100.286,38.23,48.96,18.877,25.18,98.154,31.062,32.607,47.13,-15.692034,-1.1481056,1.8869919,-2.855297
838,5380,11620,199.69,12.846,31.883,78.473,134.618,24.81,36.96,93.882,117.883,94.081,47.298,20.927,203.797,85.906,149.082,178.307,150.798,20.147,185.815,6.295,117.314,115.742,38.584,200.511,143.983,73.609,328.514,69.515,47.999,94.906,325.277,7.473,50.686,156.582,165.432,148.962,89.333,34.088,13.672,161.719,94.692,25.506,-58.866737,15.632832,9.130917,-18.689686
839,1950,5043,43.07,8.897,10.399,42.795,118.959,156.285,278.562,86.658,109.891,116.81,28.779,40.854,139.861,84.099,182.235,87.121,168.361,20.147,128.872,121.021,114.053,24.697,34.947,230.871,17.932,375.312,112.914,97.143,96.091,56.944,477.744,183.323,40.114,82.885,118.894,88.757,25.186,17.544,47.465,137.438,58.569,25.506,-0.7093735,-17.634308,-10.861634,0.59527755
841,19118,12868,279.0,1.0,11.742,10.174,121.047,43.445,594.332,72.21,92.908,125.469,4.087,79.379,15.985,20.872,29.732,79.015,21.662,6.631,5.995,2.765,23.828,112.0,31.309,255.449,38.627,19.778,4.292,48.519,32.697,4.996,187.601,95.937,24.257,41.943,13.41,61.205,85.126,7.363,125.611,36.844,5.515,16.857,63.12805,-81.439735,-14.396907,-25.101748
842,8064,10977,211.63,8.897,10.399,44.834,136.705,162.496,147.085,76.338,142.858,112.481,26.721,56.795,173.827,100.358,131.4,189.452,189.023,16.768,125.875,2.765,112.966,89.551,32.522,145.573,179.729,49.823,144.185,65.095,32.697,35.965,295.694,38.759,35.886,100.286,98.211,117.329,87.229,18.817,7.336,165.187,72.115,28.39,-61.203842,20.315147,7.193214,-19.267067
844,10206,11980,93.81,10.872,15.77,43.814,125.223,14.458,150.457,136.195,163.837,120.057,42.153,6.314,169.831,64.228,125.875,173.241,133.236,15.641,154.846,15.12,111.879,74.584,30.097,336.41,19.814,51.075,106.331,70.621,77.51,76.924,152.329,76.518,39.057,118.71,102.348,122.431,93.539,21.362,125.611,150.156,98.078,39.922,-39.490463,16.00801,6.631777,-11.391254
845,3280,895,58.27,2.974,39.94,18.33,56.326,1.0,253.84,96.978,1.999,11.823,29.807,133.846,1.999,140.101,98.248,10.119,107.408,13.389,34.966,87.486,37.96,63.36,11.911,353.758,6.644,7.259,76.707,93.827,80.789,41.959,178.499,215.688,24.257,103.357,30.991,4.061,169.253,6.09,72.81,24.125,11.159,25.506,-15.525038,12.355152,-2.1630063,-5.553785
846,12895,8166,122.09,6.923,27.855,23.427,129.398,4.106,229.118,213.597,125.875,133.046,25.692,74.065,168.832,94.939,186.655,158.044,142.534,21.273,170.83,2.765,143.404,43.404,31.309,436.165,23.576,22.282,53.666,152.397,171.508,71.929,235.39,414.193,34.829,182.171,66.152,122.431,111.416,18.817,53.801,55.344,64.214,41.364,11.151267,25.109314,5.39035,12.794469
847,17847,9866,30.56,743.34,1000.0,819.568,813.144,656.303,47.073,879.253,935.065,948.048,816.867,936.234,878.122,429.143,1000.0,700.097,818.176,897.51,905.095,38.065,858.683,73.337,961.204,775.912,584.22,823.485,119.498,849.708,856.817,857.143,645.002,20.419,786.457,831.112,961.736,913.264,866.449,890.555,60.137,953.75,919.854,649.701,33.223846,-5.909054,22.660528,6.9922175
848,7439,5082,102.9,2.974,21.141,108.036,182.636,12.388,210.015,182.636,114.886,144.951,132.691,198.94,171.829,288.235,224.228,112.45,207.618,400.825,168.832,66.306,165.145,33.427,48.283,320.507,213.593,84.876,172.163,125.875,94.998,98.902,309.347,240.501,64.429,65.485,57.879,59.164,14.671,14.999,93.93,33.375,58.569,35.597,-30.446556,-20.306963,18.010843,3.5383415
850,11250,8891,21.18,2.974,15.77,46.872,197.251,650.091,361.719,79.434,141.859,122.222,24.663,36.868,159.841,174.425,203.231,218.835,264.438,64.071,95.905,1.0,169.493,34.674,48.283,216.414,104.475,31.045,430.554,89.407,121.23,16.984,447.023,11.788,40.114,20.448,59.947,133.656,27.289,31.543,1.0,144.375,45.024,60.104,-79.48085,43.273094,3.6779947,-22.6762
851,11457,5904,184.34,8.897,23.827,50.95,140.881,4.106,108.879,56.729,120.88,129.798,25.692,58.124,170.83,165.392,256.275,138.793,194.188,22.399,184.816,61.011,153.187,110.753,41.008,400.022,6.644,2.252,247.87,173.394,211.949,98.902,311.623,170.377,45.4,190.36,78.562,110.186,138.757,22.634,129.835,54.188,82.275,37.039,-7.1453247,22.72235,7.533734,2.859152
852,19072,10411,254.84,22.717,13.085,72.357,116.871,102.453,525.784,192.957,117.883,131.963,49.355,124.547,198.802,64.228,146.872,81.042,120.839,14.515,134.866,6.295,133.62,112.0,36.159,410.142,46.153,137.455,33.916,123.665,103.742,75.925,346.895,290.127,41.171,99.262,170.602,108.145,54.631,18.817,102.378,195.25,103.722,16.857,40.31775,34.215366,-4.5321064,11.575261
853,8186,14962,125.36,10.872,18.456,22.407,135.661,1.0,53.816,134.131,166.834,97.328,71.99,14.285,4.996,17.259,70.621,173.241,29.927,31.409,9.991,4.53,35.786,123.225,7.062,282.918,31.102,17.274,22.395,55.149,13.023,102.898,242.216,51.705,16.857,68.555,134.407,149.983,95.642,9.908,26.345,94.656,59.698,21.182,-58.472298,47.23045,-6.3387394,-27.436836
854,7166,6498,243.89,2.974,41.282,28.523,122.091,16.528,175.179,170.252,113.887,123.304,14.375,229.495,147.853,66.034,181.129,105.358,135.302,20.147,144.856,140.436,144.491,58.371,34.947,394.239,59.322,76.113,45.437,115.929,75.324,60.94,841.844,207.057,40.114,83.909,74.425,61.205,38.857,14.999,66.474,62.281,63.085,58.662,-7.8334694,-2.8921614,-2.2254345,0.31076992
855,4387,5697,72.49,1.0,14.427,8.136,94.95,58.973,56.063,13.384,65.935,62.693,3.058,1.0,46.954,31.711,159.028,128.661,112.574,22.399,57.943,309.878,132.533,33.427,32.522,342.192,12.288,118.677,45.437,97.143,68.766,2.998,404.924,67.888,30.6,83.909,8.239,16.306,13.619,14.999,98.154,14.875,6.644,15.416,-20.371082,-1.7812576,4.08414,-3.3227203
856,16323,2395,279.14,18.769,13.085,83.57,129.398,199.765,415.658,124.843,102.898,140.622,71.99,79.379,182.818,96.745,192.18,63.817,164.229,21.273,186.814,126.316,236.89,98.281,38.584,217.86,32.983,275.162,75.061,160.133,161.671,77.923,343.482,576.018,43.286,2.024,229.55,140.799,71.456,18.817,3.112,270.406,110.495,25.506,44.905876,8.658005,-8.576951,18.432564
858,3468,7376,249.86,4.949,13.085,12.213,125.223,1.0,16.732,67.05,66.934,127.634,19.519,125.875,47.953,75.067,166.763,103.332,107.408,20.147,60.94,83.956,132.533,59.618,32.522,249.666,4.763,4.756,65.186,96.038,62.208,44.956,234.252,39.838,41.171,100.286,71.323,48.96,46.218,14.999,64.362,53.031,30.349,44.247,-26.488914,5.386965,3.8411736,-6.1864753
859,6096,11443,309.56,12.846,26.512,52.989,129.398,29.987,136.972,349.824,129.871,86.505,49.355,31.555,175.825,38.937,146.872,192.492,160.096,30.283,178.822,2.765,109.705,84.562,34.947,271.352,153.39,132.447,91.519,70.621,56.743,82.918,288.867,161.746,40.114,121.781,139.578,104.063,80.92,17.544,11.56,155.938,89.047,35.597,-52.364243,-0.41823006,14.860474,-9.259029
861,6363,122,218.88,10.872,19.798,146.772,87.643,14.458,224.623,264.166,17.983,45.376,168.7,157.758,39.961,174.425,129.19,33.422,204.519,240.895,100.9,48.655,68.397,141.933,33.734,284.363,388.559,67.35,239.641,112.614,101.556,158.842,217.185,240.501,77.114,56.273,116.826,57.124,5.206,12.454,104.49,91.188,81.146,50.013,-32.201363,-19.774652,18.019344,2.8351383
862,19567,8590,272.89,18.769,18.456,205.897,176.373,47.585,428.019,246.622,222.778,181.751,175.902,165.729,302.698,143.714,180.024,140.819,225.181,208.233,172.828,9.825,155.361,67.101,51.92,238.1,360.339,99.898,154.059,146.872,104.835,162.838,400.372,324.65,64.429,46.037,223.345,140.799,19.928,27.725,28.457,226.469,162.42,99.026,32.204315,2.0922127,18.775063,7.5177407
863,11263,15131,121.8,10.872,2.343,37.698,123.135,1.0,248.222,29.897,170.83,124.387,46.269,38.197,11.989,85.906,45.204,191.479,17.529,8.884,11.989,25.71,33.612,40.91,13.124,470.863,31.102,18.526,20.75,65.095,31.604,73.927,167.121,154.194,20.029,68.555,121.997,174.473,52.527,6.09,41.129,108.531,39.38,13.974,62.358177,-67.98749,-9.544416,-25.394361
864,5771,2005,257.68,1.0,163.472,17.31,85.555,138.686,375.204,13.384,10.99,59.446,8.202,153.773,49.951,85.906,141.346,22.277,275.802,16.768,83.917,41.595,86.877,84.562,32.522,256.894,6.644,53.579,124.435,199.916,123.416,16.984,279.764,292.285,38.0,4.071,17.547,6.102,72.507,9.908,9.448,125.875,16.803,52.896,7.653923,-36.898216,-15.790062,7.9722314
865,11844,8879,179.65,4.949,17.113,35.659,140.881,53.797,123.487,80.466,114.886,125.469,16.433,83.364,169.831,123.843,188.865,198.571,189.023,26.904,141.859,43.36,148.839,30.933,41.008,293.038,61.203,31.045,287.369,147.977,141.997,34.966,399.235,48.469,54.914,142.252,70.289,122.431,44.115,41.724,74.922,94.656,64.214,65.87,-37.388474,10.118269,9.70564,-16.904623
866,12158,12484,137.15,12.846,14.427,42.795,150.276,2.035,115.621,100.074,115.885,139.54,47.298,26.241,137.863,71.454,161.238,142.846,86.747,15.641,80.92,6.295,36.873,135.697,36.159,272.797,12.288,13.519,15.812,72.831,68.766,84.916,304.796,2.079,46.457,59.343,125.099,70.389,61.992,21.362,87.594,136.281,89.047,52.896,-45.13244,16.38338,7.580591,-13.134588
867,15363,9294,194.29,12.846,17.113,52.989,111.652,3.07,206.643,149.612,147.853,123.304,41.125,123.218,205.795,103.971,155.712,128.661,111.541,14.515,142.858,36.3,135.794,141.933,36.159,255.449,14.169,19.778,56.957,124.77,97.184,69.931,229.7,308.468,43.286,81.862,144.748,113.247,93.539,18.817,47.465,149.0,96.949,18.299,14.333828,36.288445,3.1013062,10.3146925
868,17896,10995,188.32,14.82,11.742,61.144,111.652,38.268,661.756,175.412,144.856,125.469,46.269,459.318,301.699,51.582,123.665,108.398,80.548,13.389,161.839,8.06,139.055,164.382,41.008,220.751,31.102,53.579,45.437,107.088,68.766,54.946,241.079,267.472,52.8,14.306,151.988,99.982,72.507,22.634,34.793,175.594,162.42,21.182,35.023945,37.101334,-2.1923726,11.356331
869,2058,11804,362.57,12.846,14.427,58.086,113.74,7.211,31.341,281.711,105.895,76.764,42.153,52.81,164.836,24.485,155.712,167.162,132.203,13.389,134.866,20.415,102.096,80.82,30.097,222.197,147.746,36.053,52.02,66.2,52.371,62.938,274.075,150.958,43.286,66.508,145.783,70.389,57.785,18.817,24.233,157.094,86.79,41.364,-51.14737,-4.6998825,14.247792,-10.621954
870,20464,1392,33.12,26.666,6.371,69.299,162.803,408.882,262.83,64.986,25.975,70.27,93.595,14.285,126.874,33.517,112.614,86.108,80.548,19.02,51.949,401.659,139.055,49.64,33.734,236.654,63.085,71.105,111.269,336.947,155.113,143.857,858.911,495.106,26.371,1.0,325.727,116.308,20.98,9.908,1.0,366.375,129.685,41.364,30.662003,-46.571877,-19.441965,15.829954
871,9686,7409,222.43,1.0,19.798,7.116,106.433,1.0,104.384,154.772,71.929,89.752,5.115,159.086,74.926,35.324,152.397,109.411,82.614,21.273,66.934,27.475,106.444,50.888,30.097,317.615,49.915,23.534,17.458,79.461,69.859,18.982,324.139,78.676,36.943,152.488,21.683,42.838,65.146,13.726,85.482,20.656,34.864,45.688,-23.870438,7.161751,2.6952853,-5.882379
872,17420,3123,337.7,22.717,15.77,85.609,161.759,226.681,490.948,154.772,99.901,150.363,78.163,92.664,219.781,64.228,214.282,84.081,204.519,23.525,210.79,78.661,273.85,173.112,42.221,269.906,64.966,191.286,75.061,205.441,188.996,91.909,249.043,665.562,46.457,1.0,249.199,161.207,152.427,20.089,1.0,284.281,124.041,32.714,48.518703,8.192879,-9.664294,17.415705
873,10720,4670,252.99,4.949,19.798,29.543,156.539,6.176,262.83,155.804,118.882,174.174,14.375,224.181,157.843,75.067,229.753,129.674,151.831,50.556,144.856,126.316,177.102,94.539,55.557,369.661,21.695,11.015,70.124,163.448,159.485,57.943,411.751,300.916,52.8,114.616,66.152,61.205,84.075,21.362,83.37,43.781,51.797,68.753,-2.8042793,7.458475,0.4063975,2.2628813
874,4258,7983,234.37,6.923,30.54,39.737,109.564,7.211,81.909,192.957,105.895,89.752,27.75,24.912,110.89,107.584,180.024,118.529,104.309,21.273,144.856,147.496,109.705,65.854,36.159,294.483,16.051,196.293,61.895,104.878,68.766,69.931,290.005,245.895,43.286,150.441,81.665,89.777,58.837,12.454,60.137,77.312,48.41,38.481,-24.395554,-4.2365875,6.9720607,-2.5697908
875,9946,1479,275.87,8.897,2.343,45.853,91.818,166.637,561.744,108.331,19.981,55.117,41.125,31.555,49.951,78.68,89.407,30.382,131.17,14.515,107.893,121.021,78.181,131.955,22.823,280.026,21.695,317.726,60.249,140.241,89.533,38.962,453.85,556.599,31.657,1.0,145.783,24.47,101.952,8.636,1.0,155.938,30.349,15.416,19.909164,-28.646687,-18.393217,4.5416117
876,19776,1466,132.18,36.538,43.968,104.978,156.539,183.201,598.827,93.882,75.925,113.563,100.797,51.481,163.837,57.002,171.184,124.609,131.17,29.157,115.885,226.922,144.491,160.64,61.619,170.151,59.322,67.35,48.728,241.909,204.298,131.869,546.013,815.519,69.714,8.165,278.155,145.901,86.178,22.634,1.0,315.5,122.912,51.455,27.531528,-37.756996,-15.845293,15.431823
877,16108,829,95.94,18.769,2.343,73.377,95.994,146.968,310.027,25.769,38.962,64.858,73.019,36.868,23.977,8.226,98.248,51.659,118.772,11.136,84.916,112.196,62.962,218.011,24.035,147.019,19.814,63.594,40.499,170.079,184.624,91.909,161.432,499.421,26.371,1.0,217.14,39.776,51.476,6.09,1.0,250.75,46.153,9.649,14.333996,-43.301872,-18.999603,10.114341
878,3435,15249,317.23,10.872,11.742,41.776,113.74,44.48,39.207,78.402,159.841,83.258,46.269,10.299,20.98,8.226,29.732,197.558,17.529,6.631,14.986,1.0,28.176,33.427,8.274,92.081,245.576,103.654,65.186,27.522,14.116,56.944,254.732,16.104,24.257,18.401,138.543,161.207,35.702,12.454,3.112,127.031,58.569,19.74,-69.41322,46.351933,-2.1834004,-28.150787
879,19635,5196,146.82,26.666,17.113,100.9,172.197,237.033,592.084,169.22,186.814,180.668,93.595,12.956,266.734,140.101,199.916,183.373,134.269,20.147,208.792,62.776,190.147,114.494,54.345,235.208,48.034,181.271,144.185,220.913,150.741,145.855,276.351,593.28,42.229,115.639,316.419,232.637,106.158,30.27,89.706,299.312,134.2,22.623,48.73838,10.163807,-9.757553,17.832966
880,11365,2036,192.16,10.872,2.343,47.892,105.389,238.068,376.327,11.32,9.991,85.423,39.067,112.59,71.929,147.327,151.292,33.422,234.479,15.641,70.93,89.251,78.181,190.573,68.893,229.425,40.508,76.113,267.619,191.075,157.299,50.95,338.931,252.368,59.143,4.071,125.099,26.511,155.582,8.636,1.0,232.25,96.949,116.325,6.428959,-41.23795,-15.933623,9.7384615
882,16738,10056,202.53,18.769,29.198,65.221,125.223,8.247,170.684,131.035,198.802,142.787,57.586,337.1,282.718,93.132,187.76,172.228,158.03,20.147,227.773,22.18,149.926,37.169,47.07,546.041,29.22,33.549,37.208,176.709,204.298,121.879,143.227,402.326,46.457,227.208,202.661,182.636,47.269,18.817,214.317,196.406,180.481,60.104,15.308546,35.33618,7.6306214,12.991569
885,786,9162,189.17,6.923,14.427,38.717,114.784,4.106,92.022,147.548,99.901,99.493,51.413,27.569,102.898,105.778,192.18,131.701,124.971,38.167,128.872,133.376,103.183,65.854,31.309,321.952,63.085,51.075,33.916,91.617,58.929,65.935,302.521,162.825,43.286,98.239,104.416,80.593,58.837,13.726,89.706,79.625,47.281,22.623,-25.835861,-0.32541275,6.004892,-4.050863
886,18648,6020,68.79,20.743,66.794,81.532,162.803,287.76,461.731,128.971,143.857,274.832,63.759,50.153,215.785,93.132,174.499,142.846,148.732,17.894,135.865,75.131,197.756,59.618,67.681,356.65,162.797,138.707,78.353,267.326,149.648,109.891,284.315,381.828,88.743,71.626,209.901,134.676,52.527,23.907,58.025,204.5,99.207,38.481,43.956356,14.86187,-8.218908,19.891987
887,10172,5125,44.06,8.897,54.71,45.853,137.749,8.247,179.674,206.373,146.854,147.116,20.548,16.941,200.8,134.682,237.489,145.885,151.831,31.409,221.779,179.267,119.489,32.18,54.345,452.068,14.169,52.327,126.081,184.445,156.206,118.882,328.69,284.733,40.114,230.279,114.758,108.145,51.476,17.544,110.827,66.906,84.532,32.714,3.774516,18.420523,8.281514,9.847987
890,11589,8948,126.64,4.949,13.085,33.62,148.188,39.304,511.175,160.964,117.883,126.551,22.606,179.013,173.827,53.389,157.923,161.083,136.335,16.768,150.85,2.765,131.446,30.933,33.734,293.038,136.458,8.511,65.186,76.146,80.789,41.959,361.687,215.688,47.514,88.003,65.118,112.227,39.908,17.544,43.241,65.75,75.502,42.805,1.7999172,-2.548458,-4.3009353,8.814474
893,20419,5636,263.37,20.743,21.141,67.26,166.978,47.585,389.812,157.868,142.858,181.751,66.846,100.634,232.768,42.55,189.97,150.951,120.839,19.02,123.877,151.027,198.843,85.809,49.495,280.026,46.153,47.32,25.687,180.024,178.066,100.9,547.15,566.309,47.514,85.956,249.199,146.921,61.992,23.907,72.81,214.906,105.98,35.597,39.576336,13.663376,-5.352842,18.305048
894,11787,2835,239.06,14.82,11.742,66.241,100.169,69.325,589.837,106.267,70.93,136.293,55.528,93.992,139.861,94.939,239.699,59.765,246.876,23.525,188.812,122.786,230.368,164.382,67.681,388.456,51.797,180.019,134.31,166.763,183.531,62.938,470.917,574.94,112.0,30.683,186.115,98.961,153.479,17.544,24.233,162.875,144.359,140.831,22.456352,-17.442413,-10.690345,8.152113
897,7566,5858,173.54,1.0,19.798,26.485,144.013,5.141,341.492,191.925,65.935,112.481,13.346,36.868,100.9,114.81,257.381,114.477,187.99,100.112,161.839,66.306,151.013,119.483,45.858,576.401,29.22,39.808,107.977,145.767,113.579,42.958,304.796,451.952,61.257,138.158,17.547,42.838,136.654,28.997,123.499,6.781,23.576,39.922,1.5594978,10.622214,1.3865044,3.8484786
900,18101,8585,161.74,16.794,26.512,61.144,124.179,8.247,442.628,182.636,188.812,166.598,58.615,72.737,296.704,96.745,220.913,115.49,135.302,19.02,197.803,15.12,182.538,148.169,61.619,275.689,57.441,54.831,33.916,156.817,144.183,79.921,241.079,598.674,79.229,68.555,198.525,163.248,211.316,39.178,134.059,161.719,139.844,70.195,37.98063,21.16534,-4.0970035,16.51224
901,7140,12446,149.66,10.872,14.427,34.64,118.959,36.198,157.199,220.821,126.874,90.834,38.038,75.394,186.814,15.452,138.031,148.925,119.806,12.263,131.869,8.06,33.612,126.966,27.672,203.402,119.525,54.831,35.562,38.573,34.883,44.956,300.245,85.149,38.0,53.202,121.997,83.655,135.602,18.817,5.224,117.781,86.79,19.74,-50.649117,13.053226,8.470559,-14.221655
902,3724,2163,273.74,6.923,10.399,25.465,65.721,60.008,396.555,68.082,15.985,39.964,18.49,230.823,58.942,62.421,104.878,30.382,153.898,16.768,76.924,98.076,89.051,65.854,20.398,511.343,46.153,233.85,83.29,100.458,84.068,23.977,342.344,244.816,32.714,32.731,63.05,11.204,67.249,9.908,39.017,108.531,28.092,45.688,8.672897,-25.96465,-14.0844145,4.1603446
903,7716,5707,198.84,1.0,15.77,12.213,116.871,3.07,132.477,98.01,54.946,99.493,7.173,163.072,68.932,53.389,163.448,96.239,92.945,22.399,97.903,103.371,153.187,47.146,32.522,294.483,6.644,24.786,43.791,105.983,86.254,38.962,307.072,201.663,44.343,109.498,20.649,45.899,35.702,16.271,108.715,7.938,17.932,48.571,-17.646181,5.7583733,1.9509348,-3.8691547
904,19752,15361,306.43,1.0,2.343,4.058,132.53,13.423,358.348,14.416,116.884,105.987,8.202,44.839,6.994,6.42,30.837,117.516,9.265,6.631,2.998,1.0,21.654,104.517,9.487,233.763,40.508,54.831,5.937,51.834,26.139,6.994,204.669,205.978,11.571,12.259,18.581,122.431,56.734,6.09,39.017,27.594,8.902,3.883,60.29602,-78.140335,-12.968363,-25.33657
906,6233,9516,127.21,2.974,115.133,15.271,158.627,2.035,35.836,171.284,111.889,120.057,11.288,39.525,89.911,26.291,188.865,163.11,156.997,16.768,130.87,9.825,120.576,62.112,77.38,281.472,46.153,36.053,93.165,108.194,92.812,68.932,501.638,80.834,65.486,71.626,60.981,68.348,49.373,18.817,26.345,54.188,52.925,126.416,-28.955593,-1.8925076,9.22567,-4.67609
907,17374,12643,144.97,1.0,6.371,6.097,127.31,74.502,524.66,52.601,83.917,121.14,2.029,2.328,99.901,55.195,19.787,78.002,80.548,5.505,42.958,13.355,10.783,62.112,43.433,439.056,68.729,94.891,19.104,75.041,29.418,2.998,300.245,304.152,34.829,3.047,19.615,41.817,28.341,37.906,62.249,39.156,6.644,22.623,66.99963,-78.18172,-13.657527,-23.448305
909,7177,12547,57.99,44.435,10.399,104.978,142.969,71.396,201.025,388.009,152.848,125.469,55.528,24.912,219.781,47.969,125.875,200.597,96.044,60.692,184.816,1.0,27.089,43.404,34.947,187.499,166.559,132.447,491.448,70.621,13.023,50.95,609.73,80.834,35.886,4.071,148.885,132.635,14.671,76.084,1.0,157.094,108.237,75.961,-53.296646,8.331467,14.225017,-16.015772
